Time (s),V_MR
0.0,3.3740000256
5e-10,3.5615000064
1e-09,3.6864999936
1.5000000000000002e-09,3.6864999936
2e-09,3.936499968
2.5e-09,4.1864999424
3.0000000000000004e-09,4.3739999232
3.5000000000000003e-09,4.4989999104
4e-09,4.6239998976
4.500000000000001e-09,4.7489998848
5e-09,4.7489998848
5.5000000000000004e-09,4.9989998592
6.000000000000001e-09,5.0614998528
6.5e-09,5.2489998336
7.000000000000001e-09,5.3739998208
7.500000000000001e-09,5.4364998144
8e-09,5.5614998016
8.5e-09,5.5614998016
9.000000000000001e-09,5.6239997952
9.5e-09,5.811499776
1e-08,5.8739997696
1.0500000000000001e-08,5.9989997568
1.1000000000000001e-08,6.061499750399999
1.15e-08,5.9989997568
1.2000000000000002e-08,6.061499750399999
1.2500000000000001e-08,6.123999744000001
1.3e-08,5.9989997568
1.35e-08,6.061499750399999
1.4000000000000001e-08,6.061499750399999
1.45e-08,6.061499750399999
1.5000000000000002e-08,6.123999744000001
1.55e-08,6.123999744000001
1.6e-08,6.123999744000001
1.6500000000000002e-08,5.9989997568
1.7e-08,5.9989997568
1.75e-08,5.9364997632000005
1.8000000000000002e-08,5.811499776
1.85e-08,5.811499776
1.9e-08,5.6864997888
1.9500000000000003e-08,5.6239997952
2e-08,5.5614998016
2.05e-08,5.4364998144
2.1000000000000003e-08,5.3739998208
2.15e-08,5.2489998336
2.2000000000000002e-08,5.18649984
2.2500000000000003e-08,4.9989998592
2.3e-08,4.873999872000001
2.3500000000000002e-08,4.7489998848
2.4000000000000003e-08,4.6239998976
2.45e-08,4.4989999104
2.5000000000000002e-08,4.3114999296
2.55e-08,4.1239999488
2.6e-08,3.9989999616
2.6500000000000002e-08,3.7489999872
2.7e-08,3.6864999936
2.75e-08,3.4990000128000003
2.8000000000000003e-08,3.3740000256
2.85e-08,3.2490000384
2.9e-08,2.999000064
2.9500000000000003e-08,2.8740000768000002
3.0000000000000004e-08,2.686500096
3.05e-08,2.4990001152000003
3.1e-08,2.2490001408
3.1500000000000004e-08,2.1240001536
3.2e-08,1.9365001728000002
3.25e-08,1.7490001920000002
3.3000000000000004e-08,1.6240002048000002
3.35e-08,1.3740002304
3.4e-08,1.1865002496000003
3.4500000000000005e-08,1.0615002624
3.5e-08,0.8740002816000003
3.55e-08,0.7490002944
3.6000000000000005e-08,0.6240003072000002
3.65e-08,0.4365003264
3.7e-08,0.24900034560000028
3.7500000000000005e-08,0.12400035840000045
3.8e-08,-0.0009996287999998188
3.85e-08,-0.18849960959999956
3.9000000000000005e-08,-0.31349959679999984
3.95e-08,-0.4384995840000001
4e-08,-0.5009995775999996
4.0500000000000005e-08,-0.6259995647999994
4.1e-08,-0.8134995455999996
4.15e-08,-0.8759995392
4.2000000000000006e-08,-1.0009995263999998
4.2500000000000003e-08,-1.0634995200000001
4.3e-08,-1.1259995135999996
4.3500000000000006e-08,-1.2509995007999994
4.4000000000000004e-08,-1.3134994943999998
4.45e-08,-1.3134994943999998
4.5000000000000006e-08,-1.4384994815999996
4.5500000000000004e-08,-1.5009994752
4.6e-08,-1.5009994752
4.6500000000000006e-08,-1.5009994752
4.7000000000000004e-08,-1.5634994687999995
4.75e-08,-1.5009994752
4.8000000000000006e-08,-1.5009994752
4.8500000000000004e-08,-1.5634994687999995
4.9e-08,-1.5009994752
4.95e-08,-1.5009994752
5.0000000000000004e-08,-1.3759994880000002
5.05e-08,-1.3759994880000002
5.1e-08,-1.3759994880000002
5.1500000000000005e-08,-1.3134994943999998
5.2e-08,-1.2509995007999994
5.25e-08,-1.1259995135999996
5.3000000000000005e-08,-1.1259995135999996
5.35e-08,-1.0009995263999998
5.4e-08,-0.8759995392
5.4500000000000005e-08,-0.7509995520000001
5.5e-08,-0.6884995583999998
5.55e-08,-0.6259995647999994
5.6000000000000005e-08,-0.37599959039999975
5.65e-08,-0.31349959679999984
5.7e-08,-0.12599961599999965
5.7500000000000005e-08,-0.0009996287999998188
5.8e-08,0.061500364800000096
5.85e-08,0.24900034560000028
5.9000000000000006e-08,0.3740003328000001
5.9500000000000003e-08,0.5615003136000003
6.000000000000001e-08,0.7490002944
6.05e-08,0.8740002816000003
6.1e-08,0.9365002752000002
6.15e-08,1.0615002624
6.2e-08,1.3115002368000002
6.250000000000001e-08,1.5615002112000003
6.300000000000001e-08,1.7490001920000002
6.35e-08,1.8115001856000001
6.4e-08,1.9990001664000001
6.45e-08,2.1240001536
6.5e-08,2.374000128
6.55e-08,2.5615001088000002
6.600000000000001e-08,2.7490000896
6.65e-08,2.9365000704
6.7e-08,3.0615000576
6.75e-08,3.1865000448000003
6.8e-08,3.4365000192
6.85e-08,3.624
6.900000000000001e-08,3.7489999872
6.950000000000001e-08,3.8739999744
7e-08,3.9989999616
7.05e-08,4.1864999424
7.1e-08,4.3114999296
7.15e-08,4.4364999168
7.200000000000001e-08,4.6239998976
7.250000000000001e-08,4.7489998848
7.3e-08,4.8114998784
7.35e-08,4.9364998656
7.4e-08,5.1239998464
7.45e-08,5.18649984
7.500000000000001e-08,5.2489998336
7.550000000000001e-08,5.3739998208
7.6e-08,5.4364998144
7.65e-08,5.5614998016
7.7e-08,5.6864997888
7.75e-08,5.7489997824
7.800000000000001e-08,5.811499776
7.850000000000001e-08,5.811499776
7.9e-08,5.8739997696
7.95e-08,5.9364997632000005
8e-08,5.9989997568
8.05e-08,5.9989997568
8.100000000000001e-08,5.9989997568
8.150000000000001e-08,6.061499750399999
8.2e-08,5.9989997568
8.25e-08,5.9989997568
8.3e-08,6.061499750399999
8.35e-08,5.9989997568
8.400000000000001e-08,5.8739997696
8.450000000000001e-08,5.8739997696
8.500000000000001e-08,5.811499776
8.55e-08,5.811499776
8.6e-08,5.811499776
8.65e-08,5.6864997888
8.700000000000001e-08,5.5614998016
8.750000000000001e-08,5.4364998144
8.800000000000001e-08,5.4364998144
8.85e-08,5.4364998144
8.9e-08,5.3114998272000005
8.95e-08,5.18649984
9.000000000000001e-08,4.9989998592
9.050000000000001e-08,4.873999872000001
9.100000000000001e-08,4.8114998784
9.15e-08,4.7489998848
9.2e-08,4.561499904
9.25e-08,4.4364999168
9.300000000000001e-08,4.1864999424
9.350000000000001e-08,4.0614999552
9.400000000000001e-08,3.9989999616
9.45e-08,3.8739999744
9.5e-08,3.6864999936
9.55e-08,3.5615000064
9.600000000000001e-08,3.2490000384
9.650000000000001e-08,3.1865000448000003
9.700000000000001e-08,3.0615000576
9.75e-08,2.8740000768000002
9.8e-08,2.686500096
9.85e-08,2.4990001152000003
9.9e-08,2.3115001344
9.950000000000001e-08,2.1240001536
1.0000000000000001e-07,1.9990001664000001
1.005e-07,1.8740001792000003
1.01e-07,1.5615002112000003
1.015e-07,1.436500224
1.02e-07,1.3740002304
1.0250000000000001e-07,1.124000256
1.0300000000000001e-07,0.9365002752000002
1.0350000000000001e-07,0.8115002880000004
1.04e-07,0.6865003008000001
1.045e-07,0.5615003136000003
1.05e-07,0.3740003328000001
1.0550000000000001e-07,0.3115003392000002
1.0600000000000001e-07,0.18650035200000037
1.0650000000000001e-07,0.061500364800000096
1.07e-07,-0.12599961599999965
1.075e-07,-0.2509996031999999
1.08e-07,-0.37599959039999975
1.0850000000000001e-07,-0.4384995840000001
1.0900000000000001e-07,-0.6259995647999994
1.0950000000000001e-07,-0.6884995583999998
1.1e-07,-0.7509995520000001
1.105e-07,-0.8759995392
1.11e-07,-0.9384995327999994
1.1150000000000001e-07,-1.0009995263999998
1.1200000000000001e-07,-1.0634995200000001
1.1250000000000001e-07,-1.1884995072
1.13e-07,-1.2509995007999994
1.135e-07,-1.3134994943999998
1.14e-07,-1.3759994880000002
1.1450000000000001e-07,-1.3134994943999998
1.1500000000000001e-07,-1.3134994943999998
1.1550000000000001e-07,-1.3134994943999998
1.16e-07,-1.3134994943999998
1.165e-07,-1.3134994943999998
1.17e-07,-1.4384994815999996
1.1750000000000001e-07,-1.4384994815999996
1.1800000000000001e-07,-1.2509995007999994
1.1850000000000001e-07,-1.1884995072
1.1900000000000001e-07,-1.1259995135999996
1.195e-07,-1.0634995200000001
1.2000000000000002e-07,-1.0634995200000001
1.205e-07,-1.0009995263999998
1.21e-07,-1.0009995263999998
1.215e-07,-0.8759995392
1.22e-07,-0.6884995583999998
1.2250000000000002e-07,-0.5009995775999996
1.23e-07,-0.4384995840000001
1.2350000000000001e-07,-0.31349959679999984
1.24e-07,-0.2509996031999999
1.245e-07,-0.06349962239999973
1.2500000000000002e-07,-0.06349962239999973
1.255e-07,0.061500364800000096
1.2600000000000002e-07,0.3115003392000002
1.265e-07,0.4990003200000004
1.27e-07,0.6865003008000001
1.275e-07,0.8740002816000003
1.28e-07,0.9990002688000001
1.2850000000000002e-07,1.0615002624
1.29e-07,1.1865002496000003
1.2950000000000001e-07,1.436500224
1.3e-07,1.6240002048000002
1.305e-07,1.8740001792000003
1.31e-07,1.9990001664000001
1.315e-07,2.2490001408
1.3200000000000002e-07,2.3115001344
1.325e-07,2.4990001152000003
1.33e-07,2.686500096
1.335e-07,2.8115000832000003
1.34e-07,2.999000064
1.3450000000000002e-07,3.1865000448000003
1.35e-07,3.4365000192
1.3550000000000002e-07,3.5615000064
1.36e-07,3.6864999936
1.365e-07,3.7489999872
1.37e-07,3.936499968
1.375e-07,4.1239999488
1.3800000000000002e-07,4.3739999232
1.385e-07,4.4989999104
1.3900000000000001e-07,4.561499904
1.395e-07,4.6239998976
1.4e-07,4.7489998848
1.4050000000000002e-07,4.9989998592
1.41e-07,5.1239998464
1.4150000000000002e-07,5.18649984
1.42e-07,5.4364998144
1.425e-07,5.498999808
1.43e-07,5.6239997952
1.435e-07,5.6864997888
1.4400000000000002e-07,5.811499776
1.445e-07,5.811499776
1.4500000000000001e-07,5.8739997696
1.455e-07,5.9989997568
1.46e-07,6.061499750399999
1.4650000000000002e-07,6.061499750399999
1.47e-07,6.123999744000001
1.4750000000000002e-07,6.061499750399999
1.48e-07,6.123999744000001
1.485e-07,6.123999744000001
1.49e-07,6.123999744000001
1.495e-07,6.123999744000001
1.5000000000000002e-07,6.061499750399999
1.505e-07,6.061499750399999
1.5100000000000002e-07,6.061499750399999
1.515e-07,6.061499750399999
1.52e-07,5.9364997632000005
1.5250000000000002e-07,5.8739997696
1.53e-07,5.8739997696
1.5350000000000002e-07,5.811499776
1.54e-07,5.7489997824
1.5450000000000001e-07,5.7489997824
1.55e-07,5.5614998016
1.555e-07,5.4364998144
1.5600000000000002e-07,5.3739998208
1.565e-07,5.2489998336
1.5700000000000002e-07,5.1239998464
1.575e-07,4.9989998592
1.58e-07,4.9364998656
1.5850000000000002e-07,4.7489998848
1.59e-07,4.561499904
1.5950000000000002e-07,4.4364999168
1.6e-07,4.3114999296
1.6050000000000001e-07,4.1864999424
1.61e-07,4.0614999552
1.615e-07,3.936499968
1.6200000000000002e-07,3.7489999872
1.625e-07,3.4990000128000003
1.6300000000000002e-07,3.311500032
1.635e-07,3.1865000448000003
1.64e-07,3.1240000512000003
1.645e-07,2.9365000704
1.65e-07,2.686500096
1.6550000000000002e-07,2.4365001216
1.66e-07,2.3115001344
1.6650000000000002e-07,2.1240001536
1.67e-07,1.9990001664000001
1.675e-07,1.8115001856000001
1.6800000000000002e-07,1.6240002048000002
1.685e-07,1.4990002176000004
1.6900000000000002e-07,1.3115002368000002
1.695e-07,1.124000256
1.7000000000000001e-07,0.8740002816000003
1.705e-07,0.7490002944
1.71e-07,0.6240003072000002
1.7150000000000002e-07,0.4365003264
1.72e-07,0.24900034560000028
1.7250000000000002e-07,0.18650035200000037
1.73e-07,-0.0009996287999998188
1.735e-07,-0.18849960959999956
1.7400000000000002e-07,-0.2509996031999999
1.745e-07,-0.37599959039999975
1.7500000000000002e-07,-0.5009995775999996
1.755e-07,-0.6884995583999998
1.7600000000000001e-07,-0.6884995583999998
1.765e-07,-0.8134995455999996
1.77e-07,-0.9384995327999994
1.7750000000000002e-07,-1.0634995200000001
1.78e-07,-1.1259995135999996
1.7850000000000002e-07,-1.1884995072
1.79e-07,-1.2509995007999994
1.795e-07,-1.3134994943999998
1.8000000000000002e-07,-1.3759994880000002
1.805e-07,-1.3759994880000002
1.8100000000000002e-07,-1.4384994815999996
1.815e-07,-1.5009994752
1.8200000000000002e-07,-1.5009994752
1.825e-07,-1.5009994752
1.83e-07,-1.5009994752
1.8350000000000002e-07,-1.5634994687999995
