Time (s),VDS_A,VDS_B,V_MR
0.0,-0.7812485120000012,48.437504512000004,69.062496256
5e-10,1.5359999991915174e-06,49.218754559999994,67.49999616
1e-09,-0.7812485120000012,49.218754559999994,67.49999616
1.5000000000000002e-09,-0.7812485120000012,49.218754559999994,67.49999616
2e-09,-1.5624985600000016,49.218754559999994,67.49999616
2.5e-09,-0.7812485120000012,50.000004608,67.49999616
3.0000000000000004e-09,-0.7812485120000012,49.218754559999994,67.49999616
3.5000000000000003e-09,1.5359999991915174e-06,49.218754559999994,67.49999616
4e-09,-0.7812485120000012,49.218754559999994,69.062496256
4.500000000000001e-09,1.5359999991915174e-06,50.000004608,67.49999616
5e-09,-0.7812485120000012,50.000004608,65.937496064
5.5000000000000004e-09,-0.7812485120000012,48.437504512000004,67.49999616
6.000000000000001e-09,-0.7812485120000012,50.000004608,65.937496064
6.5e-09,-1.5624985600000016,49.218754559999994,65.937496064
7.000000000000001e-09,-0.7812485120000012,49.218754559999994,64.37499596800001
7.500000000000001e-09,-1.5624985600000016,49.218754559999994,62.812495872
8e-09,-0.7812485120000012,49.218754559999994,64.37499596800001
8.5e-09,-0.7812485120000012,49.218754559999994,62.812495872
9.000000000000001e-09,-0.7812485120000012,49.218754559999994,61.249995776000006
9.5e-09,1.5359999991915174e-06,50.000004608,58.124995584000004
1e-08,-0.7812485120000012,50.000004608,58.124995584000004
1.0500000000000001e-08,1.5359999991915174e-06,50.781254656,58.124995584000004
1.1000000000000001e-08,-0.7812485120000012,49.218754559999994,54.999995392
1.15e-08,1.5359999991915174e-06,50.000004608,53.43749529600001
1.2000000000000002e-08,-0.7812485120000012,50.781254656,54.999995392
1.2500000000000001e-08,-0.7812485120000012,51.56250470399999,53.43749529600001
1.3e-08,-1.5624985600000016,52.343754751999995,50.31249510400001
1.35e-08,-0.7812485120000012,50.000004608,48.749995008
1.4000000000000001e-08,-1.5624985600000016,50.781254656,48.749995008
1.45e-08,-1.5624985600000016,51.56250470399999,45.624994816
1.5000000000000002e-08,-1.5624985600000016,51.56250470399999,44.062494720000004
1.55e-08,-1.5624985600000016,50.781254656,42.49999462400001
1.6e-08,-1.5624985600000016,51.56250470399999,42.49999462400001
1.6500000000000002e-08,-0.7812485120000012,52.343754751999995,37.812494336
1.7e-08,-0.7812485120000012,52.343754751999995,37.812494336
1.75e-08,1.5359999991915174e-06,52.343754751999995,34.687494144
1.8000000000000002e-08,-0.7812485120000012,52.343754751999995,33.124994048000005
1.85e-08,-0.7812485120000012,52.343754751999995,29.999993856000003
1.9e-08,-0.7812485120000012,52.343754751999995,28.43749376000001
1.9500000000000003e-08,-0.7812485120000012,51.56250470399999,25.312493568000008
2e-08,-0.7812485120000012,53.1250048,28.43749376000001
2.05e-08,-1.5624985600000016,52.343754751999995,25.312493568000008
2.1000000000000003e-08,-1.5624985600000016,52.343754751999995,22.187493376000006
2.15e-08,-1.5624985600000016,52.343754751999995,20.624993279999998
2.2000000000000002e-08,-0.7812485120000012,52.343754751999995,19.062493184000004
2.2500000000000003e-08,-0.7812485120000012,51.56250470399999,17.499993087999997
2.3e-08,-0.7812485120000012,51.56250470399999,14.374992896000009
2.3500000000000002e-08,-0.7812485120000012,51.56250470399999,11.249992704000007
2.4000000000000003e-08,-1.5624985600000016,50.781254656,11.249992704000007
2.45e-08,-0.7812485120000012,51.56250470399999,9.687492608
2.5000000000000002e-08,1.5359999991915174e-06,50.781254656,8.124992512000006
2.55e-08,0.7812515839999996,50.781254656,4.999992320000004
2.6e-08,-1.5624985600000016,50.781254656,3.4374922240000103
2.6500000000000002e-08,-0.7812485120000012,50.781254656,3.4374922240000103
2.7e-08,-1.5624985600000016,50.000004608,1.8749921280000024
2.75e-08,-2.343748608000002,49.218754559999994,-1.250008063999985
2.8000000000000003e-08,-2.343748608000002,49.218754559999994,-1.250008063999985
2.85e-08,-1.5624985600000016,49.218754559999994,-2.812508159999993
2.9e-08,-1.5624985600000016,48.437504512000004,-5.937508352000009
2.9500000000000003e-08,-1.5624985600000016,47.656254464,-5.937508352000009
3.0000000000000004e-08,-0.7812485120000012,47.656254464,-5.937508352000009
3.05e-08,-1.5624985600000016,46.875004415999996,-9.062508543999996
3.1e-08,-0.7812485120000012,46.09375436799999,-10.625008640000004
3.1500000000000004e-08,-0.7812485120000012,45.31250432,-10.625008640000004
3.2e-08,-1.5624985600000016,45.31250432,-9.062508543999996
3.25e-08,-1.5624985600000016,44.531254272,-13.750008831999992
3.3000000000000004e-08,-0.7812485120000012,43.750004223999994,-13.750008831999992
3.35e-08,1.5359999991915174e-06,42.968754176000004,-15.312508928
3.4e-08,-0.7812485120000012,42.187504128,-15.312508928
3.4500000000000005e-08,1.5359999991915174e-06,40.62500403199999,-16.875009024000008
3.5e-08,0.7812515839999996,39.843753984,-16.875009024000008
3.55e-08,2.3437516800000004,39.062503936,-18.437509119999987
3.6000000000000005e-08,3.125001728000001,39.062503936,-15.312508928
3.65e-08,4.687501823999998,37.50000384,-18.437509119999987
3.7e-08,6.250001919999999,36.718753792,-18.437509119999987
3.7500000000000005e-08,7.031251967999999,35.937503744,-20.000009215999995
3.8e-08,8.593752064,35.937503744,-18.437509119999987
3.85e-08,10.156252160000001,35.156253696,-20.000009215999995
3.9000000000000005e-08,11.718752256000002,33.5937536,-18.437509119999987
3.95e-08,12.500002303999999,32.812503551999995,-21.562509312000003
4e-08,13.281252351999996,32.031253504,-15.312508928
4.0500000000000005e-08,14.843752447999996,32.031253504,-20.000009215999995
