"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+5.00000000000E+004, +5.19701132202E-001, +3.08474487290E-001
+5.19950000000E+004, +4.29179343298E-001, +3.06838292161E-001
+5.39900000000E+004, +4.07819589148E-001, +3.12318548865E-001
+5.59850000000E+004, +3.91144727677E-001, +3.14564443338E-001
+5.79800000000E+004, +3.79917906710E-001, +3.19152092611E-001
+5.99750000000E+004, +3.77069778746E-001, +3.26519876595E-001
+6.19700000000E+004, +3.73871723207E-001, +3.30681606767E-001
+6.39650000000E+004, +3.70788055901E-001, +3.36109038644E-001
+6.59600000000E+004, +3.70217958532E-001, +3.41985226092E-001
+6.79550000000E+004, +3.68352522999E-001, +3.47634244816E-001
+6.99500000000E+004, +3.67493886658E-001, +3.53668253540E-001
+7.19450000000E+004, +3.66409306109E-001, +3.60146899563E-001
+7.39400000000E+004, +3.64315401397E-001, +3.66593087042E-001
+7.59350000000E+004, +3.64088929225E-001, +3.72587127935E-001
+7.79300000000E+004, +3.62816760557E-001, +3.79346397629E-001
+7.99250000000E+004, +3.61428872392E-001, +3.84891795399E-001
+8.19200000000E+004, +3.61149245534E-001, +3.91177459324E-001
+8.39150000000E+004, +3.61027847840E-001, +3.97316786377E-001
+8.59100000000E+004, +3.60735528618E-001, +4.03274632141E-001
+8.79050000000E+004, +3.60614313471E-001, +4.10037470185E-001
+8.99000000000E+004, +3.60519642941E-001, +4.16354807953E-001
+9.18950000000E+004, +3.60678190952E-001, +4.23335292932E-001
+9.38900000000E+004, +3.60103896115E-001, +4.30187626121E-001
+9.58850000000E+004, +3.59374695324E-001, +4.36549852394E-001
+9.78800000000E+004, +3.59281508254E-001, +4.43140708487E-001
+9.98750000000E+004, +3.59325954783E-001, +4.49955750803E-001
+1.01870000000E+005, +3.58978507439E-001, +4.56999807492E-001
+1.03865000000E+005, +3.58780843263E-001, +4.63877688319E-001
+1.05860000000E+005, +3.58475415596E-001, +4.70443534126E-001
+1.07855000000E+005, +3.58257131368E-001, +4.77428954652E-001
+1.09850000000E+005, +3.57788634442E-001, +4.84722182318E-001
+1.11845000000E+005, +3.57364916350E-001, +4.91615353885E-001
+1.13840000000E+005, +3.57076720381E-001, +4.98438719231E-001
+1.15835000000E+005, +3.56685704267E-001, +5.05543677810E-001
+1.17830000000E+005, +3.56423687422E-001, +5.12627636647E-001
+1.19825000000E+005, +3.56422872630E-001, +5.19724022870E-001
+1.21820000000E+005, +3.56307843168E-001, +5.26989891755E-001
+1.23815000000E+005, +3.56081082849E-001, +5.34040434104E-001
+1.25810000000E+005, +3.56179540469E-001, +5.41120642887E-001
+1.27805000000E+005, +3.55965006558E-001, +5.48397223716E-001
+1.29800000000E+005, +3.55509700617E-001, +5.55738801759E-001
+1.31795000000E+005, +3.55507109968E-001, +5.63043021822E-001
+1.33790000000E+005, +3.55149778742E-001, +5.70139954290E-001
+1.35785000000E+005, +3.55202796070E-001, +5.77431840827E-001
+1.37780000000E+005, +3.55007182273E-001, +5.84612254491E-001
+1.39775000000E+005, +3.54969690658E-001, +5.91926462469E-001
+1.41770000000E+005, +3.54754004149E-001, +5.99420843402E-001
+1.43765000000E+005, +3.54512321691E-001, +6.06667395157E-001
+1.45760000000E+005, +3.54436008357E-001, +6.13887098342E-001
+1.47755000000E+005, +3.54382438629E-001, +6.21225688259E-001
+1.49750000000E+005, +3.54325260934E-001, +6.28414311569E-001
+1.51745000000E+005, +3.54158894124E-001, +6.35625510046E-001
+1.53740000000E+005, +3.53930946546E-001, +6.43065837158E-001
+1.55735000000E+005, +3.53805318770E-001, +6.50289817741E-001
+1.57730000000E+005, +3.53840966021E-001, +6.57599806624E-001
+1.59725000000E+005, +3.53789702697E-001, +6.64833046075E-001
+1.61720000000E+005, +3.53605391555E-001, +6.72372552194E-001
+1.63715000000E+005, +3.53594068307E-001, +6.79774877656E-001
+1.65710000000E+005, +3.53492469557E-001, +6.87052085944E-001
+1.67705000000E+005, +3.53489077032E-001, +6.94324670225E-001
+1.69700000000E+005, +3.53474040489E-001, +7.01626313058E-001
+1.71695000000E+005, +3.53427593063E-001, +7.09014375866E-001
+1.73690000000E+005, +3.53301530518E-001, +7.16429605131E-001
+1.75685000000E+005, +3.53307729902E-001, +7.23881078135E-001
+1.77680000000E+005, +3.53230691497E-001, +7.31195239396E-001
+1.79675000000E+005, +3.53180036126E-001, +7.38443758462E-001
+1.81670000000E+005, +3.53269262915E-001, +7.45748994305E-001
+1.83665000000E+005, +3.53185849641E-001, +7.53065420840E-001
+1.85660000000E+005, +3.53333668216E-001, +7.60551465788E-001
+1.87655000000E+005, +3.53374938220E-001, +7.67977789607E-001
+1.89650000000E+005, +3.53277102415E-001, +7.75420904394E-001
+1.91645000000E+005, +3.53355467384E-001, +7.82895621216E-001
+1.93640000000E+005, +3.53276425170E-001, +7.90250806109E-001
+1.95635000000E+005, +3.53311265731E-001, +7.97594251272E-001
+1.97630000000E+005, +3.53414503197E-001, +8.05026382498E-001
+1.99625000000E+005, +3.53351220800E-001, +8.12398962455E-001
+2.01620000000E+005, +3.52191329093E-001, +8.19424600703E-001
+2.03615000000E+005, +3.51795681844E-001, +8.26548705360E-001
+2.05610000000E+005, +3.51799503071E-001, +8.33642978109E-001
+2.07605000000E+005, +3.51681888311E-001, +8.40693768537E-001
+2.09600000000E+005, +3.51509473517E-001, +8.47892703399E-001
+2.11595000000E+005, +3.51376447665E-001, +8.55111800829E-001
+2.13590000000E+005, +3.51413020187E-001, +8.62266781233E-001
+2.15585000000E+005, +3.51370571390E-001, +8.69459340699E-001
+2.17580000000E+005, +3.51453149488E-001, +8.76741739117E-001
+2.19575000000E+005, +3.51503406224E-001, +8.83814547369E-001
+2.21570000000E+005, +3.51245768341E-001, +8.91134927187E-001
+2.23565000000E+005, +3.51197967461E-001, +8.98346803813E-001
+2.25560000000E+005, +3.51210527970E-001, +9.05841746695E-001
+2.27555000000E+005, +3.51125261366E-001, +9.13206769293E-001
+2.29550000000E+005, +3.51188433400E-001, +9.20550302980E-001
+2.31545000000E+005, +3.51053748010E-001, +9.27914057725E-001
+2.33540000000E+005, +3.50888389789E-001, +9.35251524531E-001
+2.35535000000E+005, +3.50957901018E-001, +9.42594108475E-001
+2.37530000000E+005, +3.50803118888E-001, +9.49941751605E-001
+2.39525000000E+005, +3.50692054245E-001, +9.57277361736E-001
+2.41520000000E+005, +3.50591574632E-001, +9.64592633827E-001
+2.43515000000E+005, +3.50560276798E-001, +9.71855762571E-001
+2.45510000000E+005, +3.50561390135E-001, +9.79082726003E-001
+2.47505000000E+005, +3.50624122343E-001, +9.86436932769E-001
+2.49500000000E+005, +3.50598410789E-001, +9.93740221541E-001
+2.51495000000E+005, +3.50525809764E-001, +1.00094431429E+000
+2.53490000000E+005, +3.50520358633E-001, +1.00840604382E+000
+2.55485000000E+005, +3.50566430695E-001, +1.01565314407E+000
+2.57480000000E+005, +3.50650750795E-001, +1.02304438503E+000
+2.59475000000E+005, +3.50652412471E-001, +1.03061828975E+000
+2.61470000000E+005, +3.50780952439E-001, +1.03793387278E+000
+2.63465000000E+005, +3.50650253754E-001, +1.04542576196E+000
+2.65460000000E+005, +3.50587544322E-001, +1.05281924585E+000
+2.67455000000E+005, +3.50489796903E-001, +1.06032385450E+000
+2.69450000000E+005, +3.50475452903E-001, +1.06765937105E+000
+2.71445000000E+005, +3.50427674590E-001, +1.07513607882E+000
+2.73440000000E+005, +3.50363004382E-001, +1.08251295409E+000
+2.75435000000E+005, +3.50362483732E-001, +1.08982407689E+000
+2.77430000000E+005, +3.50232107391E-001, +1.09717040638E+000
+2.79425000000E+005, +3.50180368723E-001, +1.10466052946E+000
+2.81420000000E+005, +3.50096281102E-001, +1.11208195810E+000
+2.83415000000E+005, +3.49916278573E-001, +1.11940574862E+000
+2.85410000000E+005, +3.49805351648E-001, +1.12686988687E+000
+2.87405000000E+005, +3.49683813515E-001, +1.13423205052E+000
+2.89400000000E+005, +3.49712254625E-001, +1.14164567929E+000
+2.91395000000E+005, +3.49666887437E-001, +1.14924150666E+000
