Frequency in Hz;Power in dBm
600000.0;-84.83
650253.8;-85.16
700507.6;-86.64
750761.4;-87.80
801015.2;-88.42
851269.0;-88.00
901522.8;-88.75
951776.6;-85.84
1002030.5;-89.39
1052284.3;-89.90
1102538.1;-89.69
1152791.9;-90.80
1203045.7;-91.23
1253299.5;-90.44
1303553.3;-93.29
1353807.1;-92.65
1404060.9;-94.47
1454314.7;-91.68
1504568.5;-93.40
1554822.3;-94.34
1605076.1;-94.01
1655329.9;-94.16
1705583.8;-94.29
1755837.6;-94.28
1806091.4;-94.03
1856345.2;-94.32
1906599.0;-93.65
1956852.8;-94.92
2007106.6;-94.82
2057360.4;-93.71
2107614.2;-96.21
2157868.0;-94.37
2208121.8;-95.31
2258375.6;-94.17
2308629.4;-96.25
2358883.2;-95.39
2409137.1;-95.82
2459390.9;-95.58
2509644.7;-95.54
2559898.5;-97.09
2610152.3;-95.47
2660406.1;-97.16
2710659.9;-95.47
2760913.7;-95.21
2811167.5;-94.98
2861421.3;-97.21
2911675.1;-98.55
2961928.9;-95.95
3012182.7;-96.72
3062436.5;-95.68
3112690.4;-96.24
3162944.2;-96.90
3213198.0;-97.73
3263451.8;-97.04
3313705.6;-98.01
3363959.4;-96.80
3414213.2;-97.34
3464467.0;-97.71
3514720.8;-98.32
3564974.6;-97.83
3615228.4;-98.71
3665482.2;-97.60
3715736.0;-98.01
3765989.8;-98.67
3816243.7;-97.79
3866497.5;-99.51
3916751.3;-99.92
3967005.1;-98.83
4017258.9;-98.45
4067512.7;-96.97
4117766.5;-98.86
4168020.3;-97.92
4218274.1;-100.55
4268527.9;-98.66
4318781.7;-99.28
4369035.5;-98.63
4419289.3;-98.76
4469543.1;-99.46
4519797.0;-98.03
4570050.8;-98.64
4620304.6;-98.04
4670558.4;-99.94
4720812.2;-98.52
4771066.0;-98.93
4821319.8;-98.30
4871573.6;-98.21
4921827.4;-99.21
4972081.2;-99.13
5022335.0;-99.45
5072588.8;-99.39
5122842.6;-97.38
5173096.4;-97.41
5223350.3;-98.21
5273604.1;-98.25
5323857.9;-96.92
5374111.7;-97.11
5424365.5;-97.73
5474619.3;-97.08
5524873.1;-96.94
5575126.9;-97.78
5625380.7;-97.79
5675634.5;-96.51
5725888.3;-96.76
5776142.1;-95.63
5826395.9;-95.41
5876649.7;-96.12
5926903.6;-95.92
5977157.4;-95.15
6027411.2;-94.87
6077665.0;-95.29
6127918.8;-94.23
6178172.6;-93.88
6228426.4;-93.31
6278680.2;-91.60
6328934.0;-90.92
6379187.8;-91.30
6429441.6;-89.51
6479695.4;-87.42
6529949.2;-85.31
6580203.0;-83.27
6630456.9;-80.90
6680710.7;-72.31
6730964.5;-34.37
6781218.3;-29.17
6831472.1;-75.68
6881725.9;-79.72
6931979.7;-82.98
6982233.5;-86.01
7032487.3;-86.77
7082741.1;-89.30
7132994.9;-89.63
7183248.7;-91.39
7233502.5;-91.92
7283756.3;-93.10
7334010.2;-94.20
7384264.0;-95.74
7434517.8;-94.64
7484771.6;-95.27
7535025.4;-95.94
7585279.2;-95.28
7635533.0;-96.66
7685786.8;-96.72
7736040.6;-97.19
7786294.4;-97.98
7836548.2;-96.58
7886802.0;-96.44
7937055.8;-97.36
7987309.6;-98.09
8037563.5;-98.31
8087817.3;-99.08
8138071.1;-98.81
8188324.9;-99.07
8238578.7;-99.00
8288832.5;-99.03
8339086.3;-99.54
8389340.1;-99.78
8439593.9;-99.25
8489847.7;-100.05
8540101.5;-99.81
8590355.3;-100.20
8640609.1;-99.94
8690862.9;-99.71
8741116.8;-100.24
8791370.6;-101.30
8841624.4;-100.65
8891878.2;-101.12
8942132.0;-101.77
8992385.8;-101.40
9042639.6;-101.44
9092893.4;-100.37
9143147.2;-101.32
9193401.0;-100.84
9243654.8;-101.76
9293908.6;-101.04
9344162.4;-100.68
9394416.2;-101.83
9444670.1;-101.52
9494923.9;-101.69
9545177.7;-101.46
9595431.5;-101.01
9645685.3;-100.25
9695939.1;-101.49
9746192.9;-101.54
9796446.7;-101.78
9846700.5;-102.10
9896954.3;-101.39
9947208.1;-101.39
9997461.9;-101.54
10047715.7;-101.26
10097969.5;-102.48
10148223.4;-101.89
10198477.2;-101.54
10248731.0;-101.74
10298984.8;-101.57
10349238.6;-102.91
10399492.4;-103.04
10449746.2;-102.43
10500000.0;-102.07
10550253.8;-101.74
10600507.6;-102.41
10650761.4;-102.87
10701015.2;-102.02
10751269.0;-102.38
10801522.8;-103.00
10851776.6;-103.63
10902030.5;-103.11
10952284.3;-102.59
11002538.1;-103.39
11052791.9;-102.66
11103045.7;-103.12
11153299.5;-103.27
11203553.3;-102.37
11253807.1;-103.26
11304060.9;-103.24
11354314.7;-103.47
11404568.5;-102.69
11454822.3;-103.90
11505076.1;-102.90
11555329.9;-102.78
11605583.8;-102.28
11655837.6;-102.26
11706091.4;-102.77
11756345.2;-102.90
11806599.0;-103.57
11856852.8;-102.82
11907106.6;-101.80
11957360.4;-102.93
12007614.2;-103.71
12057868.0;-102.61
12108121.8;-102.67
12158375.6;-103.74
12208629.4;-104.38
12258883.2;-103.94
12309137.1;-103.06
12359390.9;-103.32
12409644.7;-103.43
12459898.5;-103.19
12510152.3;-103.21
12560406.1;-102.78
12610659.9;-103.10
12660913.7;-103.80
12711167.5;-102.86
12761421.3;-103.64
12811675.1;-102.61
12861928.9;-103.31
12912182.7;-103.31
12962436.5;-102.48
13012690.4;-103.00
13062944.2;-103.99
13113198.0;-103.05
13163451.8;-103.21
13213705.6;-103.46
13263959.4;-103.05
13314213.2;-104.35
13364467.0;-104.77
13414720.8;-104.49
13464974.6;-98.49
13515228.4;-80.04
13565482.2;-75.88
13615736.0;-103.41
13665989.8;-104.35
13716243.7;-104.46
13766497.5;-103.68
13816751.3;-103.72
13867005.1;-103.53
13917258.9;-102.73
13967512.7;-104.37
14017766.5;-104.27
