Time (s),VGS_A,VGS_B,VDS_A
0.0,-1.7920000017213056e-07,4.8124993279999995,44.999999488
5e-10,-0.1250001664,4.8124993279999995,44.374999552
1e-09,-0.18750016000000014,4.8749993216,43.12499968
1.5000000000000002e-09,-0.1250001664,4.8749993216,44.374999552
2e-09,-1.7920000017213056e-07,4.9374993152,44.999999488
2.5e-09,-1.7920000017213056e-07,4.9374993152,44.999999488
3.0000000000000004e-09,-1.7920000017213056e-07,4.8749993216,44.374999552
3.5000000000000003e-09,-0.1250001664,4.8749993216,42.499999744
4e-09,-0.18750016000000014,4.8124993279999995,43.12499968
4.500000000000001e-09,-0.1250001664,4.8749993216,43.12499968
5e-09,-0.06250017280000009,4.9999993088,44.999999488
5.5000000000000004e-09,-1.7920000017213056e-07,4.9999993088,46.249999360000004
6.000000000000001e-09,-0.18750016000000014,4.9999993088,44.999999488
6.5e-09,-0.18750016000000014,4.9999993088,44.374999552
7.000000000000001e-09,-0.06250017280000009,4.9999993088,43.749999616
7.500000000000001e-09,-0.06250017280000009,4.9999993088,43.749999616
8e-09,0.062499814399999964,5.0624993024,46.249999360000004
8.5e-09,-1.7920000017213056e-07,4.9999993088,47.499999232
9.000000000000001e-09,-0.1250001664,4.9374993152,46.874999296
9.5e-09,-0.18750016000000014,4.8749993216,46.249999360000004
1e-08,-0.06250017280000009,4.8749993216,46.874999296
1.0500000000000001e-08,-1.7920000017213056e-07,4.9374993152,46.874999296
1.1000000000000001e-08,0.062499814399999964,4.8749993216,48.124999168
1.15e-08,-1.7920000017213056e-07,4.8749993216,46.874999296
1.2000000000000002e-08,-0.1250001664,4.8749993216,47.499999232
1.2500000000000001e-08,-0.18750016000000014,4.8749993216,46.874999296
1.3e-08,-0.18750016000000014,4.8749993216,48.749999104
1.35e-08,-1.7920000017213056e-07,4.8749993216,49.999998976
1.4000000000000001e-08,-0.06250017280000009,4.8124993279999995,49.999998976
1.45e-08,-1.7920000017213056e-07,4.8749993216,49.37499904
1.5000000000000002e-08,-0.06250017280000009,4.8124993279999995,48.749999104
1.55e-08,-0.06250017280000009,4.7499993344,48.124999168
1.6e-08,-0.06250017280000009,4.8749993216,50.624998912
1.6500000000000002e-08,-1.7920000017213056e-07,4.8749993216,51.874998784
1.7e-08,-1.7920000017213056e-07,4.8749993216,51.874998784
1.75e-08,-0.1250001664,4.8124993279999995,51.874998784
1.8000000000000002e-08,-0.06250017280000009,4.9374993152,51.249998848000004
1.85e-08,-0.06250017280000009,4.9374993152,50.624998912
1.9e-08,-0.06250017280000009,4.9374993152,50.624998912
1.9500000000000003e-08,-1.7920000017213056e-07,4.8749993216,51.249998848000004
2e-08,-0.06250017280000009,4.8749993216,52.49999872
2.05e-08,-0.1250001664,4.8124993279999995,51.874998784
2.1000000000000003e-08,-0.18750016000000014,4.8749993216,51.249998848000004
2.15e-08,-0.1250001664,4.8749993216,51.249998848000004
2.2000000000000002e-08,-0.18750016000000014,4.9374993152,51.874998784
2.2500000000000003e-08,-1.7920000017213056e-07,4.8749993216,52.49999872
2.3e-08,-0.06250017280000009,4.8124993279999995,51.874998784
2.3500000000000002e-08,-0.06250017280000009,4.8124993279999995,51.249998848000004
2.4000000000000003e-08,-0.1250001664,4.9374993152,51.249998848000004
2.45e-08,-0.06250017280000009,4.9374993152,51.874998784
2.5000000000000002e-08,-0.06250017280000009,4.9374993152,51.874998784
2.55e-08,-1.7920000017213056e-07,4.8749993216,51.874998784
2.6e-08,-1.7920000017213056e-07,4.9374993152,51.249998848000004
2.6500000000000002e-08,-0.06250017280000009,4.8124993279999995,48.749999104
2.7e-08,-0.1250001664,4.8749993216,47.499999232
2.75e-08,-0.1250001664,4.8124993279999995,48.124999168
2.8000000000000003e-08,-0.1250001664,4.8749993216,48.749999104
2.85e-08,-0.06250017280000009,4.8124993279999995,48.124999168
2.9e-08,-0.06250017280000009,4.8749993216,47.499999232
2.9500000000000003e-08,-0.06250017280000009,4.8749993216,45.624999424
3.0000000000000004e-08,-0.18750016000000014,4.8749993216,44.374999552
3.05e-08,-0.06250017280000009,4.9374993152,44.999999488
3.1e-08,-0.06250017280000009,4.8749993216,44.374999552
3.1500000000000004e-08,0.062499814399999964,4.4999993599999994,43.12499968
3.2e-08,-0.1250001664,4.1249993984,43.12499968
3.25e-08,-0.1250001664,3.6874994432,41.249999872000004
3.3000000000000004e-08,-0.1250001664,3.4374994687999996,40.0
3.35e-08,-0.06250017280000009,2.9999995135999997,39.375000064
3.4e-08,-1.7920000017213056e-07,2.4999995647999995,39.375000064
3.4500000000000005e-08,-1.7920000017213056e-07,1.7499996415999997,36.87500032
3.5e-08,-0.06250017280000009,0.7499997440000001,35.625000448
3.55e-08,-0.1250001664,-0.31250014719999997,34.375000576
3.6000000000000005e-08,-0.1250001664,-1.1875000575999999,33.125000704
3.65e-08,-0.1250001664,-1.8749999872,32.500000768
3.7e-08,-0.1250001664,-2.2499999488,31.875000831999998
3.7500000000000005e-08,-1.7920000017213056e-07,-2.4999999232,30.000001024
3.8e-08,-0.1250001664,-2.6249999103999997,28.125001216
3.85e-08,-1.7920000017213056e-07,-2.7499998976,26.250001408
3.9000000000000005e-08,-0.1250001664,-2.7499998976,24.375001599999997
3.95e-08,-0.06250017280000009,-2.374999936,24.375001599999997
4e-08,-0.1250001664,-1.6875000064,23.750001664
4.0500000000000005e-08,-0.06250017280000009,-0.8125000960000001,21.875001855999997
4.1e-08,-0.1250001664,-0.06250017280000009,20.000002048
4.15e-08,-0.1250001664,0.4374997760000001,18.750002176
4.2000000000000006e-08,-0.1250001664,0.49999976960000003,17.500002304
4.2500000000000003e-08,-0.1250001664,0.5624997632,15.625002496
4.3e-08,-0.06250017280000009,0.6874997503999998,15.000002559999999
4.3500000000000006e-08,-0.1250001664,1.0624997119999997,12.500002815999999
4.4000000000000004e-08,-0.1250001664,1.4374996736,12.500002815999999
4.45e-08,-0.1250001664,1.4374996736,10.625003008
4.5000000000000006e-08,-0.1250001664,1.1249997056,9.375003135999997
4.5500000000000004e-08,-0.06250017280000009,0.6874997503999998,8.750003199999998
4.6e-08,-0.1250001664,0.5624997632,6.875003391999996
4.6500000000000006e-08,-0.1250001664,0.5624997632,5.62500352
4.7000000000000004e-08,-0.18750016000000014,0.37499978239999976,4.375003647999996
4.75e-08,-0.31250014719999997,-0.06250017280000009,3.7500037119999945
4.8000000000000006e-08,-0.3750001408000001,-0.5000001279999999,3.7500037119999945
4.8500000000000004e-08,-0.4375001344,-0.7500001024,2.500003839999998
4.9e-08,-0.5625001216000001,-0.5625001216000001,0.6250040319999997
4.95e-08,-0.4375001344,-0.25000015360000005,4.0959999978440464e-06
5.0000000000000004e-08,-0.25000015360000005,-0.31250014719999997,-0.624995840000004
5.05e-08,0.062499814399999964,-0.6875001088000001,-1.2499957760000058
5.1e-08,0.49999976960000003,-1.125000064,-1.8749957120000005
5.1500000000000005e-08,0.8124997376,-0.9375000832,-2.4999956480000023
5.2e-08,1.3124996863999998,-0.4375001344,-2.4999956480000023
5.25e-08,1.8749996288,0.062499814399999964,-3.749995519999999
