Time (s),V_TANK_IN,I_PRI,V_TANK_OUT,I_SEC
0.0,-62.500024319999994,-1.2500000768000001,37.5000064,-0.8749992959999995
5e-10,-65.625024,-1.2500000768000001,34.37500672,-0.8124993024
1e-09,-65.625024,-1.2500000768000001,31.25000704,-0.8124993024
1.5000000000000002e-09,-62.500024319999994,-1.2500000768000001,40.62500608,-0.7499993087999997
2e-09,-62.500024319999994,-1.2500000768000001,34.37500672,-0.7499993087999997
2.5e-09,-62.500024319999994,-1.3125000704,37.5000064,-0.7499993087999997
3.0000000000000004e-09,-65.625024,-1.2500000768000001,34.37500672,-0.6874993152000002
3.5000000000000003e-09,-62.500024319999994,-1.1875000832,37.5000064,-0.6249993215999998
4e-09,-65.625024,-1.3125000704,37.5000064,-0.6249993215999998
4.500000000000001e-09,-62.500024319999994,-1.2500000768000001,37.5000064,-0.6249993215999998
5e-09,-62.500024319999994,-1.1875000832,34.37500672,-0.5624993279999995
5.5000000000000004e-09,-62.500024319999994,-1.1875000832,40.62500608,-0.6249993215999998
6.000000000000001e-09,-65.625024,-1.2500000768000001,40.62500608,-0.5624993279999995
6.5e-09,-65.625024,-1.2500000768000001,40.62500608,-0.4999993344
7.000000000000001e-09,-62.500024319999994,-1.2500000768000001,37.5000064,-0.43749934079999964
7.500000000000001e-09,-65.625024,-1.1250000896,37.5000064,-0.4999993344
8e-09,-62.500024319999994,-1.2500000768000001,34.37500672,-0.43749934079999964
8.5e-09,-65.625024,-1.3125000704,34.37500672,-0.43749934079999964
9.000000000000001e-09,-62.500024319999994,-1.1875000832,34.37500672,-0.4999993344
9.5e-09,-62.500024319999994,-1.1875000832,37.5000064,-0.37499934720000017
1e-08,-62.500024319999994,-1.1875000832,34.37500672,-0.3124993535999998
1.0500000000000001e-08,-65.625024,-1.1875000832,31.25000704,-0.3124993535999998
1.1000000000000001e-08,-68.75002368,-1.1875000832,31.25000704,-0.24999935999999945
1.15e-08,-59.37502463999999,-1.062500096,28.125007359999998,-0.24999935999999945
1.2000000000000002e-08,-65.625024,-1.1250000896,25.000007679999996,-0.18749936639999998
1.2500000000000001e-08,-59.37502463999999,-1.1875000832,25.000007679999996,-0.18749936639999998
1.3e-08,-62.500024319999994,-1.062500096,18.750008319999992,-0.18749936639999998
1.35e-08,-65.625024,-1.062500096,25.000007679999996,-0.12499937279999962
1.4000000000000001e-08,-62.500024319999994,-1.062500096,18.750008319999992,-0.12499937279999962
1.45e-08,-62.500024319999994,-1.062500096,15.62500863999999,-0.12499937279999962
1.5000000000000002e-08,-62.500024319999994,-1.062500096,12.500008960000002,-0.06249937920000015
1.55e-08,-62.500024319999994,-1.062500096,12.500008960000002,-0.06249937920000015
1.6e-08,-62.500024319999994,-1.062500096,9.37500928,6.14400000209514e-07
1.6500000000000002e-08,-62.500024319999994,-1.0000001024,6.2500095999999985,6.14400000209514e-07
1.7e-08,-62.500024319999994,-1.0000001024,1.0239999994610116e-05,6.14400000209514e-07
1.75e-08,-62.500024319999994,-1.0000001024,1.0239999994610116e-05,0.06250060800000057
1.8000000000000002e-08,-62.500024319999994,-0.9375001088000001,-6.249989120000009,0.06250060800000057
1.85e-08,-65.625024,-1.0000001024,-9.374988800000011,0.12500060160000004
1.9e-08,-59.37502463999999,-0.9375001088000001,-9.374988800000011,0.12500060160000004
1.9500000000000003e-08,-59.37502463999999,-0.8750001152,-12.499988480000013,0.1875005952000004
2e-08,-62.500024319999994,-0.9375001088000001,-15.624988160000001,0.1875005952000004
2.05e-08,-56.25002495999999,-0.9375001088000001,-18.749987840000003,0.25000058879999987
2.1000000000000003e-08,-56.25002495999999,-0.8750001152,-24.999987200000007,0.3125005824000002
2.15e-08,-56.25002495999999,-0.8750001152,-24.999987200000007,0.3750005760000006
2.2000000000000002e-08,-59.37502463999999,-0.8125001216000001,-28.124986879999994,0.3125005824000002
2.2500000000000003e-08,-56.25002495999999,-0.8750001152,-31.249986559999996,0.3750005760000006
2.3e-08,-53.12502527999999,-0.8125001216000001,-31.249986559999996,0.3750005760000006
2.3500000000000002e-08,-53.12502527999999,-0.8125001216000001,-37.49998592,0.3750005760000006
2.4000000000000003e-08,-50.00002559999999,-0.8125001216000001,-43.749985280000004,0.3750005760000006
2.45e-08,-50.00002559999999,-0.7500001279999999,-43.749985280000004,0.3750005760000006
2.5000000000000002e-08,-46.875025919999985,-0.7500001279999999,-49.99998464000001,0.43750056960000006
2.55e-08,-46.875025919999985,-0.6875001344,-46.874984960000006,0.43750056960000006
2.6e-08,-46.875025919999985,-0.6875001344,-49.99998464000001,0.5000005632000004
2.6500000000000002e-08,-43.75002624000001,-0.6875001344,-49.99998464000001,0.5000005632000004
2.7e-08,-40.62502655999998,-0.6875001344,-56.24998400000001,0.5000005632000004
2.75e-08,-34.37502719999998,-0.5625001472,-53.12498432000001,0.5625005567999999
2.8000000000000003e-08,-34.37502719999998,-0.6250001408000001,-53.12498432000001,0.6250005504000002
2.85e-08,-31.250027520000003,-0.6875001344,-49.99998464000001,0.6250005504000002
2.9e-08,-31.250027520000003,-0.6250001408000001,-53.12498432000001,0.6250005504000002
2.9500000000000003e-08,-25.00002816,-0.5625001472,-46.874984960000006,0.6250005504000002
3.0000000000000004e-08,-18.750028799999995,-0.5625001472,-49.99998464000001,0.6250005504000002
3.05e-08,-18.750028799999995,-0.5625001472,-49.99998464000001,0.6875005440000006
3.1e-08,-12.500029439999992,-0.5625001472,-46.874984960000006,0.6875005440000006
3.1500000000000004e-08,-9.375029759999961,-0.5000001536,-46.874984960000006,0.6875005440000006
3.2e-08,-6.250030079999988,-0.5000001536,-49.99998464000001,0.6875005440000006
3.25e-08,-9.375029759999961,-0.5000001536,-46.874984960000006,0.7500005376000001
3.3000000000000004e-08,-6.250030079999988,-0.43750016000000014,-49.99998464000001,0.7500005376000001
3.35e-08,-3.1250303999999574,-0.3750001664,-43.749985280000004,0.8125005312000004
3.4e-08,3.1249689599999897,-0.3125001728000001,-49.99998464000001,0.8125005312000004
3.4500000000000005e-08,3.1249689599999897,-0.3750001664,-46.874984960000006,0.8750005247999999
3.5e-08,6.24996864000002,-0.3750001664,-53.12498432000001,0.8125005312000004
3.55e-08,12.499968000000024,-0.25000017920000017,-46.874984960000006,0.8750005247999999
3.6000000000000005e-08,12.499968000000024,-0.3125001728000001,-49.99998464000001,0.9375005184000003
3.65e-08,15.624967679999997,-0.18750018560000004,-49.99998464000001,0.9375005184000003
3.7e-08,15.624967679999997,-0.18750018560000004,-53.12498432000001,0.8750005247999999
3.7500000000000005e-08,18.749967360000028,-0.12500019200000012,-49.99998464000001,0.8750005247999999
3.8e-08,18.749967360000028,-0.12500019200000012,-53.12498432000001,0.9375005184000003
3.85e-08,18.749967360000028,-0.12500019200000012,-56.24998400000001,0.9375005184000003
3.9000000000000005e-08,24.99996672000003,-0.12500019200000012,-49.99998464000001,1.0625005056
3.95e-08,21.87496704,-0.06250019839999998,-53.12498432000001,1.0000005119999997
4e-08,24.99996672000003,-0.06250019839999998,-56.24998400000001,0.9375005184000003
4.0500000000000005e-08,24.99996672000003,-2.04800000069838e-07,-56.24998400000001,1.0625005056
4.1e-08,24.99996672000003,-2.04800000069838e-07,-59.374983680000014,1.0000005119999997
4.15e-08,28.124966400000005,0.062499788799999845,-53.12498432000001,1.0625005056
4.2000000000000006e-08,28.124966400000005,0.062499788799999845,-56.24998400000001,1.0625005056
4.2500000000000003e-08,31.249966080000036,0.062499788799999845,-53.12498432000001,1.1250004992000004
4.3e-08,31.249966080000036,0.062499788799999845,-56.24998400000001,1.0625005056
4.3500000000000006e-08,31.249966080000036,0.12499978239999976,-49.99998464000001,1.1250004992000004
4.4000000000000004e-08,28.124966400000005,0.18749977600000012,-49.99998464000001,1.0625005056
4.45e-08,34.37496576000001,0.18749977600000012,-53.12498432000001,1.1250004992000004
4.5000000000000006e-08,34.37496576000001,0.18749977600000012,-53.12498432000001,1.1250004992000004
4.5500000000000004e-08,34.37496576000001,0.18749977600000012,-46.874984960000006,1.1250004992000004
4.6e-08,34.37496576000001,0.24999976960000003,-49.99998464000001,1.1875004928
4.6500000000000006e-08,37.49996544000004,0.24999976960000003,-49.99998464000001,1.1875004928
4.7000000000000004e-08,37.49996544000004,0.37499975679999986,-46.874984960000006,1.2500004864000003
4.75e-08,37.49996544000004,0.37499975679999986,-43.749985280000004,1.1250004992000004
4.8000000000000006e-08,37.49996544000004,0.31249976319999995,-46.874984960000006,1.1875004928
4.8500000000000004e-08,34.37496576000001,0.4374997503999998,-46.874984960000006,1.1875004928
4.9e-08,37.49996544000004,0.37499975679999986,-49.99998464000001,1.1875004928
4.95e-08,37.49996544000004,0.4374997503999998,-43.749985280000004,1.1875004928
5.0000000000000004e-08,37.49996544000004,0.4374997503999998,-46.874984960000006,1.1875004928
5.05e-08,34.37496576000001,0.49999974400000013,-49.99998464000001,1.2500004864000003
5.1e-08,37.49996544000004,0.49999974400000013,-53.12498432000001,1.1875004928
5.1500000000000005e-08,40.62496512000001,0.49999974400000013,-49.99998464000001,1.1875004928
5.2e-08,37.49996544000004,0.5624997376,-49.99998464000001,1.2500004864000003
5.25e-08,43.74996480000004,0.5624997376,-49.99998464000001,1.2500004864000003
5.3000000000000005e-08,40.62496512000001,0.6249997312,-53.12498432000001,1.1875004928
5.35e-08,40.62496512000001,0.6874997247999999,-46.874984960000006,1.1875004928
5.4e-08,40.62496512000001,0.6249997312,-49.99998464000001,1.1875004928
5.4500000000000005e-08,40.62496512000001,0.6874997247999999,-49.99998464000001,1.2500004864000003
5.5e-08,40.62496512000001,0.6249997312,-46.874984960000006,1.2500004864000003
5.55e-08,40.62496512000001,0.6874997247999999,-46.874984960000006,1.1875004928
5.6000000000000005e-08,40.62496512000001,0.6874997247999999,-53.12498432000001,1.1875004928
5.65e-08,37.49996544000004,0.6874997247999999,-53.12498432000001,1.1250004992000004
5.7e-08,37.49996544000004,0.7499997183999998,-49.99998464000001,1.1875004928
5.7500000000000005e-08,34.37496576000001,0.8124997119999997,-46.874984960000006,1.1875004928
5.8e-08,34.37496576000001,0.8124997119999997,-49.99998464000001,1.1875004928
5.85e-08,34.37496576000001,0.8124997119999997,-49.99998464000001,1.1875004928
5.9000000000000006e-08,37.49996544000004,0.8124997119999997,-46.874984960000006,1.1875004928
5.9500000000000003e-08,40.62496512000001,0.8124997119999997,-49.99998464000001,1.1250004992000004
6.000000000000001e-08,37.49996544000004,0.8124997119999997,-46.874984960000006,1.2500004864000003
6.05e-08,40.62496512000001,0.8124997119999997,-46.874984960000006,1.1875004928
6.1e-08,37.49996544000004,0.8749997056000001,-46.874984960000006,1.1250004992000004
6.15e-08,37.49996544000004,0.9374996992,-43.749985280000004,1.1875004928
6.2e-08,37.49996544000004,0.9374996992,-43.749985280000004,1.1875004928
6.250000000000001e-08,37.49996544000004,0.9374996992,-43.749985280000004,1.1875004928
6.300000000000001e-08,37.49996544000004,0.8749997056000001,-43.749985280000004,1.1875004928
6.35e-08,37.49996544000004,0.9999996927999999,-43.749985280000004,1.1250004992000004
6.4e-08,37.49996544000004,0.9999996927999999,-49.99998464000001,1.1250004992000004
6.45e-08,37.49996544000004,0.9999996927999999,-46.874984960000006,1.1250004992000004
6.5e-08,37.49996544000004,0.9999996927999999,-46.874984960000006,1.0625005056
6.55e-08,34.37496576000001,0.9999996927999999,-46.874984960000006,1.0625005056
6.600000000000001e-08,34.37496576000001,0.9999996927999999,-46.874984960000006,1.0625005056
6.65e-08,34.37496576000001,0.9999996927999999,-46.874984960000006,1.0000005119999997
6.7e-08,37.49996544000004,0.9999996927999999,-49.99998464000001,1.0000005119999997
6.75e-08,40.62496512000001,1.0624996863999998,-49.99998464000001,0.9375005184000003
6.8e-08,37.49996544000004,1.0624996863999998,-49.99998464000001,1.0000005119999997
6.85e-08,40.62496512000001,1.0624996863999998,-49.99998464000001,0.9375005184000003
6.900000000000001e-08,40.62496512000001,0.9999996927999999,-56.24998400000001,0.9375005184000003
6.950000000000001e-08,37.49996544000004,1.0624996863999998,-49.99998464000001,0.8750005247999999
7e-08,37.49996544000004,1.1249996799999997,-49.99998464000001,0.8750005247999999
7.05e-08,40.62496512000001,1.0624996863999998,-49.99998464000001,0.8750005247999999
7.1e-08,40.62496512000001,1.1249996799999997,-46.874984960000006,0.8750005247999999
7.15e-08,40.62496512000001,1.1249996799999997,-46.874984960000006,0.8125005312000004
7.200000000000001e-08,40.62496512000001,1.0624996863999998,-46.874984960000006,0.8125005312000004
7.250000000000001e-08,37.49996544000004,1.1249996799999997,-49.99998464000001,0.7500005376000001
7.3e-08,37.49996544000004,1.1249996799999997,-49.99998464000001,0.7500005376000001
7.35e-08,40.62496512000001,1.0624996863999998,-43.749985280000004,0.8125005312000004
7.4e-08,37.49996544000004,1.1249996799999997,-46.874984960000006,0.7500005376000001
7.45e-08,40.62496512000001,1.1249996799999997,-46.874984960000006,0.6875005440000006
7.500000000000001e-08,37.49996544000004,1.1249996799999997,-46.874984960000006,0.7500005376000001
7.550000000000001e-08,43.74996480000004,1.1874996736,-46.874984960000006,0.7500005376000001
7.6e-08,37.49996544000004,1.1249996799999997,-43.749985280000004,0.6875005440000006
7.65e-08,40.62496512000001,1.1249996799999997,-46.874984960000006,0.6875005440000006
7.7e-08,40.62496512000001,1.1874996736,-46.874984960000006,0.6250005504000002
7.75e-08,40.62496512000001,1.0624996863999998,-40.6249856,0.6250005504000002
7.800000000000001e-08,40.62496512000001,1.0624996863999998,-43.749985280000004,0.5625005567999999
7.850000000000001e-08,40.62496512000001,1.0624996863999998,-43.749985280000004,0.5625005567999999
7.9e-08,43.74996480000004,1.0624996863999998,-43.749985280000004,0.6250005504000002
7.95e-08,40.62496512000001,1.1249996799999997,-40.6249856,0.5625005567999999
8e-08,40.62496512000001,1.0624996863999998,-43.749985280000004,0.3750005760000006
8.05e-08,40.62496512000001,1.0624996863999998,-43.749985280000004,0.43750056960000006
8.100000000000001e-08,43.74996480000004,1.0624996863999998,-46.874984960000006,0.3750005760000006
8.150000000000001e-08,40.62496512000001,1.0624996863999998,-40.6249856,0.3750005760000006
8.2e-08,40.62496512000001,1.0624996863999998,-43.749985280000004,0.3750005760000006
8.25e-08,40.62496512000001,1.0624996863999998,-43.749985280000004,0.3750005760000006
8.3e-08,43.74996480000004,1.0624996863999998,-40.6249856,0.3125005824000002
8.35e-08,40.62496512000001,1.0624996863999998,-40.6249856,0.25000058879999987
8.400000000000001e-08,37.49996544000004,0.9999996927999999,-37.49998592,0.25000058879999987
8.450000000000001e-08,40.62496512000001,0.9999996927999999,-37.49998592,0.25000058879999987
8.500000000000001e-08,40.62496512000001,1.0624996863999998,-37.49998592,0.1875005952000004
8.55e-08,40.62496512000001,0.9999996927999999,-28.124986879999994,0.1875005952000004
8.6e-08,40.62496512000001,0.9374996992,-28.124986879999994,0.1875005952000004
8.65e-08,40.62496512000001,0.9999996927999999,-31.249986559999996,0.12500060160000004
8.700000000000001e-08,43.74996480000004,0.9374996992,-28.124986879999994,0.12500060160000004
8.750000000000001e-08,40.62496512000001,0.9999996927999999,-21.874987520000005,6.14400000209514e-07
8.800000000000001e-08,40.62496512000001,0.8749997056000001,-18.749987840000003,6.14400000209514e-07
8.85e-08,37.49996544000004,0.9374996992,-18.749987840000003,6.14400000209514e-07
8.9e-08,40.62496512000001,0.8749997056000001,-18.749987840000003,-0.06249937920000015
8.95e-08,37.49996544000004,0.8749997056000001,-12.499988480000013,6.14400000209514e-07
9.000000000000001e-08,37.49996544000004,0.8749997056000001,-12.499988480000013,6.14400000209514e-07
9.050000000000001e-08,40.62496512000001,0.8749997056000001,-9.374988800000011,-0.12499937279999962
9.100000000000001e-08,37.49996544000004,0.8749997056000001,-6.249989120000009,-0.18749936639999998
9.15e-08,40.62496512000001,0.8749997056000001,-3.1249894400000073,-0.12499937279999962
