Time (s),VIN,IIN,VOUT,IOUT
0.0,24.39674999424,1.776112507968,49.9006250048,0.786374992704
5e-10,24.4123749952,1.774550007872,49.86937500288,0.784812492608
1e-09,24.38112499328,1.769862507584,49.86937500288,0.786374992704
1.5000000000000002e-09,24.28737498752,1.769862507584,49.88500000384,0.7894999928959999
2e-09,24.28737498752,1.769862507584,49.88500000384,0.786374992704
2.5e-09,24.31862498944,1.768300007488,49.85375000192,0.786374992704
3.0000000000000004e-09,24.38112499328,1.768300007488,49.8225,0.7879374927999999
3.5000000000000003e-09,24.34987499136,1.766737507392,49.79124999808,0.786374992704
4e-09,24.30299998848,1.765175007296,49.79124999808,0.7879374927999999
4.500000000000001e-09,24.2561249856,1.768300007488,49.77562499712,0.7879374927999999
5e-09,24.27174998656,1.768300007488,49.75999999616,0.7879374927999999
5.5000000000000004e-09,24.3342499904,1.77142500768,49.75999999616,0.7879374927999999
6.000000000000001e-09,24.34987499136,1.77142500768,49.77562499712,0.786374992704
6.5e-09,24.3342499904,1.768300007488,49.79124999808,0.786374992704
7.000000000000001e-09,24.30299998848,1.769862507584,49.8225,0.7879374927999999
7.500000000000001e-09,24.31862498944,1.772987507776,49.85375000192,0.7879374927999999
8e-09,24.38112499328,1.769862507584,49.9006250048,0.7879374927999999
8.5e-09,24.42799999616,1.768300007488,49.9006250048,0.786374992704
9.000000000000001e-09,24.39674999424,1.765175007296,49.94750000768,0.7879374927999999
9.5e-09,24.30299998848,1.766737507392,49.99437501056,0.7894999928959999
1e-08,24.27174998656,1.765175007296,49.99437501056,0.786374992704
1.0500000000000001e-08,24.2561249856,1.766737507392,49.9006250048,0.7879374927999999
1.1000000000000001e-08,24.30299998848,1.769862507584,49.85375000192,0.7879374927999999
1.15e-08,24.30299998848,1.768300007488,49.77562499712,0.7879374927999999
1.2000000000000002e-08,24.30299998848,1.766737507392,49.7443749952,0.7879374927999999
1.2500000000000001e-08,24.30299998848,1.766737507392,49.72874999424,0.7879374927999999
1.3e-08,24.34987499136,1.765175007296,49.7443749952,0.786374992704
1.35e-08,24.44362499712,1.768300007488,49.75999999616,0.786374992704
1.4000000000000001e-08,24.44362499712,1.768300007488,49.8225,0.786374992704
1.45e-08,24.4123749952,1.768300007488,49.86937500288,0.786374992704
1.5000000000000002e-08,24.31862498944,1.768300007488,49.9006250048,0.786374992704
1.55e-08,24.27174998656,1.769862507584,49.9006250048,0.786374992704
1.6e-08,24.28737498752,1.766737507392,49.9006250048,0.7879374927999999
1.6500000000000002e-08,24.34987499136,1.768300007488,49.83812500096,0.7879374927999999
1.7e-08,24.36549999232,1.769862507584,49.79124999808,0.7879374927999999
1.75e-08,24.28737498752,1.768300007488,49.80687499904,0.786374992704
1.8000000000000002e-08,24.2561249856,1.769862507584,49.79124999808,0.783249992512
1.85e-08,24.2561249856,1.768300007488,49.79124999808,0.781687492416
1.9e-08,24.34987499136,1.766737507392,49.80687499904,0.781687492416
1.9500000000000003e-08,24.39674999424,1.766737507392,49.8225,0.784812492608
2e-08,24.39674999424,1.768300007488,49.86937500288,0.7879374927999999
2.05e-08,24.34987499136,1.768300007488,49.86937500288,0.7910624929919999
2.1000000000000003e-08,24.31862498944,1.766737507392,49.9006250048,0.7910624929919999
2.15e-08,24.34987499136,1.768300007488,49.86937500288,0.7910624929919999
2.2000000000000002e-08,24.38112499328,1.768300007488,49.86937500288,0.7910624929919999
2.2500000000000003e-08,24.47487499904,1.765175007296,49.86937500288,0.7894999928959999
2.3e-08,24.4905,1.7636125072,49.88500000384,0.786374992704
2.3500000000000002e-08,24.38112499328,1.7636125072,49.9006250048,0.784812492608
2.4000000000000003e-08,24.34987499136,1.7636125072,49.91625000576,0.784812492608
2.45e-08,24.38112499328,1.7636125072,49.85375000192,0.783249992512
2.5000000000000002e-08,24.34987499136,1.765175007296,49.8225,0.784812492608
2.55e-08,24.28737498752,1.766737507392,49.8225,0.7894999928959999
2.6e-08,24.28737498752,1.765175007296,49.83812500096,0.7894999928959999
2.6500000000000002e-08,24.28737498752,1.765175007296,49.8225,0.7910624929919999
2.7e-08,24.27174998656,1.766737507392,49.8225,0.7879374927999999
2.75e-08,24.28737498752,1.765175007296,49.8225,0.786374992704
2.8000000000000003e-08,24.31862498944,1.7636125072,49.88500000384,0.7879374927999999
2.85e-08,24.34987499136,1.765175007296,49.94750000768,0.7910624929919999
2.9e-08,24.34987499136,1.766737507392,50.01000001152,0.7879374927999999
2.9500000000000003e-08,24.34987499136,1.765175007296,50.01000001152,0.783249992512
3.0000000000000004e-08,24.28737498752,1.766737507392,49.94750000768,0.78012499232
3.05e-08,24.31862498944,1.765175007296,49.9006250048,0.784812492608
3.1e-08,24.3342499904,1.7636125072,49.86937500288,0.784812492608
3.1500000000000004e-08,24.31862498944,1.766737507392,49.8225,0.784812492608
3.2e-08,24.2561249856,1.766737507392,49.80687499904,0.786374992704
3.25e-08,24.27174998656,1.765175007296,49.79124999808,0.784812492608
3.3000000000000004e-08,24.27174998656,1.7636125072,49.75999999616,0.784812492608
3.35e-08,24.27174998656,1.7636125072,49.75999999616,0.784812492608
3.4e-08,24.34987499136,1.766737507392,49.8225,0.783249992512
3.4500000000000005e-08,24.39674999424,1.765175007296,49.86937500288,0.784812492608
3.5e-08,24.39674999424,1.766737507392,49.91625000576,0.786374992704
3.55e-08,24.30299998848,1.766737507392,49.93187500672,0.784812492608
3.6000000000000005e-08,24.24049998464,1.766737507392,49.96312500864,0.784812492608
3.65e-08,24.27174998656,1.765175007296,49.91625000576,0.7879374927999999
3.7e-08,24.31862498944,1.766737507392,49.93187500672,0.7894999928959999
3.7500000000000005e-08,24.36549999232,1.768300007488,49.93187500672,0.7879374927999999
3.8e-08,24.30299998848,1.769862507584,49.9006250048,0.7879374927999999
3.85e-08,24.2561249856,1.768300007488,49.86937500288,0.7894999928959999
3.9000000000000005e-08,24.2561249856,1.768300007488,49.86937500288,0.786374992704
3.95e-08,24.2561249856,1.768300007488,49.8225,0.786374992704
4e-08,24.24049998464,1.766737507392,49.86937500288,0.7879374927999999
4.0500000000000005e-08,24.2561249856,1.765175007296,49.85375000192,0.7879374927999999
4.1e-08,24.27174998656,1.7636125072,49.83812500096,0.786374992704
4.15e-08,24.28737498752,1.766737507392,49.85375000192,0.7879374927999999
4.2000000000000006e-08,24.31862498944,1.766737507392,49.85375000192,0.786374992704
4.2500000000000003e-08,24.30299998848,1.766737507392,49.86937500288,0.7894999928959999
4.3e-08,24.28737498752,1.769862507584,49.91625000576,0.7894999928959999
4.3500000000000006e-08,24.2561249856,1.766737507392,49.96312500864,0.7894999928959999
4.4000000000000004e-08,24.28737498752,1.7636125072,49.9787500096,0.7879374927999999
4.45e-08,24.3342499904,1.762050007104,49.9006250048,0.786374992704
4.5000000000000006e-08,24.30299998848,1.7636125072,49.86937500288,0.7894999928959999
4.5500000000000004e-08,24.28737498752,1.765175007296,49.85375000192,0.7910624929919999
4.6e-08,24.16237497984,1.766737507392,49.9006250048,0.7910624929919999
4.6500000000000006e-08,24.068624974080002,1.7636125072,49.88500000384,0.7926249930879999
4.7000000000000004e-08,24.115499976960002,1.762050007104,49.8225,0.7926249930879999
4.75e-08,24.2561249856,1.7636125072,49.75999999616,0.7926249930879999
4.8000000000000006e-08,24.34987499136,1.762050007104,49.80687499904,0.7926249930879999
4.8500000000000004e-08,24.3342499904,1.762050007104,49.88500000384,0.7926249930879999
4.9e-08,24.2561249856,1.7636125072,49.99437501056,0.7894999928959999
4.95e-08,24.24049998464,1.765175007296,50.02562501248,0.786374992704
5.0000000000000004e-08,24.31862498944,1.765175007296,50.01000001152,0.783249992512
5.05e-08,24.34987499136,1.7636125072,49.96312500864,0.786374992704
5.1e-08,24.3342499904,1.765175007296,49.94750000768,0.784812492608
5.1500000000000005e-08,24.2561249856,1.766737507392,49.96312500864,0.786374992704
5.2e-08,24.20924998272,1.766737507392,49.96312500864,0.786374992704
5.25e-08,24.20924998272,1.766737507392,49.85375000192,0.7894999928959999
5.3000000000000005e-08,24.22487498368,1.766737507392,49.77562499712,0.7879374927999999
5.35e-08,24.2561249856,1.766737507392,49.72874999424,0.7879374927999999
5.4e-08,24.22487498368,1.766737507392,49.79124999808,0.7894999928959999
5.4500000000000005e-08,24.19362498176,1.765175007296,49.85375000192,0.7879374927999999
5.5e-08,24.20924998272,1.766737507392,49.88500000384,0.784812492608
5.55e-08,24.30299998848,1.77142500768,49.8225,0.786374992704
5.6000000000000005e-08,24.34987499136,1.77142500768,49.83812500096,0.7879374927999999
5.65e-08,24.31862498944,1.768300007488,49.88500000384,0.7926249930879999
5.7e-08,24.24049998464,1.765175007296,49.9787500096,0.794187493184
5.7500000000000005e-08,24.19362498176,1.7636125072,50.01000001152,0.79574999328
5.8e-08,24.22487498368,1.7636125072,49.99437501056,0.7926249930879999
5.85e-08,24.28737498752,1.7636125072,49.91625000576,0.794187493184
5.9000000000000006e-08,24.31862498944,1.766737507392,49.9006250048,0.7910624929919999
5.9500000000000003e-08,24.2561249856,1.768300007488,49.93187500672,0.7894999928959999
6.000000000000001e-08,24.1779999808,1.7636125072,49.99437501056,0.7894999928959999
6.05e-08,24.16237497984,1.762050007104,49.96312500864,0.7910624929919999
6.1e-08,24.24049998464,1.760487507008,49.91625000576,0.7910624929919999
6.15e-08,24.30299998848,1.765175007296,49.85375000192,0.7910624929919999
6.2e-08,24.28737498752,1.765175007296,49.86937500288,0.7910624929919999
6.250000000000001e-08,24.22487498368,1.7636125072,49.86937500288,0.7879374927999999
6.300000000000001e-08,24.19362498176,1.765175007296,49.88500000384,0.786374992704
6.35e-08,24.22487498368,1.766737507392,49.88500000384,0.786374992704
6.4e-08,24.28737498752,1.768300007488,49.91625000576,0.784812492608
6.45e-08,24.31862498944,1.768300007488,49.93187500672,0.786374992704
6.5e-08,24.30299998848,1.765175007296,49.94750000768,0.7879374927999999
6.55e-08,24.27174998656,1.765175007296,49.94750000768,0.7910624929919999
6.600000000000001e-08,24.22487498368,1.7636125072,49.94750000768,0.7910624929919999
6.65e-08,24.22487498368,1.766737507392,49.91625000576,0.7910624929919999
6.7e-08,24.24049998464,1.768300007488,49.88500000384,0.7926249930879999
6.75e-08,24.22487498368,1.769862507584,49.85375000192,0.7926249930879999
6.8e-08,24.20924998272,1.765175007296,49.83812500096,0.7910624929919999
6.85e-08,24.20924998272,1.760487507008,49.83812500096,0.786374992704
6.900000000000001e-08,24.2561249856,1.758925006912,49.88500000384,0.783249992512
6.950000000000001e-08,24.30299998848,1.762050007104,49.93187500672,0.783249992512
7e-08,24.2561249856,1.7636125072,49.9787500096,0.783249992512
7.05e-08,24.20924998272,1.7636125072,49.9787500096,0.784812492608
7.1e-08,24.20924998272,1.7636125072,49.94750000768,0.786374992704
7.15e-08,24.2561249856,1.7636125072,49.91625000576,0.7879374927999999
7.200000000000001e-08,24.27174998656,1.762050007104,49.91625000576,0.7910624929919999
7.250000000000001e-08,24.24049998464,1.760487507008,49.9006250048,0.794187493184
7.3e-08,24.19362498176,1.7636125072,49.85375000192,0.7926249930879999
7.35e-08,24.19362498176,1.765175007296,49.85375000192,0.7910624929919999
7.4e-08,24.22487498368,1.762050007104,49.85375000192,0.7879374927999999
7.45e-08,24.2561249856,1.762050007104,49.85375000192,0.7894999928959999
7.500000000000001e-08,24.27174998656,1.762050007104,49.86937500288,0.7910624929919999
7.550000000000001e-08,24.2561249856,1.765175007296,49.85375000192,0.7926249930879999
7.6e-08,24.20924998272,1.765175007296,49.85375000192,0.7910624929919999
7.65e-08,24.22487498368,1.766737507392,49.8225,0.7910624929919999
7.7e-08,24.27174998656,1.766737507392,49.83812500096,0.7926249930879999
7.75e-08,24.27174998656,1.769862507584,49.86937500288,0.7926249930879999
7.800000000000001e-08,24.22487498368,1.772987507776,49.91625000576,0.79574999328
7.850000000000001e-08,24.20924998272,1.768300007488,49.9006250048,0.7926249930879999
7.9e-08,24.2561249856,1.765175007296,49.9006250048,0.794187493184
7.95e-08,24.31862498944,1.765175007296,49.9006250048,0.794187493184
8e-08,24.28737498752,1.7636125072,49.93187500672,0.79574999328
8.05e-08,24.2561249856,1.765175007296,49.93187500672,0.79574999328
8.100000000000001e-08,24.20924998272,1.768300007488,49.91625000576,0.798874993472
8.150000000000001e-08,24.22487498368,1.768300007488,49.9006250048,0.800437493568
8.2e-08,24.2561249856,1.766737507392,49.86937500288,0.79574999328
8.25e-08,24.30299998848,1.765175007296,49.85375000192,0.794187493184
8.3e-08,24.28737498752,1.768300007488,49.86937500288,0.79574999328
8.35e-08,24.24049998464,1.768300007488,49.85375000192,0.794187493184
8.400000000000001e-08,24.20924998272,1.768300007488,49.9006250048,0.7910624929919999
8.450000000000001e-08,24.2561249856,1.768300007488,49.9006250048,0.786374992704
8.500000000000001e-08,24.30299998848,1.766737507392,49.93187500672,0.786374992704
8.55e-08,24.2561249856,1.768300007488,49.93187500672,0.7879374927999999
8.6e-08,24.16237497984,1.768300007488,49.94750000768,0.7879374927999999
8.65e-08,24.131124977920003,1.765175007296,49.93187500672,0.7910624929919999
8.700000000000001e-08,24.131124977920003,1.766737507392,49.93187500672,0.79574999328
8.750000000000001e-08,24.1779999808,1.769862507584,49.93187500672,0.797312493376
8.800000000000001e-08,24.20924998272,1.768300007488,49.9787500096,0.798874993472
8.85e-08,24.20924998272,1.768300007488,49.99437501056,0.798874993472
8.9e-08,24.22487498368,1.768300007488,49.99437501056,0.800437493568
8.95e-08,24.2561249856,1.768300007488,49.96312500864,0.798874993472
9.000000000000001e-08,24.30299998848,1.77142500768,49.94750000768,0.7926249930879999
9.050000000000001e-08,24.30299998848,1.769862507584,49.9006250048,0.7926249930879999
9.100000000000001e-08,24.28737498752,1.766737507392,49.9006250048,0.7910624929919999
9.15e-08,24.24049998464,1.765175007296,49.86937500288,0.7894999928959999
9.2e-08,24.24049998464,1.765175007296,49.85375000192,0.7894999928959999
9.25e-08,24.27174998656,1.766737507392,49.80687499904,0.7926249930879999
9.300000000000001e-08,24.30299998848,1.765175007296,49.8225,0.794187493184
9.350000000000001e-08,24.27174998656,1.765175007296,49.85375000192,0.79574999328
9.400000000000001e-08,24.22487498368,1.766737507392,49.91625000576,0.79574999328
9.45e-08,24.20924998272,1.765175007296,49.94750000768,0.798874993472
9.5e-08,24.2561249856,1.766737507392,49.96312500864,0.798874993472
9.55e-08,24.31862498944,1.769862507584,49.96312500864,0.79574999328
9.600000000000001e-08,24.28737498752,1.768300007488,49.99437501056,0.79574999328
9.650000000000001e-08,24.22487498368,1.768300007488,49.9787500096,0.79574999328
9.700000000000001e-08,24.1779999808,1.768300007488,49.93187500672,0.794187493184
9.75e-08,24.19362498176,1.768300007488,49.9006250048,0.79574999328
9.8e-08,24.27174998656,1.766737507392,49.9006250048,0.7910624929919999
9.85e-08,24.30299998848,1.766737507392,49.88500000384,0.7879374927999999
