ROUT,V_IN,I_IN,P_IN,V_OUT,I_OUT,P_OUT,V_IN_PP,I_IN_PP,V_OUT_PP,I_OUT_PP
61.68502750680849,25.003272,1.61956155,40.4943379553916,0.003406704,0.001528028,-2.937657e-08,0.78,0.036,122.0,2.44
