Frequency in Hz;Power in dBm
600000.0;-84.86
650253.8;-85.42
700507.6;-86.35
750761.4;-86.18
801015.2;-88.24
851269.0;-88.13
901522.8;-89.96
951776.6;-87.04
1002030.5;-89.57
1052284.3;-90.12
1102538.1;-91.03
1152791.9;-90.74
1203045.7;-91.62
1253299.5;-92.28
1303553.3;-92.24
1353807.1;-91.44
1404060.9;-92.43
1454314.7;-91.99
1504568.5;-93.93
1554822.3;-92.85
1605076.1;-93.63
1655329.9;-93.03
1705583.8;-94.10
1755837.6;-92.99
1806091.4;-94.70
1856345.2;-92.99
1906599.0;-93.69
1956852.8;-95.77
2007106.6;-94.96
2057360.4;-94.36
2107614.2;-95.43
2157868.0;-95.40
2208121.8;-97.53
2258375.6;-95.77
2308629.4;-96.20
2358883.2;-95.24
2409137.1;-96.38
2459390.9;-96.85
2509644.7;-97.77
2559898.5;-96.49
2610152.3;-97.26
2660406.1;-97.06
2710659.9;-96.90
2760913.7;-96.94
2811167.5;-96.55
2861421.3;-98.12
2911675.1;-97.40
2961928.9;-98.32
3012182.7;-96.73
3062436.5;-97.05
3112690.4;-98.15
3162944.2;-97.80
3213198.0;-96.71
3263451.8;-97.29
3313705.6;-98.17
3363959.4;-98.66
3414213.2;-98.81
3464467.0;-97.15
3514720.8;-97.84
3564974.6;-98.12
3615228.4;-98.67
3665482.2;-98.48
3715736.0;-97.87
3765989.8;-98.32
3816243.7;-99.54
3866497.5;-98.75
3916751.3;-100.56
3967005.1;-98.73
4017258.9;-99.92
4067512.7;-98.53
4117766.5;-100.25
4168020.3;-99.44
4218274.1;-99.04
4268527.9;-98.07
4318781.7;-100.20
4369035.5;-98.82
4419289.3;-98.34
4469543.1;-100.34
4519797.0;-101.05
4570050.8;-100.97
4620304.6;-99.39
4670558.4;-101.11
4720812.2;-99.73
4771066.0;-98.72
4821319.8;-100.72
4871573.6;-99.70
4921827.4;-99.65
4972081.2;-101.73
5022335.0;-100.30
5072588.8;-100.02
5122842.6;-99.20
5173096.4;-99.05
5223350.3;-100.07
5273604.1;-99.79
5323857.9;-100.13
5374111.7;-99.52
5424365.5;-100.13
5474619.3;-100.29
5524873.1;-101.06
5575126.9;-99.39
5625380.7;-100.71
5675634.5;-99.64
5725888.3;-100.12
5776142.1;-99.45
5826395.9;-99.07
5876649.7;-99.98
5926903.6;-99.83
5977157.4;-100.33
6027411.2;-100.21
6077665.0;-99.93
6127918.8;-98.93
6178172.6;-99.50
6228426.4;-99.86
6278680.2;-100.43
6328934.0;-100.64
6379187.8;-100.08
6429441.6;-101.19
6479695.4;-99.75
6529949.2;-100.34
6580203.0;-100.13
6630456.9;-100.64
6680710.7;-99.79
6730964.5;-100.46
6781218.3;-100.45
6831472.1;-100.73
6881725.9;-100.00
6931979.7;-90.48
6982233.5;-55.35
7032487.3;-96.05
7082741.1;-99.42
7132994.9;-100.07
7183248.7;-100.66
7233502.5;-101.39
7283756.3;-100.48
7334010.2;-101.65
7384264.0;-102.30
7434517.8;-101.30
7484771.6;-100.73
7535025.4;-101.17
7585279.2;-101.30
7635533.0;-101.73
7685786.8;-102.70
7736040.6;-101.80
7786294.4;-101.56
7836548.2;-101.64
7886802.0;-102.41
7937055.8;-102.51
7987309.6;-102.57
8037563.5;-103.20
8087817.3;-101.53
8138071.1;-101.37
8188324.9;-102.45
8238578.7;-101.62
8288832.5;-101.42
8339086.3;-102.57
8389340.1;-103.07
8439593.9;-102.51
8489847.7;-102.64
8540101.5;-102.33
8590355.3;-101.87
8640609.1;-102.23
8690862.9;-102.40
8741116.8;-103.08
8791370.6;-103.15
8841624.4;-103.47
8891878.2;-102.17
8942132.0;-102.02
8992385.8;-102.98
9042639.6;-102.69
9092893.4;-102.82
9143147.2;-102.89
9193401.0;-102.92
9243654.8;-103.12
9293908.6;-102.38
9344162.4;-104.40
9394416.2;-103.60
9444670.1;-103.14
9494923.9;-103.12
9545177.7;-103.14
9595431.5;-101.93
9645685.3;-104.36
9695939.1;-103.11
9746192.9;-104.60
9796446.7;-103.11
9846700.5;-103.18
9896954.3;-102.84
9947208.1;-103.61
9997461.9;-102.71
10047715.7;-102.63
10097969.5;-103.82
10148223.4;-104.79
10198477.2;-103.18
10248731.0;-103.47
10298984.8;-104.57
10349238.6;-103.62
10399492.4;-103.69
10449746.2;-103.50
10500000.0;-102.62
10550253.8;-103.31
10600507.6;-103.43
10650761.4;-104.20
10701015.2;-103.95
10751269.0;-103.24
10801522.8;-103.45
10851776.6;-104.29
10902030.5;-104.23
10952284.3;-104.47
11002538.1;-103.67
11052791.9;-103.66
11103045.7;-103.32
11153299.5;-103.86
11203553.3;-103.44
11253807.1;-103.34
11304060.9;-103.28
11354314.7;-104.10
11404568.5;-103.72
11454822.3;-103.33
11505076.1;-104.26
11555329.9;-104.16
11605583.8;-104.55
11655837.6;-104.53
11706091.4;-104.67
11756345.2;-104.17
11806599.0;-104.56
11856852.8;-104.72
11907106.6;-104.62
11957360.4;-104.41
12007614.2;-104.92
12057868.0;-105.88
12108121.8;-104.59
12158375.6;-104.39
12208629.4;-105.08
12258883.2;-104.27
12309137.1;-104.76
12359390.9;-104.21
12409644.7;-104.26
12459898.5;-104.10
12510152.3;-104.41
12560406.1;-104.97
12610659.9;-104.41
12660913.7;-105.33
12711167.5;-105.56
12761421.3;-105.12
12811675.1;-105.18
12861928.9;-105.26
12912182.7;-104.62
12962436.5;-104.78
13012690.4;-104.24
13062944.2;-104.53
13113198.0;-105.03
13163451.8;-104.73
13213705.6;-105.57
13263959.4;-104.73
13314213.2;-105.33
13364467.0;-104.93
13414720.8;-103.36
13464974.6;-103.81
13515228.4;-103.57
13565482.2;-104.69
13615736.0;-105.03
13665989.8;-106.01
13716243.7;-105.36
13766497.5;-105.27
13816751.3;-105.64
13867005.1;-105.00
13917258.9;-98.96
13967512.7;-82.44
14017766.5;-91.59
14068020.3;-105.42
14118274.1;-104.37
14168527.9;-104.56
14218781.7;-105.07
14269035.5;-104.71
14319289.3;-105.11
14369543.1;-104.03
14419797.0;-103.73
14470050.8;-104.74
14520304.6;-105.07
14570558.4;-104.91
14620812.2;-103.62
14671066.0;-101.64
14721319.8;-104.63
14771573.6;-105.77
14821827.4;-105.47
14872081.2;-105.24
14922335.0;-104.45
14972588.8;-105.66
15022842.6;-104.89
15073096.4;-106.28
15123350.3;-105.60
15173604.1;-105.05
15223857.9;-104.35
15274111.7;-104.36
15324365.5;-104.84
15374619.3;-104.86
15424873.1;-105.98
15475126.9;-106.22
15525380.7;-106.60
15575634.5;-105.32
15625888.3;-105.74
15676142.1;-103.46
15726395.9;-104.61
15776649.7;-105.31
15826903.6;-105.69
15877157.4;-105.35
15927411.2;-105.01
15977665.0;-105.13
16027918.8;-104.98
16078172.6;-105.36
16128426.4;-106.07
16178680.2;-105.00
16228934.0;-105.75
16279187.8;-104.91
16329441.6;-105.33
16379695.4;-105.62
16429949.2;-105.22
16480203.0;-105.51
16530456.9;-105.53
16580710.7;-105.46
16630964.5;-105.71
16681218.3;-105.52
16731472.1;-105.66
16781725.9;-104.92
16831979.7;-103.96
16882233.5;-104.67
16932487.3;-104.96
16982741.1;-104.68
17032994.9;-105.27
17083248.7;-106.14
17133502.5;-105.61
17183756.3;-105.94
17234010.2;-105.47
17284264.0;-105.21
17334517.8;-105.26
17384771.6;-105.63
17435025.4;-105.28
17485279.2;-104.32
17535533.0;-104.46
17585786.8;-105.28
17636040.6;-105.75
17686294.4;-105.78
17736548.2;-105.16
17786802.0;-105.90
17837055.8;-105.24
17887309.6;-105.80
17937563.5;-105.62
17987817.3;-104.60
18038071.1;-104.58
18088324.9;-105.35
18138578.7;-105.76
18188832.5;-104.96
18239086.3;-105.43
18289340.1;-105.85
18339593.9;-105.29
18389847.7;-105.23
18440101.5;-104.73
18490355.3;-104.87
18540609.1;-104.75
18590862.9;-105.43
18641116.8;-104.95
18691370.6;-105.10
18741624.4;-104.62
18791878.2;-104.95
18842132.0;-105.35
18892385.8;-105.82
18942639.6;-105.78
18992893.4;-106.41
19043147.2;-104.38
19093401.0;-104.30
19143654.8;-105.26
19193908.6;-105.00
19244162.4;-104.72
19294416.2;-104.66
19344670.1;-104.41
19394923.9;-104.37
19445177.7;-104.79
19495431.5;-104.52
19545685.3;-104.61
19595939.1;-104.36
19646192.9;-105.33
19696446.7;-105.28
19746700.5;-105.22
19796954.3;-105.28
19847208.1;-105.63
19897461.9;-106.14
19947715.7;-106.55
19997969.5;-105.30
20048223.4;-105.24
20098477.2;-104.86
20148731.0;-105.46
20198984.8;-105.88
20249238.6;-105.66
20299492.4;-105.04
20349746.2;-104.75
20400000.0;-104.97
20450253.8;-104.59
20500507.6;-105.44
20550761.4;-106.65
20601015.2;-105.65
20651269.0;-105.30
20701522.8;-105.96
20751776.6;-105.92
20802030.5;-105.39
20852284.3;-104.60
20902538.1;-102.91
20952791.9;-84.87
21003045.7;-73.59
21053299.5;-103.32
21103553.3;-105.41
21153807.1;-105.57
21204060.9;-105.38
21254314.7;-105.73
21304568.5;-106.41
21354822.3;-106.08
21405076.1;-104.96
21455329.9;-105.34
21505583.8;-105.59
21555837.6;-105.14
21606091.4;-104.42
21656345.2;-104.54
21706599.0;-105.61
21756852.8;-105.54
21807106.6;-106.40
21857360.4;-105.97
21907614.2;-105.69
21957868.0;-106.09
22008121.8;-106.84
22058375.6;-106.60
22108629.4;-105.80
22158883.2;-105.89
22209137.1;-105.43
22259390.9;-105.90
22309644.7;-105.86
22359898.5;-106.15
22410152.3;-105.38
22460406.1;-105.23
22510659.9;-106.27
22560913.7;-105.63
22611167.5;-105.88
22661421.3;-106.50
22711675.1;-104.99
22761928.9;-105.26
22812182.7;-105.03
22862436.5;-105.39
22912690.4;-105.16
22962944.2;-104.92
23013198.0;-105.09
23063451.8;-104.95
23113705.6;-105.79
23163959.4;-105.03
23214213.2;-105.72
23264467.0;-106.04
23314720.8;-105.91
23364974.6;-106.60
23415228.4;-106.22
23465482.2;-105.90
23515736.0;-105.33
23565989.8;-104.85
23616243.7;-105.22
23666497.5;-105.50
23716751.3;-105.50
23767005.1;-106.22
23817258.9;-106.35
23867512.7;-105.15
23917766.5;-105.02
23968020.3;-105.18
24018274.1;-105.98
24068527.9;-105.61
24118781.7;-105.66
24169035.5;-106.48
24219289.3;-106.07
24269543.1;-105.55
24319797.0;-105.50
24370050.8;-105.70
24420304.6;-105.66
24470558.4;-105.78
24520812.2;-105.79
24571066.0;-105.51
24621319.8;-105.69
24671573.6;-105.36
24721827.4;-105.44
24772081.2;-106.77
24822335.0;-106.91
24872588.8;-105.79
24922842.6;-104.21
24973096.4;-102.08
25023350.3;-103.08
25073604.1;-105.15
25123857.9;-105.18
25174111.7;-104.85
25224365.5;-105.60
25274619.3;-106.10
25324873.1;-105.33
25375126.9;-104.89
25425380.7;-105.62
25475634.5;-106.07
25525888.3;-106.43
25576142.1;-106.73
25626395.9;-106.38
25676649.7;-105.41
25726903.6;-105.84
25777157.4;-106.32
25827411.2;-105.84
25877665.0;-105.80
25927918.8;-106.13
25978172.6;-106.03
26028426.4;-105.66
26078680.2;-106.04
26128934.0;-105.83
26179187.8;-105.24
26229441.6;-105.70
26279695.4;-106.47
26329949.2;-105.83
26380203.0;-104.88
26430456.9;-105.48
26480710.7;-106.18
26530964.5;-105.30
26581218.3;-105.70
26631472.1;-106.60
26681725.9;-105.88
26731979.7;-105.33
26782233.5;-104.93
26832487.3;-106.04
26882741.1;-106.86
26932994.9;-106.32
26983248.7;-106.50
27033502.5;-106.70
27083756.3;-106.46
27134010.2;-106.18
27184264.0;-106.08
27234517.8;-105.88
27284771.6;-105.73
27335025.4;-106.08
27385279.2;-106.21
27435533.0;-105.53
27485786.8;-105.37
27536040.6;-105.81
27586294.4;-105.54
27636548.2;-105.38
27686802.0;-105.82
27737055.8;-106.13
27787309.6;-106.22
27837563.5;-106.05
27887817.3;-104.87
27938071.1;-94.34
27988324.9;-92.45
28038578.7;-104.83
28088832.5;-105.81
28139086.3;-106.52
28189340.1;-105.84
28239593.9;-105.29
28289847.7;-105.28
28340101.5;-105.49
28390355.3;-106.51
28440609.1;-106.43
28490862.9;-105.83
28541116.8;-105.54
28591370.6;-105.60
28641624.4;-106.38
28691878.2;-106.97
28742132.0;-106.74
28792385.8;-106.02
28842639.6;-105.81
28892893.4;-105.60
28943147.2;-105.58
28993401.0;-105.71
29043654.8;-105.67
29093908.6;-105.85
29144162.4;-106.10
29194416.2;-106.88
29244670.1;-106.85
29294923.9;-106.35
29345177.7;-106.90
29395431.5;-106.66
29445685.3;-106.09
29495939.1;-106.37
29546192.9;-106.47
29596446.7;-106.25
29646700.5;-106.41
29696954.3;-106.58
29747208.1;-107.53
29797461.9;-107.53
29847715.7;-106.10
29897969.5;-106.19
29948223.4;-106.06
29998477.2;-106.29
30048731.0;-106.72
30098984.8;-105.99
30149238.6;-106.26
30199492.4;-106.75
30249746.2;-107.38
30300000.0;-107.07
30350253.8;-106.84
30400507.6;-107.80
30450761.4;-108.04
30501015.2;-106.88
30551269.0;-106.43
30601522.8;-106.30
30651776.6;-105.65
30702030.5;-106.17
30752284.3;-106.56
30802538.1;-107.12
30852791.9;-107.18
30903045.7;-106.16
30953299.5;-106.28
31003553.3;-106.83
31053807.1;-106.62
31104060.9;-106.32
31154314.7;-106.60
31204568.5;-106.23
31254822.3;-105.87
31305076.1;-106.25
31355329.9;-106.85
31405583.8;-106.57
31455837.6;-105.82
