Frequency in Hz;Power in dBm
600000.0;-85.28
650253.8;-86.77
700507.6;-86.89
750761.4;-86.18
801015.2;-88.50
851269.0;-88.95
901522.8;-88.12
951776.6;-84.42
1002030.5;-89.66
1052284.3;-89.59
1102538.1;-90.22
1152791.9;-91.48
1203045.7;-89.86
1253299.5;-89.96
1303553.3;-90.81
1353807.1;-93.10
1404060.9;-92.00
1454314.7;-93.83
1504568.5;-94.11
1554822.3;-92.64
1605076.1;-93.03
1655329.9;-94.16
1705583.8;-93.40
1755837.6;-94.08
1806091.4;-93.35
1856345.2;-93.57
1906599.0;-94.36
1956852.8;-96.09
2007106.6;-95.12
2057360.4;-95.58
2107614.2;-95.59
2157868.0;-95.78
2208121.8;-95.09
2258375.6;-95.43
2308629.4;-96.11
2358883.2;-95.27
2409137.1;-94.90
2459390.9;-96.09
2509644.7;-95.38
2559898.5;-95.70
2610152.3;-95.48
2660406.1;-95.41
2710659.9;-95.98
2760913.7;-96.10
2811167.5;-96.58
2861421.3;-95.75
2911675.1;-96.88
2961928.9;-95.53
3012182.7;-96.65
3062436.5;-96.89
3112690.4;-97.51
3162944.2;-96.90
3213198.0;-97.02
3263451.8;-98.22
3313705.6;-96.97
3363959.4;-97.54
3414213.2;-97.58
3464467.0;-97.58
3514720.8;-98.09
3564974.6;-99.05
3615228.4;-97.32
3665482.2;-99.23
3715736.0;-99.11
3765989.8;-98.72
3816243.7;-99.44
3866497.5;-98.96
3916751.3;-97.78
3967005.1;-99.96
4017258.9;-99.41
4067512.7;-98.25
4117766.5;-97.68
4168020.3;-99.63
4218274.1;-98.37
4268527.9;-97.52
4318781.7;-98.94
4369035.5;-98.84
4419289.3;-99.33
4469543.1;-98.73
4519797.0;-98.74
4570050.8;-99.24
4620304.6;-98.50
4670558.4;-99.00
4720812.2;-99.69
4771066.0;-98.12
4821319.8;-98.11
4871573.6;-98.23
4921827.4;-97.95
4972081.2;-97.51
5022335.0;-99.43
5072588.8;-98.07
5122842.6;-97.41
5173096.4;-97.67
5223350.3;-99.14
5273604.1;-96.27
5323857.9;-96.47
5374111.7;-96.38
5424365.5;-94.93
5474619.3;-95.35
5524873.1;-94.19
5575126.9;-92.95
5625380.7;-93.08
5675634.5;-91.18
5725888.3;-89.59
5776142.1;-87.45
5826395.9;-85.37
5876649.7;-81.67
5926903.6;-69.38
5977157.4;-31.07
6027411.2;-72.38
6077665.0;-80.18
6127918.8;-84.32
6178172.6;-88.25
6228426.4;-90.26
6278680.2;-92.32
6328934.0;-92.09
6379187.8;-93.95
6429441.6;-94.53
6479695.4;-95.69
6529949.2;-95.26
6580203.0;-95.66
6630456.9;-95.83
6680710.7;-95.83
6730964.5;-97.44
6781218.3;-97.34
6831472.1;-98.29
6881725.9;-98.15
6931979.7;-98.23
6982233.5;-98.67
7032487.3;-98.40
7082741.1;-98.89
7132994.9;-98.92
7183248.7;-99.50
7233502.5;-98.83
7283756.3;-99.22
7334010.2;-99.76
7384264.0;-99.67
7434517.8;-100.19
7484771.6;-100.05
7535025.4;-101.14
7585279.2;-101.18
7635533.0;-101.43
7685786.8;-101.49
7736040.6;-101.29
7786294.4;-100.34
7836548.2;-100.66
7886802.0;-100.58
7937055.8;-101.71
