ROUT,V_IN,I_IN,P_IN,V_OUT,I_OUT,P_OUT,V_GS_A_pp,V_GS_A_amp,V_GS_A_max,V_GS_A_top,V_GS_A_min,V_GS_A_bot,V_GS_B_pp,V_GS_B_amp,V_GS_B_max,V_GS_B_top,V_GS_B_min,V_GS_B_bot,V_DS_A_pp,V_DS_A_amp,V_DS_A_max,V_DS_A_top,V_DS_A_min,V_DS_A_bot,V_DS_B_pp
61.68502750680849,25.136545,1.75254247,44.05286266156615,0.003471289,0.001682447,9.22154e-07,7.25,5.0,5.38,4.88,-1.88,-0.06,8.44,5.0,5.69,4.88,-2.75,-0.13,56.9,55.6,53.8,53.1,-3.1,-1.9,56.3
