Frequency in Hz;Power in dBm
600000.0;-85.17
650253.8;-86.62
700507.6;-85.86
750761.4;-86.28
801015.2;-86.58
851269.0;-89.09
901522.8;-88.56
951776.6;-85.74
1002030.5;-89.16
1052284.3;-90.34
1102538.1;-89.52
1152791.9;-91.68
1203045.7;-91.75
1253299.5;-91.73
1303553.3;-91.25
1353807.1;-92.05
1404060.9;-92.42
1454314.7;-92.03
1504568.5;-91.44
1554822.3;-92.94
1605076.1;-94.15
1655329.9;-93.73
1705583.8;-93.84
1755837.6;-94.01
1806091.4;-93.54
1856345.2;-94.05
1906599.0;-96.65
1956852.8;-93.62
2007106.6;-93.56
2057360.4;-95.64
2107614.2;-95.23
2157868.0;-95.97
2208121.8;-97.09
2258375.6;-95.73
2308629.4;-93.81
2358883.2;-96.96
2409137.1;-97.12
2459390.9;-95.71
2509644.7;-96.81
2559898.5;-96.05
2610152.3;-95.82
2660406.1;-96.06
2710659.9;-96.09
2760913.7;-97.17
2811167.5;-96.04
2861421.3;-97.30
2911675.1;-96.98
2961928.9;-95.86
3012182.7;-95.62
3062436.5;-97.07
3112690.4;-95.41
3162944.2;-96.64
3213198.0;-97.54
3263451.8;-96.86
3313705.6;-97.97
3363959.4;-97.73
3414213.2;-97.80
3464467.0;-97.57
3514720.8;-98.93
3564974.6;-98.46
3615228.4;-97.68
3665482.2;-98.53
3715736.0;-98.36
3765989.8;-98.05
3816243.7;-98.98
3866497.5;-98.62
3916751.3;-99.00
3967005.1;-99.45
4017258.9;-100.17
4067512.7;-98.70
4117766.5;-98.88
4168020.3;-98.85
4218274.1;-99.74
4268527.9;-98.96
4318781.7;-98.37
4369035.5;-98.68
4419289.3;-98.71
4469543.1;-98.47
4519797.0;-97.85
4570050.8;-99.30
4620304.6;-99.10
4670558.4;-99.91
4720812.2;-99.51
4771066.0;-99.01
4821319.8;-99.58
4871573.6;-99.88
4921827.4;-98.91
4972081.2;-100.71
5022335.0;-99.11
5072588.8;-100.16
5122842.6;-99.51
