"# Channel 1"
"# Trace 3"
Frequency, Formatted Data, Formatted Data
+5.00000000000E+004, -5.05397177411E+003, +0.00000000000E+000
+5.19950000000E+004, -3.87921459257E+003, +0.00000000000E+000
+5.39900000000E+004, -3.36701399087E+003, +0.00000000000E+000
+5.59850000000E+004, -2.36709136650E+003, +0.00000000000E+000
+5.79800000000E+004, -2.11313749953E+003, +0.00000000000E+000
+5.99750000000E+004, -1.61533931621E+003, +0.00000000000E+000
+6.19700000000E+004, -1.55827193268E+003, +0.00000000000E+000
+6.39650000000E+004, -1.37816030533E+003, +0.00000000000E+000
+6.59600000000E+004, -1.18053666843E+003, +0.00000000000E+000
+6.79550000000E+004, -1.58980731567E+003, +0.00000000000E+000
+6.99500000000E+004, -1.32346437073E+003, +0.00000000000E+000
+7.19450000000E+004, -1.20150115108E+003, +0.00000000000E+000
+7.39400000000E+004, -1.10410649065E+003, +0.00000000000E+000
+7.59350000000E+004, -8.47144144836E+002, +0.00000000000E+000
+7.79300000000E+004, -8.61238392464E+002, +0.00000000000E+000
+7.99250000000E+004, -6.83060301865E+002, +0.00000000000E+000
+8.19200000000E+004, -6.49555848269E+002, +0.00000000000E+000
+8.39150000000E+004, -7.46275870492E+002, +0.00000000000E+000
+8.59100000000E+004, -6.85875270756E+002, +0.00000000000E+000
+8.79050000000E+004, -6.18994911696E+002, +0.00000000000E+000
+8.99000000000E+004, -6.29289602443E+002, +0.00000000000E+000
+9.18950000000E+004, -5.84119702540E+002, +0.00000000000E+000
+9.38900000000E+004, -5.37546994784E+002, +0.00000000000E+000
+9.58850000000E+004, -5.60041449859E+002, +0.00000000000E+000
+9.78800000000E+004, -4.93337530456E+002, +0.00000000000E+000
+9.98750000000E+004, -5.78460368320E+002, +0.00000000000E+000
+1.01870000000E+005, -4.66938469189E+002, +0.00000000000E+000
+1.03865000000E+005, -4.72722856032E+002, +0.00000000000E+000
+1.05860000000E+005, -4.73693344436E+002, +0.00000000000E+000
+1.07855000000E+005, -4.22488644425E+002, +0.00000000000E+000
+1.09850000000E+005, -3.34865617518E+002, +0.00000000000E+000
+1.11845000000E+005, -3.26001807885E+002, +0.00000000000E+000
+1.13840000000E+005, -4.21433577008E+002, +0.00000000000E+000
+1.15835000000E+005, -3.39631264282E+002, +0.00000000000E+000
+1.17830000000E+005, -3.10472587688E+002, +0.00000000000E+000
+1.19825000000E+005, -3.24067244866E+002, +0.00000000000E+000
+1.21820000000E+005, -3.33097949942E+002, +0.00000000000E+000
+1.23815000000E+005, -3.03334214126E+002, +0.00000000000E+000
+1.25810000000E+005, -2.94035108148E+002, +0.00000000000E+000
+1.27805000000E+005, -2.72409581246E+002, +0.00000000000E+000
+1.29800000000E+005, -2.68537062886E+002, +0.00000000000E+000
+1.31795000000E+005, -2.50866090875E+002, +0.00000000000E+000
+1.33790000000E+005, -3.19548721552E+002, +0.00000000000E+000
+1.35785000000E+005, -2.83141333787E+002, +0.00000000000E+000
+1.37780000000E+005, -2.77736976197E+002, +0.00000000000E+000
+1.39775000000E+005, -2.58724086007E+002, +0.00000000000E+000
+1.41770000000E+005, -2.53723940294E+002, +0.00000000000E+000
+1.43765000000E+005, -2.59368837264E+002, +0.00000000000E+000
+1.45760000000E+005, -2.10685590559E+002, +0.00000000000E+000
+1.47755000000E+005, -2.11917227023E+002, +0.00000000000E+000
+1.49750000000E+005, -1.96711159418E+002, +0.00000000000E+000
+1.51745000000E+005, -1.73549755883E+002, +0.00000000000E+000
+1.53740000000E+005, -1.74360096951E+002, +0.00000000000E+000
+1.55735000000E+005, -1.61004202062E+002, +0.00000000000E+000
+1.57730000000E+005, -1.84064566337E+002, +0.00000000000E+000
+1.59725000000E+005, -1.82804243461E+002, +0.00000000000E+000
+1.61720000000E+005, -1.61978356294E+002, +0.00000000000E+000
+1.63715000000E+005, -1.49492067510E+002, +0.00000000000E+000
+1.65710000000E+005, -1.55881473161E+002, +0.00000000000E+000
+1.67705000000E+005, -1.66743875492E+002, +0.00000000000E+000
+1.69700000000E+005, -1.66319096017E+002, +0.00000000000E+000
+1.71695000000E+005, -1.40474658738E+002, +0.00000000000E+000
+1.73690000000E+005, -1.46457501403E+002, +0.00000000000E+000
+1.75685000000E+005, -1.56842143925E+002, +0.00000000000E+000
+1.77680000000E+005, -1.55205369679E+002, +0.00000000000E+000
+1.79675000000E+005, -1.46458262880E+002, +0.00000000000E+000
+1.81670000000E+005, -1.34322178451E+002, +0.00000000000E+000
+1.83665000000E+005, -1.35028637173E+002, +0.00000000000E+000
+1.85660000000E+005, -1.30924195970E+002, +0.00000000000E+000
+1.87655000000E+005, -1.30521774591E+002, +0.00000000000E+000
