Frequency in Hz;Power in dBm
600000.0;-86.15
650253.8;-86.32
700507.6;-86.10
750761.4;-86.93
801015.2;-86.99
851269.0;-89.16
901522.8;-88.76
951776.6;-86.69
1002030.5;-90.48
1052284.3;-90.65
1102538.1;-90.71
1152791.9;-90.79
1203045.7;-90.98
1253299.5;-91.89
1303553.3;-91.30
1353807.1;-91.40
1404060.9;-91.81
1454314.7;-94.13
1504568.5;-92.91
1554822.3;-92.84
1605076.1;-93.99
1655329.9;-93.97
1705583.8;-94.03
1755837.6;-93.65
1806091.4;-95.26
1856345.2;-95.00
1906599.0;-94.49
1956852.8;-95.22
2007106.6;-94.57
2057360.4;-94.77
2107614.2;-94.60
2157868.0;-96.40
2208121.8;-94.96
2258375.6;-94.74
2308629.4;-95.78
2358883.2;-96.19
2409137.1;-95.53
2459390.9;-96.26
2509644.7;-97.16
2559898.5;-96.32
2610152.3;-96.62
2660406.1;-97.45
2710659.9;-96.08
2760913.7;-96.05
2811167.5;-97.29
2861421.3;-96.64
2911675.1;-95.99
2961928.9;-97.65
3012182.7;-96.47
3062436.5;-97.11
3112690.4;-97.38
3162944.2;-97.84
3213198.0;-97.62
3263451.8;-97.30
3313705.6;-98.07
3363959.4;-97.81
3414213.2;-98.91
3464467.0;-98.04
3514720.8;-98.23
3564974.6;-97.96
3615228.4;-98.47
3665482.2;-98.13
3715736.0;-99.54
3765989.8;-98.43
3816243.7;-98.72
3866497.5;-98.17
3916751.3;-99.10
3967005.1;-99.26
4017258.9;-98.45
4067512.7;-99.80
4117766.5;-99.40
4168020.3;-100.26
4218274.1;-99.83
4268527.9;-100.64
4318781.7;-100.66
4369035.5;-99.57
4419289.3;-100.27
4469543.1;-100.06
4519797.0;-99.93
4570050.8;-100.23
4620304.6;-99.41
4670558.4;-100.69
4720812.2;-100.30
4771066.0;-101.32
4821319.8;-99.30
4871573.6;-99.65
4921827.4;-99.83
4972081.2;-99.66
5022335.0;-99.66
5072588.8;-100.08
5122842.6;-100.48
5173096.4;-99.69
5223350.3;-100.06
5273604.1;-99.62
5323857.9;-98.88
5374111.7;-99.50
5424365.5;-100.12
5474619.3;-100.50
5524873.1;-100.75
5575126.9;-98.83
5625380.7;-100.50
5675634.5;-100.84
5725888.3;-100.17
5776142.1;-99.00
5826395.9;-99.55
5876649.7;-100.98
5926903.6;-99.99
5977157.4;-100.53
6027411.2;-98.92
6077665.0;-99.82
6127918.8;-100.46
6178172.6;-99.68
6228426.4;-100.59
6278680.2;-99.02
6328934.0;-99.58
6379187.8;-99.29
6429441.6;-98.44
6479695.4;-97.17
6529949.2;-88.26
6580203.0;-51.30
6630456.9;-91.24
6680710.7;-98.01
6730964.5;-99.66
6781218.3;-100.18
6831472.1;-101.16
6881725.9;-99.29
6931979.7;-99.58
6982233.5;-99.87
7032487.3;-100.55
7082741.1;-100.59
7132994.9;-100.34
7183248.7;-100.04
7233502.5;-101.34
7283756.3;-102.08
7334010.2;-101.68
7384264.0;-100.95
7434517.8;-101.90
7484771.6;-101.07
7535025.4;-102.01
7585279.2;-101.43
7635533.0;-101.42
7685786.8;-101.44
7736040.6;-101.81
7786294.4;-101.10
7836548.2;-101.27
7886802.0;-101.32
7937055.8;-101.30
7987309.6;-101.08
8037563.5;-101.73
8087817.3;-101.63
8138071.1;-101.59
8188324.9;-102.95
8238578.7;-102.31
8288832.5;-102.38
8339086.3;-102.33
8389340.1;-102.94
8439593.9;-102.50
8489847.7;-102.35
8540101.5;-102.00
8590355.3;-102.44
8640609.1;-102.82
8690862.9;-102.44
8741116.8;-102.65
8791370.6;-102.29
8841624.4;-101.71
8891878.2;-102.93
8942132.0;-101.67
8992385.8;-102.28
9042639.6;-102.46
9092893.4;-102.70
9143147.2;-102.10
9193401.0;-103.37
9243654.8;-103.88
9293908.6;-103.03
9344162.4;-103.49
9394416.2;-104.05
9444670.1;-102.10
9494923.9;-102.79
9545177.7;-102.71
9595431.5;-103.28
9645685.3;-103.43
9695939.1;-102.99
9746192.9;-102.64
9796446.7;-102.40
9846700.5;-103.60
9896954.3;-103.01
9947208.1;-102.15
9997461.9;-103.04
10047715.7;-103.27
10097969.5;-103.39
10148223.4;-103.38
10198477.2;-103.90
10248731.0;-103.56
10298984.8;-104.44
10349238.6;-104.35
10399492.4;-103.56
10449746.2;-103.26
10500000.0;-103.61
10550253.8;-102.68
10600507.6;-103.68
10650761.4;-104.79
10701015.2;-104.01
10751269.0;-104.14
10801522.8;-102.80
10851776.6;-103.62
10902030.5;-103.40
10952284.3;-103.50
11002538.1;-103.26
11052791.9;-104.06
11103045.7;-104.35
11153299.5;-103.85
11203553.3;-104.16
11253807.1;-103.84
11304060.9;-104.92
11354314.7;-104.64
11404568.5;-104.75
11454822.3;-104.28
11505076.1;-104.38
11555329.9;-105.29
11605583.8;-104.20
11655837.6;-104.94
11706091.4;-103.96
11756345.2;-104.79
11806599.0;-104.07
11856852.8;-104.09
11907106.6;-103.98
11957360.4;-103.71
12007614.2;-104.76
12057868.0;-104.58
12108121.8;-103.95
12158375.6;-103.28
12208629.4;-104.09
12258883.2;-103.44
12309137.1;-103.99
12359390.9;-106.02
12409644.7;-104.27
12459898.5;-103.84
12510152.3;-103.22
12560406.1;-104.73
12610659.9;-104.45
12660913.7;-105.52
12711167.5;-105.43
12761421.3;-105.19
12811675.1;-103.93
12861928.9;-103.38
12912182.7;-104.51
12962436.5;-102.54
13012690.4;-102.71
13062944.2;-103.81
13113198.0;-97.36
13163451.8;-69.93
13213705.6;-77.73
13263959.4;-104.25
13314213.2;-103.85
13364467.0;-104.19
13414720.8;-104.55
13464974.6;-104.58
13515228.4;-104.07
13565482.2;-104.13
13615736.0;-104.47
13665989.8;-104.57
13716243.7;-104.51
13766497.5;-104.56
13816751.3;-104.37
13867005.1;-104.49
13917258.9;-104.32
13967512.7;-104.18
14017766.5;-104.74
14068020.3;-104.94
14118274.1;-105.46
14168527.9;-105.24
14218781.7;-103.95
14269035.5;-104.95
14319289.3;-105.02
14369543.1;-104.41
14419797.0;-104.15
14470050.8;-105.18
14520304.6;-104.27
14570558.4;-104.27
14620812.2;-103.26
14671066.0;-102.09
14721319.8;-105.28
14771573.6;-105.60
14821827.4;-105.14
14872081.2;-104.38
14922335.0;-105.23
14972588.8;-104.87
15022842.6;-104.37
15073096.4;-105.35
15123350.3;-105.10
15173604.1;-103.94
15223857.9;-104.33
15274111.7;-105.07
15324365.5;-104.21
15374619.3;-104.12
15424873.1;-104.97
15475126.9;-105.12
15525380.7;-104.65
15575634.5;-104.75
15625888.3;-104.22
15676142.1;-105.00
15726395.9;-105.63
15776649.7;-104.86
15826903.6;-104.57
15877157.4;-104.85
15927411.2;-104.84
15977665.0;-105.21
16027918.8;-104.22
16078172.6;-104.79
16128426.4;-105.57
16178680.2;-104.33
16228934.0;-104.08
16279187.8;-103.58
16329441.6;-103.63
16379695.4;-104.36
16429949.2;-104.82
16480203.0;-104.78
16530456.9;-104.58
16580710.7;-104.43
16630964.5;-104.82
16681218.3;-105.32
16731472.1;-105.70
16781725.9;-104.95
16831979.7;-104.76
16882233.5;-105.19
16932487.3;-104.40
16982741.1;-103.90
17032994.9;-104.44
17083248.7;-104.83
17133502.5;-104.41
17183756.3;-104.99
17234010.2;-104.43
17284264.0;-105.09
17334517.8;-105.28
17384771.6;-105.42
17435025.4;-105.12
17485279.2;-104.85
17535533.0;-104.39
17585786.8;-105.29
17636040.6;-105.24
17686294.4;-105.56
17736548.2;-105.53
17786802.0;-105.56
17837055.8;-105.19
17887309.6;-104.93
17937563.5;-104.97
17987817.3;-106.09
18038071.1;-105.34
18088324.9;-104.59
18138578.7;-104.49
18188832.5;-104.03
18239086.3;-104.43
18289340.1;-105.46
18339593.9;-105.72
18389847.7;-104.95
18440101.5;-105.04
18490355.3;-104.75
18540609.1;-104.90
18590862.9;-105.47
18641116.8;-105.41
18691370.6;-105.72
18741624.4;-106.50
18791878.2;-105.12
18842132.0;-104.75
18892385.8;-105.67
18942639.6;-106.00
18992893.4;-105.67
19043147.2;-104.03
19093401.0;-104.86
19143654.8;-105.97
19193908.6;-105.74
19244162.4;-106.44
19294416.2;-105.81
19344670.1;-105.58
19394923.9;-105.27
19445177.7;-105.70
19495431.5;-105.86
19545685.3;-104.72
19595939.1;-105.51
19646192.9;-105.36
19696446.7;-103.72
19746700.5;-90.54
19796954.3;-76.74
19847208.1;-104.56
19897461.9;-105.42
19947715.7;-105.24
19997969.5;-105.72
20048223.4;-105.38
20098477.2;-105.06
20148731.0;-106.05
20198984.8;-106.56
20249238.6;-105.12
20299492.4;-105.43
20349746.2;-105.71
20400000.0;-105.48
20450253.8;-105.69
20500507.6;-106.13
20550761.4;-105.16
20601015.2;-105.42
20651269.0;-105.68
20701522.8;-105.29
20751776.6;-105.87
20802030.5;-105.55
20852284.3;-104.75
20902538.1;-104.88
20952791.9;-104.68
21003045.7;-104.34
21053299.5;-104.60
21103553.3;-105.38
21153807.1;-105.59
21204060.9;-105.96
21254314.7;-105.81
21304568.5;-104.76
21354822.3;-104.79
21405076.1;-104.59
21455329.9;-104.87
21505583.8;-104.41
21555837.6;-105.16
21606091.4;-106.32
21656345.2;-105.69
21706599.0;-105.73
21756852.8;-105.99
21807106.6;-105.50
21857360.4;-104.92
21907614.2;-105.82
21957868.0;-105.60
22008121.8;-105.45
22058375.6;-104.65
22108629.4;-104.48
22158883.2;-105.10
22209137.1;-105.62
22259390.9;-106.15
22309644.7;-105.11
22359898.5;-104.75
22410152.3;-104.87
22460406.1;-104.24
22510659.9;-105.68
22560913.7;-105.22
22611167.5;-104.70
22661421.3;-105.12
22711675.1;-105.07
22761928.9;-105.55
22812182.7;-105.13
22862436.5;-105.31
22912690.4;-105.84
22962944.2;-104.94
23013198.0;-104.06
23063451.8;-104.34
23113705.6;-105.09
23163959.4;-105.72
23214213.2;-105.73
23264467.0;-105.07
23314720.8;-105.17
23364974.6;-105.36
23415228.4;-104.85
23465482.2;-105.26
23515736.0;-105.35
23565989.8;-105.46
23616243.7;-105.19
23666497.5;-104.70
23716751.3;-104.39
23767005.1;-103.85
23817258.9;-104.20
23867512.7;-105.06
23917766.5;-105.90
23968020.3;-105.53
24018274.1;-105.18
24068527.9;-105.45
24118781.7;-106.32
24169035.5;-106.34
24219289.3;-104.95
24269543.1;-105.08
24319797.0;-106.08
24370050.8;-106.20
24420304.6;-105.85
24470558.4;-106.17
24520812.2;-105.80
24571066.0;-105.62
24621319.8;-105.84
24671573.6;-106.07
24721827.4;-105.73
24772081.2;-105.90
24822335.0;-105.73
24872588.8;-105.55
24922842.6;-104.34
24973096.4;-102.12
25023350.3;-103.48
25073604.1;-105.78
25123857.9;-105.81
25174111.7;-105.30
25224365.5;-105.04
25274619.3;-105.85
25324873.1;-106.05
25375126.9;-105.54
25425380.7;-106.24
25475634.5;-105.81
25525888.3;-105.84
25576142.1;-106.22
25626395.9;-106.15
25676649.7;-105.43
25726903.6;-105.07
25777157.4;-104.83
25827411.2;-105.68
25877665.0;-105.44
25927918.8;-105.18
25978172.6;-105.30
26028426.4;-105.73
26078680.2;-105.49
26128934.0;-104.66
26179187.8;-104.96
26229441.6;-105.89
26279695.4;-105.78
26329949.2;-93.13
26380203.0;-82.10
26430456.9;-95.89
26480710.7;-105.40
26530964.5;-105.30
26581218.3;-106.54
26631472.1;-106.98
26681725.9;-106.31
26731979.7;-105.71
26782233.5;-105.59
26832487.3;-105.43
26882741.1;-105.36
26932994.9;-106.15
26983248.7;-106.57
27033502.5;-106.25
27083756.3;-105.88
27134010.2;-105.72
27184264.0;-104.97
27234517.8;-105.17
27284771.6;-105.17
27335025.4;-105.93
27385279.2;-107.07
27435533.0;-106.75
27485786.8;-105.99
27536040.6;-106.01
27586294.4;-106.27
27636548.2;-105.79
27686802.0;-105.14
27737055.8;-105.30
27787309.6;-105.36
27837563.5;-105.31
27887817.3;-106.04
27938071.1;-106.32
27988324.9;-105.97
28038578.7;-105.71
28088832.5;-106.30
28139086.3;-106.31
28189340.1;-105.97
28239593.9;-105.88
28289847.7;-105.73
28340101.5;-106.02
28390355.3;-106.07
28440609.1;-106.16
28490862.9;-106.23
28541116.8;-105.68
28591370.6;-105.43
28641624.4;-105.67
28691878.2;-106.25
28742132.0;-105.93
28792385.8;-106.07
28842639.6;-106.96
28892893.4;-106.77
28943147.2;-106.14
28993401.0;-105.57
29043654.8;-105.14
29093908.6;-105.42
29144162.4;-106.13
29194416.2;-105.62
29244670.1;-105.86
29294923.9;-105.44
29345177.7;-105.01
29395431.5;-105.80
29445685.3;-105.65
29495939.1;-106.09
29546192.9;-106.45
29596446.7;-106.10
29646700.5;-105.87
29696954.3;-105.97
29747208.1;-106.38
29797461.9;-106.43
