Time (s),V_TANK_IN,I_PRI,V_TANK_OUT
0.0,39.062511615999995,0.37499975679999986,43.749999616
5e-10,39.062511615999995,0.31249976319999995,43.749999616
1e-09,37.50001151999999,0.31249976319999995,45.312499712
1.5000000000000002e-09,35.93751142400001,0.31249976319999995,45.312499712
2e-09,35.93751142400001,0.31249976319999995,43.749999616
2.5e-09,34.375011328,0.31249976319999995,45.312499712
3.0000000000000004e-09,34.375011328,0.18749977600000012,45.312499712
3.5000000000000003e-09,31.250011135999983,0.18749977600000012,45.312499712
4e-09,31.250011135999983,0.18749977600000012,45.312499712
4.500000000000001e-09,29.687511040000004,0.18749977600000012,45.312499712
5e-09,31.250011135999983,0.18749977600000012,43.749999616
5.5000000000000004e-09,26.562510847999988,0.18749977600000012,45.312499712
6.000000000000001e-09,26.562510847999988,0.062499788799999845,45.312499712
6.5e-09,25.00001075199998,-2.04800000069838e-07,45.312499712
7.000000000000001e-09,25.00001075199998,0.062499788799999845,42.18749952
7.500000000000001e-09,23.437510656,0.062499788799999845,45.312499712
8e-09,23.437510656,-2.04800000069838e-07,43.749999616
8.5e-09,20.312510463999985,-0.06250019839999998,42.18749952
9.000000000000001e-09,17.187510271999997,-0.06250019839999998,45.312499712
9.5e-09,18.750010368000005,-0.06250019839999998,46.874999808
1e-08,14.062510079999981,-0.12500019200000012,43.749999616
1.0500000000000001e-08,12.500009984000002,-0.12500019200000012,43.749999616
1.1000000000000001e-08,10.937509887999994,-0.12500019200000012,43.749999616
1.15e-08,9.375009791999986,-0.18750018560000004,45.312499712
1.2000000000000002e-08,7.812509696000006,-0.12500019200000012,45.312499712
1.2500000000000001e-08,4.687509503999991,-0.12500019200000012,45.312499712
1.3e-08,3.1250094079999826,-0.25000017920000017,43.749999616
1.35e-08,9.215999995149105e-06,-0.18750018560000004,43.749999616
1.4000000000000001e-08,-1.5624908800000128,-0.25000017920000017,43.749999616
1.45e-08,-4.687491072,-0.3125001728000001,43.749999616
1.5000000000000002e-08,-7.812491264000016,-0.3125001728000001,43.749999616
1.55e-08,-7.812491264000016,-0.3750001664,46.874999808
1.6e-08,-10.937491456000004,-0.3750001664,45.312499712
1.6500000000000002e-08,-14.062491647999991,-0.43750016000000014,43.749999616
1.7e-08,-17.187491840000007,-0.43750016000000014,45.312499712
1.75e-08,-18.749991936000015,-0.43750016000000014,45.312499712
1.8000000000000002e-08,-20.312492031999994,-0.5000001536,43.749999616
1.85e-08,-21.874992128000002,-0.5000001536,45.312499712
1.9e-08,-24.999992320000004,-0.5625001472,43.749999616
1.9500000000000003e-08,-28.124992512000006,-0.5625001472,45.312499712
2e-08,-28.124992512000006,-0.5625001472,43.749999616
2.05e-08,-32.8124928,-0.5625001472,46.874999808
2.1000000000000003e-08,-31.249992704000007,-0.6250001408000001,42.18749952
2.15e-08,-37.499993088,-0.5625001472,43.749999616
2.2000000000000002e-08,-35.937492992,-0.6250001408000001,43.749999616
2.2500000000000003e-08,-39.062493184000004,-0.6875001344,43.749999616
2.3e-08,-39.062493184000004,-0.6875001344,43.749999616
2.3500000000000002e-08,-40.62499328,-0.6875001344,45.312499712
2.4000000000000003e-08,-43.749993472,-0.7500001279999999,43.749999616
