Time (s),V_TANK_IN,I_PRI,V_TANK_OUT
0.0,14.062510079999981,-0.25000017920000017,50.0
5e-10,12.500009984000002,-0.18750018560000004,48.437499904
1e-09,12.500009984000002,-0.25000017920000017,50.0
1.5000000000000002e-09,10.937509887999994,-0.25000017920000017,50.0
2e-09,6.2500095999999985,-0.3125001728000001,50.0
2.5e-09,6.2500095999999985,-0.3750001664,50.0
3.0000000000000004e-09,3.1250094079999826,-0.43750016000000014,51.562500096
3.5000000000000003e-09,1.562509312000003,-0.3750001664,50.0
4e-09,9.215999995149105e-06,-0.3750001664,51.562500096
4.500000000000001e-09,-3.1249909759999923,-0.43750016000000014,51.562500096
5e-09,-4.687491072,-0.43750016000000014,50.0
5.5000000000000004e-09,-7.812491264000016,-0.5625001472,50.0
6.000000000000001e-09,-10.937491456000004,-0.5625001472,50.0
6.5e-09,-12.499991552000012,-0.5625001472,48.437499904
7.000000000000001e-09,-14.062491647999991,-0.5625001472,50.0
7.500000000000001e-09,-15.624991743999999,-0.6250001408000001,50.0
8e-09,-18.749991936000015,-0.6875001344,50.0
8.5e-09,-20.312492031999994,-0.6250001408000001,48.437499904
9.000000000000001e-09,-23.43749222400001,-0.6875001344,50.0
9.5e-09,-24.999992320000004,-0.6875001344,48.437499904
1e-08,-28.124992512000006,-0.6250001408000001,48.437499904
1.0500000000000001e-08,-28.124992512000006,-0.7500001279999999,50.0
1.1000000000000001e-08,-29.687492608,-0.7500001279999999,48.437499904
1.15e-08,-32.8124928,-0.7500001279999999,48.437499904
1.2000000000000002e-08,-34.37499289600001,-0.8750001152,51.562500096
1.2500000000000001e-08,-35.937492992,-0.8750001152,48.437499904
1.3e-08,-37.499993088,-0.9375001088000001,46.874999808
1.35e-08,-40.62499328,-0.9375001088000001,50.0
1.4000000000000001e-08,-40.62499328,-0.8750001152,51.562500096
1.45e-08,-42.187493376000006,-0.9375001088000001,48.437499904
1.5000000000000002e-08,-45.31249356800001,-0.9375001088000001,48.437499904
1.55e-08,-46.874993664,-1.0000001024,48.437499904
1.6e-08,-48.43749376000001,-0.9375001088000001,50.0
1.6500000000000002e-08,-49.999993856,-1.0000001024,48.437499904
1.7e-08,-51.562493952,-1.062500096,50.0
1.75e-08,-49.999993856,-1.062500096,46.874999808
1.8000000000000002e-08,-53.124994048000005,-1.0000001024,48.437499904
1.85e-08,-54.687494144,-1.1875000832,48.437499904
1.9e-08,-56.24999424000001,-1.1875000832,45.312499712
1.9500000000000003e-08,-56.24999424000001,-1.1250000896,45.312499712
2e-08,-57.812494336,-1.1250000896,46.874999808
2.05e-08,-59.37499443200001,-1.1875000832,45.312499712
2.1000000000000003e-08,-57.812494336,-1.2500000768000001,43.749999616
2.15e-08,-60.937494528,-1.2500000768000001,42.18749952
2.2000000000000002e-08,-59.37499443200001,-1.2500000768000001,42.18749952
2.2500000000000003e-08,-60.937494528,-1.2500000768000001,39.062499328
2.3e-08,-60.937494528,-1.3125000704,37.499999232
2.3500000000000002e-08,-62.49999462400001,-1.3125000704,35.937499136
2.4000000000000003e-08,-62.49999462400001,-1.3125000704,34.37499904
2.45e-08,-62.49999462400001,-1.3125000704,32.812498944
2.5000000000000002e-08,-62.49999462400001,-1.3125000704,29.687498752
2.55e-08,-62.49999462400001,-1.375000064,26.56249856
2.6e-08,-65.624994816,-1.3125000704,24.999998464
2.6500000000000002e-08,-64.06249472,-1.4375000575999999,21.874998272
2.7e-08,-64.06249472,-1.4375000575999999,18.74999808
2.75e-08,-64.06249472,-1.375000064,15.624997888000003
2.8000000000000003e-08,-65.624994816,-1.375000064,14.062497792000002
2.85e-08,-67.187494912,-1.4375000575999999,10.9374976
2.9e-08,-65.624994816,-1.4375000575999999,7.812497407999999
