Time (s),V_PRI,V_SEC,V_IN
0.0,-37.74990976000004,-247.12498176000003,25.15450001216
5e-10,-6.499907840000105,-231.4999808,25.167000010880002
1e-09,-6.499907840000105,-247.12498176000003,25.18575000896
1.5000000000000002e-09,-22.124908799999957,-231.4999808,25.19200000832
2e-09,-6.499907840000105,-247.12498176000003,25.20450000704
2.5e-09,9.125093119999974,-247.12498176000003,25.18575000896
3.0000000000000004e-09,-6.499907840000105,-231.4999808,25.1795000096
3.5000000000000003e-09,-6.499907840000105,-247.12498176000003,25.18575000896
4e-09,9.125093119999974,-247.12498176000003,25.1795000096
4.500000000000001e-09,9.125093119999974,-215.87497984000004,25.17325001024
5e-09,24.750094080000054,-262.74998272,25.17325001024
5.5000000000000004e-09,24.750094080000054,-247.12498176000003,25.167000010880002
6.000000000000001e-09,9.125093119999974,-262.74998272,25.167000010880002
6.5e-09,24.750094080000054,-262.74998272,25.167000010880002
7.000000000000001e-09,24.750094080000054,-247.12498176000003,25.167000010880002
7.500000000000001e-09,24.750094080000054,-247.12498176000003,25.16075001152
8e-09,24.750094080000054,-247.12498176000003,25.14200001344
8.5e-09,40.375095039999906,-231.4999808,25.14200001344
9.000000000000001e-09,24.750094080000054,-247.12498176000003,25.14200001344
9.5e-09,24.750094080000054,-231.4999808,25.14200001344
1e-08,40.375095039999906,-231.4999808,25.148250012800002
1.0500000000000001e-08,40.375095039999906,-231.4999808,25.12950001472
1.1000000000000001e-08,56.000095999999985,-215.87497984000004,25.12950001472
1.15e-08,40.375095039999906,-215.87497984000004,25.13575001408
1.2000000000000002e-08,56.000095999999985,-215.87497984000004,25.12325001536
1.2500000000000001e-08,56.000095999999985,-200.24997888000001,25.12950001472
1.3e-08,71.62509695999984,-215.87497984000004,25.11075001664
1.35e-08,71.62509695999984,-215.87497984000004,25.10450001728
1.4000000000000001e-08,71.62509695999984,-215.87497984000004,25.09825001792
1.45e-08,71.62509695999984,-200.24997888000001,25.09200001856
1.5000000000000002e-08,71.62509695999984,-184.62497792,25.07950001984
1.55e-08,71.62509695999984,-184.62497792,25.07325002048
1.6e-08,71.62509695999984,-184.62497792,25.0545000224
1.6500000000000002e-08,87.25009791999992,-168.99997696000003,25.0545000224
1.7e-08,71.62509695999984,-184.62497792,25.0545000224
1.75e-08,71.62509695999984,-184.62497792,25.04825002304
1.8000000000000002e-08,87.25009791999992,-168.99997696000003,25.0545000224
1.85e-08,102.87509888,-153.374976,25.035750024320002
1.9e-08,87.25009791999992,-153.374976,25.035750024320002
1.9500000000000003e-08,87.25009791999992,-137.74997504000004,25.04825002304
2e-08,87.25009791999992,-168.99997696000003,25.04200002368
2.05e-08,102.87509888,-137.74997504000004,25.04200002368
2.1000000000000003e-08,87.25009791999992,-153.374976,25.02950002496
2.15e-08,118.50009983999985,-153.374976,25.01700002624
2.2000000000000002e-08,102.87509888,-153.374976,25.01075002688
2.2500000000000003e-08,102.87509888,-137.74997504000004,25.004500027520002
2.3e-08,118.50009983999985,-137.74997504000004,25.004500027520002
2.3500000000000002e-08,102.87509888,-137.74997504000004,25.01075002688
2.4000000000000003e-08,102.87509888,-153.374976,25.004500027520002
2.45e-08,118.50009983999985,-137.74997504000004,25.02950002496
2.5000000000000002e-08,118.50009983999985,-137.74997504000004,25.04825002304
2.55e-08,118.50009983999985,-137.74997504000004,25.067000021120002
2.6e-08,118.50009983999985,-122.12497408000002,25.07950001984
2.6500000000000002e-08,118.50009983999985,-122.12497408000002,25.07950001984
2.7e-08,118.50009983999985,-106.49997311999999,25.07325002048
2.75e-08,118.50009983999985,-106.49997311999999,25.085750019200002
2.8000000000000003e-08,102.87509888,-137.74997504000004,25.07325002048
2.85e-08,134.12510079999993,-106.49997311999999,25.07950001984
2.9e-08,118.50009983999985,-137.74997504000004,25.07950001984
2.9500000000000003e-08,149.75010176,-137.74997504000004,25.085750019200002
3.0000000000000004e-08,134.12510079999993,-137.74997504000004,25.09200001856
3.05e-08,134.12510079999993,-122.12497408000002,25.09200001856
3.1e-08,149.75010176,-106.49997311999999,25.09825001792
3.1500000000000004e-08,149.75010176,-106.49997311999999,25.09200001856
3.2e-08,134.12510079999993,-90.87497216000003,25.085750019200002
3.25e-08,165.37510271999986,-106.49997311999999,25.09200001856
3.3000000000000004e-08,149.75010176,-106.49997311999999,25.09200001856
3.35e-08,149.75010176,-90.87497216000003,25.09200001856
3.4e-08,165.37510271999986,-75.2499712,25.09825001792
3.4500000000000005e-08,165.37510271999986,-90.87497216000003,25.07950001984
3.5e-08,165.37510271999986,-75.2499712,25.067000021120002
3.55e-08,165.37510271999986,-59.62497024000004,25.07325002048
3.6000000000000005e-08,165.37510271999986,-75.2499712,25.067000021120002
3.65e-08,165.37510271999986,-43.999969280000016,25.07325002048
3.7e-08,181.00010367999994,-59.62497024000004,25.067000021120002
3.7500000000000005e-08,196.62510464000002,-75.2499712,25.067000021120002
3.8e-08,165.37510271999986,-75.2499712,25.07325002048
3.85e-08,181.00010367999994,-43.999969280000016,25.07325002048
3.9000000000000005e-08,196.62510464000002,-28.374968319999994,25.09200001856
3.95e-08,181.00010367999994,-43.999969280000016,25.09825001792
4e-08,181.00010367999994,-28.374968319999994,25.085750019200002
4.0500000000000005e-08,196.62510464000002,-28.374968319999994,25.09200001856
4.1e-08,181.00010367999994,-28.374968319999994,25.09200001856
4.15e-08,196.62510464000002,-12.749967360000028,25.09200001856
4.2000000000000006e-08,181.00010367999994,2.875033599999938,25.09200001856
4.2500000000000003e-08,196.62510464000002,-12.749967360000028,25.07325002048
4.3e-08,181.00010367999994,2.875033599999938,25.06075002176
4.3500000000000006e-08,196.62510464000002,2.875033599999938,25.06075002176
4.4000000000000004e-08,181.00010367999994,-12.749967360000028,25.0545000224
4.45e-08,181.00010367999994,18.500034560000017,25.06075002176
4.5000000000000006e-08,196.62510464000002,-12.749967360000028,25.07325002048
4.5500000000000004e-08,196.62510464000002,-12.749967360000028,25.07325002048
4.6e-08,181.00010367999994,2.875033599999938,25.067000021120002
4.6500000000000006e-08,196.62510464000002,2.875033599999938,25.04825002304
4.7000000000000004e-08,196.62510464000002,2.875033599999938,25.04200002368
4.75e-08,181.00010367999994,18.500034560000017,25.0545000224
4.8000000000000006e-08,165.37510271999986,34.12503551999998,25.04825002304
4.8500000000000004e-08,181.00010367999994,18.500034560000017,25.0545000224
4.9e-08,181.00010367999994,34.12503551999998,25.067000021120002
4.95e-08,181.00010367999994,34.12503551999998,25.067000021120002
5.0000000000000004e-08,181.00010367999994,49.75003647999995,25.07950001984
5.05e-08,181.00010367999994,34.12503551999998,25.07325002048
5.1e-08,165.37510271999986,34.12503551999998,25.07950001984
5.1500000000000005e-08,181.00010367999994,65.37503744000003,25.07950001984
5.2e-08,149.75010176,49.75003647999995,25.067000021120002
5.25e-08,165.37510271999986,81.0000384,25.0545000224
5.3000000000000005e-08,149.75010176,65.37503744000003,25.0545000224
5.35e-08,181.00010367999994,49.75003647999995,25.06075002176
5.4e-08,149.75010176,49.75003647999995,25.067000021120002
5.4500000000000005e-08,165.37510271999986,81.0000384,25.06075002176
