Time (s),VDS_A,VDS_B,V_MR,V_RECT_IN,"[""CRTL_A"", ""IN_A"", ""CRTL_B"", ""IN_B"", ""nEN"", ""GATE_1"", ""GATE_2""]"
0.0,-0.7812485120000012,39.062503936,48.749995008,32.812502015999996,8960
5e-10,-0.7812485120000012,39.062503936,47.187494912000005,31.25000192,8960
1e-09,-0.7812485120000012,39.843753984,45.624994816,29.687501823999998,8960
1.5000000000000002e-09,-0.7812485120000012,39.843753984,44.062494720000004,26.562501632,8960
2e-09,-0.7812485120000012,40.62500403199999,40.937494528,26.562501632,8960
2.5e-09,-1.5624985600000016,40.62500403199999,37.812494336,23.43750144,8704
3.0000000000000004e-09,-1.5624985600000016,41.40625408,39.37499443200001,21.875001343999998,8704
3.5000000000000003e-09,-1.5624985600000016,41.40625408,34.687494144,20.312501248,8704
4e-09,-1.5624985600000016,42.187504128,33.124994048000005,18.750001152,8192
4.500000000000001e-09,1.5359999991915174e-06,42.187504128,31.562493951999997,17.187501056,8192
5e-09,-1.5624985600000016,42.968754176000004,28.43749376000001,15.62500096,8192
5.5000000000000004e-09,-1.5624985600000016,42.187504128,25.312493568000008,14.062500864,8192
6.000000000000001e-09,-1.5624985600000016,42.187504128,23.749993472,10.937500671999999,8192
6.5e-09,-2.343748608000002,43.750004223999994,20.624993279999998,7.81250048,8192
7.000000000000001e-09,-1.5624985600000016,44.531254272,20.624993279999998,6.250000384,8192
7.500000000000001e-09,-1.5624985600000016,44.531254272,17.499993087999997,1.562500096,8192
8e-09,-0.7812485120000012,44.531254272,14.374992896000009,0.0,8192
8.5e-09,-0.7812485120000012,44.531254272,12.812492800000001,0.0,8192
9.000000000000001e-09,-0.7812485120000012,44.531254272,11.249992704000007,-4.687500288,8192
9.5e-09,-0.7812485120000012,44.531254272,8.124992512000006,-6.250000384,8192
1e-08,-0.7812485120000012,46.09375436799999,4.999992320000004,-7.81250048,8192
1.0500000000000001e-08,-1.5624985600000016,45.31250432,1.8749921280000024,-10.937500671999999,8192
1.1000000000000001e-08,-1.5624985600000016,44.531254272,4.999992320000004,-12.500000768,8192
1.15e-08,-2.343748608000002,46.09375436799999,0.3124920319999944,-12.500000768,8192
1.2000000000000002e-08,-2.343748608000002,46.09375436799999,-1.250008063999985,-15.62500096,8192
1.2500000000000001e-08,-1.5624985600000016,46.09375436799999,-2.812508159999993,-18.750001152,8192
1.3e-08,-1.5624985600000016,46.09375436799999,-4.375008256000001,-20.312501248,8192
1.35e-08,-0.7812485120000012,46.09375436799999,-7.5000084479999884,-23.43750144,8192
1.4000000000000001e-08,-1.5624985600000016,44.531254272,-10.625008640000004,-25.000001536,8192
1.45e-08,-0.7812485120000012,45.31250432,-10.625008640000004,-26.562501632,8192
1.5000000000000002e-08,-1.5624985600000016,45.31250432,-12.187508735999984,-28.125001728,8192
1.55e-08,-1.5624985600000016,45.31250432,-13.750008831999992,-28.125001728,8192
1.6e-08,-0.7812485120000012,45.31250432,-15.312508928,-31.25000192,8192
1.6500000000000002e-08,-0.7812485120000012,44.531254272,-18.437509119999987,-31.25000192,8192
1.7e-08,-0.7812485120000012,44.531254272,-20.000009215999995,-35.937502208,8192
1.75e-08,-1.5624985600000016,43.750004223999994,-21.562509312000003,-34.375002112,8192
1.8000000000000002e-08,-0.7812485120000012,43.750004223999994,-21.562509312000003,-35.937502208,8192
1.85e-08,-2.343748608000002,42.968754176000004,-24.68750950399999,-37.500002304,8192
1.9e-08,-1.5624985600000016,42.968754176000004,-21.562509312000003,-39.0625024,8192
1.9500000000000003e-08,-1.5624985600000016,42.187504128,-26.2500096,-37.500002304,8192
2e-08,-1.5624985600000016,41.40625408,-26.2500096,-39.0625024,8192
2.05e-08,-0.7812485120000012,40.62500403199999,-27.812509696000006,-37.500002304,8192
2.1000000000000003e-08,-1.5624985600000016,40.62500403199999,-27.812509696000006,-39.0625024,8192
2.15e-08,-1.5624985600000016,39.062503936,-29.375009791999986,-39.0625024,8192
2.2000000000000002e-08,-1.5624985600000016,38.281253887999995,-27.812509696000006,-39.0625024,8192
2.2500000000000003e-08,-1.5624985600000016,38.281253887999995,-29.375009791999986,-42.187502592,8192
2.3e-08,-1.5624985600000016,37.50000384,-29.375009791999986,-42.187502592,8192
2.3500000000000002e-08,-1.5624985600000016,36.718753792,-29.375009791999986,-42.187502592,8192
2.4000000000000003e-08,0.7812515839999996,35.937503744,-30.937509887999994,-43.750002687999995,8192
2.45e-08,1.562501632,34.375003647999996,-30.937509887999994,-42.187502592,0
2.5000000000000002e-08,3.125001728000001,33.5937536,-29.375009791999986,-43.750002687999995,0
2.55e-08,5.468751871999999,32.812503551999995,-30.937509887999994,-43.750002687999995,0
2.6e-08,8.593752064,32.031253504,-30.937509887999994,-43.750002687999995,0
2.6500000000000002e-08,10.937502207999998,30.468753407999998,-30.937509887999994,-45.312502783999996,0
2.7e-08,12.500002303999999,29.68750336,-27.812509696000006,-43.750002687999995,1024
2.75e-08,11.718752256000002,28.906253311999997,-30.937509887999994,-45.312502783999996,1024
2.8000000000000003e-08,9.375002111999997,27.343753215999996,-30.937509887999994,-45.312502783999996,1024
2.85e-08,12.500002303999999,25.781253119999995,-29.375009791999986,-46.87500288,1024
2.9e-08,15.625002496,25.000003072,-29.375009791999986,-45.312502783999996,1024
2.9500000000000003e-08,21.093752832,23.437502975999998,-29.375009791999986,-45.312502783999996,1024
3.0000000000000004e-08,24.218753024,21.875002879999997,-27.812509696000006,-45.312502783999996,3072
3.05e-08,25.781253119999995,21.875002879999997,-26.2500096,-45.312502783999996,3072
3.1e-08,22.656252928,21.093752832,-24.68750950399999,-45.312502783999996,3072
3.1500000000000004e-08,18.750002687999995,18.750002687999995,-24.68750950399999,-45.312502783999996,3072
3.2e-08,19.531252736,17.187502592,-24.68750950399999,-43.750002687999995,3072
3.25e-08,25.000003072,17.187502592,-23.125009407999983,-42.187502592,3072
3.3000000000000004e-08,32.031253504,16.406252543999997,-20.000009215999995,-43.750002687999995,3072
3.35e-08,35.937503744,14.843752447999996,-20.000009215999995,-45.312502783999996,3072
3.4e-08,35.156253696,12.500002303999999,-18.437509119999987,-43.750002687999995,3072
3.4500000000000005e-08,30.468753407999998,11.718752256000002,-16.875009024000008,-43.750002687999995,3072
3.5e-08,28.125003264,10.156252160000001,-15.312508928,-42.187502592,3072
3.55e-08,30.468753407999998,10.937502207999998,-15.312508928,-40.625002496,3072
3.6000000000000005e-08,35.937503744,9.375002111999997,-12.187508735999984,-42.187502592,3072
3.65e-08,39.843753984,8.593752064,-10.625008640000004,-43.750002687999995,3072
3.7e-08,39.062503936,7.812502015999996,-9.062508543999996,-40.625002496,3072
3.7500000000000005e-08,37.50000384,5.468751871999999,-5.937508352000009,-40.625002496,3072
3.8e-08,37.50000384,4.687501823999998,-5.937508352000009,-40.625002496,3072
3.85e-08,39.062503936,5.468751871999999,-4.375008256000001,-42.187502592,3072
3.9000000000000005e-08,42.187504128,5.468751871999999,0.3124920319999944,-42.187502592,3072
3.95e-08,42.968754176000004,3.9062517759999977,1.8749921280000024,-42.187502592,3072
4e-08,39.843753984,1.562501632,1.8749921280000024,-40.625002496,3072
4.0500000000000005e-08,37.50000384,0.7812515839999996,6.562492415999998,-40.625002496,3072
4.1e-08,39.062503936,0.7812515839999996,8.124992512000006,-42.187502592,3072
4.15e-08,43.750004223999994,0.7812515839999996,8.124992512000006,-42.187502592,3072
4.2000000000000006e-08,46.875004415999996,1.562501632,12.812492800000001,-42.187502592,3072
4.2500000000000003e-08,46.09375436799999,1.5359999991915174e-06,12.812492800000001,-43.750002687999995,3072
4.3e-08,42.187504128,-0.7812485120000012,17.499993087999997,-43.750002687999995,3072
4.3500000000000006e-08,39.843753984,-2.343748608000002,17.499993087999997,-43.750002687999995,3072
4.4000000000000004e-08,39.843753984,-3.1249986560000025,19.062493184000004,-43.750002687999995,3072
4.45e-08,42.968754176000004,-3.1249986560000025,20.624993279999998,-42.187502592,3072
4.5000000000000006e-08,43.750004223999994,-2.343748608000002,25.312493568000008,-42.187502592,3072
4.5500000000000004e-08,44.531254272,-2.343748608000002,25.312493568000008,-40.625002496,3072
4.6e-08,42.968754176000004,-3.9062487039999993,28.43749376000001,-42.187502592,3072
4.6500000000000006e-08,42.968754176000004,-3.1249986560000025,31.562493951999997,-42.187502592,3072
4.7000000000000004e-08,42.187504128,-3.1249986560000025,34.687494144,-42.187502592,3072
4.75e-08,43.750004223999994,-3.1249986560000025,36.24999424000001,-42.187502592,3072
