DUTY,V_IN,I_IN,P_IN,V_OUT,I_OUT,P_OUT,V_GS_A_pp,V_GS_A_amp,V_GS_A_max,V_GS_A_top,V_GS_A_min,V_GS_A_bot,V_GS_B_pp,V_GS_B_amp,V_GS_B_max,V_GS_B_top,V_GS_B_min,V_GS_B_bot,V_DS_A_pp,V_DS_A_amp,V_DS_A_max,V_DS_A_top,V_DS_A_min,V_DS_A_bot,V_DS_B_pp
0.32,25.009094,0.0783485437,1.9594260941564077,0.003368388,0.00145302,1.303372e-07,8.0,5.0,5.67,4.81,-2.3,-0.19,8.6,5.0,5.75,4.97,-2.84,-0.11,60.6,56.9,55.0,55.0,-5.6,-1.9,56.3
