Time (s),V_PRI,V_SEC,V_IN
0.0,-98.80004351999992,-192.14998272000003,22.812625022720002
5e-10,-92.55004415999991,-192.14998272000003,22.82200002176
1e-09,-86.30004479999991,-185.89998336000002,22.81887502208
1.5000000000000002e-09,-80.0500454399999,-198.39998208,22.80637502336
2e-09,-86.30004479999991,-185.89998336000002,22.78762502528
2.5e-09,-73.8000460799999,-192.14998272000003,22.75950002816
3.0000000000000004e-09,-73.8000460799999,-198.39998208,22.74387502976
3.5000000000000003e-09,-80.0500454399999,-198.39998208,22.73450003072
4e-09,-73.8000460799999,-204.64998144,22.73450003072
4.500000000000001e-09,-61.30004735999995,-198.39998208,22.74075003008
5e-09,-61.30004735999995,-198.39998208,22.74387502976
5.5000000000000004e-09,-61.30004735999995,-192.14998272000003,22.75950002816
6.000000000000001e-09,-61.30004735999995,-204.64998144,22.77200002688
6.5e-09,-48.80004863999994,-198.39998208,22.77512502656
7.000000000000001e-09,-48.80004863999994,-204.64998144,22.7845000256
7.500000000000001e-09,-42.55004927999994,-204.64998144,22.79075002496
8e-09,-42.55004927999994,-204.64998144,22.800125024
8.5e-09,-42.55004927999994,-210.8999808,22.80637502336
9.000000000000001e-09,-36.300049919999935,-204.64998144,22.812625022720002
9.5e-09,-36.300049919999935,-210.8999808,22.81887502208
1e-08,-36.300049919999935,-204.64998144,22.81887502208
1.0500000000000001e-08,-23.800051199999928,-204.64998144,22.80637502336
1.1000000000000001e-08,-30.05005055999993,-210.8999808,22.797000024320003
1.15e-08,-23.800051199999928,-210.8999808,22.7845000256
1.2000000000000002e-08,-23.800051199999928,-204.64998144,22.77512502656
1.2500000000000001e-08,-11.300052479999977,-204.64998144,22.7688750272
1.3e-08,-11.300052479999977,-198.39998208,22.762625027840002
1.35e-08,-11.300052479999977,-198.39998208,22.7688750272
1.4000000000000001e-08,-5.050053119999916,-204.64998144,22.781375025920003
1.45e-08,1.1999462400000311,-198.39998208,22.79075002496
1.5000000000000002e-08,1.1999462400000311,-204.64998144,22.797000024320003
1.55e-08,7.449945600000092,-204.64998144,22.800125024
1.6e-08,7.449945600000092,-204.64998144,22.800125024
1.6500000000000002e-08,7.449945600000092,-204.64998144,22.793875024640002
1.7e-08,13.699944960000039,-198.39998208,22.79075002496
1.75e-08,13.699944960000039,-204.64998144,22.79075002496
1.8000000000000002e-08,13.699944960000039,-198.39998208,22.79075002496
1.85e-08,26.199943680000047,-198.39998208,22.78762502528
1.9e-08,19.9499443200001,-198.39998208,22.797000024320003
1.9500000000000003e-08,26.199943680000047,-192.14998272000003,22.800125024
2e-08,32.44994304000011,-192.14998272000003,22.80325002368
2.05e-08,32.44994304000011,-192.14998272000003,22.80325002368
2.1000000000000003e-08,38.699942400000054,-185.89998336000002,22.797000024320003
2.15e-08,38.699942400000054,-185.89998336000002,22.800125024
2.2000000000000002e-08,38.699942400000054,-185.89998336000002,22.809500023040002
2.2500000000000003e-08,44.949941760000115,-179.64998400000002,22.81887502208
2.3e-08,44.949941760000115,-179.64998400000002,22.831375020800003
2.3500000000000002e-08,51.19994112000006,-185.89998336000002,22.83762502016
2.4000000000000003e-08,44.949941760000115,-185.89998336000002,22.843875019520002
2.45e-08,44.949941760000115,-173.39998464,22.843875019520002
2.5000000000000002e-08,63.69993984000007,-173.39998464,22.83450002048
2.55e-08,63.69993984000007,-173.39998464,22.81887502208
2.6e-08,44.949941760000115,-167.14998528,22.809500023040002
2.6500000000000002e-08,63.69993984000007,-160.89998592,22.78762502528
2.7e-08,63.69993984000007,-167.14998528,22.781375025920003
2.75e-08,69.94993920000013,-160.89998592,22.781375025920003
2.8000000000000003e-08,69.94993920000013,-154.64998656,22.79075002496
2.85e-08,76.19993856000008,-154.64998656,22.797000024320003
2.9e-08,76.19993856000008,-154.64998656,22.800125024
2.9500000000000003e-08,76.19993856000008,-148.3999872,22.809500023040002
3.0000000000000004e-08,76.19993856000008,-142.14998784,22.81887502208
3.05e-08,88.69993728000009,-135.89998848000002,22.82200002176
3.1e-08,88.69993728000009,-142.14998784,22.82512502144
3.1500000000000004e-08,94.94993664000003,-142.14998784,22.828250021120002
3.2e-08,94.94993664000003,-142.14998784,22.83762502016
