Time (s),VGS_A,VGS_B,VDS_A
0.0,4.8749993216,0.062499814399999964,-2.4999956480000023
5e-10,4.9999993088,-1.7920000017213056e-07,-1.2499957760000058
1e-09,4.9374993152,-0.18750016000000014,-1.8749957120000005
1.5000000000000002e-09,4.9374993152,-0.18750016000000014,-1.2499957760000058
2e-09,4.9999993088,-0.1250001664,-2.4999956480000023
2.5e-09,4.9999993088,-0.06250017280000009,-1.2499957760000058
3.0000000000000004e-09,4.9999993088,-0.06250017280000009,-0.624995840000004
3.5000000000000003e-09,4.9999993088,-0.1250001664,-0.624995840000004
4e-09,5.0624993024,-0.06250017280000009,-1.2499957760000058
4.500000000000001e-09,4.9999993088,-1.7920000017213056e-07,-0.624995840000004
5e-09,5.0624993024,-1.7920000017213056e-07,-1.8749957120000005
5.5000000000000004e-09,5.0624993024,-0.06250017280000009,-1.8749957120000005
6.000000000000001e-09,4.9374993152,-0.1250001664,-1.2499957760000058
6.5e-09,4.9374993152,-0.18750016000000014,4.0959999978440464e-06
7.000000000000001e-09,4.8749993216,-0.06250017280000009,-1.2499957760000058
7.500000000000001e-09,4.9999993088,-0.06250017280000009,-1.2499957760000058
8e-09,4.8749993216,-1.7920000017213056e-07,-2.4999956480000023
8.5e-09,4.9999993088,-1.7920000017213056e-07,-2.4999956480000023
9.000000000000001e-09,4.9374993152,-0.18750016000000014,-1.8749957120000005
9.5e-09,4.9374993152,-0.18750016000000014,-1.8749957120000005
1e-08,4.9374993152,-0.18750016000000014,-2.4999956480000023
1.0500000000000001e-08,4.9374993152,-0.06250017280000009,-1.8749957120000005
1.1000000000000001e-08,4.9999993088,-0.06250017280000009,-1.8749957120000005
1.15e-08,4.9999993088,-0.06250017280000009,-1.8749957120000005
1.2000000000000002e-08,4.9999993088,-0.1250001664,-1.2499957760000058
1.2500000000000001e-08,4.8749993216,-0.06250017280000009,-1.2499957760000058
1.3e-08,4.9374993152,-0.06250017280000009,-2.4999956480000023
1.35e-08,4.8749993216,-0.06250017280000009,-1.8749957120000005
1.4000000000000001e-08,4.8749993216,-0.06250017280000009,-1.8749957120000005
1.45e-08,4.8749993216,-0.18750016000000014,-0.624995840000004
1.5000000000000002e-08,4.8749993216,-0.18750016000000014,-1.8749957120000005
1.55e-08,4.9374993152,-0.06250017280000009,-1.8749957120000005
1.6e-08,4.9374993152,-0.06250017280000009,-3.124995584000004
1.6500000000000002e-08,4.9999993088,-1.7920000017213056e-07,-2.4999956480000023
1.7e-08,5.0624993024,-0.18750016000000014,-2.4999956480000023
1.75e-08,4.9374993152,-0.18750016000000014,-1.8749957120000005
1.8000000000000002e-08,4.9374993152,-0.18750016000000014,-3.124995584000004
1.85e-08,4.9374993152,-0.06250017280000009,-1.8749957120000005
1.9e-08,4.9374993152,-0.06250017280000009,-1.8749957120000005
1.9500000000000003e-08,4.8749993216,-0.18750016000000014,-1.2499957760000058
2e-08,4.9374993152,-0.18750016000000014,-1.2499957760000058
2.05e-08,4.8749993216,-0.1250001664,-1.2499957760000058
2.1000000000000003e-08,4.9374993152,-0.06250017280000009,-1.8749957120000005
2.15e-08,4.9374993152,-0.06250017280000009,-2.4999956480000023
2.2000000000000002e-08,4.9374993152,-0.06250017280000009,-3.124995584000004
2.2500000000000003e-08,4.9374993152,-0.18750016000000014,-1.2499957760000058
2.3e-08,4.8749993216,-0.18750016000000014,-1.8749957120000005
2.3500000000000002e-08,4.9374993152,-0.06250017280000009,-1.8749957120000005
2.4000000000000003e-08,4.8749993216,-1.7920000017213056e-07,-1.8749957120000005
2.45e-08,4.7499993344,-1.7920000017213056e-07,-2.4999956480000023
2.5000000000000002e-08,4.2499993856,-0.18750016000000014,-2.4999956480000023
2.55e-08,3.6249994495999998,-0.18750016000000014,-1.8749957120000005
2.6e-08,3.2499994880000003,-0.1250001664,-2.4999956480000023
2.6500000000000002e-08,2.9999995135999997,-0.06250017280000009,-1.8749957120000005
2.7e-08,2.5624995584,-0.06250017280000009,-1.8749957120000005
2.75e-08,1.8749996288,-0.1250001664,-1.8749957120000005
2.8000000000000003e-08,0.8749997312,-0.1250001664,-1.2499957760000058
2.85e-08,-0.25000015360000005,-0.06250017280000009,0.6250040319999997
2.9e-08,-1.125000064,-0.06250017280000009,1.8750039039999962
2.9500000000000003e-08,-1.6875000064,-0.06250017280000009,3.125003776
3.0000000000000004e-08,-1.9374999808,-0.1250001664,5.000003583999998
3.05e-08,-2.062499968,-0.1250001664,8.750003199999998
3.1e-08,-2.062499968,-0.06250017280000009,12.500002815999999
3.1500000000000004e-08,-2.062499968,-0.1250001664,14.375002623999997
3.2e-08,-1.9999999744,-0.06250017280000009,13.125002752
3.25e-08,-1.6875000064,-0.06250017280000009,11.250002943999998
3.3000000000000004e-08,-1.125000064,-0.1250001664,12.500002815999999
3.35e-08,-0.31250014719999997,-0.1250001664,16.250002432
3.4e-08,0.31249978879999984,-0.1250001664,21.875001855999997
3.4500000000000005e-08,0.6874997503999998,-0.1250001664,27.50000128
3.5e-08,0.6874997503999998,-0.06250017280000009,28.125001216
3.55e-08,0.5624997632,-0.1250001664,24.375001599999997
3.6000000000000005e-08,0.6249997567999999,-0.1250001664,21.875001855999997
3.65e-08,0.8749997312,-0.1250001664,25.000001536
3.7e-08,1.1874996992,-0.06250017280000009,31.250000896
3.7500000000000005e-08,1.0624997119999997,-0.06250017280000009,38.125000192
3.8e-08,0.6249997567999999,-0.1250001664,39.375000064
3.85e-08,0.18749980160000002,-0.18750016000000014,36.87500032
3.9000000000000005e-08,-0.06250017280000009,-0.1250001664,31.875000831999998
3.95e-08,0.12499980799999988,-0.1250001664,33.125000704
4e-08,0.18749980160000002,-0.1250001664,38.750000127999996
4.0500000000000005e-08,0.062499814399999964,-0.06250017280000009,44.999999488
4.1e-08,-0.4375001344,-0.18750016000000014,47.499999232
4.15e-08,-0.7500001024,-0.25000015360000005,44.374999552
4.2000000000000006e-08,-0.6875001088000001,-0.25000015360000005,40.624999936
4.2500000000000003e-08,-0.25000015360000005,-0.18750016000000014,43.12499968
4.3e-08,0.062499814399999964,-0.18750016000000014,47.499999232
4.3500000000000006e-08,-0.06250017280000009,-0.18750016000000014,50.624998912
4.4000000000000004e-08,-0.3750001408000001,-0.25000015360000005,49.999998976
