"# Channel 1"
"# Trace 3"
Frequency, Formatted Data, Formatted Data
+5.00000000000E+004, +5.25543615829E+000, +0.00000000000E+000
+5.19950000000E+004, +5.19853845143E+000, +0.00000000000E+000
+5.39900000000E+004, +5.18175107530E+000, +0.00000000000E+000
+5.59850000000E+004, +5.16899797335E+000, +0.00000000000E+000
+5.79800000000E+004, +5.16108072965E+000, +0.00000000000E+000
+5.99750000000E+004, +5.15932803522E+000, +0.00000000000E+000
+6.19700000000E+004, +5.15695014658E+000, +0.00000000000E+000
+6.39650000000E+004, +5.15391066206E+000, +0.00000000000E+000
+6.59600000000E+004, +5.15390334732E+000, +0.00000000000E+000
+6.79550000000E+004, +5.15273007511E+000, +0.00000000000E+000
+6.99500000000E+004, +5.15236666919E+000, +0.00000000000E+000
+7.19450000000E+004, +5.15156514520E+000, +0.00000000000E+000
+7.39400000000E+004, +5.15047667306E+000, +0.00000000000E+000
+7.59350000000E+004, +5.15049041467E+000, +0.00000000000E+000
+7.79300000000E+004, +5.14960275689E+000, +0.00000000000E+000
+7.99250000000E+004, +5.14879169785E+000, +0.00000000000E+000
+8.19200000000E+004, +5.14913715548E+000, +0.00000000000E+000
+8.39150000000E+004, +5.14906202568E+000, +0.00000000000E+000
+8.59100000000E+004, +5.14887221014E+000, +0.00000000000E+000
+8.79050000000E+004, +5.14873308172E+000, +0.00000000000E+000
+8.99000000000E+004, +5.14881210492E+000, +0.00000000000E+000
+9.18950000000E+004, +5.14894057505E+000, +0.00000000000E+000
+9.38900000000E+004, +5.14842857879E+000, +0.00000000000E+000
+9.58850000000E+004, +5.14793259574E+000, +0.00000000000E+000
+9.78800000000E+004, +5.14793412341E+000, +0.00000000000E+000
+9.98750000000E+004, +5.14812143792E+000, +0.00000000000E+000
+1.01870000000E+005, +5.14798560956E+000, +0.00000000000E+000
+1.03865000000E+005, +5.14786532539E+000, +0.00000000000E+000
+1.05860000000E+005, +5.14774877959E+000, +0.00000000000E+000
+1.07855000000E+005, +5.14762859406E+000, +0.00000000000E+000
+1.09850000000E+005, +5.14741277632E+000, +0.00000000000E+000
+1.11845000000E+005, +5.14724625222E+000, +0.00000000000E+000
+1.13840000000E+005, +5.14709132470E+000, +0.00000000000E+000
+1.15835000000E+005, +5.14671947312E+000, +0.00000000000E+000
+1.17830000000E+005, +5.14659971155E+000, +0.00000000000E+000
+1.19825000000E+005, +5.14668977230E+000, +0.00000000000E+000
+1.21820000000E+005, +5.14667808229E+000, +0.00000000000E+000
+1.23815000000E+005, +5.14656531767E+000, +0.00000000000E+000
+1.25810000000E+005, +5.14674601593E+000, +0.00000000000E+000
+1.27805000000E+005, +5.14671699408E+000, +0.00000000000E+000
+1.29800000000E+005, +5.14644018667E+000, +0.00000000000E+000
+1.31795000000E+005, +5.14653375606E+000, +0.00000000000E+000
+1.33790000000E+005, +5.14630560690E+000, +0.00000000000E+000
+1.35785000000E+005, +5.14637728948E+000, +0.00000000000E+000
+1.37780000000E+005, +5.14633040560E+000, +0.00000000000E+000
+1.39775000000E+005, +5.14626331332E+000, +0.00000000000E+000
+1.41770000000E+005, +5.14611623322E+000, +0.00000000000E+000
+1.43765000000E+005, +5.14603291104E+000, +0.00000000000E+000
