Time (s),VGS_A,VGS_B,VDS_A
0.0,4.8749993216,-0.06250017280000009,-1.8749957120000005
5e-10,4.9999993088,0.062499814399999964,-1.8749957120000005
1e-09,4.9374993152,0.062499814399999964,-1.2499957760000058
1.5000000000000002e-09,4.9374993152,-0.06250017280000009,-2.4999956480000023
2e-09,4.8749993216,-0.06250017280000009,-1.8749957120000005
2.5e-09,4.9999993088,-0.1250001664,-1.8749957120000005
3.0000000000000004e-09,5.0624993024,-0.1250001664,-1.8749957120000005
3.5000000000000003e-09,4.9999993088,-0.06250017280000009,-1.2499957760000058
4e-09,4.9999993088,-0.06250017280000009,-1.2499957760000058
4.500000000000001e-09,4.9999993088,-1.7920000017213056e-07,-2.4999956480000023
5e-09,5.0624993024,-0.06250017280000009,-2.4999956480000023
5.5000000000000004e-09,4.9374993152,-0.1250001664,-1.8749957120000005
6.000000000000001e-09,4.9999993088,-0.1250001664,-0.624995840000004
6.5e-09,4.9374993152,-0.06250017280000009,-1.8749957120000005
7.000000000000001e-09,4.9999993088,-0.06250017280000009,-1.8749957120000005
7.500000000000001e-09,4.9374993152,-0.06250017280000009,-1.8749957120000005
8e-09,4.8124993279999995,-0.1250001664,-1.2499957760000058
8.5e-09,4.9999993088,-0.06250017280000009,-2.4999956480000023
9.000000000000001e-09,4.9374993152,-0.1250001664,-1.2499957760000058
9.5e-09,4.9374993152,-0.06250017280000009,-1.8749957120000005
1e-08,4.9374993152,-0.06250017280000009,-1.2499957760000058
1.0500000000000001e-08,4.9374993152,-0.1250001664,-1.2499957760000058
1.1000000000000001e-08,4.9999993088,-0.06250017280000009,-1.8749957120000005
1.15e-08,4.8749993216,-0.06250017280000009,-1.2499957760000058
1.2000000000000002e-08,4.9374993152,-0.06250017280000009,-1.2499957760000058
1.2500000000000001e-08,4.8749993216,-1.7920000017213056e-07,-1.8749957120000005
1.3e-08,4.9374993152,-0.06250017280000009,-2.4999956480000023
1.35e-08,4.8124993279999995,-0.1250001664,-3.749995519999999
1.4000000000000001e-08,4.8749993216,-0.06250017280000009,-1.8749957120000005
1.45e-08,4.8749993216,-0.06250017280000009,-2.4999956480000023
1.5000000000000002e-08,4.9374993152,-0.06250017280000009,-1.8749957120000005
1.55e-08,4.9374993152,-0.06250017280000009,-1.8749957120000005
1.6e-08,4.9374993152,-0.1250001664,-2.4999956480000023
1.6500000000000002e-08,4.9999993088,-0.06250017280000009,-2.4999956480000023
1.7e-08,4.9374993152,-1.7920000017213056e-07,-1.8749957120000005
1.75e-08,4.9999993088,-0.06250017280000009,-2.4999956480000023
1.8000000000000002e-08,4.8749993216,-0.06250017280000009,-1.2499957760000058
1.85e-08,4.9374993152,-0.1250001664,-1.8749957120000005
1.9e-08,4.9999993088,-0.1250001664,-2.4999956480000023
1.9500000000000003e-08,4.9374993152,-0.1250001664,-1.2499957760000058
2e-08,4.9374993152,-0.1250001664,-1.2499957760000058
2.05e-08,4.9374993152,-1.7920000017213056e-07,-2.4999956480000023
2.1000000000000003e-08,4.9374993152,-0.06250017280000009,-3.124995584000004
2.15e-08,4.8749993216,-0.1250001664,-3.124995584000004
2.2000000000000002e-08,4.8749993216,-0.1250001664,-1.8749957120000005
2.2500000000000003e-08,4.9374993152,-0.1250001664,-1.8749957120000005
2.3e-08,4.8749993216,-0.06250017280000009,-1.2499957760000058
2.3500000000000002e-08,4.9374993152,-0.1250001664,-1.8749957120000005
2.4000000000000003e-08,4.8124993279999995,-0.06250017280000009,-2.4999956480000023
2.45e-08,4.7499993344,-0.06250017280000009,-2.4999956480000023
2.5000000000000002e-08,4.3124993792,-0.06250017280000009,-1.8749957120000005
2.55e-08,3.7499994367999996,-0.1250001664,-2.4999956480000023
2.6e-08,3.3124994815999997,-0.1250001664,-1.8749957120000005
2.6500000000000002e-08,2.9999995135999997,-0.1250001664,-1.8749957120000005
2.7e-08,2.6874995455999997,-0.1250001664,-1.8749957120000005
2.75e-08,1.9374996223999998,-0.06250017280000009,-1.2499957760000058
2.8000000000000003e-08,1.0624997119999997,-0.1250001664,-0.624995840000004
2.85e-08,-1.7920000017213056e-07,-0.06250017280000009,0.6250040319999997
2.9e-08,-0.9375000832,-0.06250017280000009,1.8750039039999962
2.9500000000000003e-08,-1.5625000192,-0.06250017280000009,3.7500037119999945
3.0000000000000004e-08,-1.9374999808,-0.1250001664,7.500003327999998
3.05e-08,-2.1249999616,-0.1250001664,10.625003008
3.1e-08,-2.1249999616,-0.06250017280000009,12.500002815999999
3.1500000000000004e-08,-1.9999999744,-0.06250017280000009,12.500002815999999
3.2e-08,-1.9999999744,-0.1250001664,11.250002943999998
3.25e-08,-1.6875000064,-0.1250001664,11.875002879999997
3.3000000000000004e-08,-1.3125000448000002,-0.1250001664,15.000002559999999
3.35e-08,-0.6250001152,-0.18750016000000014,18.750002176
3.4e-08,0.062499814399999964,-0.06250017280000009,24.375001599999997
3.4500000000000005e-08,0.5624997632,-0.06250017280000009,25.625001472
3.5e-08,0.6874997503999998,-0.1250001664,23.750001664
3.55e-08,0.6249997567999999,-0.1250001664,21.875001855999997
3.6000000000000005e-08,0.6249997567999999,-0.1250001664,23.125001728
3.65e-08,0.7499997440000001,-0.18750016000000014,26.250001408
3.7e-08,0.9374997247999999,-0.1250001664,32.500000768
3.7500000000000005e-08,0.9999997183999998,-0.1250001664,36.87500032
3.8e-08,0.8749997312,-0.1250001664,36.250000384
3.85e-08,0.49999976960000003,-0.1250001664,31.875000831999998
3.9000000000000005e-08,0.062499814399999964,-0.1250001664,30.62500096
3.95e-08,-1.7920000017213056e-07,-0.18750016000000014,33.125000704
4e-08,-1.7920000017213056e-07,-0.1250001664,38.750000127999996
4.0500000000000005e-08,-1.7920000017213056e-07,-0.1250001664,43.12499968
4.1e-08,-0.25000015360000005,-0.1250001664,43.749999616
4.15e-08,-0.5625001216000001,-0.1250001664,40.0
4.2000000000000006e-08,-0.7500001024,-0.18750016000000014,38.750000127999996
4.2500000000000003e-08,-0.5625001216000001,-0.18750016000000014,40.624999936
4.3e-08,-0.18750016000000014,-0.18750016000000014,44.999999488
4.3500000000000006e-08,-1.7920000017213056e-07,-0.18750016000000014,46.874999296
4.4000000000000004e-08,-0.1250001664,-0.18750016000000014,46.249999360000004
4.45e-08,-0.3750001408000001,-0.18750016000000014,43.12499968
4.5000000000000006e-08,-0.3750001408000001,-0.31250014719999997,44.374999552
4.5500000000000004e-08,-0.1250001664,-0.25000015360000005,47.499999232
4.6e-08,0.18749980160000002,-0.18750016000000014,51.874998784
4.6500000000000006e-08,0.31249978879999984,-0.25000015360000005,49.999998976
4.7000000000000004e-08,0.18749980160000002,-0.31250014719999997,46.874999296
4.75e-08,0.12499980799999988,-0.3750001408000001,44.374999552
4.8000000000000006e-08,-1.7920000017213056e-07,-0.4375001344,46.249999360000004
4.8500000000000004e-08,0.12499980799999988,-0.5000001279999999,50.624998912
4.9e-08,0.24999979519999993,-0.5000001279999999,52.49999872
4.95e-08,0.062499814399999964,-0.3750001408000001,51.249998848000004
5.0000000000000004e-08,-0.1250001664,-0.25000015360000005,48.749999104
5.05e-08,-0.18750016000000014,-1.7920000017213056e-07,47.499999232
5.1e-08,-0.1250001664,0.4374997760000001,47.499999232
5.1500000000000005e-08,0.062499814399999964,0.9999997183999998,49.999998976
5.2e-08,0.12499980799999988,1.5624996608,51.249998848000004
5.25e-08,-0.1250001664,2.2499995904,49.37499904
5.3000000000000005e-08,-0.31250014719999997,2.9374995200000003,47.499999232
5.35e-08,-0.3750001408000001,3.5624994559999994,48.124999168
5.4e-08,-0.1250001664,4.0624994048,50.624998912
5.4500000000000005e-08,-1.7920000017213056e-07,4.3749993728,49.37499904
5.5e-08,-1.7920000017213056e-07,4.4999993599999994,48.749999104
5.55e-08,-1.7920000017213056e-07,4.6874993408,45.624999424
5.6000000000000005e-08,-0.18750016000000014,4.9374993152,44.999999488
5.65e-08,-0.1250001664,5.249999283199999,46.874999296
5.7e-08,-0.06250017280000009,5.3749992704,48.749999104
5.7500000000000005e-08,-1.7920000017213056e-07,5.3749992704,48.124999168
5.8e-08,-0.06250017280000009,5.4374992639999995,46.874999296
5.85e-08,-1.7920000017213056e-07,5.4999992576,45.624999424
5.9000000000000006e-08,0.062499814399999964,5.6249992448,44.374999552
5.9500000000000003e-08,0.062499814399999964,5.6249992448,45.624999424
6.000000000000001e-08,0.062499814399999964,5.6874992384,45.624999424
6.05e-08,-1.7920000017213056e-07,5.6874992384,44.999999488
6.1e-08,-0.1250001664,5.6249992448,44.374999552
6.15e-08,-0.1250001664,5.562499251199999,43.749999616
6.2e-08,-0.06250017280000009,5.562499251199999,44.999999488
6.250000000000001e-08,-0.06250017280000009,5.4374992639999995,44.374999552
6.300000000000001e-08,-1.7920000017213056e-07,5.3124992768,43.749999616
6.35e-08,-1.7920000017213056e-07,5.1249992959999995,42.499999744
6.4e-08,-0.1250001664,5.1249992959999995,41.874999808
6.45e-08,-0.1250001664,5.0624993024,41.874999808
6.5e-08,-0.1250001664,4.9374993152,43.12499968
6.55e-08,-0.06250017280000009,4.8749993216,43.12499968
6.600000000000001e-08,-0.06250017280000009,4.7499993344,43.749999616
6.65e-08,-0.06250017280000009,4.7499993344,42.499999744
6.7e-08,-0.06250017280000009,4.7499993344,41.249999872000004
6.75e-08,-0.06250017280000009,4.7499993344,40.624999936
6.8e-08,-0.06250017280000009,4.6874993408,41.249999872000004
6.85e-08,-1.7920000017213056e-07,4.6249993472,41.874999808
6.900000000000001e-08,-0.06250017280000009,4.5624993536,43.749999616
6.950000000000001e-08,-0.06250017280000009,4.5624993536,42.499999744
7e-08,-0.1250001664,4.5624993536,42.499999744
7.05e-08,-0.1250001664,4.6249993472,41.874999808
7.1e-08,-0.06250017280000009,4.6249993472,41.249999872000004
7.15e-08,0.062499814399999964,4.6249993472,41.249999872000004
7.200000000000001e-08,-0.06250017280000009,4.6874993408,41.874999808
7.250000000000001e-08,-1.7920000017213056e-07,4.8124993279999995,42.499999744
7.3e-08,-0.1250001664,4.8124993279999995,42.499999744
7.35e-08,-0.06250017280000009,4.8749993216,42.499999744
7.4e-08,-0.06250017280000009,4.9374993152,43.749999616
7.45e-08,-1.7920000017213056e-07,4.8749993216,43.749999616
7.500000000000001e-08,-1.7920000017213056e-07,4.8749993216,42.499999744
7.550000000000001e-08,-0.06250017280000009,4.8749993216,42.499999744
7.6e-08,-0.06250017280000009,4.8749993216,43.12499968
7.65e-08,-0.06250017280000009,4.9374993152,43.12499968
