Frequency in Hz;Power in dBm
0.0;3.28
25380.7;-57.31
50761.4;-64.33
76142.1;-65.60
101522.8;-69.77
126903.6;-71.84
152284.3;-73.33
177665.0;-73.09
203045.7;-73.61
228426.4;-79.26
253807.1;-76.83
279187.8;-79.47
304568.5;-78.88
329949.2;-79.55
355329.9;-80.21
380710.7;-81.82
406091.4;-83.11
431472.1;-81.87
456852.8;-82.47
482233.5;-84.91
507614.2;-86.21
532994.9;-84.23
558375.6;-83.48
583756.3;-83.51
609137.1;-87.00
634517.8;-86.23
659898.5;-86.80
685279.2;-86.45
710659.9;-84.91
736040.6;-87.96
761421.3;-86.58
786802.0;-86.51
812182.7;-87.66
837563.5;-88.94
862944.2;-86.64
888324.9;-89.20
913705.6;-87.60
939086.3;-88.09
964467.0;-89.10
989847.7;-81.81
1015228.4;-88.50
1040609.1;-89.12
1065989.8;-91.57
1091370.6;-88.87
1116751.3;-89.28
1142132.0;-89.37
1167512.7;-91.18
1192893.4;-90.05
1218274.1;-89.57
1243654.8;-91.50
1269035.5;-90.99
1294416.2;-91.91
1319797.0;-92.11
1345177.7;-92.91
1370558.4;-92.71
1395939.1;-91.85
1421319.8;-91.38
1446700.5;-92.85
1472081.2;-93.65
1497461.9;-93.09
1522842.6;-92.77
1548223.4;-92.37
1573604.1;-94.15
1598984.8;-92.54
1624365.5;-92.99
1649746.2;-92.25
1675126.9;-93.24
1700507.6;-94.94
1725888.3;-93.39
1751269.0;-94.77
1776649.7;-93.49
1802030.5;-95.10
1827411.2;-94.57
1852791.9;-93.45
1878172.6;-96.71
1903553.3;-95.85
1928934.0;-94.90
1954314.7;-95.80
1979695.4;-95.02
2005076.1;-95.83
2030456.9;-94.70
2055837.6;-94.86
2081218.3;-95.90
2106599.0;-94.11
2131979.7;-96.60
2157360.4;-95.08
2182741.1;-96.24
2208121.8;-95.38
2233502.5;-95.24
2258883.2;-94.79
2284264.0;-94.50
2309644.7;-95.10
2335025.4;-95.71
2360406.1;-95.05
2385786.8;-96.50
2411167.5;-97.91
2436548.2;-97.26
2461928.9;-95.79
2487309.6;-95.08
2512690.4;-96.47
2538071.1;-95.17
2563451.8;-96.66
2588832.5;-96.67
2614213.2;-97.02
2639593.9;-95.88
2664974.6;-97.11
2690355.3;-96.68
2715736.0;-97.16
2741116.8;-97.02
2766497.5;-96.23
2791878.2;-96.31
2817258.9;-98.62
2842639.6;-97.35
2868020.3;-95.40
2893401.0;-97.89
2918781.7;-95.87
2944162.4;-95.88
2969543.1;-96.76
2994923.9;-97.34
3020304.6;-96.90
3045685.3;-98.30
3071066.0;-97.34
3096446.7;-97.96
3121827.4;-96.46
3147208.1;-98.63
3172588.8;-96.27
3197969.5;-96.81
3223350.3;-98.55
3248731.0;-97.07
3274111.7;-98.28
3299492.4;-98.58
3324873.1;-97.87
3350253.8;-97.63
3375634.5;-97.96
3401015.2;-97.17
3426395.9;-97.57
3451776.6;-96.79
3477157.4;-98.38
3502538.1;-99.66
3527918.8;-97.63
3553299.5;-99.38
3578680.2;-97.85
3604060.9;-98.23
3629441.6;-100.28
3654822.3;-97.50
3680203.0;-98.02
3705583.8;-98.48
3730964.5;-97.74
3756345.2;-97.55
3781725.9;-98.56
3807106.6;-99.56
3832487.3;-97.45
3857868.0;-98.40
3883248.7;-97.81
3908629.4;-98.85
3934010.2;-98.45
3959390.9;-98.73
3984771.6;-97.81
4010152.3;-98.10
4035533.0;-98.81
4060913.7;-99.39
4086294.4;-100.34
4111675.1;-99.42
4137055.8;-98.56
4162436.5;-101.26
4187817.3;-99.35
4213198.0;-100.43
4238578.7;-100.22
4263959.4;-99.93
4289340.1;-100.22
4314720.8;-100.26
4340101.5;-99.39
4365482.2;-98.59
4390862.9;-98.44
4416243.7;-98.00
4441624.4;-100.72
4467005.1;-99.75
4492385.8;-99.67
4517766.5;-99.81
4543147.2;-99.76
4568527.9;-99.64
4593908.6;-99.87
4619289.3;-99.74
4644670.1;-99.42
4670050.8;-100.92
4695431.5;-99.65
4720812.2;-99.47
4746192.9;-100.62
4771573.6;-100.46
4796954.3;-100.13
4822335.0;-101.20
4847715.7;-99.44
4873096.4;-99.67
4898477.2;-99.06
4923857.9;-101.29
4949238.6;-100.69
4974619.3;-98.57
5000000.0;-99.54
5025380.7;-100.23
5050761.4;-99.14
5076142.1;-98.91
5101522.8;-99.70
5126903.6;-99.16
5152284.3;-99.56
5177665.0;-99.75
5203045.7;-98.96
5228426.4;-100.74
5253807.1;-99.51
5279187.8;-100.85
5304568.5;-101.74
5329949.2;-99.89
5355329.9;-99.87
5380710.7;-98.52
