Time (s),VGS_A,VGS_B,VDS_A,VDS_B
0.0,4.8749993216,-0.1250001664,-1.8749957120000005,32.500000768
5e-10,4.8749993216,-0.06250017280000009,-1.2499957760000058,31.875000831999998
1e-09,4.8124993279999995,-0.06250017280000009,-1.8749957120000005,31.250000896
1.5000000000000002e-09,4.8124993279999995,-0.06250017280000009,-1.8749957120000005,31.250000896
2e-09,4.8749993216,-1.7920000017213056e-07,-2.4999956480000023,31.875000831999998
2.5e-09,4.8749993216,-1.7920000017213056e-07,-1.2499957760000058,32.500000768
3.0000000000000004e-09,4.8749993216,-0.06250017280000009,-1.8749957120000005,32.500000768
3.5000000000000003e-09,4.8749993216,-0.06250017280000009,-1.8749957120000005,32.500000768
4e-09,4.9999993088,-0.06250017280000009,-1.2499957760000058,31.875000831999998
4.500000000000001e-09,4.9999993088,-1.7920000017213056e-07,-1.2499957760000058,31.875000831999998
5e-09,4.8749993216,-1.7920000017213056e-07,-1.8749957120000005,32.500000768
5.5000000000000004e-09,4.9374993152,-0.06250017280000009,-1.2499957760000058,33.125000704
6.000000000000001e-09,4.9374993152,-0.06250017280000009,-1.8749957120000005,33.125000704
6.5e-09,4.9374993152,-0.1250001664,-0.624995840000004,33.125000704
7.000000000000001e-09,4.8749993216,-0.06250017280000009,-1.8749957120000005,33.125000704
7.500000000000001e-09,4.8749993216,-0.1250001664,-1.8749957120000005,33.750000639999996
8e-09,4.8124993279999995,-0.06250017280000009,-1.8749957120000005,34.375000576
8.5e-09,4.8124993279999995,-0.06250017280000009,-1.2499957760000058,33.750000639999996
9.000000000000001e-09,4.8749993216,-0.1250001664,-1.8749957120000005,34.375000576
9.5e-09,4.8749993216,-0.1250001664,-1.8749957120000005,33.750000639999996
1e-08,4.9374993152,-0.1250001664,-1.2499957760000058,32.500000768
1.0500000000000001e-08,4.8749993216,-0.1250001664,-0.624995840000004,33.125000704
1.1000000000000001e-08,4.9374993152,-0.06250017280000009,-1.8749957120000005,33.750000639999996
1.15e-08,4.9374993152,-0.06250017280000009,-1.2499957760000058,33.750000639999996
1.2000000000000002e-08,4.9374993152,-0.06250017280000009,-1.2499957760000058,33.750000639999996
1.2500000000000001e-08,4.7499993344,-1.7920000017213056e-07,-0.624995840000004,33.750000639999996
1.3e-08,3.8749994239999994,-0.1250001664,-2.4999956480000023,34.375000576
1.35e-08,2.8749995264,-0.06250017280000009,-1.8749957120000005,34.375000576
1.4000000000000001e-08,2.5624995584,-0.06250017280000009,-2.4999956480000023,34.375000576
1.45e-08,2.6874995455999997,-0.06250017280000009,-1.2499957760000058,34.375000576
1.5000000000000002e-08,2.4374995712,-0.06250017280000009,-1.2499957760000058,34.375000576
1.55e-08,1.9374996223999998,-0.06250017280000009,-1.8749957120000005,34.375000576
1.6e-08,1.1874996992,-1.7920000017213056e-07,-1.2499957760000058,34.375000576
1.6500000000000002e-08,0.4374997760000001,-1.7920000017213056e-07,-1.2499957760000058,33.125000704
1.7e-08,-0.31250014719999997,-0.06250017280000009,-1.8749957120000005,33.125000704
1.75e-08,-0.9375000832,-0.06250017280000009,-1.8749957120000005,33.125000704
1.8000000000000002e-08,-1.5000000256,-0.1250001664,-1.8749957120000005,31.875000831999998
1.85e-08,-1.8124999936,-0.06250017280000009,-0.624995840000004,33.125000704
1.9e-08,-1.9374999808,-0.06250017280000009,-1.8749957120000005,32.500000768
1.9500000000000003e-08,-1.8749999872,-0.1250001664,-1.2499957760000058,33.125000704
2e-08,-1.8124999936,-0.1250001664,-1.8749957120000005,31.875000831999998
2.05e-08,-1.5625000192,-0.06250017280000009,-1.8749957120000005,31.250000896
2.1000000000000003e-08,-1.2500000512,-0.1250001664,-1.8749957120000005,31.250000896
2.15e-08,-0.8125000960000001,-0.1250001664,-2.4999956480000023,31.250000896
2.2000000000000002e-08,-0.3750001408000001,-0.06250017280000009,-2.4999956480000023,30.000001024
2.2500000000000003e-08,0.18749980160000002,-0.06250017280000009,-1.2499957760000058,29.375001087999998
2.3e-08,0.49999976960000003,-0.1250001664,-1.2499957760000058,29.375001087999998
2.3500000000000002e-08,0.6249997567999999,-0.1250001664,-1.8749957120000005,29.375001087999998
2.4000000000000003e-08,0.6249997567999999,-0.1250001664,-1.2499957760000058,28.750001152
2.45e-08,0.5624997632,-0.1250001664,0.6250040319999997,27.50000128
2.5000000000000002e-08,0.6249997567999999,-0.06250017280000009,0.6250040319999997,26.875001343999998
2.55e-08,0.5624997632,-1.7920000017213056e-07,1.8750039039999962,26.250001408
2.6e-08,0.6249997567999999,-0.06250017280000009,3.125003776,25.000001536
2.6500000000000002e-08,0.5624997632,-0.1250001664,5.62500352,25.000001536
2.7e-08,0.31249978879999984,-0.06250017280000009,6.250003456000002,24.375001599999997
2.75e-08,0.062499814399999964,-0.06250017280000009,6.875003391999996,23.750001664
2.8000000000000003e-08,-0.1250001664,-0.06250017280000009,6.250003456000002,22.500001792
2.85e-08,-0.25000015360000005,-1.7920000017213056e-07,5.62500352,21.875001855999997
2.9e-08,-0.25000015360000005,-1.7920000017213056e-07,6.250003456000002,21.875001855999997
2.9500000000000003e-08,-0.25000015360000005,-0.1250001664,8.125003264,20.625001984
3.0000000000000004e-08,-0.25000015360000005,-0.06250017280000009,9.375003135999997,19.375002111999997
3.05e-08,-0.3750001408000001,-0.06250017280000009,12.500002815999999,18.750002176
3.1e-08,-0.5000001279999999,-0.06250017280000009,13.125002752,17.500002304
3.1500000000000004e-08,-0.5000001279999999,-0.1250001664,13.125002752,16.875002367999997
3.2e-08,-0.3750001408000001,-0.18750016000000014,13.750002687999999,16.250002432
3.25e-08,-0.06250017280000009,-0.1250001664,13.750002687999999,14.375002623999997
3.3000000000000004e-08,0.12499980799999988,-0.1250001664,14.375002623999997,13.750002687999999
3.35e-08,0.12499980799999988,-0.1250001664,16.875002367999997,13.125002752
3.4e-08,-0.1250001664,-0.1250001664,18.750002176,11.875002879999997
3.4500000000000005e-08,-0.25000015360000005,-0.1250001664,21.25000192,10.625003008
3.5e-08,-0.18750016000000014,-0.1250001664,19.375002111999997,10.000003071999998
3.55e-08,0.12499980799999988,-0.1250001664,18.12500224,8.750003199999998
3.6000000000000005e-08,0.31249978879999984,-0.1250001664,18.12500224,8.125003264
3.65e-08,0.31249978879999984,-1.7920000017213056e-07,20.000002048,8.125003264
3.7e-08,0.062499814399999964,-0.18750016000000014,23.750001664,6.875003391999996
3.7500000000000005e-08,-0.18750016000000014,-0.25000015360000005,26.250001408,6.250003456000002
3.8e-08,-0.25000015360000005,-0.18750016000000014,26.875001343999998,5.000003583999998
3.85e-08,-0.06250017280000009,-0.18750016000000014,26.250001408,3.7500037119999945
3.9000000000000005e-08,0.062499814399999964,-0.1250001664,24.375001599999997,2.500003839999998
3.95e-08,0.062499814399999964,-0.18750016000000014,23.750001664,1.8750039039999962
4e-08,-0.1250001664,-0.18750016000000014,26.250001408,1.8750039039999962
4.0500000000000005e-08,-0.25000015360000005,-0.25000015360000005,29.375001087999998,4.0959999978440464e-06
4.1e-08,-0.18750016000000014,-0.31250014719999997,30.62500096,-0.624995840000004
4.15e-08,-0.06250017280000009,-0.25000015360000005,30.62500096,-1.2499957760000058
4.2000000000000006e-08,-0.06250017280000009,-0.25000015360000005,28.750001152,-3.124995584000004
4.2500000000000003e-08,-0.1250001664,-0.31250014719999997,29.375001087999998,-2.4999956480000023
4.3e-08,-0.18750016000000014,-0.31250014719999997,30.62500096,-3.124995584000004
4.3500000000000006e-08,-0.25000015360000005,-0.31250014719999997,31.250000896,-3.124995584000004
4.4000000000000004e-08,-0.06250017280000009,-0.31250014719999997,33.125000704,-4.999995392000002
4.45e-08,0.12499980799999988,-0.25000015360000005,33.125000704,-5.624995328000004
4.5000000000000006e-08,0.12499980799999988,-0.31250014719999997,31.875000831999998,-4.999995392000002
4.5500000000000004e-08,0.062499814399999964,-0.3750001408000001,31.875000831999998,-4.999995392000002
4.6e-08,-0.1250001664,-0.4375001344,32.500000768,-4.999995392000002
4.6500000000000006e-08,-0.06250017280000009,-0.3750001408000001,35.000000512,-4.999995392000002
4.7000000000000004e-08,-0.06250017280000009,-0.31250014719999997,35.625000448,-4.999995392000002
4.75e-08,0.062499814399999964,-0.1250001664,34.375000576,-3.749995519999999
4.8000000000000006e-08,0.062499814399999964,0.062499814399999964,33.750000639999996,-3.749995519999999
4.8500000000000004e-08,-1.7920000017213056e-07,0.49999976960000003,33.125000704,-3.749995519999999
4.9e-08,-0.06250017280000009,0.9999997183999998,33.750000639999996,-3.124995584000004
4.95e-08,-0.1250001664,1.6249996543999998,35.000000512,-1.8749957120000005
5.0000000000000004e-08,-0.06250017280000009,2.1249996032,36.87500032,-1.8749957120000005
5.05e-08,-1.7920000017213056e-07,2.5624995584,36.87500032,-1.2499957760000058
5.1e-08,-0.06250017280000009,2.9999995135999997,35.000000512,-1.2499957760000058
5.1500000000000005e-08,-0.18750016000000014,3.2499994880000003,34.375000576,-0.624995840000004
5.2e-08,-0.25000015360000005,3.4999994624,33.750000639999996,-0.624995840000004
5.25e-08,-0.1250001664,3.8124994304,35.000000512,-0.624995840000004
5.3000000000000005e-08,-1.7920000017213056e-07,3.9374994175999998,35.625000448,-0.624995840000004
5.35e-08,0.062499814399999964,4.0624994048,35.625000448,-1.2499957760000058
5.4e-08,-0.06250017280000009,4.3124993792,33.750000639999996,-1.8749957120000005
5.4500000000000005e-08,-0.1250001664,4.5624993536,34.375000576,-1.8749957120000005
5.5e-08,-0.18750016000000014,4.6874993408,35.625000448,-2.4999956480000023
5.55e-08,-0.18750016000000014,4.8124993279999995,36.250000384,-1.8749957120000005
5.6000000000000005e-08,-0.06250017280000009,4.9999993088,36.250000384,-2.4999956480000023
5.65e-08,-1.7920000017213056e-07,5.0624993024,35.625000448,-3.749995519999999
5.7e-08,0.062499814399999964,5.0624993024,34.375000576,-1.8749957120000005
5.7500000000000005e-08,-0.06250017280000009,5.1874992896,34.375000576,-1.8749957120000005
5.8e-08,-0.1250001664,5.3124992768,34.375000576,-1.8749957120000005
5.85e-08,-1.7920000017213056e-07,5.4374992639999995,36.250000384,-1.2499957760000058
5.9000000000000006e-08,0.062499814399999964,5.6249992448,36.250000384,-0.624995840000004
5.9500000000000003e-08,0.062499814399999964,5.562499251199999,35.000000512,-1.2499957760000058
6.000000000000001e-08,-0.06250017280000009,5.4374992639999995,34.375000576,-1.2499957760000058
6.05e-08,-0.06250017280000009,5.3124992768,33.750000639999996,-1.8749957120000005
6.1e-08,-0.1250001664,5.1874992896,34.375000576,-1.2499957760000058
6.15e-08,-1.7920000017213056e-07,5.1249992959999995,33.750000639999996,-1.8749957120000005
6.2e-08,-1.7920000017213056e-07,5.1249992959999995,34.375000576,-1.8749957120000005
6.250000000000001e-08,0.062499814399999964,5.1249992959999995,35.625000448,-1.8749957120000005
6.300000000000001e-08,-0.06250017280000009,5.0624993024,34.375000576,-1.8749957120000005
6.35e-08,-0.1250001664,4.9374993152,33.125000704,-1.2499957760000058
6.4e-08,-0.1250001664,4.9999993088,33.750000639999996,-1.2499957760000058
6.45e-08,-0.06250017280000009,4.9374993152,33.750000639999996,-1.8749957120000005
6.5e-08,-1.7920000017213056e-07,4.9999993088,33.750000639999996,-1.8749957120000005
6.55e-08,-1.7920000017213056e-07,4.9374993152,33.125000704,-1.8749957120000005
6.600000000000001e-08,0.062499814399999964,4.8749993216,33.125000704,-1.8749957120000005
6.65e-08,-1.7920000017213056e-07,4.6874993408,34.375000576,-1.2499957760000058
6.7e-08,-0.06250017280000009,4.6249993472,33.750000639999996,-1.8749957120000005
6.75e-08,-0.06250017280000009,4.5624993536,34.375000576,-1.8749957120000005
6.8e-08,-0.06250017280000009,4.6249993472,34.375000576,-2.4999956480000023
6.85e-08,-1.7920000017213056e-07,4.6249993472,34.375000576,-2.4999956480000023
6.900000000000001e-08,-1.7920000017213056e-07,4.6874993408,33.125000704,-1.2499957760000058
6.950000000000001e-08,-1.7920000017213056e-07,4.7499993344,32.500000768,-1.8749957120000005
7e-08,-0.06250017280000009,4.8124993279999995,33.125000704,-1.2499957760000058
7.05e-08,-0.06250017280000009,4.8124993279999995,33.125000704,-1.2499957760000058
7.1e-08,0.062499814399999964,4.8124993279999995,33.750000639999996,-1.2499957760000058
7.15e-08,0.12499980799999988,4.7499993344,33.750000639999996,-1.2499957760000058
7.200000000000001e-08,0.062499814399999964,4.7499993344,33.750000639999996,-1.2499957760000058
7.250000000000001e-08,-0.06250017280000009,4.7499993344,34.375000576,-2.4999956480000023
7.3e-08,-1.7920000017213056e-07,4.7499993344,32.500000768,-2.4999956480000023
7.35e-08,-1.7920000017213056e-07,4.8124993279999995,33.125000704,-2.4999956480000023
7.4e-08,-0.06250017280000009,4.8749993216,33.125000704,-2.4999956480000023
7.45e-08,-1.7920000017213056e-07,4.8749993216,34.375000576,-2.4999956480000023
7.500000000000001e-08,-0.06250017280000009,4.9374993152,34.375000576,-1.2499957760000058
7.550000000000001e-08,-0.1250001664,4.9374993152,34.375000576,-1.2499957760000058
7.6e-08,-0.06250017280000009,4.9999993088,33.750000639999996,-1.2499957760000058
7.65e-08,-1.7920000017213056e-07,5.1874992896,34.375000576,-0.624995840000004
7.7e-08,-1.7920000017213056e-07,5.1249992959999995,33.750000639999996,-0.624995840000004
7.75e-08,0.062499814399999964,4.9999993088,33.750000639999996,-1.2499957760000058
7.800000000000001e-08,0.062499814399999964,4.9999993088,33.750000639999996,-1.2499957760000058
7.850000000000001e-08,-1.7920000017213056e-07,4.9374993152,34.375000576,-1.2499957760000058
7.9e-08,-1.7920000017213056e-07,4.8749993216,35.000000512,-1.8749957120000005
7.95e-08,0.062499814399999964,4.8749993216,35.000000512,-1.8749957120000005
8e-08,-1.7920000017213056e-07,4.9374993152,35.625000448,-1.2499957760000058
8.05e-08,-1.7920000017213056e-07,4.9374993152,35.625000448,-1.8749957120000005
8.100000000000001e-08,-1.7920000017213056e-07,4.8749993216,34.375000576,-1.8749957120000005
8.150000000000001e-08,-0.06250017280000009,4.9374993152,33.750000639999996,-1.8749957120000005
8.2e-08,-0.06250017280000009,4.9999993088,33.750000639999996,-1.8749957120000005
8.25e-08,-1.7920000017213056e-07,4.9999993088,35.625000448,-1.2499957760000058
8.3e-08,0.12499980799999988,4.9999993088,35.000000512,-1.2499957760000058
8.35e-08,0.12499980799999988,4.8749993216,35.625000448,-1.8749957120000005
8.400000000000001e-08,0.062499814399999964,4.8124993279999995,35.625000448,-1.8749957120000005
8.450000000000001e-08,0.062499814399999964,4.8124993279999995,35.625000448,-1.8749957120000005
8.500000000000001e-08,-0.06250017280000009,4.8124993279999995,35.625000448,-1.2499957760000058
8.55e-08,-1.7920000017213056e-07,4.7499993344,35.000000512,-2.4999956480000023
8.6e-08,-0.06250017280000009,4.8124993279999995,35.000000512,-1.8749957120000005
8.65e-08,0.062499814399999964,4.8124993279999995,35.625000448,-1.8749957120000005
8.700000000000001e-08,-1.7920000017213056e-07,4.9374993152,35.625000448,-1.8749957120000005
8.750000000000001e-08,-0.06250017280000009,4.8749993216,34.375000576,-1.8749957120000005
8.800000000000001e-08,-0.1250001664,4.9374993152,35.625000448,-0.624995840000004
8.85e-08,-0.06250017280000009,4.9999993088,36.250000384,-1.2499957760000058
8.9e-08,0.12499980799999988,4.9999993088,35.625000448,-1.2499957760000058
8.95e-08,0.062499814399999964,4.9374993152,34.375000576,-1.8749957120000005
9.000000000000001e-08,0.062499814399999964,4.8749993216,34.375000576,-1.8749957120000005
9.050000000000001e-08,0.062499814399999964,4.8124993279999995,35.625000448,-1.8749957120000005
9.100000000000001e-08,-1.7920000017213056e-07,4.8124993279999995,34.375000576,-1.2499957760000058
9.15e-08,-0.06250017280000009,4.8124993279999995,34.375000576,-2.4999956480000023
9.2e-08,-0.06250017280000009,4.8749993216,34.375000576,-1.8749957120000005
9.25e-08,0.062499814399999964,4.9999993088,34.375000576,-2.4999956480000023
9.300000000000001e-08,-0.06250017280000009,4.5624993536,34.375000576,-1.2499957760000058
9.350000000000001e-08,-0.06250017280000009,3.5624994559999994,33.125000704,-1.2499957760000058
9.400000000000001e-08,-1.7920000017213056e-07,2.5624995584,33.125000704,-1.8749957120000005
9.45e-08,0.062499814399999964,2.1249996032,33.125000704,-2.4999956480000023
9.5e-08,-1.7920000017213056e-07,2.3749995775999997,32.500000768,-1.8749957120000005
9.55e-08,0.062499814399999964,2.312499584,31.875000831999998,-1.8749957120000005
9.600000000000001e-08,0.062499814399999964,1.9374996223999998,31.875000831999998,-1.2499957760000058
9.650000000000001e-08,0.062499814399999964,1.3124996863999998,32.500000768,-1.2499957760000058
9.700000000000001e-08,0.062499814399999964,0.7499997440000001,31.250000896,4.0959999978440464e-06
9.75e-08,-1.7920000017213056e-07,0.31249978879999984,30.62500096,1.2500039680000015
9.8e-08,-0.1250001664,-0.25000015360000005,29.375001087999998,1.8750039039999962
9.85e-08,-0.06250017280000009,-0.8125000960000001,29.375001087999998,1.8750039039999962
9.9e-08,-0.06250017280000009,-1.2500000512,28.125001216,3.125003776
9.950000000000001e-08,-0.06250017280000009,-1.5000000256,28.750001152,4.375003647999996
1.0000000000000001e-07,-0.1250001664,-1.6250000128,27.50000128,5.000003583999998
1.005e-07,-1.7920000017213056e-07,-1.5625000192,27.50000128,6.250003456000002
1.01e-07,-1.7920000017213056e-07,-1.5000000256,26.875001343999998,7.500003327999998
1.015e-07,0.062499814399999964,-1.3125000448000002,26.250001408,9.375003135999997
1.02e-07,0.062499814399999964,-1.0000000768000001,25.000001536,10.000003071999998
1.0250000000000001e-07,-1.7920000017213056e-07,-0.6250001152,25.000001536,10.625003008
1.0300000000000001e-07,-0.1250001664,-0.3750001408000001,23.750001664,11.250002943999998
1.0350000000000001e-07,-0.06250017280000009,-1.7920000017213056e-07,23.125001728,11.875002879999997
1.04e-07,-0.1250001664,0.31249978879999984,22.500001792,12.500002815999999
1.045e-07,-0.1250001664,0.5624997632,21.875001855999997,12.500002815999999
1.05e-07,-0.06250017280000009,0.5624997632,20.625001984,14.375002623999997
1.0550000000000001e-07,-1.7920000017213056e-07,0.6249997567999999,19.375002111999997,16.250002432
1.0600000000000001e-07,-0.06250017280000009,0.6249997567999999,17.500002304,16.875002367999997
1.0650000000000001e-07,-0.1250001664,0.6249997567999999,18.12500224,18.12500224
1.07e-07,-0.18750016000000014,0.6874997503999998,16.875002367999997,18.750002176
1.075e-07,-0.18750016000000014,0.5624997632,15.625002496,19.375002111999997
1.08e-07,-0.1250001664,0.4374997760000001,15.000002559999999,20.625001984
1.0850000000000001e-07,-0.1250001664,0.24999979519999993,13.750002687999999,22.500001792
1.0900000000000001e-07,-0.18750016000000014,0.062499814399999964,13.125002752,24.375001599999997
1.0950000000000001e-07,-0.18750016000000014,-0.18750016000000014,11.875002879999997,25.000001536
1.1e-07,-0.25000015360000005,-0.25000015360000005,10.625003008,25.625001472
1.105e-07,-0.18750016000000014,-0.31250014719999997,11.250002943999998,26.250001408
1.11e-07,-0.18750016000000014,-0.3750001408000001,9.375003135999997,26.875001343999998
1.1150000000000001e-07,-0.18750016000000014,-0.3750001408000001,8.125003264,27.50000128
1.1200000000000001e-07,-0.18750016000000014,-0.31250014719999997,7.500003327999998,28.125001216
1.1250000000000001e-07,-0.31250014719999997,-0.31250014719999997,6.875003391999996,28.750001152
1.13e-07,-0.3750001408000001,-0.31250014719999997,5.000003583999998,29.375001087999998
1.135e-07,-0.4375001344,-0.25000015360000005,5.000003583999998,30.000001024
1.14e-07,-0.3750001408000001,-0.1250001664,4.375003647999996,30.62500096
1.1450000000000001e-07,-0.18750016000000014,-0.1250001664,4.375003647999996,31.875000831999998
1.1500000000000001e-07,0.062499814399999964,-0.06250017280000009,2.500003839999998,32.500000768
1.1550000000000001e-07,0.49999976960000003,-0.06250017280000009,1.2500039680000015,33.125000704
1.16e-07,0.8124997376,-1.7920000017213056e-07,0.6250040319999997,31.875000831999998
1.165e-07,1.1874996992,0.18749980160000002,4.0959999978440464e-06,32.500000768
1.17e-07,1.5624996608,0.12499980799999988,-0.624995840000004,33.125000704
1.1750000000000001e-07,2.0624996095999997,0.062499814399999964,-1.2499957760000058,34.375000576
1.1800000000000001e-07,2.6874995455999997,0.062499814399999964,-2.4999956480000023,35.625000448
1.1850000000000001e-07,3.1874994944,-1.7920000017213056e-07,-1.8749957120000005,35.625000448
