Time (s),VGS_A,VGS_B,VDS_A,VDS_B,"[""CRTL_A"", ""IN_A"", ""CRTL_B"", ""IN_B"", ""nEN"", ""GATE_1"", ""GATE_2""]"
3.4e-08,0.35937512960000007,-0.1093748992000001,30.62500096,12.500002815999999,3072
3.4500000000000005e-08,-0.031249894400000144,-0.1093748992000001,26.875001343999998,11.250002943999998,3072
3.5e-08,-0.2656249088,-0.1093748992000001,25.000001536,10.000003071999998,3072
3.55e-08,-0.2656249088,-0.1093748992000001,25.625001472,10.000003071999998,3072
3.6000000000000005e-08,-0.1093748992000001,-0.18749990400000005,29.375001087999998,9.375003135999997,3072
3.65e-08,-0.2656249088,-0.1093748992000001,33.125000704,8.125003264,3072
3.7e-08,-0.4999999232000001,-0.18749990400000005,35.000000512,6.875003391999996,3072
3.7500000000000005e-08,-0.8906249472000001,-0.2656249088,32.500000768,6.250003456000002,3072
3.8e-08,-0.8906249472000001,-0.2656249088,30.62500096,6.250003456000002,3072
3.85e-08,-0.6562499328,-0.2656249088,32.500000768,6.250003456000002,3072
3.9000000000000005e-08,-0.3437499136000002,-0.18749990400000005,35.625000448,4.375003647999996,3072
3.95e-08,-0.1093748992000001,-0.2656249088,36.87500032,3.7500037119999945,3072
4e-08,-0.18749990400000005,-0.2656249088,35.625000448,2.500003839999998,3072
4.0500000000000005e-08,-0.2656249088,-0.2656249088,33.750000639999996,1.2500039680000015,3072
4.1e-08,-0.2656249088,-0.2656249088,33.750000639999996,0.6250040319999997,3072
4.15e-08,-0.1093748992000001,-0.2656249088,35.625000448,1.8750039039999962,3072
4.2000000000000006e-08,0.04687511039999981,-0.2656249088,38.750000127999996,1.8750039039999962,3072
4.2500000000000003e-08,0.04687511039999981,-0.1093748992000001,40.0,0.6250040319999997,3072
4.3e-08,-0.031249894400000144,-0.18749990400000005,38.125000192,4.0959999978440464e-06,3072
4.3500000000000006e-08,-0.1093748992000001,-0.3437499136000002,36.250000384,-0.624995840000004,3072
4.4000000000000004e-08,-0.1093748992000001,-0.2656249088,34.375000576,-1.2499957760000058,3072
4.45e-08,0.04687511039999981,-0.1093748992000001,35.625000448,-1.2499957760000058,3072
4.5000000000000006e-08,-0.031249894400000144,0.04687511039999981,38.750000127999996,-0.624995840000004,3072
4.5500000000000004e-08,-0.1093748992000001,-0.1093748992000001,39.375000064,-1.2499957760000058,3072
4.6e-08,-0.3437499136000002,-0.2656249088,38.750000127999996,-1.8749957120000005,3072
4.6500000000000006e-08,-0.42187491840000013,-0.2656249088,36.87500032,-1.8749957120000005,3072
4.7000000000000004e-08,-0.4999999232000001,-0.18749990400000005,36.87500032,-2.4999956480000023,3072
4.75e-08,-0.42187491840000013,-0.2656249088,36.250000384,-2.4999956480000023,3072
4.8000000000000006e-08,-0.18749990400000005,-0.2656249088,37.500000256,-3.124995584000004,3072
4.8500000000000004e-08,-0.18749990400000005,-0.3437499136000002,37.500000256,-3.124995584000004,3072
4.9e-08,-0.3437499136000002,-0.2656249088,36.87500032,-3.124995584000004,3072
4.95e-08,-0.4999999232000001,-0.031249894400000144,35.625000448,-3.124995584000004,3072
5.0000000000000004e-08,-0.3437499136000002,0.35937512960000007,35.625000448,-1.8749957120000005,3072
5.05e-08,-0.2656249088,0.7500001535999998,36.87500032,-1.8749957120000005,3072
5.1e-08,-0.1093748992000001,1.375000192,38.125000192,-1.8749957120000005,3072
5.1500000000000005e-08,-0.18749990400000005,1.9218752255999996,36.87500032,-0.624995840000004,3072
5.2e-08,-0.18749990400000005,2.5468752639999996,34.375000576,-0.624995840000004,19456
5.25e-08,-0.2656249088,3.2500003071999997,32.500000768,-0.624995840000004,19456
5.3000000000000005e-08,-0.2656249088,3.7968753407999998,33.750000639999996,4.0959999978440464e-06,19456
5.35e-08,-0.1093748992000001,4.031250355199999,34.375000576,4.0959999978440464e-06,19456
5.4e-08,-0.2656249088,4.10937536,35.000000512,-1.2499957760000058,19456
5.4500000000000005e-08,-0.1093748992000001,4.2656253695999995,35.625000448,-1.8749957120000005,19456
5.5e-08,-0.18749990400000005,4.578125388799999,35.625000448,-1.8749957120000005,19456
5.55e-08,-0.2656249088,4.8125004032,32.500000768,-1.8749957120000005,19456
5.6000000000000005e-08,-0.2656249088,4.9687504127999995,31.875000831999998,-1.2499957760000058,19456
5.65e-08,-0.18749990400000005,5.125000422399999,31.875000831999998,-1.8749957120000005,19456
5.7e-08,-0.1093748992000001,5.2031254272,33.125000704,-1.8749957120000005,19456
5.7500000000000005e-08,-0.18749990400000005,5.437500441599999,32.500000768,-1.8749957120000005,19456
5.8e-08,-0.2656249088,5.437500441599999,32.500000768,-1.2499957760000058,19456
5.85e-08,-0.3437499136000002,5.6718754559999995,31.875000831999998,-1.2499957760000058,19456
5.9000000000000006e-08,-0.18749990400000005,5.6718754559999995,32.500000768,-0.624995840000004,19456
5.9500000000000003e-08,-0.2656249088,5.6718754559999995,32.500000768,-0.624995840000004,19456
6.000000000000001e-08,-0.18749990400000005,5.6718754559999995,31.875000831999998,-0.624995840000004,19456
6.05e-08,-0.2656249088,5.750000460799999,31.250000896,-1.8749957120000005,19456
6.1e-08,-0.18749990400000005,5.593750451199999,31.250000896,-1.2499957760000058,19456
6.15e-08,-0.18749990400000005,5.437500441599999,31.875000831999998,-1.2499957760000058,19456
6.2e-08,-0.2656249088,5.281250431999999,30.62500096,-0.624995840000004,19456
6.250000000000001e-08,-0.18749990400000005,5.2031254272,31.250000896,4.0959999978440464e-06,19456
6.300000000000001e-08,-0.1093748992000001,5.125000422399999,32.500000768,-1.2499957760000058,19456
6.35e-08,-0.18749990400000005,5.125000422399999,31.875000831999998,-2.4999956480000023,19456
6.4e-08,-0.2656249088,5.125000422399999,31.875000831999998,-1.8749957120000005,19456
6.45e-08,-0.2656249088,4.9687504127999995,31.250000896,-2.4999956480000023,19456
6.5e-08,-0.18749990400000005,4.890625407999999,31.875000831999998,-1.2499957760000058,19456
6.55e-08,-0.1093748992000001,4.8125004032,30.62500096,-1.2499957760000058,19456
6.600000000000001e-08,-0.18749990400000005,4.8125004032,31.250000896,-0.624995840000004,19456
6.65e-08,-0.3437499136000002,4.734375398399999,31.250000896,-1.2499957760000058,19456
6.7e-08,-0.3437499136000002,4.6562503936,31.875000831999998,-1.2499957760000058,19456
6.75e-08,-0.42187491840000013,4.578125388799999,31.875000831999998,-1.2499957760000058,19456
6.8e-08,-0.2656249088,4.500000384,32.500000768,-1.2499957760000058,19456
6.85e-08,-0.1093748992000001,4.578125388799999,32.500000768,-1.8749957120000005,19456
6.900000000000001e-08,-0.18749990400000005,4.578125388799999,33.750000639999996,-1.8749957120000005,19456
6.950000000000001e-08,-0.18749990400000005,4.500000384,33.125000704,-1.2499957760000058,19456
7e-08,-0.2656249088,4.578125388799999,31.875000831999998,-1.2499957760000058,19456
7.05e-08,-0.1093748992000001,4.734375398399999,32.500000768,-0.624995840000004,19456
7.1e-08,-0.1093748992000001,4.6562503936,33.750000639999996,-1.2499957760000058,19456
7.15e-08,-0.18749990400000005,4.6562503936,34.375000576,-1.8749957120000005,19456
7.200000000000001e-08,-0.18749990400000005,4.578125388799999,35.000000512,-1.8749957120000005,19456
7.250000000000001e-08,-0.18749990400000005,4.734375398399999,34.375000576,-1.8749957120000005,19456
7.3e-08,-0.18749990400000005,4.734375398399999,35.000000512,-1.8749957120000005,19456
7.35e-08,-0.18749990400000005,4.734375398399999,34.375000576,-1.8749957120000005,19456
7.4e-08,-0.1093748992000001,4.734375398399999,35.000000512,-1.8749957120000005,19456
7.45e-08,-0.18749990400000005,4.734375398399999,35.000000512,-2.4999956480000023,19456
7.500000000000001e-08,-0.1093748992000001,4.8125004032,35.625000448,-2.4999956480000023,19456
7.550000000000001e-08,-0.18749990400000005,4.8125004032,36.87500032,-1.8749957120000005,18432
7.6e-08,-0.1093748992000001,4.8125004032,37.500000256,-1.8749957120000005,18432
7.65e-08,-0.2656249088,4.890625407999999,36.87500032,-1.2499957760000058,18432
7.7e-08,-0.18749990400000005,4.890625407999999,37.500000256,-1.8749957120000005,16384
7.75e-08,-0.18749990400000005,4.890625407999999,37.500000256,-2.4999956480000023,16384
7.800000000000001e-08,-0.2656249088,4.890625407999999,37.500000256,-1.8749957120000005,16384
7.850000000000001e-08,-0.2656249088,4.9687504127999995,38.750000127999996,-1.8749957120000005,16384
7.9e-08,-0.2656249088,4.9687504127999995,38.750000127999996,-1.8749957120000005,16384
7.95e-08,-0.18749990400000005,4.9687504127999995,38.750000127999996,-2.4999956480000023,16384
8e-08,-0.3437499136000002,4.890625407999999,39.375000064,-2.4999956480000023,16384
8.05e-08,-0.2656249088,4.890625407999999,39.375000064,-3.124995584000004,16384
8.100000000000001e-08,-0.2656249088,4.9687504127999995,40.624999936,-2.4999956480000023,16384
8.150000000000001e-08,-0.18749990400000005,4.9687504127999995,39.375000064,-2.4999956480000023,16384
8.2e-08,-0.1093748992000001,4.734375398399999,40.0,-2.4999956480000023,16384
8.25e-08,-0.2656249088,4.890625407999999,40.624999936,-2.4999956480000023,16384
8.3e-08,-0.2656249088,4.890625407999999,40.0,-1.8749957120000005,16384
8.35e-08,-0.1093748992000001,4.9687504127999995,40.624999936,-1.2499957760000058,16384
8.400000000000001e-08,-0.031249894400000144,4.890625407999999,41.249999872000004,-1.8749957120000005,16384
8.450000000000001e-08,-0.1093748992000001,4.890625407999999,40.624999936,-1.8749957120000005,16384
8.500000000000001e-08,-0.1093748992000001,4.8125004032,43.12499968,-1.8749957120000005,16384
8.55e-08,-0.18749990400000005,4.734375398399999,41.874999808,-1.8749957120000005,16384
8.6e-08,-0.18749990400000005,4.734375398399999,41.874999808,-1.8749957120000005,16384
8.65e-08,-0.031249894400000144,4.8125004032,41.249999872000004,-1.8749957120000005,16384
8.700000000000001e-08,-0.1093748992000001,4.8125004032,41.874999808,-2.4999956480000023,16384
8.750000000000001e-08,-0.2656249088,4.8125004032,41.249999872000004,-2.4999956480000023,16384
8.800000000000001e-08,-0.2656249088,4.890625407999999,41.874999808,-2.4999956480000023,16384
8.85e-08,-0.18749990400000005,4.890625407999999,41.249999872000004,-3.124995584000004,16384
8.9e-08,-0.18749990400000005,4.890625407999999,41.874999808,-1.8749957120000005,16384
8.95e-08,-0.18749990400000005,4.8125004032,40.624999936,-1.8749957120000005,16384
9.000000000000001e-08,-0.1093748992000001,4.8125004032,41.874999808,-1.8749957120000005,16384
9.050000000000001e-08,-0.18749990400000005,4.8125004032,40.624999936,-2.4999956480000023,16384
9.100000000000001e-08,-0.18749990400000005,4.890625407999999,40.0,-2.4999956480000023,16384
9.15e-08,-0.2656249088,4.8125004032,39.375000064,-1.8749957120000005,16384
9.2e-08,-0.18749990400000005,4.734375398399999,40.0,-2.4999956480000023,16384
9.25e-08,-0.18749990400000005,4.8125004032,39.375000064,-2.4999956480000023,16384
9.300000000000001e-08,-0.1093748992000001,4.8125004032,40.0,-2.4999956480000023,16384
9.350000000000001e-08,-0.1093748992000001,4.734375398399999,39.375000064,-1.8749957120000005,16384
9.400000000000001e-08,-0.2656249088,4.3437503744,37.500000256,-1.8749957120000005,16384
9.45e-08,-0.1093748992000001,3.9531253503999997,38.125000192,-1.8749957120000005,16384
9.5e-08,-0.18749990400000005,3.5625003263999995,38.125000192,-2.4999956480000023,16384
9.55e-08,-0.18749990400000005,3.1718753023999993,36.87500032,-2.4999956480000023,16384
9.600000000000001e-08,-0.3437499136000002,2.7812502784,35.625000448,-1.8749957120000005,16384
9.650000000000001e-08,-0.18749990400000005,2.2343752448,35.000000512,-1.8749957120000005,16384
9.700000000000001e-08,-0.18749990400000005,1.5312502015999998,35.625000448,-0.624995840000004,16384
9.75e-08,-0.18749990400000005,0.5156251392,34.375000576,1.2500039680000015,0
9.8e-08,-0.2656249088,-0.6562499328,33.125000704,2.500003839999998,0
9.85e-08,-0.2656249088,-1.5937499904,31.875000831999998,4.375003647999996,0
9.9e-08,-0.2656249088,-2.140625024,31.875000831999998,5.000003583999998,0
9.950000000000001e-08,-0.2656249088,-2.531250048,30.62500096,6.250003456000002,0
1.0000000000000001e-07,-0.18749990400000005,-2.7656250624,29.375001087999998,6.875003391999996,0
1.005e-07,-0.2656249088,-2.7656250624,28.125001216,8.750003199999998,0
1.01e-07,-0.18749990400000005,-2.6875000576,28.750001152,10.000003071999998,256
1.015e-07,-0.18749990400000005,-2.6093750528,27.50000128,12.500002815999999,256
1.02e-07,-0.18749990400000005,-2.2968750336,25.625001472,13.125002752,256
1.0250000000000001e-07,-0.1093748992000001,-1.6718749952,25.000001536,15.000002559999999,256
1.0300000000000001e-07,-0.18749990400000005,-0.968749952,24.375001599999997,15.000002559999999,768
1.0350000000000001e-07,-0.18749990400000005,-0.2656249088,22.500001792,15.625002496,768
1.04e-07,-0.18749990400000005,0.4375001344,21.25000192,16.875002367999997,768
1.045e-07,-0.18749990400000005,0.7500001535999998,20.000002048,18.12500224,768
1.05e-07,-0.2656249088,0.8281251583999998,20.625001984,20.625001984,768
1.0550000000000001e-07,-0.2656249088,0.8281251583999998,18.750002176,22.500001792,768
1.0600000000000001e-07,-0.18749990400000005,0.9062501631999997,18.12500224,23.750001664,768
1.0650000000000001e-07,-0.2656249088,1.1406251775999996,16.250002432,23.750001664,768
1.07e-07,-0.18749990400000005,1.375000192,15.625002496,25.000001536,768
1.075e-07,-0.18749990400000005,1.2187501824,13.750002687999999,26.250001408,768
1.08e-07,-0.1093748992000001,0.8281251583999998,13.125002752,26.250001408,768
1.0850000000000001e-07,-0.18749990400000005,0.5156251392,12.500002815999999,28.125001216,768
1.0900000000000001e-07,-0.2656249088,0.28125012479999967,12.500002815999999,29.375001087999998,768
1.0950000000000001e-07,-0.18749990400000005,0.12500011519999976,11.875002879999997,30.62500096,768
1.1e-07,-0.2656249088,-0.031249894400000144,10.000003071999998,30.62500096,768
1.105e-07,-0.1093748992000001,-0.18749990400000005,10.000003071999998,31.875000831999998,768
1.11e-07,-0.1093748992000001,-0.578124928,8.750003199999998,32.500000768,768
1.1150000000000001e-07,-0.18749990400000005,-0.8906249472000001,7.500003327999998,34.375000576,768
1.1200000000000001e-07,-0.2656249088,-0.8906249472000001,6.875003391999996,33.750000639999996,768
1.1250000000000001e-07,-0.2656249088,-0.6562499328,5.62500352,33.750000639999996,768
1.13e-07,-0.2656249088,-0.3437499136000002,6.250003456000002,33.125000704,768
1.135e-07,-0.2656249088,-0.3437499136000002,4.375003647999996,33.750000639999996,768
1.14e-07,-0.2656249088,-0.578124928,3.7500037119999945,36.250000384,768
1.1450000000000001e-07,-0.2656249088,-0.6562499328,3.7500037119999945,36.87500032,768
1.1500000000000001e-07,-0.2656249088,-0.4999999232000001,2.500003839999998,37.500000256,768
1.1550000000000001e-07,-0.2656249088,-0.2656249088,1.8750039039999962,37.500000256,768
1.16e-07,-0.3437499136000002,0.04687511039999981,1.2500039680000015,35.625000448,768
1.165e-07,-0.3437499136000002,0.20312511999999994,4.0959999978440464e-06,35.625000448,768
1.17e-07,-0.2656249088,0.20312511999999994,0.6250040319999997,36.87500032,768
1.1750000000000001e-07,-0.3437499136000002,-0.1093748992000001,0.6250040319999997,38.125000192,768
1.1800000000000001e-07,-0.2656249088,-0.1093748992000001,-0.624995840000004,38.750000127999996,768
1.1850000000000001e-07,-0.18749990400000005,0.12500011519999976,-0.624995840000004,38.750000127999996,768
1.1900000000000001e-07,-0.1093748992000001,0.28125012479999967,-1.2499957760000058,37.500000256,768
1.195e-07,-0.18749990400000005,0.28125012479999967,-2.4999956480000023,37.500000256,768
1.2000000000000002e-07,-0.42187491840000013,-0.031249894400000144,-2.4999956480000023,37.500000256,768
1.205e-07,-0.4999999232000001,-0.18749990400000005,-2.4999956480000023,36.87500032,768
1.21e-07,-0.42187491840000013,-0.031249894400000144,-1.2499957760000058,36.87500032,768
1.215e-07,-0.42187491840000013,-0.031249894400000144,-2.4999956480000023,36.250000384,768
1.22e-07,-0.2656249088,0.04687511039999981,-2.4999956480000023,36.250000384,768
1.2250000000000002e-07,-0.2656249088,-0.1093748992000001,-3.124995584000004,36.87500032,768
1.23e-07,0.12500011519999976,-0.3437499136000002,-2.4999956480000023,37.500000256,768
1.2350000000000001e-07,0.5937501439999999,-0.4999999232000001,-1.8749957120000005,37.500000256,768
1.24e-07,1.2187501824,-0.42187491840000013,-1.8749957120000005,36.87500032,768
1.245e-07,1.7656252159999997,-0.18749990400000005,-3.124995584000004,34.375000576,768
1.2500000000000002e-07,2.4687502592,-0.031249894400000144,-1.8749957120000005,35.000000512,768
1.255e-07,2.937500288,-0.18749990400000005,-2.4999956480000023,35.625000448,768
1.2600000000000002e-07,3.4062503167999996,-0.3437499136000002,-2.4999956480000023,36.250000384,8960
1.265e-07,3.7968753407999998,-0.42187491840000013,-1.8749957120000005,36.87500032,8960
1.27e-07,4.10937536,-0.2656249088,-1.2499957760000058,35.625000448,8960
1.275e-07,4.3437503744,-0.031249894400000144,-1.8749957120000005,34.375000576,8960
1.28e-07,4.6562503936,0.12500011519999976,-1.8749957120000005,33.750000639999996,8960
1.2850000000000002e-07,4.890625407999999,-0.031249894400000144,-2.4999956480000023,33.750000639999996,8960
1.29e-07,4.9687504127999995,-0.18749990400000005,-1.8749957120000005,33.750000639999996,8960
1.2950000000000001e-07,5.125000422399999,-0.1093748992000001,-2.4999956480000023,33.750000639999996,8960
1.3e-07,5.3593754368,-0.031249894400000144,-2.4999956480000023,33.750000639999996,8960
1.305e-07,5.3593754368,0.04687511039999981,-2.4999956480000023,33.125000704,8960
1.31e-07,5.5156254464,0.04687511039999981,-1.8749957120000005,33.125000704,8960
1.315e-07,5.593750451199999,-0.031249894400000144,-1.8749957120000005,34.375000576,8960
1.3200000000000002e-07,5.593750451199999,-0.2656249088,-1.8749957120000005,33.125000704,8960
1.325e-07,5.5156254464,-0.1093748992000001,-1.8749957120000005,31.875000831999998,8960
1.33e-07,5.593750451199999,-0.1093748992000001,-1.8749957120000005,31.875000831999998,8960
1.335e-07,5.593750451199999,0.04687511039999981,-1.8749957120000005,31.875000831999998,8960
1.34e-07,5.437500441599999,0.12500011519999976,-1.8749957120000005,31.875000831999998,8960
1.3450000000000002e-07,5.3593754368,-0.1093748992000001,-1.2499957760000058,32.500000768,8960
1.35e-07,5.2031254272,-0.18749990400000005,-1.2499957760000058,32.500000768,8960
1.3550000000000002e-07,5.2031254272,-0.2656249088,-1.2499957760000058,32.500000768,8960
1.36e-07,5.125000422399999,-0.1093748992000001,-1.8749957120000005,32.500000768,8960
1.365e-07,4.890625407999999,-0.031249894400000144,-2.4999956480000023,31.250000896,8960
1.37e-07,4.734375398399999,0.04687511039999981,-1.8749957120000005,30.62500096,8960
1.375e-07,4.734375398399999,-0.1093748992000001,-1.8749957120000005,31.875000831999998,8960
1.3800000000000002e-07,4.734375398399999,-0.18749990400000005,-2.4999956480000023,31.875000831999998,8960
1.385e-07,4.578125388799999,-0.18749990400000005,-1.8749957120000005,31.875000831999998,8960
1.3900000000000001e-07,4.578125388799999,-0.031249894400000144,-1.8749957120000005,31.875000831999998,8960
1.395e-07,4.578125388799999,-0.031249894400000144,-2.4999956480000023,31.875000831999998,8960
1.4e-07,4.6562503936,-0.031249894400000144,-2.4999956480000023,31.250000896,8960
1.4050000000000002e-07,4.6562503936,-0.031249894400000144,-2.4999956480000023,31.875000831999998,8960
1.41e-07,4.6562503936,-0.1093748992000001,-1.2499957760000058,31.875000831999998,8960
1.4150000000000002e-07,4.578125388799999,-0.1093748992000001,-1.2499957760000058,31.875000831999998,8960
1.42e-07,4.6562503936,-0.1093748992000001,-2.4999956480000023,31.875000831999998,8960
1.425e-07,4.6562503936,-0.1093748992000001,-1.8749957120000005,32.500000768,8960
1.43e-07,4.578125388799999,-0.031249894400000144,-1.2499957760000058,33.125000704,8960
1.435e-07,4.6562503936,-0.1093748992000001,-2.4999956480000023,33.125000704,8960
1.4400000000000002e-07,4.6562503936,-0.18749990400000005,-1.8749957120000005,33.125000704,8960
1.445e-07,4.734375398399999,-0.2656249088,-2.4999956480000023,33.125000704,8960
1.4500000000000001e-07,4.734375398399999,-0.1093748992000001,-0.624995840000004,33.125000704,8960
1.455e-07,4.8125004032,-0.031249894400000144,-1.8749957120000005,33.125000704,8960
1.46e-07,4.890625407999999,-0.1093748992000001,-1.2499957760000058,33.750000639999996,8960
1.4650000000000002e-07,4.8125004032,-0.1093748992000001,-2.4999956480000023,34.375000576,8960
1.47e-07,4.9687504127999995,-0.1093748992000001,-1.8749957120000005,35.000000512,8960
1.4750000000000002e-07,4.890625407999999,-0.18749990400000005,-1.8749957120000005,35.625000448,8960
1.48e-07,4.9687504127999995,-0.1093748992000001,-2.4999956480000023,35.625000448,8960
1.485e-07,4.890625407999999,0.04687511039999981,-2.4999956480000023,35.000000512,8960
1.49e-07,4.9687504127999995,0.04687511039999981,-1.2499957760000058,35.625000448,8960
1.495e-07,4.9687504127999995,-0.031249894400000144,-1.2499957760000058,35.625000448,8704
1.5000000000000002e-07,4.890625407999999,-0.18749990400000005,-1.8749957120000005,36.87500032,8704
1.505e-07,4.8125004032,-0.18749990400000005,-1.8749957120000005,37.500000256,8704
1.5100000000000002e-07,4.890625407999999,-0.1093748992000001,-1.8749957120000005,36.87500032,8704
1.515e-07,4.9687504127999995,-0.031249894400000144,-1.8749957120000005,36.87500032,8192
1.52e-07,4.9687504127999995,0.04687511039999981,-1.8749957120000005,37.500000256,8192
1.5250000000000002e-07,4.890625407999999,-0.1093748992000001,-1.2499957760000058,37.500000256,8192
