Time (s),VIN,IIN,VOUT,IOUT,"[""CRTL_A"", ""IN_A"", ""CRTL_B"", ""IN_B"", ""nEN"", ""GATE_1"", ""GATE_2""]"
3.1e-07,25.147000038399998,1.600262506624,47.37162499328,0.7488749927039999,8192
3.1050000000000003e-07,25.147000038399998,1.5987000065280002,47.35599999232,0.7504374927999999,8192
3.11e-07,25.19387504128,1.5987000065280002,47.3247499904,0.753562492992,8192
3.115e-07,25.20950004224,1.600262506624,47.34037499136,0.753562492992,8192
3.1200000000000004e-07,25.24075004416,1.60182500672,47.34037499136,0.753562492992,8192
3.125e-07,25.20950004224,1.600262506624,47.3247499904,0.7488749927039999,8192
3.13e-07,25.162625039359998,1.5987000065280002,47.35599999232,0.751999992896,8192
3.135e-07,25.131375037439998,1.5987000065280002,47.37162499328,0.751999992896,8192
3.1400000000000003e-07,25.147000038399998,1.600262506624,47.4028749952,0.7504374927999999,8192
3.145e-07,25.162625039359998,1.603387506816,47.37162499328,0.7488749927039999,8192
3.15e-07,25.17825004032,1.603387506816,47.35599999232,0.747312492608,8192
3.1550000000000004e-07,25.162625039359998,1.603387506816,47.34037499136,0.7504374927999999,8192
3.16e-07,25.147000038399998,1.603387506816,47.34037499136,0.753562492992,8192
3.165e-07,25.20950004224,1.604950006912,47.35599999232,0.755124993088,8192
3.1700000000000005e-07,25.27200004608,1.60182500672,47.35599999232,0.751999992896,8192
3.1750000000000003e-07,25.31887504896,1.600262506624,47.3247499904,0.7488749927039999,8192
3.18e-07,25.303250048,1.600262506624,47.34037499136,0.7504374927999999,8192
3.185e-07,25.24075004416,1.603387506816,47.35599999232,0.753562492992,8192
3.1900000000000004e-07,25.19387504128,1.604950006912,47.37162499328,0.753562492992,8192
3.195e-07,25.17825004032,1.608075007104,47.38724999424,0.7504374927999999,8192
3.2e-07,25.20950004224,1.608075007104,47.38724999424,0.751999992896,8192
3.2050000000000004e-07,25.24075004416,1.604950006912,47.34037499136,0.751999992896,8192
3.2100000000000003e-07,25.24075004416,1.604950006912,47.34037499136,0.753562492992,0
3.215e-07,25.19387504128,1.60182500672,47.35599999232,0.7488749927039999,0
3.22e-07,25.17825004032,1.60182500672,47.4028749952,0.7488749927039999,0
3.2250000000000004e-07,25.19387504128,1.604950006912,47.4028749952,0.751999992896,1024
3.23e-07,25.19387504128,1.608075007104,47.4028749952,0.755124993088,1024
3.235e-07,25.20950004224,1.604950006912,47.34037499136,0.753562492992,1024
3.2400000000000004e-07,25.17825004032,1.604950006912,47.3247499904,0.755124993088,1024
3.2450000000000003e-07,25.19387504128,1.604950006912,47.35599999232,0.755124993088,1024
3.25e-07,25.25637504512,1.60182500672,47.34037499136,0.753562492992,3072
3.255e-07,25.303250048,1.5987000065280002,47.34037499136,0.755124993088,3072
3.2600000000000003e-07,25.33450004992,1.600262506624,47.30912498944,0.755124993088,3072
3.265e-07,25.33450004992,1.603387506816,47.30912498944,0.755124993088,3072
3.27e-07,25.303250048,1.604950006912,47.30912498944,0.753562492992,3072
3.2750000000000004e-07,25.25637504512,1.606512507008,47.35599999232,0.7504374927999999,3072
3.28e-07,25.28762504704,1.608075007104,47.4028749952,0.753562492992,3072
3.285e-07,25.24075004416,1.606512507008,47.38724999424,0.7504374927999999,3072
3.29e-07,25.19387504128,1.60182500672,47.35599999232,0.7504374927999999,3072
3.2950000000000003e-07,25.17825004032,1.60182500672,47.34037499136,0.751999992896,3072
3.3e-07,25.20950004224,1.600262506624,47.37162499328,0.753562492992,3072
3.305e-07,25.24075004416,1.603387506816,47.35599999232,0.753562492992,3072
3.3100000000000004e-07,25.28762504704,1.608075007104,47.37162499328,0.753562492992,3072
3.315e-07,25.33450004992,1.608075007104,47.37162499328,0.756687493184,3072
3.32e-07,25.25637504512,1.606512507008,47.37162499328,0.755124993088,3072
3.3250000000000005e-07,25.25637504512,1.603387506816,47.34037499136,0.753562492992,3072
3.3300000000000003e-07,25.27200004608,1.60182500672,47.3247499904,0.755124993088,3072
3.335e-07,25.28762504704,1.603387506816,47.29349998848,0.756687493184,3072
3.34e-07,25.25637504512,1.608075007104,47.27787498752,0.755124993088,3072
3.3450000000000004e-07,25.20950004224,1.6096375072,47.29349998848,0.753562492992,3072
3.35e-07,25.162625039359998,1.606512507008,47.3247499904,0.753562492992,3072
3.355e-07,25.2251250432,1.606512507008,47.3247499904,0.751999992896,3072
3.3600000000000004e-07,25.35012505088,1.606512507008,47.3247499904,0.755124993088,3072
3.3650000000000003e-07,25.41262505472,1.608075007104,47.29349998848,0.753562492992,3072
3.37e-07,25.3813750528,1.608075007104,47.29349998848,0.751999992896,3072
3.375e-07,25.27200004608,1.6096375072,47.3247499904,0.751999992896,3072
3.3800000000000004e-07,25.20950004224,1.6096375072,47.38724999424,0.7504374927999999,3072
3.385e-07,25.28762504704,1.6096375072,47.34037499136,0.753562492992,3072
3.39e-07,25.44387505664,1.6096375072,47.27787498752,0.755124993088,3072
3.3950000000000004e-07,25.553250063359997,1.608075007104,47.2466249856,0.756687493184,3072
3.4000000000000003e-07,25.50637506048,1.608075007104,47.26224998656,0.755124993088,3072
3.405e-07,25.39700005376,1.608075007104,47.3247499904,0.751999992896,3072
3.41e-07,25.303250048,1.606512507008,47.3247499904,0.7488749927039999,3072
3.4150000000000003e-07,25.36575005184,1.603387506816,47.30912498944,0.7504374927999999,3072
3.42e-07,25.49075005952,1.606512507008,47.27787498752,0.753562492992,3072
3.425e-07,25.5376250624,1.604950006912,47.26224998656,0.756687493184,3072
3.4300000000000004e-07,25.41262505472,1.600262506624,47.30912498944,0.756687493184,3072
3.435e-07,25.24075004416,1.5987000065280002,47.37162499328,0.756687493184,3072
3.44e-07,25.2251250432,1.603387506816,47.38724999424,0.756687493184,3072
3.4450000000000005e-07,25.35012505088,1.606512507008,47.3247499904,0.753562492992,3072
3.4500000000000003e-07,25.4595000576,1.608075007104,47.29349998848,0.755124993088,3072
3.455e-07,25.49075005952,1.606512507008,47.29349998848,0.756687493184,3072
3.46e-07,25.39700005376,1.600262506624,47.35599999232,0.753562492992,3072
3.4650000000000004e-07,25.27200004608,1.5971375064320001,47.35599999232,0.751999992896,3072
3.47e-07,25.27200004608,1.60182500672,47.34037499136,0.747312492608,19456
3.475e-07,25.41262505472,1.608075007104,47.29349998848,0.7488749927039999,19456
3.4800000000000005e-07,25.49075005952,1.611200007296,47.29349998848,0.7504374927999999,19456
3.4850000000000003e-07,25.49075005952,1.6096375072,47.3247499904,0.755124993088,19456
3.49e-07,25.41262505472,1.604950006912,47.3247499904,0.755124993088,19456
3.495e-07,25.41262505472,1.60182500672,47.29349998848,0.755124993088,19456
3.5000000000000004e-07,25.42825005568,1.604950006912,47.2466249856,0.755124993088,19456
3.505e-07,25.42825005568,1.604950006912,47.23099998464,0.756687493184,19456
3.51e-07,25.3813750528,1.604950006912,47.2466249856,0.75824999328,19456
3.5150000000000004e-07,25.31887504896,1.603387506816,47.29349998848,0.75824999328,19456
3.5200000000000003e-07,25.3813750528,1.603387506816,47.3247499904,0.756687493184,19456
3.525e-07,25.47512505856,1.603387506816,47.27787498752,0.751999992896,19456
3.53e-07,25.52200006144,1.603387506816,47.26224998656,0.751999992896,19456
3.5350000000000004e-07,25.42825005568,1.60182500672,47.23099998464,0.756687493184,19456
3.54e-07,25.303250048,1.5971375064320001,47.2466249856,0.759812493376,19456
3.545e-07,25.2251250432,1.5987000065280002,47.23099998464,0.756687493184,19456
3.5500000000000004e-07,25.28762504704,1.604950006912,47.2466249856,0.751999992896,19456
3.5550000000000003e-07,25.42825005568,1.6096375072,47.2466249856,0.751999992896,19456
3.56e-07,25.47512505856,1.608075007104,47.2466249856,0.755124993088,19456
3.565e-07,25.44387505664,1.600262506624,47.27787498752,0.75824999328,19456
3.5700000000000003e-07,25.35012505088,1.5971375064320001,47.29349998848,0.759812493376,19456
3.575e-07,25.31887504896,1.5987000065280002,47.29349998848,0.75824999328,19456
3.58e-07,25.303250048,1.603387506816,47.30912498944,0.753562492992,19456
3.5850000000000004e-07,25.31887504896,1.604950006912,47.27787498752,0.751999992896,19456
3.59e-07,25.303250048,1.606512507008,47.26224998656,0.753562492992,19456
3.595e-07,25.27200004608,1.603387506816,47.27787498752,0.755124993088,19456
3.6000000000000005e-07,25.36575005184,1.5987000065280002,47.29349998848,0.755124993088,19456
3.6050000000000003e-07,25.4595000576,1.5971375064320001,47.27787498752,0.755124993088,19456
3.61e-07,25.4595000576,1.5987000065280002,47.26224998656,0.756687493184,19456
3.615e-07,25.41262505472,1.600262506624,47.23099998464,0.756687493184,19456
3.6200000000000004e-07,25.35012505088,1.60182500672,47.26224998656,0.756687493184,19456
3.625e-07,25.33450004992,1.5987000065280002,47.26224998656,0.756687493184,19456
3.63e-07,25.3813750528,1.600262506624,47.30912498944,0.753562492992,19456
3.6350000000000005e-07,25.42825005568,1.60182500672,47.30912498944,0.753562492992,19456
3.6400000000000003e-07,25.3813750528,1.600262506624,47.3247499904,0.755124993088,19456
3.645e-07,25.303250048,1.5987000065280002,47.30912498944,0.756687493184,19456
3.65e-07,25.17825004032,1.5955750063360001,47.30912498944,0.755124993088,19456
3.6550000000000004e-07,25.162625039359998,1.5940125062400001,47.30912498944,0.751999992896,19456
3.66e-07,25.2251250432,1.5971375064320001,47.3247499904,0.7504374927999999,19456
3.665e-07,25.27200004608,1.600262506624,47.3247499904,0.751999992896,19456
3.6700000000000004e-07,25.27200004608,1.5971375064320001,47.27787498752,0.756687493184,19456
3.6750000000000003e-07,25.24075004416,1.5940125062400001,47.29349998848,0.75824999328,19456
3.68e-07,25.24075004416,1.5955750063360001,47.29349998848,0.759812493376,19456
3.685e-07,25.303250048,1.5955750063360001,47.30912498944,0.755124993088,19456
3.6900000000000004e-07,25.39700005376,1.5987000065280002,47.30912498944,0.753562492992,19456
3.695e-07,25.4595000576,1.603387506816,47.26224998656,0.751999992896,19456
3.7e-07,25.42825005568,1.600262506624,47.29349998848,0.753562492992,19456
3.7050000000000004e-07,25.31887504896,1.5971375064320001,47.29349998848,0.756687493184,19456
3.7100000000000003e-07,25.17825004032,1.5955750063360001,47.34037499136,0.756687493184,19456
3.715e-07,25.147000038399998,1.5955750063360001,47.34037499136,0.756687493184,18432
3.7200000000000005e-07,25.162625039359998,1.5971375064320001,47.34037499136,0.756687493184,18432
3.7250000000000003e-07,25.2251250432,1.60182500672,47.3247499904,0.75824999328,18432
3.73e-07,25.24075004416,1.600262506624,47.3247499904,0.761374993472,16384
3.735e-07,25.17825004032,1.5987000065280002,47.30912498944,0.761374993472,16384
3.7400000000000004e-07,25.131375037439998,1.5955750063360001,47.3247499904,0.764499993664,16384
3.745e-07,25.147000038399998,1.5955750063360001,47.26224998656,0.767624993856,16384
3.75e-07,25.19387504128,1.5987000065280002,47.21537498368,0.769187493952,16384
3.7550000000000005e-07,25.2251250432,1.600262506624,47.23099998464,0.769187493952,16384
3.7600000000000003e-07,25.303250048,1.5971375064320001,47.29349998848,0.762937493568,16384
3.765e-07,25.303250048,1.600262506624,47.3247499904,0.75824999328,16384
3.77e-07,25.31887504896,1.5987000065280002,47.3247499904,0.759812493376,16384
3.7750000000000004e-07,25.28762504704,1.5955750063360001,47.30912498944,0.761374993472,16384
3.78e-07,25.2251250432,1.5955750063360001,47.3247499904,0.761374993472,16384
3.785e-07,25.115750036479998,1.5955750063360001,47.34037499136,0.762937493568,16384
3.7900000000000005e-07,25.068875033599998,1.5987000065280002,47.38724999424,0.761374993472,16384
3.7950000000000003e-07,25.084500034559998,1.600262506624,47.4028749952,0.762937493568,16384
3.8e-07,25.147000038399998,1.600262506624,47.38724999424,0.764499993664,16384
3.805e-07,25.24075004416,1.600262506624,47.34037499136,0.764499993664,16384
3.8100000000000004e-07,25.2251250432,1.5987000065280002,47.3247499904,0.76606249376,16384
3.815e-07,25.147000038399998,1.5971375064320001,47.3247499904,0.76606249376,16384
3.82e-07,25.084500034559998,1.5987000065280002,47.35599999232,0.764499993664,16384
3.8250000000000004e-07,25.084500034559998,1.5971375064320001,47.3247499904,0.761374993472,16384
3.8300000000000003e-07,25.131375037439998,1.5955750063360001,47.30912498944,0.75824999328,16384
3.835e-07,25.20950004224,1.5971375064320001,47.34037499136,0.756687493184,16384
3.8400000000000005e-07,25.2251250432,1.5971375064320001,47.38724999424,0.75824999328,16384
3.8450000000000004e-07,25.17825004032,1.5971375064320001,47.4028749952,0.75824999328,16384
3.85e-07,25.147000038399998,1.5971375064320001,47.4028749952,0.75824999328,16384
3.855e-07,25.084500034559998,1.5987000065280002,47.4028749952,0.762937493568,16384
3.8600000000000004e-07,25.068875033599998,1.5987000065280002,47.43412499712,0.764499993664,16384
3.865e-07,25.053250032639998,1.5987000065280002,47.41849999616,0.764499993664,16384
3.87e-07,25.053250032639998,1.5987000065280002,47.4028749952,0.76606249376,16384
3.8750000000000005e-07,25.084500034559998,1.5971375064320001,47.37162499328,0.76606249376,16384
3.8800000000000003e-07,25.115750036479998,1.600262506624,47.35599999232,0.76606249376,16384
3.885e-07,25.147000038399998,1.603387506816,47.3247499904,0.764499993664,16384
3.89e-07,25.131375037439998,1.600262506624,47.3247499904,0.759812493376,16384
3.8950000000000004e-07,25.084500034559998,1.5971375064320001,47.34037499136,0.759812493376,16384
3.9e-07,25.068875033599998,1.5955750063360001,47.37162499328,0.759812493376,16384
3.905e-07,25.100125035519998,1.5955750063360001,47.37162499328,0.75824999328,16384
3.9100000000000005e-07,25.162625039359998,1.5971375064320001,47.38724999424,0.759812493376,16384
3.9150000000000003e-07,25.162625039359998,1.5987000065280002,47.43412499712,0.762937493568,16384
3.92e-07,25.100125035519998,1.600262506624,47.46537499904,0.76606249376,16384
3.925e-07,25.037625031679998,1.5987000065280002,47.46537499904,0.76606249376,16384
3.9300000000000004e-07,24.990750028799997,1.5987000065280002,47.44974999808,0.767624993856,16384
3.935e-07,25.006375029759997,1.60182500672,47.4028749952,0.764499993664,0
3.94e-07,25.022000030719997,1.600262506624,47.4028749952,0.76606249376,0
3.9450000000000005e-07,24.975125027839997,1.5971375064320001,47.35599999232,0.764499993664,0
3.9500000000000003e-07,24.912625023999997,1.5940125062400001,47.35599999232,0.762937493568,0
3.955e-07,24.897000023039997,1.5924500061440001,47.3247499904,0.762937493568,0
3.96e-07,24.975125027839997,1.5940125062400001,47.30912498944,0.759812493376,0
3.9650000000000004e-07,25.068875033599998,1.5955750063360001,47.34037499136,0.761374993472,256
3.97e-07,25.115750036479998,1.5940125062400001,47.37162499328,0.759812493376,256
3.975e-07,25.100125035519998,1.5940125062400001,47.38724999424,0.762937493568,256
3.9800000000000004e-07,25.084500034559998,1.5955750063360001,47.43412499712,0.76606249376,256
3.9850000000000003e-07,25.068875033599998,1.5971375064320001,47.43412499712,0.76606249376,256
3.99e-07,25.068875033599998,1.600262506624,47.43412499712,0.769187493952,768
3.9950000000000005e-07,25.068875033599998,1.600262506624,47.43412499712,0.769187493952,768
4.0000000000000003e-07,25.053250032639998,1.5971375064320001,47.46537499904,0.767624993856,768
4.005e-07,25.006375029759997,1.5940125062400001,47.44974999808,0.764499993664,768
4.01e-07,25.006375029759997,1.5924500061440001,47.41849999616,0.759812493376,768
4.0150000000000004e-07,25.037625031679998,1.5940125062400001,47.37162499328,0.756687493184,768
4.02e-07,25.037625031679998,1.5955750063360001,47.35599999232,0.755124993088,768
4.025e-07,25.006375029759997,1.5971375064320001,47.35599999232,0.753562492992,768
4.0300000000000005e-07,24.990750028799997,1.5971375064320001,47.35599999232,0.753562492992,768
4.0350000000000003e-07,25.037625031679998,1.5955750063360001,47.35599999232,0.756687493184,768
4.04e-07,25.022000030719997,1.5955750063360001,47.37162499328,0.756687493184,768
4.045e-07,25.053250032639998,1.600262506624,47.38724999424,0.75824999328,768
4.0500000000000004e-07,25.037625031679998,1.600262506624,47.4028749952,0.759812493376,768
4.055e-07,24.975125027839997,1.5987000065280002,47.44974999808,0.759812493376,768
4.06e-07,24.912625023999997,1.600262506624,47.49662500096,0.759812493376,768
4.0650000000000005e-07,24.86575002112,1.5971375064320001,47.46537499904,0.761374993472,768
4.0700000000000003e-07,24.80325001728,1.5940125062400001,47.43412499712,0.759812493376,768
4.075e-07,24.77200001536,1.5987000065280002,47.44974999808,0.75824999328,768
4.08e-07,24.7563750144,1.60182500672,47.41849999616,0.756687493184,768
4.0850000000000004e-07,24.7563750144,1.600262506624,47.37162499328,0.753562492992,768
4.09e-07,24.85012502016,1.5940125062400001,47.3247499904,0.753562492992,768
4.095e-07,24.959500026879997,1.5940125062400001,47.29349998848,0.755124993088,768
4.1000000000000004e-07,25.022000030719997,1.5955750063360001,47.30912498944,0.756687493184,768
4.1050000000000003e-07,25.022000030719997,1.5987000065280002,47.35599999232,0.759812493376,768
4.11e-07,25.006375029759997,1.60182500672,47.38724999424,0.761374993472,768
4.1150000000000005e-07,24.975125027839997,1.60182500672,47.4028749952,0.762937493568,768
4.1200000000000004e-07,24.912625023999997,1.603387506816,47.41849999616,0.762937493568,768
