Time (s),VIN,IIN,VOUT,IOUT
0.0,24.23162498368,1.726762507008,50.1491250048,0.775687493184
5e-10,24.27849998656,1.7298875072,50.11787500288,0.774124993088
1e-09,24.37224999232,1.731450007296,50.10225000192,0.772562492992
1.5000000000000002e-09,24.40349999424,1.7298875072,50.13350000384,0.772562492992
2e-09,24.3409999904,1.728325007104,50.1491250048,0.7694374928
2.5e-09,24.32537498944,1.728325007104,50.16475000576,0.7694374928
3.0000000000000004e-09,24.32537498944,1.7298875072,50.10225000192,0.770999992896
3.5000000000000003e-09,24.35662499136,1.7298875072,50.11787500288,0.770999992896
4e-09,24.40349999424,1.7298875072,50.11787500288,0.770999992896
4.500000000000001e-09,24.38787499328,1.7298875072,50.13350000384,0.774124993088
5e-09,24.35662499136,1.7298875072,50.1491250048,0.77724999328
5.5000000000000004e-09,24.32537498944,1.7298875072,50.13350000384,0.775687493184
6.000000000000001e-09,24.3409999904,1.731450007296,50.11787500288,0.774124993088
6.5e-09,24.37224999232,1.733012507392,50.13350000384,0.775687493184
7.000000000000001e-09,24.38787499328,1.731450007296,50.10225000192,0.774124993088
7.500000000000001e-09,24.32537498944,1.728325007104,50.08662500096,0.774124993088
8e-09,24.27849998656,1.726762507008,50.071,0.772562492992
8.5e-09,24.30974998848,1.728325007104,50.08662500096,0.7694374928
9.000000000000001e-09,24.35662499136,1.728325007104,50.03974999808,0.770999992896
9.5e-09,24.40349999424,1.726762507008,50.05537499904,0.770999992896
1e-08,24.38787499328,1.725200006912,50.05537499904,0.7694374928
1.0500000000000001e-08,24.3409999904,1.726762507008,50.08662500096,0.7678749927040001
1.1000000000000001e-08,24.2628749856,1.7298875072,50.071,0.770999992896
1.15e-08,24.27849998656,1.7298875072,50.071,0.770999992896
1.2000000000000002e-08,24.30974998848,1.728325007104,50.05537499904,0.7694374928
1.2500000000000001e-08,24.30974998848,1.728325007104,50.071,0.770999992896
1.3e-08,24.30974998848,1.726762507008,50.10225000192,0.772562492992
1.35e-08,24.29412498752,1.725200006912,50.11787500288,0.774124993088
1.4000000000000001e-08,24.32537498944,1.726762507008,50.13350000384,0.772562492992
1.45e-08,24.35662499136,1.728325007104,50.16475000576,0.772562492992
1.5000000000000002e-08,24.38787499328,1.728325007104,50.1491250048,0.772562492992
1.55e-08,24.37224999232,1.726762507008,50.13350000384,0.772562492992
1.6e-08,24.30974998848,1.726762507008,50.13350000384,0.774124993088
1.6500000000000002e-08,24.30974998848,1.723637506816,50.11787500288,0.772562492992
1.7e-08,24.30974998848,1.725200006912,50.08662500096,0.772562492992
1.75e-08,24.3409999904,1.726762507008,50.05537499904,0.774124993088
1.8000000000000002e-08,24.3409999904,1.728325007104,50.03974999808,0.772562492992
1.85e-08,24.29412498752,1.725200006912,50.03974999808,0.770999992896
1.9e-08,24.27849998656,1.728325007104,50.02412499712,0.774124993088
1.9500000000000003e-08,24.30974998848,1.725200006912,50.03974999808,0.775687493184
2e-08,24.35662499136,1.725200006912,50.00849999616,0.774124993088
2.05e-08,24.38787499328,1.728325007104,50.03974999808,0.7694374928
2.1000000000000003e-08,24.38787499328,1.7298875072,50.08662500096,0.7694374928
2.15e-08,24.35662499136,1.726762507008,50.10225000192,0.770999992896
2.2000000000000002e-08,24.35662499136,1.728325007104,50.071,0.772562492992
2.2500000000000003e-08,24.32537498944,1.7298875072,50.08662500096,0.7694374928
2.3e-08,24.3409999904,1.7298875072,50.05537499904,0.770999992896
2.3500000000000002e-08,24.3409999904,1.726762507008,50.05537499904,0.770999992896
2.4000000000000003e-08,24.30974998848,1.726762507008,50.08662500096,0.774124993088
2.45e-08,24.30974998848,1.725200006912,50.11787500288,0.774124993088
2.5000000000000002e-08,24.37224999232,1.72207500672,50.08662500096,0.774124993088
2.55e-08,24.40349999424,1.726762507008,50.10225000192,0.772562492992
2.6e-08,24.35662499136,1.726762507008,50.10225000192,0.770999992896
2.6500000000000002e-08,24.29412498752,1.726762507008,50.13350000384,0.772562492992
2.7e-08,24.2628749856,1.726762507008,50.11787500288,0.775687493184
2.75e-08,24.27849998656,1.7298875072,50.10225000192,0.774124993088
2.8000000000000003e-08,24.3409999904,1.7298875072,50.071,0.772562492992
2.85e-08,24.43474999616,1.728325007104,50.071,0.772562492992
2.9e-08,24.45037499712,1.72207500672,50.11787500288,0.770999992896
2.9500000000000003e-08,24.37224999232,1.720512506624,50.1491250048,0.770999992896
3.0000000000000004e-08,24.27849998656,1.72207500672,50.16475000576,0.7678749927040001
3.05e-08,24.2628749856,1.72207500672,50.18037500672,0.7678749927040001
3.1e-08,24.35662499136,1.723637506816,50.1491250048,0.7678749927040001
3.1500000000000004e-08,24.38787499328,1.723637506816,50.11787500288,0.766312492608
3.2e-08,24.29412498752,1.723637506816,50.13350000384,0.7678749927040001
3.25e-08,24.21599998272,1.723637506816,50.10225000192,0.7678749927040001
3.3000000000000004e-08,24.23162498368,1.72207500672,50.05537499904,0.7678749927040001
3.35e-08,24.3409999904,1.725200006912,50.03974999808,0.7678749927040001
3.4e-08,24.35662499136,1.728325007104,50.03974999808,0.7678749927040001
