Frequency in Hz;Power in dBm
600000.0;-85.56
650253.8;-85.32
700507.6;-86.86
750761.4;-87.49
801015.2;-89.25
851269.0;-88.74
901522.8;-88.09
951776.6;-86.15
1002030.5;-88.40
1052284.3;-89.63
1102538.1;-90.46
1152791.9;-90.00
1203045.7;-91.94
1253299.5;-91.88
1303553.3;-91.61
1353807.1;-92.36
1404060.9;-93.11
1454314.7;-93.05
1504568.5;-93.93
1554822.3;-93.63
1605076.1;-94.33
1655329.9;-95.13
1705583.8;-93.89
1755837.6;-94.08
1806091.4;-94.05
1856345.2;-94.18
1906599.0;-94.55
1956852.8;-94.44
2007106.6;-95.98
2057360.4;-94.52
2107614.2;-96.26
2157868.0;-96.59
2208121.8;-96.72
2258375.6;-96.04
2308629.4;-94.44
2358883.2;-96.23
2409137.1;-97.31
2459390.9;-95.38
2509644.7;-96.94
2559898.5;-95.48
2610152.3;-96.15
2660406.1;-95.29
2710659.9;-97.80
2760913.7;-95.69
2811167.5;-96.86
2861421.3;-96.98
2911675.1;-96.96
2961928.9;-97.36
3012182.7;-96.46
3062436.5;-95.95
3112690.4;-96.48
3162944.2;-98.61
3213198.0;-98.69
3263451.8;-97.47
3313705.6;-98.30
3363959.4;-96.91
3414213.2;-97.10
3464467.0;-98.10
3514720.8;-97.25
3564974.6;-98.88
3615228.4;-98.30
3665482.2;-98.86
3715736.0;-98.91
3765989.8;-99.45
3816243.7;-98.36
3866497.5;-98.61
3916751.3;-97.93
3967005.1;-100.08
4017258.9;-98.94
4067512.7;-100.79
4117766.5;-99.50
4168020.3;-99.75
4218274.1;-98.76
4268527.9;-99.61
4318781.7;-100.18
4369035.5;-100.28
4419289.3;-99.96
4469543.1;-99.24
4519797.0;-99.27
4570050.8;-99.02
4620304.6;-99.47
4670558.4;-100.50
4720812.2;-99.51
4771066.0;-100.45
4821319.8;-99.70
4871573.6;-99.93
4921827.4;-99.78
4972081.2;-99.56
5022335.0;-99.05
5072588.8;-100.48
5122842.6;-99.78
5173096.4;-100.75
5223350.3;-100.73
5273604.1;-99.53
5323857.9;-100.32
5374111.7;-101.07
5424365.5;-99.89
5474619.3;-100.19
5524873.1;-99.72
5575126.9;-100.87
5625380.7;-100.17
5675634.5;-101.55
5725888.3;-99.60
5776142.1;-100.00
5826395.9;-100.07
5876649.7;-99.20
5926903.6;-98.65
5977157.4;-100.21
6027411.2;-99.97
6077665.0;-100.38
6127918.8;-100.27
6178172.6;-101.31
6228426.4;-99.83
6278680.2;-99.08
6328934.0;-99.91
6379187.8;-100.50
6429441.6;-99.35
6479695.4;-99.85
6529949.2;-99.71
6580203.0;-99.50
6630456.9;-96.95
6680710.7;-92.66
6730964.5;-57.72
6781218.3;-52.14
6831472.1;-95.78
6881725.9;-100.00
6931979.7;-99.34
6982233.5;-100.25
7032487.3;-99.56
7082741.1;-101.09
7132994.9;-101.18
7183248.7;-101.01
7233502.5;-101.62
7283756.3;-100.62
7334010.2;-101.18
7384264.0;-100.85
7434517.8;-102.12
7484771.6;-101.67
7535025.4;-101.16
7585279.2;-101.30
7635533.0;-101.10
7685786.8;-101.22
7736040.6;-101.45
7786294.4;-101.24
7836548.2;-103.05
7886802.0;-102.20
7937055.8;-102.61
7987309.6;-101.73
8037563.5;-101.86
8087817.3;-101.43
8138071.1;-102.79
8188324.9;-101.33
8238578.7;-102.42
8288832.5;-102.67
8339086.3;-102.30
8389340.1;-102.62
8439593.9;-101.87
8489847.7;-102.11
8540101.5;-101.94
8590355.3;-102.39
8640609.1;-102.87
8690862.9;-102.73
8741116.8;-103.02
8791370.6;-103.00
8841624.4;-103.11
8891878.2;-102.81
8942132.0;-103.03
8992385.8;-102.71
9042639.6;-103.03
9092893.4;-101.62
9143147.2;-102.45
9193401.0;-103.02
9243654.8;-103.34
9293908.6;-102.82
9344162.4;-103.31
9394416.2;-102.95
9444670.1;-103.21
9494923.9;-102.48
9545177.7;-102.58
9595431.5;-102.84
9645685.3;-102.88
9695939.1;-102.77
9746192.9;-103.43
9796446.7;-102.87
9846700.5;-103.91
9896954.3;-104.17
9947208.1;-102.47
9997461.9;-102.66
10047715.7;-103.20
10097969.5;-102.97
10148223.4;-103.63
10198477.2;-103.92
10248731.0;-103.75
10298984.8;-103.86
10349238.6;-104.24
10399492.4;-103.48
10449746.2;-103.57
10500000.0;-103.95
10550253.8;-103.42
10600507.6;-103.28
10650761.4;-104.08
10701015.2;-103.71
10751269.0;-104.79
10801522.8;-103.75
10851776.6;-103.86
10902030.5;-104.01
10952284.3;-104.27
11002538.1;-103.39
11052791.9;-102.76
11103045.7;-102.69
11153299.5;-104.76
11203553.3;-105.09
11253807.1;-103.94
11304060.9;-104.39
11354314.7;-103.84
11404568.5;-104.82
11454822.3;-104.32
11505076.1;-103.54
11555329.9;-103.27
11605583.8;-103.61
11655837.6;-104.19
11706091.4;-104.41
11756345.2;-103.87
11806599.0;-104.92
11856852.8;-104.88
11907106.6;-104.75
11957360.4;-104.14
12007614.2;-104.52
12057868.0;-104.42
12108121.8;-104.85
12158375.6;-103.99
12208629.4;-103.12
12258883.2;-103.43
12309137.1;-104.26
12359390.9;-103.78
12409644.7;-103.10
12459898.5;-104.01
12510152.3;-103.98
12560406.1;-104.96
12610659.9;-103.74
12660913.7;-103.78
12711167.5;-103.76
12761421.3;-103.81
12811675.1;-105.14
12861928.9;-104.88
12912182.7;-104.30
12962436.5;-104.62
13012690.4;-104.60
13062944.2;-104.85
13113198.0;-104.39
13163451.8;-103.47
13213705.6;-104.47
13263959.4;-103.34
13314213.2;-105.00
13364467.0;-105.28
13414720.8;-103.67
13464974.6;-99.42
13515228.4;-79.67
13565482.2;-75.79
13615736.0;-104.30
13665989.8;-105.24
13716243.7;-105.46
13766497.5;-103.92
13816751.3;-104.40
13867005.1;-104.46
13917258.9;-104.79
13967512.7;-104.64
14017766.5;-105.03
14068020.3;-106.00
14118274.1;-104.58
14168527.9;-105.07
