Frequency in Hz;Power in dBm
600000.0;-85.20
650253.8;-86.46
700507.6;-86.88
750761.4;-89.90
801015.2;-87.86
851269.0;-88.10
901522.8;-89.19
951776.6;-86.92
1002030.5;-89.94
1052284.3;-92.49
1102538.1;-89.49
1152791.9;-90.66
1203045.7;-91.05
1253299.5;-93.09
1303553.3;-92.73
1353807.1;-93.36
1404060.9;-92.67
1454314.7;-92.73
1504568.5;-92.54
1554822.3;-92.38
1605076.1;-92.79
1655329.9;-93.02
1705583.8;-92.98
1755837.6;-93.73
1806091.4;-93.07
1856345.2;-94.20
1906599.0;-95.91
1956852.8;-94.02
2007106.6;-94.29
2057360.4;-95.54
2107614.2;-96.48
2157868.0;-94.98
2208121.8;-95.91
2258375.6;-95.88
2308629.4;-96.18
2358883.2;-96.02
2409137.1;-95.10
2459390.9;-96.15
2509644.7;-97.01
2559898.5;-95.63
2610152.3;-96.64
2660406.1;-96.80
2710659.9;-96.51
2760913.7;-96.31
2811167.5;-97.92
2861421.3;-97.73
2911675.1;-97.49
2961928.9;-96.86
3012182.7;-95.97
3062436.5;-96.89
3112690.4;-96.68
3162944.2;-96.74
3213198.0;-98.41
3263451.8;-97.45
3313705.6;-98.21
3363959.4;-97.28
3414213.2;-96.16
3464467.0;-96.59
3514720.8;-97.82
3564974.6;-98.40
3615228.4;-98.96
3665482.2;-100.35
3715736.0;-97.83
3765989.8;-97.94
3816243.7;-98.20
3866497.5;-99.87
3916751.3;-98.97
3967005.1;-98.80
4017258.9;-98.78
4067512.7;-99.11
4117766.5;-99.55
4168020.3;-98.93
4218274.1;-98.27
4268527.9;-99.16
4318781.7;-100.30
4369035.5;-99.90
4419289.3;-99.74
4469543.1;-99.09
4519797.0;-99.10
4570050.8;-100.30
4620304.6;-100.42
4670558.4;-101.10
4720812.2;-100.68
4771066.0;-99.99
4821319.8;-98.11
4871573.6;-99.92
4921827.4;-99.64
4972081.2;-98.26
5022335.0;-101.08
5072588.8;-100.31
5122842.6;-99.36
5173096.4;-100.20
5223350.3;-100.63
5273604.1;-99.81
5323857.9;-100.42
5374111.7;-99.95
5424365.5;-100.49
5474619.3;-102.18
5524873.1;-100.37
5575126.9;-99.69
5625380.7;-99.37
5675634.5;-100.48
5725888.3;-100.84
5776142.1;-100.76
5826395.9;-99.57
5876649.7;-100.21
5926903.6;-100.95
5977157.4;-100.14
6027411.2;-100.33
6077665.0;-101.38
6127918.8;-100.65
6178172.6;-101.18
6228426.4;-101.15
6278680.2;-100.78
6328934.0;-100.46
6379187.8;-100.94
6429441.6;-100.48
6479695.4;-99.48
6529949.2;-100.39
6580203.0;-99.51
6630456.9;-99.09
6680710.7;-91.79
6730964.5;-57.72
6781218.3;-52.17
6831472.1;-95.67
6881725.9;-98.56
6931979.7;-99.01
6982233.5;-101.43
7032487.3;-100.05
7082741.1;-100.76
7132994.9;-101.24
7183248.7;-100.49
7233502.5;-101.59
7283756.3;-102.58
7334010.2;-100.76
7384264.0;-101.64
7434517.8;-102.07
7484771.6;-102.44
7535025.4;-101.73
7585279.2;-101.61
7635533.0;-100.78
7685786.8;-101.10
7736040.6;-100.35
7786294.4;-100.56
7836548.2;-101.48
7886802.0;-101.79
7937055.8;-101.69
7987309.6;-102.75
8037563.5;-102.05
8087817.3;-102.22
8138071.1;-101.53
8188324.9;-102.14
8238578.7;-101.79
8288832.5;-103.23
8339086.3;-102.47
8389340.1;-102.90
8439593.9;-103.02
8489847.7;-102.27
8540101.5;-102.06
8590355.3;-103.00
8640609.1;-103.31
8690862.9;-102.55
8741116.8;-102.06
8791370.6;-102.67
8841624.4;-103.32
8891878.2;-102.03
8942132.0;-101.89
8992385.8;-101.82
9042639.6;-102.53
9092893.4;-103.41
9143147.2;-103.56
9193401.0;-103.55
9243654.8;-102.57
9293908.6;-102.43
9344162.4;-103.18
9394416.2;-102.81
9444670.1;-102.97
9494923.9;-103.67
9545177.7;-103.97
9595431.5;-103.05
9645685.3;-104.36
9695939.1;-103.14
9746192.9;-102.90
9796446.7;-103.67
9846700.5;-103.86
9896954.3;-104.18
9947208.1;-105.13
9997461.9;-103.25
10047715.7;-105.01
10097969.5;-103.34
10148223.4;-103.36
10198477.2;-102.88
10248731.0;-104.14
10298984.8;-103.93
