Frequency in Hz;Power in dBm
600000.0;-85.62
650253.8;-86.07
700507.6;-86.46
750761.4;-88.46
801015.2;-88.79
851269.0;-89.11
901522.8;-88.35
951776.6;-86.86
1002030.5;-89.50
1052284.3;-90.29
1102538.1;-90.15
1152791.9;-90.21
1203045.7;-91.17
1253299.5;-90.58
1303553.3;-90.78
1353807.1;-91.54
1404060.9;-92.15
1454314.7;-92.17
1504568.5;-91.65
1554822.3;-94.41
1605076.1;-93.70
1655329.9;-94.74
1705583.8;-94.04
1755837.6;-93.47
1806091.4;-94.00
1856345.2;-96.09
1906599.0;-95.72
1956852.8;-96.15
2007106.6;-95.14
2057360.4;-94.88
2107614.2;-95.96
2157868.0;-96.62
2208121.8;-95.52
2258375.6;-97.20
2308629.4;-96.40
2358883.2;-95.30
2409137.1;-96.08
2459390.9;-95.81
2509644.7;-96.66
2559898.5;-96.02
2610152.3;-96.33
2660406.1;-95.84
2710659.9;-96.48
2760913.7;-96.93
2811167.5;-95.00
2861421.3;-96.10
2911675.1;-96.44
2961928.9;-96.99
3012182.7;-97.88
3062436.5;-96.53
3112690.4;-97.72
3162944.2;-98.04
3213198.0;-98.40
3263451.8;-97.97
3313705.6;-98.06
3363959.4;-99.02
3414213.2;-98.33
3464467.0;-98.03
3514720.8;-97.55
3564974.6;-97.22
3615228.4;-98.73
3665482.2;-98.12
3715736.0;-97.80
3765989.8;-97.87
3816243.7;-99.68
3866497.5;-99.98
3916751.3;-100.05
3967005.1;-99.28
4017258.9;-98.84
4067512.7;-99.01
4117766.5;-98.52
4168020.3;-99.02
4218274.1;-98.65
4268527.9;-99.70
4318781.7;-99.67
4369035.5;-99.26
4419289.3;-99.94
4469543.1;-100.20
4519797.0;-100.22
4570050.8;-99.59
4620304.6;-100.08
4670558.4;-98.66
4720812.2;-99.80
4771066.0;-100.30
4821319.8;-100.34
4871573.6;-100.26
4921827.4;-101.00
4972081.2;-99.31
5022335.0;-100.81
5072588.8;-99.05
5122842.6;-100.69
5173096.4;-99.44
5223350.3;-98.33
5273604.1;-100.55
5323857.9;-99.67
5374111.7;-98.44
5424365.5;-100.23
5474619.3;-99.88
5524873.1;-101.38
5575126.9;-99.47
5625380.7;-100.83
5675634.5;-99.88
5725888.3;-99.47
5776142.1;-98.56
5826395.9;-99.37
5876649.7;-99.47
5926903.6;-100.93
5977157.4;-100.14
6027411.2;-99.00
6077665.0;-99.57
6127918.8;-100.49
6178172.6;-99.49
6228426.4;-100.94
6278680.2;-100.50
6328934.0;-101.44
6379187.8;-100.35
6429441.6;-99.82
6479695.4;-99.28
6529949.2;-99.57
6580203.0;-99.75
6630456.9;-98.27
6680710.7;-92.20
6730964.5;-57.72
6781218.3;-52.13
6831472.1;-95.41
6881725.9;-97.79
6931979.7;-99.78
6982233.5;-98.93
7032487.3;-99.68
7082741.1;-100.49
7132994.9;-102.46
7183248.7;-100.19
7233502.5;-100.14
7283756.3;-100.84
7334010.2;-101.21
7384264.0;-101.68
7434517.8;-100.50
7484771.6;-101.29
7535025.4;-101.19
7585279.2;-101.39
7635533.0;-101.76
7685786.8;-101.37
7736040.6;-101.48
7786294.4;-101.80
7836548.2;-102.04
7886802.0;-101.83
7937055.8;-101.45
7987309.6;-102.36
8037563.5;-103.03
8087817.3;-101.35
8138071.1;-102.07
8188324.9;-101.97
8238578.7;-101.61
8288832.5;-102.14
8339086.3;-103.29
8389340.1;-102.07
8439593.9;-102.87
8489847.7;-100.72
8540101.5;-103.13
8590355.3;-101.57
8640609.1;-103.13
8690862.9;-102.70
8741116.8;-103.22
8791370.6;-102.95
8841624.4;-103.30
8891878.2;-103.20
8942132.0;-102.32
8992385.8;-102.30
9042639.6;-103.17
9092893.4;-102.65
9143147.2;-102.97
9193401.0;-103.13
9243654.8;-102.96
9293908.6;-103.04
9344162.4;-102.87
9394416.2;-103.45
9444670.1;-102.41
9494923.9;-102.42
9545177.7;-102.89
9595431.5;-104.42
9645685.3;-103.06
9695939.1;-102.59
9746192.9;-103.31
9796446.7;-103.14
9846700.5;-103.13
9896954.3;-103.56
9947208.1;-103.91
9997461.9;-104.00
10047715.7;-103.70
10097969.5;-104.50
10148223.4;-102.02
10198477.2;-102.92
10248731.0;-104.00
10298984.8;-104.07
10349238.6;-103.19
10399492.4;-102.29
10449746.2;-103.68
10500000.0;-104.38
10550253.8;-104.00
10600507.6;-103.81
10650761.4;-103.36
10701015.2;-104.34
10751269.0;-104.94
10801522.8;-104.33
10851776.6;-103.64
10902030.5;-104.61
10952284.3;-102.51
11002538.1;-103.36
11052791.9;-102.74
11103045.7;-103.61
11153299.5;-103.94
11203553.3;-103.42
11253807.1;-103.97
11304060.9;-103.86
11354314.7;-104.58
