Frequency in Hz;Power in dBm
600000.0;-86.07
650253.8;-87.08
700507.6;-86.46
750761.4;-88.13
801015.2;-88.96
851269.0;-89.14
901522.8;-88.32
951776.6;-84.96
1002030.5;-89.39
1052284.3;-90.36
1102538.1;-90.30
1152791.9;-91.15
1203045.7;-92.29
1253299.5;-91.31
1303553.3;-91.73
1353807.1;-91.43
1404060.9;-92.69
1454314.7;-93.33
1504568.5;-92.61
1554822.3;-94.08
1605076.1;-94.49
1655329.9;-94.83
1705583.8;-94.15
1755837.6;-94.83
1806091.4;-94.81
1856345.2;-95.14
1906599.0;-94.87
1956852.8;-94.44
2007106.6;-94.75
2057360.4;-95.20
2107614.2;-94.62
2157868.0;-95.33
2208121.8;-96.34
2258375.6;-96.23
2308629.4;-95.65
2358883.2;-95.99
2409137.1;-94.40
2459390.9;-95.04
2509644.7;-96.04
2559898.5;-95.76
2610152.3;-95.54
2660406.1;-97.34
2710659.9;-97.73
2760913.7;-98.30
2811167.5;-96.62
2861421.3;-97.47
2911675.1;-95.14
2961928.9;-96.89
3012182.7;-97.29
3062436.5;-97.96
3112690.4;-96.83
3162944.2;-97.07
3213198.0;-97.11
3263451.8;-98.03
3313705.6;-97.77
3363959.4;-96.88
3414213.2;-97.47
3464467.0;-97.73
3514720.8;-98.33
3564974.6;-98.19
3615228.4;-98.43
3665482.2;-97.70
3715736.0;-99.44
3765989.8;-99.21
3816243.7;-97.95
3866497.5;-99.62
3916751.3;-98.84
3967005.1;-98.07
4017258.9;-98.51
4067512.7;-99.82
4117766.5;-99.46
4168020.3;-99.74
4218274.1;-99.42
4268527.9;-99.02
4318781.7;-99.14
4369035.5;-99.68
4419289.3;-100.31
4469543.1;-100.06
4519797.0;-100.19
4570050.8;-99.74
4620304.6;-100.89
4670558.4;-99.98
4720812.2;-99.65
4771066.0;-99.46
4821319.8;-99.93
4871573.6;-100.21
4921827.4;-100.77
4972081.2;-101.00
5022335.0;-100.44
5072588.8;-99.96
5122842.6;-99.70
5173096.4;-100.30
5223350.3;-99.70
5273604.1;-100.43
5323857.9;-100.32
5374111.7;-100.55
5424365.5;-100.41
5474619.3;-99.57
5524873.1;-100.14
5575126.9;-100.12
5625380.7;-100.72
5675634.5;-101.06
5725888.3;-99.87
5776142.1;-100.85
5826395.9;-100.49
5876649.7;-100.17
5926903.6;-99.33
5977157.4;-99.53
6027411.2;-98.90
6077665.0;-100.25
6127918.8;-100.29
6178172.6;-99.70
6228426.4;-99.90
6278680.2;-99.18
6328934.0;-99.60
6379187.8;-99.54
6429441.6;-99.85
6479695.4;-100.99
6529949.2;-100.79
6580203.0;-99.34
6630456.9;-99.69
6680710.7;-93.29
6730964.5;-61.35
6781218.3;-55.53
6831472.1;-97.05
6881725.9;-100.50
6931979.7;-99.24
6982233.5;-100.04
7032487.3;-100.38
7082741.1;-101.15
7132994.9;-101.42
7183248.7;-100.27
7233502.5;-100.62
7283756.3;-102.11
7334010.2;-100.76
7384264.0;-100.59
7434517.8;-100.75
7484771.6;-102.63
7535025.4;-101.58
7585279.2;-101.62
7635533.0;-101.02
7685786.8;-100.81
7736040.6;-102.44
7786294.4;-102.37
7836548.2;-100.32
7886802.0;-101.77
7937055.8;-100.14
7987309.6;-102.48
8037563.5;-102.11
8087817.3;-101.89
8138071.1;-102.45
8188324.9;-102.35
8238578.7;-101.67
8288832.5;-101.80
8339086.3;-102.22
8389340.1;-101.72
8439593.9;-103.20
8489847.7;-102.44
8540101.5;-102.07
8590355.3;-101.49
8640609.1;-103.17
8690862.9;-104.43
8741116.8;-101.95
8791370.6;-101.97
8841624.4;-102.06
8891878.2;-101.63
8942132.0;-102.65
