Frequency in Hz;Power in dBm
600000.0;-85.69
650253.8;-86.89
700507.6;-86.55
750761.4;-87.51
801015.2;-87.29
851269.0;-87.36
901522.8;-88.51
951776.6;-86.55
1002030.5;-89.82
1052284.3;-90.08
1102538.1;-90.20
1152791.9;-90.31
1203045.7;-90.99
1253299.5;-91.20
1303553.3;-91.65
1353807.1;-92.39
1404060.9;-92.21
1454314.7;-93.08
1504568.5;-93.04
1554822.3;-91.98
1605076.1;-93.75
1655329.9;-93.03
1705583.8;-95.00
1755837.6;-94.23
1806091.4;-93.92
1856345.2;-94.80
1906599.0;-94.30
1956852.8;-93.74
2007106.6;-94.89
2057360.4;-95.18
2107614.2;-95.74
2157868.0;-95.56
2208121.8;-96.13
2258375.6;-95.48
2308629.4;-95.96
2358883.2;-96.40
2409137.1;-97.28
2459390.9;-95.76
2509644.7;-96.24
2559898.5;-95.76
2610152.3;-96.92
2660406.1;-96.63
2710659.9;-96.45
2760913.7;-96.82
2811167.5;-95.11
2861421.3;-97.05
2911675.1;-98.30
2961928.9;-97.51
3012182.7;-97.94
3062436.5;-96.69
3112690.4;-97.03
3162944.2;-96.62
3213198.0;-97.74
3263451.8;-96.48
3313705.6;-97.84
3363959.4;-97.61
3414213.2;-96.80
3464467.0;-97.81
3514720.8;-97.07
3564974.6;-98.02
3615228.4;-97.66
3665482.2;-97.56
3715736.0;-100.00
3765989.8;-98.34
3816243.7;-99.64
3866497.5;-99.21
3916751.3;-99.24
3967005.1;-98.71
4017258.9;-99.40
4067512.7;-99.76
4117766.5;-99.21
4168020.3;-99.29
4218274.1;-99.28
4268527.9;-100.33
4318781.7;-98.89
4369035.5;-99.08
4419289.3;-99.74
4469543.1;-99.60
4519797.0;-99.81
4570050.8;-99.29
4620304.6;-99.67
4670558.4;-100.38
4720812.2;-100.29
4771066.0;-100.15
4821319.8;-101.40
4871573.6;-100.55
4921827.4;-99.63
4972081.2;-98.99
5022335.0;-98.89
5072588.8;-99.65
5122842.6;-99.89
5173096.4;-99.08
5223350.3;-98.92
5273604.1;-98.80
5323857.9;-100.13
5374111.7;-99.02
5424365.5;-99.34
5474619.3;-100.59
5524873.1;-100.49
5575126.9;-99.68
5625380.7;-100.48
5675634.5;-100.75
5725888.3;-100.90
5776142.1;-100.16
5826395.9;-100.60
5876649.7;-100.05
5926903.6;-100.02
5977157.4;-99.56
6027411.2;-100.18
6077665.0;-100.66
6127918.8;-100.48
6178172.6;-99.24
6228426.4;-99.97
6278680.2;-99.68
6328934.0;-99.87
6379187.8;-99.32
6429441.6;-99.94
6479695.4;-99.60
6529949.2;-99.57
6580203.0;-99.99
6630456.9;-100.15
6680710.7;-101.25
6730964.5;-99.54
6781218.3;-100.34
6831472.1;-100.53
6881725.9;-99.17
6931979.7;-99.65
6982233.5;-99.69
7032487.3;-90.94
7082741.1;-55.47
7132994.9;-94.82
7183248.7;-99.25
