Time (s),VIN,IIN,VOUT,IOUT,"[""CRTL_A"", ""IN_A"", ""CRTL_B"", ""IN_B"", ""nEN"", ""GATE_1"", ""GATE_2""]"
0.0,24.899500023039998,1.6018500069119999,47.4475,0.761424993472,8960
5e-10,24.94637502592,1.6018500069119999,47.47875000192,0.75829999328,8960
1e-09,24.96200002688,1.6018500069119999,47.51000000384,0.759862493376,8960
1.5000000000000002e-09,24.93075002496,1.6018500069119999,47.49437500288,0.761424993472,8960
2e-09,24.868250021119998,1.6002875068159998,47.46312500096,0.762987493568,8960
2.5e-09,24.82137501824,1.6018500069119999,47.4475,0.75829999328,8960
3.0000000000000004e-09,24.82137501824,1.6002875068159998,47.41624999808,0.755174993088,8960
3.5000000000000003e-09,24.915125023999998,1.6018500069119999,47.38499999616,0.75829999328,8960
4e-09,25.02450003072,1.6018500069119999,47.35374999424,0.761424993472,8960
4.500000000000001e-09,25.05575003264,1.6065375071999999,47.33812499328,0.759862493376,8960
5e-09,25.04012503168,1.6065375071999999,47.35374999424,0.75829999328,8960
5.5000000000000004e-09,24.97762502784,1.6049750071039999,47.3693749952,0.753612492992,8960
6.000000000000001e-09,24.93075002496,1.608100007296,47.40062499712,0.753612492992,8960
6.5e-09,24.96200002688,1.6065375071999999,47.41624999808,0.753612492992,8960
7.000000000000001e-09,24.9932500288,1.608100007296,47.43187499904,0.755174993088,8960
7.500000000000001e-09,25.02450003072,1.6049750071039999,47.4475,0.753612492992,8960
8e-09,24.97762502784,1.6018500069119999,47.4475,0.753612492992,8960
8.5e-09,24.915125023999998,1.6034125070079999,47.41624999808,0.7504874927999999,8960
9.000000000000001e-09,24.899500023039998,1.6034125070079999,47.43187499904,0.753612492992,8960
9.5e-09,24.915125023999998,1.6049750071039999,47.3693749952,0.755174993088,8960
1e-08,24.97762502784,1.6065375071999999,47.32249999232,0.753612492992,8960
1.0500000000000001e-08,25.04012503168,1.6065375071999999,47.30687499136,0.753612492992,8960
1.1000000000000001e-08,25.08700003456,1.6065375071999999,47.30687499136,0.7520499928959999,8960
1.15e-08,25.10262503552,1.6065375071999999,47.30687499136,0.753612492992,8704
1.2000000000000002e-08,25.08700003456,1.6049750071039999,47.30687499136,0.753612492992,8704
1.2500000000000001e-08,25.05575003264,1.6049750071039999,47.30687499136,0.7504874927999999,8192
1.3e-08,25.02450003072,1.6065375071999999,47.32249999232,0.7504874927999999,8192
1.35e-08,24.96200002688,1.608100007296,47.32249999232,0.748924992704,8192
1.4000000000000001e-08,24.915125023999998,1.6065375071999999,47.3693749952,0.753612492992,8192
1.45e-08,24.97762502784,1.6065375071999999,47.38499999616,0.755174993088,8192
1.5000000000000002e-08,25.02450003072,1.6065375071999999,47.40062499712,0.756737493184,8192
1.55e-08,25.05575003264,1.6049750071039999,47.38499999616,0.755174993088,8192
1.6e-08,25.04012503168,1.6065375071999999,47.3693749952,0.755174993088,8192
1.6500000000000002e-08,25.04012503168,1.6065375071999999,47.3693749952,0.7504874927999999,8192
1.7e-08,25.05575003264,1.6065375071999999,47.38499999616,0.7504874927999999,8192
1.75e-08,25.10262503552,1.6049750071039999,47.3693749952,0.748924992704,8192
1.8000000000000002e-08,25.13387503744,1.6065375071999999,47.32249999232,0.748924992704,8192
1.85e-08,25.10262503552,1.6049750071039999,47.27562498944,0.7520499928959999,8192
1.9e-08,25.0713750336,1.6034125070079999,47.27562498944,0.7504874927999999,8192
1.9500000000000003e-08,25.0713750336,1.6049750071039999,47.25999998848,0.7520499928959999,8192
2e-08,25.13387503744,1.6065375071999999,47.27562498944,0.7520499928959999,8192
2.05e-08,25.2276250432,1.6049750071039999,47.25999998848,0.753612492992,8192
2.1000000000000003e-08,25.27450004608,1.6049750071039999,47.30687499136,0.755174993088,8192
2.15e-08,25.24325004416,1.6018500069119999,47.30687499136,0.7520499928959999,8192
2.2000000000000002e-08,25.13387503744,1.6034125070079999,47.3693749952,0.7520499928959999,8192
2.2500000000000003e-08,25.10262503552,1.6049750071039999,47.40062499712,0.7520499928959999,8192
2.3e-08,25.10262503552,1.608100007296,47.43187499904,0.7520499928959999,8192
2.3500000000000002e-08,25.18075004032,1.608100007296,47.40062499712,0.7520499928959999,8192
2.4000000000000003e-08,25.2276250432,1.608100007296,47.35374999424,0.755174993088,8192
2.45e-08,25.2276250432,1.608100007296,47.32249999232,0.755174993088,8192
2.5000000000000002e-08,25.21200004224,1.6065375071999999,47.32249999232,0.753612492992,8192
2.55e-08,25.19637504128,1.6065375071999999,47.33812499328,0.755174993088,8192
2.6e-08,25.2276250432,1.608100007296,47.30687499136,0.756737493184,8192
2.6500000000000002e-08,25.19637504128,1.608100007296,47.2912499904,0.756737493184,8192
2.7e-08,25.16512503936,1.6065375071999999,47.2912499904,0.755174993088,8192
2.75e-08,25.13387503744,1.6034125070079999,47.30687499136,0.753612492992,8192
2.8000000000000003e-08,25.10262503552,1.6034125070079999,47.35374999424,0.753612492992,9216
2.85e-08,25.10262503552,1.6034125070079999,47.35374999424,0.755174993088,9216
2.9e-08,25.13387503744,1.6065375071999999,47.35374999424,0.755174993088,9216
2.9500000000000003e-08,25.13387503744,1.608100007296,47.2912499904,0.755174993088,9216
3.0000000000000004e-08,25.11825003648,1.6049750071039999,47.2912499904,0.7520499928959999,11264
3.05e-08,25.1495000384,1.6049750071039999,47.32249999232,0.7504874927999999,11264
3.1e-08,25.18075004032,1.608100007296,47.33812499328,0.7520499928959999,11264
3.1500000000000004e-08,25.29012504704,1.608100007296,47.33812499328,0.753612492992,11264
