Frequency in Hz;Power in dBm
600000.0;-85.87
650253.8;-87.04
700507.6;-87.45
750761.4;-87.47
801015.2;-87.23
851269.0;-88.33
901522.8;-88.41
951776.6;-86.09
1002030.5;-89.76
1052284.3;-90.11
1102538.1;-90.10
1152791.9;-90.71
1203045.7;-92.11
1253299.5;-92.39
1303553.3;-91.53
1353807.1;-92.80
1404060.9;-92.11
1454314.7;-94.04
1504568.5;-94.27
1554822.3;-93.01
1605076.1;-92.21
1655329.9;-93.34
1705583.8;-92.90
1755837.6;-94.45
1806091.4;-93.66
1856345.2;-94.25
1906599.0;-93.66
1956852.8;-95.47
2007106.6;-95.19
2057360.4;-96.64
2107614.2;-96.43
2157868.0;-94.84
2208121.8;-96.25
2258375.6;-95.41
2308629.4;-94.30
2358883.2;-95.68
2409137.1;-96.58
2459390.9;-97.42
2509644.7;-96.35
2559898.5;-95.38
2610152.3;-96.23
2660406.1;-95.90
2710659.9;-96.64
2760913.7;-95.64
2811167.5;-97.18
2861421.3;-97.10
2911675.1;-96.93
2961928.9;-96.77
3012182.7;-96.30
3062436.5;-98.17
3112690.4;-96.79
3162944.2;-97.85
3213198.0;-97.71
3263451.8;-97.17
3313705.6;-96.05
3363959.4;-97.93
3414213.2;-97.46
3464467.0;-97.56
3514720.8;-98.71
3564974.6;-97.95
3615228.4;-98.99
3665482.2;-97.98
3715736.0;-98.66
3765989.8;-98.29
3816243.7;-98.43
3866497.5;-99.33
3916751.3;-98.23
3967005.1;-99.31
4017258.9;-99.29
4067512.7;-99.81
4117766.5;-99.21
4168020.3;-100.08
4218274.1;-98.22
4268527.9;-99.65
4318781.7;-99.59
4369035.5;-99.31
4419289.3;-99.65
4469543.1;-100.00
4519797.0;-100.68
4570050.8;-100.34
4620304.6;-99.92
4670558.4;-99.48
4720812.2;-99.75
4771066.0;-100.49
4821319.8;-99.00
4871573.6;-100.03
4921827.4;-101.24
4972081.2;-100.36
5022335.0;-99.21
5072588.8;-100.33
5122842.6;-99.58
5173096.4;-99.27
5223350.3;-99.73
5273604.1;-99.46
5323857.9;-99.83
5374111.7;-100.28
5424365.5;-99.83
5474619.3;-100.20
5524873.1;-99.31
5575126.9;-100.20
5625380.7;-100.25
5675634.5;-99.45
5725888.3;-100.25
5776142.1;-99.28
5826395.9;-100.30
5876649.7;-100.35
5926903.6;-99.63
5977157.4;-100.51
6027411.2;-100.42
6077665.0;-100.31
6127918.8;-99.83
6178172.6;-99.09
6228426.4;-98.40
6278680.2;-97.25
6328934.0;-88.51
6379187.8;-51.24
6429441.6;-91.61
6479695.4;-97.79
6529949.2;-98.67
6580203.0;-99.84
6630456.9;-99.47
6680710.7;-100.31
6730964.5;-100.92
6781218.3;-99.84
6831472.1;-99.38
6881725.9;-99.94
6931979.7;-100.87
6982233.5;-100.60
7032487.3;-99.19
7082741.1;-99.36
7132994.9;-100.68
7183248.7;-99.96
7233502.5;-100.64
7283756.3;-101.57
7334010.2;-100.83
7384264.0;-100.66
7434517.8;-101.32
7484771.6;-101.36
7535025.4;-101.18
7585279.2;-100.81
7635533.0;-101.48
7685786.8;-100.76
7736040.6;-101.94
7786294.4;-101.19
7836548.2;-102.49
7886802.0;-102.28
7937055.8;-101.61
7987309.6;-100.92
8037563.5;-100.93
8087817.3;-101.03
8138071.1;-102.27
8188324.9;-101.98
8238578.7;-101.78
8288832.5;-102.21
8339086.3;-101.84
8389340.1;-101.53
8439593.9;-101.70
8489847.7;-103.48
8540101.5;-102.91
8590355.3;-102.53
8640609.1;-102.67
8690862.9;-102.37
8741116.8;-103.21
8791370.6;-103.09
8841624.4;-102.08
8891878.2;-102.51
8942132.0;-102.86
8992385.8;-102.39
9042639.6;-102.98
9092893.4;-103.41
9143147.2;-103.35
9193401.0;-102.38
9243654.8;-103.62
9293908.6;-102.61
9344162.4;-103.22
9394416.2;-103.43
9444670.1;-102.75
9494923.9;-103.78
9545177.7;-103.95
9595431.5;-103.61
9645685.3;-103.41
9695939.1;-103.46
9746192.9;-103.28
9796446.7;-103.64
9846700.5;-103.25
9896954.3;-102.07
9947208.1;-102.84
9997461.9;-102.92
10047715.7;-103.58
10097969.5;-103.96
10148223.4;-102.82
10198477.2;-103.65
10248731.0;-103.19
10298984.8;-103.85
10349238.6;-102.78
10399492.4;-104.16
10449746.2;-104.35
10500000.0;-102.70
10550253.8;-103.09
10600507.6;-103.49
10650761.4;-104.33
10701015.2;-104.37
10751269.0;-103.55
10801522.8;-104.68
10851776.6;-104.82
10902030.5;-103.82
10952284.3;-102.86
11002538.1;-103.90
11052791.9;-104.00
11103045.7;-103.23
11153299.5;-103.51
11203553.3;-102.93
11253807.1;-104.08
11304060.9;-103.42
11354314.7;-102.95
11404568.5;-103.96
11454822.3;-104.37
11505076.1;-104.00
11555329.9;-103.07
11605583.8;-103.89
11655837.6;-103.14
11706091.4;-104.37
11756345.2;-104.48
11806599.0;-104.84
11856852.8;-103.60
11907106.6;-103.38
11957360.4;-104.21
12007614.2;-104.64
12057868.0;-104.08
12108121.8;-104.61
12158375.6;-105.25
12208629.4;-104.98
12258883.2;-104.19
12309137.1;-105.19
12359390.9;-104.77
12409644.7;-104.22
12459898.5;-103.77
12510152.3;-104.73
12560406.1;-104.53
12610659.9;-104.77
12660913.7;-104.60
12711167.5;-96.34
12761421.3;-69.69
12811675.1;-75.74
12861928.9;-105.19
12912182.7;-105.17
