FREQ,V_IN,I_IN,P_IN,V_OUT,I_OUT,P_OUT,V_GS_A_pp,V_GS_A_amp,V_GS_A_max,V_GS_A_top,V_GS_A_min,V_GS_A_bot,V_GS_B_pp,V_GS_B_amp,V_GS_B_max,V_GS_B_top,V_GS_B_min,V_GS_B_bot,V_DS_A_pp,V_DS_A_amp,V_DS_A_max,V_DS_A_top,V_DS_A_min,V_DS_A_bot,V_DS_B_pp
6780000.0,25.009789,0.0767060309,1.9184016478364803,0.003666142,0.001444196,5.139211e-07,8.0,5.1,5.67,4.89,-2.38,-0.19,8.7,5.0,5.75,4.89,-2.92,-0.11,60.0,56.9,55.0,55.0,-5.0,-1.9,55.6
