Time (s),VIN,IIN,VOUT,IOUT
0.0,24.2591249856,1.6039125068159998,46.08737500288,0.7750124928
5e-10,24.22787498368,1.6039125068159998,46.07175000192,0.7750124928
1e-09,24.29037498752,1.6070375070079999,46.08737500288,0.773449992704
1.5000000000000002e-09,24.3372499904,1.6054750069119998,46.1186250048,0.771887492608
2e-09,24.35287499136,1.6070375070079999,46.08737500288,0.773449992704
2.5e-09,24.32162498944,1.6070375070079999,46.07175000192,0.776574992896
3.0000000000000004e-09,24.29037498752,1.6054750069119998,46.0405,0.776574992896
3.5000000000000003e-09,24.32162498944,1.6039125068159998,46.08737500288,0.776574992896
4e-09,24.36849999232,1.60235000672,46.13425000576,0.771887492608
4.500000000000001e-09,24.4153749952,1.600787506624,46.16550000768,0.7750124928
5e-09,24.4153749952,1.60235000672,46.13425000576,0.7750124928
5.5000000000000004e-09,24.39974999424,1.600787506624,46.13425000576,0.7750124928
6.000000000000001e-09,24.35287499136,1.6054750069119998,46.1186250048,0.7750124928
6.5e-09,24.35287499136,1.6054750069119998,46.10300000384,0.778137492992
7.000000000000001e-09,24.36849999232,1.6070375070079999,46.10300000384,0.776574992896
7.500000000000001e-09,24.36849999232,1.6054750069119998,46.05612500096,0.781262493184
8e-09,24.30599998848,1.6054750069119998,45.99362499712,0.779699993088
8.5e-09,24.22787498368,1.60235000672,45.97799999616,0.776574992896
9.000000000000001e-09,24.2591249856,1.600787506624,46.00924999808,0.771887492608
9.5e-09,24.32162498944,1.60235000672,46.05612500096,0.771887492608
1e-08,24.36849999232,1.60235000672,46.07175000192,0.773449992704
1.0500000000000001e-08,24.38412499328,1.600787506624,46.07175000192,0.776574992896
1.1000000000000001e-08,24.3372499904,1.60235000672,46.0405,0.7750124928
1.15e-08,24.30599998848,1.6039125068159998,46.0405,0.773449992704
1.2000000000000002e-08,24.29037498752,1.6070375070079999,46.08737500288,0.771887492608
1.2500000000000001e-08,24.3372499904,1.6070375070079999,46.10300000384,0.771887492608
1.3e-08,24.35287499136,1.6070375070079999,46.07175000192,0.776574992896
1.35e-08,24.3372499904,1.6054750069119998,46.08737500288,0.776574992896
1.4000000000000001e-08,24.29037498752,1.6039125068159998,46.07175000192,0.778137492992
1.45e-08,24.3372499904,1.6039125068159998,46.08737500288,0.776574992896
1.5000000000000002e-08,24.38412499328,1.6039125068159998,46.1186250048,0.773449992704
1.55e-08,24.39974999424,1.6039125068159998,46.10300000384,0.7750124928
1.6e-08,24.39974999424,1.60235000672,46.05612500096,0.773449992704
1.6500000000000002e-08,24.3372499904,1.6039125068159998,46.05612500096,0.7750124928
1.7e-08,24.29037498752,1.600787506624,46.0405,0.773449992704
1.75e-08,24.29037498752,1.600787506624,46.07175000192,0.7750124928
1.8000000000000002e-08,24.35287499136,1.60235000672,46.05612500096,0.773449992704
1.85e-08,24.35287499136,1.60235000672,46.0405,0.773449992704
1.9e-08,24.32162498944,1.6039125068159998,46.00924999808,0.778137492992
1.9500000000000003e-08,24.29037498752,1.6039125068159998,46.00924999808,0.778137492992
2e-08,24.29037498752,1.60235000672,46.05612500096,0.776574992896
2.05e-08,24.3372499904,1.600787506624,46.07175000192,0.778137492992
2.1000000000000003e-08,24.39974999424,1.60235000672,46.0405,0.778137492992
2.15e-08,24.43099999616,1.60235000672,46.0405,0.779699993088
2.2000000000000002e-08,24.39974999424,1.60235000672,46.02487499904,0.779699993088
2.2500000000000003e-08,24.35287499136,1.60235000672,46.02487499904,0.778137492992
2.3e-08,24.3372499904,1.60235000672,46.05612500096,0.7750124928
2.3500000000000002e-08,24.3372499904,1.600787506624,46.07175000192,0.7750124928
2.4000000000000003e-08,24.35287499136,1.600787506624,46.05612500096,0.773449992704
2.45e-08,24.32162498944,1.60235000672,46.05612500096,0.7750124928
2.5000000000000002e-08,24.3372499904,1.600787506624,46.07175000192,0.773449992704
2.55e-08,24.39974999424,1.599225006528,46.16550000768,0.7750124928
2.6e-08,24.4153749952,1.596100006336,46.18112500864,0.776574992896
2.6500000000000002e-08,24.36849999232,1.597662506432,46.16550000768,0.776574992896
2.7e-08,24.30599998848,1.6039125068159998,46.10300000384,0.776574992896
2.75e-08,24.27474998656,1.6086000071039999,46.07175000192,0.7750124928
2.8000000000000003e-08,24.24349998464,1.6070375070079999,46.07175000192,0.778137492992
2.85e-08,24.30599998848,1.600787506624,46.10300000384,0.778137492992
2.9e-08,24.36849999232,1.599225006528,46.08737500288,0.776574992896
2.9500000000000003e-08,24.36849999232,1.59453750624,46.1186250048,0.773449992704
3.0000000000000004e-08,24.32162498944,1.592975006144,46.10300000384,0.771887492608
3.05e-08,24.29037498752,1.596100006336,46.10300000384,0.771887492608
3.1e-08,24.32162498944,1.600787506624,46.1186250048,0.771887492608
3.1500000000000004e-08,24.38412499328,1.60235000672,46.14987500672,0.773449992704
3.2e-08,24.36849999232,1.599225006528,46.1186250048,0.770324992512
3.25e-08,24.24349998464,1.59453750624,46.08737500288,0.770324992512
3.3000000000000004e-08,24.22787498368,1.59453750624,46.07175000192,0.773449992704
3.35e-08,24.30599998848,1.600787506624,46.1186250048,0.7750124928
3.4e-08,24.35287499136,1.6039125068159998,46.08737500288,0.776574992896
3.4500000000000005e-08,24.32162498944,1.600787506624,46.1186250048,0.776574992896
3.5e-08,24.24349998464,1.599225006528,46.10300000384,0.773449992704
3.55e-08,24.19662498176,1.597662506432,46.08737500288,0.773449992704
3.6000000000000005e-08,24.22787498368,1.596100006336,46.08737500288,0.776574992896
3.65e-08,24.35287499136,1.599225006528,46.08737500288,0.776574992896
3.7e-08,24.43099999616,1.600787506624,46.08737500288,0.778137492992
3.7500000000000005e-08,24.43099999616,1.600787506624,46.1186250048,0.778137492992
3.8e-08,24.29037498752,1.599225006528,46.08737500288,0.778137492992
3.85e-08,24.1809999808,1.600787506624,46.00924999808,0.7750124928
3.9000000000000005e-08,24.21224998272,1.600787506624,46.0405,0.7750124928
3.95e-08,24.35287499136,1.60235000672,46.08737500288,0.7750124928
4e-08,24.44662499712,1.60235000672,46.10300000384,0.773449992704
4.0500000000000005e-08,24.36849999232,1.60235000672,46.1186250048,0.7750124928
4.1e-08,24.29037498752,1.6039125068159998,46.10300000384,0.773449992704
4.15e-08,24.32162498944,1.6039125068159998,46.10300000384,0.770324992512
4.2000000000000006e-08,24.35287499136,1.6070375070079999,46.10300000384,0.773449992704
4.2500000000000003e-08,24.3372499904,1.6039125068159998,46.1186250048,0.7750124928
4.3e-08,24.24349998464,1.600787506624,46.10300000384,0.778137492992
4.3500000000000006e-08,24.1809999808,1.60235000672,46.08737500288,0.778137492992
4.4000000000000004e-08,24.1809999808,1.599225006528,46.07175000192,0.778137492992
4.45e-08,24.29037498752,1.599225006528,46.05612500096,0.776574992896
4.5000000000000006e-08,24.36849999232,1.599225006528,46.05612500096,0.7750124928
4.5500000000000004e-08,24.30599998848,1.596100006336,46.13425000576,0.7750124928
4.6e-08,24.19662498176,1.59453750624,46.08737500288,0.7750124928
4.6500000000000006e-08,24.16537497984,1.596100006336,46.05612500096,0.773449992704
4.7000000000000004e-08,24.27474998656,1.597662506432,46.0405,0.771887492608
4.75e-08,24.39974999424,1.597662506432,46.07175000192,0.773449992704
4.8000000000000006e-08,24.43099999616,1.596100006336,46.08737500288,0.7750124928
4.8500000000000004e-08,24.27474998656,1.597662506432,46.08737500288,0.776574992896
4.9e-08,24.134124977920003,1.599225006528,46.0405,0.773449992704
4.95e-08,24.1809999808,1.599225006528,46.00924999808,0.773449992704
5.0000000000000004e-08,24.36849999232,1.599225006528,46.0405,0.771887492608
