Time (s),V_PRI
0.0,1.3184994559999992
5e-10,1.3184994559999992
1e-09,1.3809994495999995
1.5000000000000002e-09,1.3809994495999995
2e-09,1.3809994495999995
2.5e-09,1.5059994367999994
3.0000000000000004e-09,1.4434994432
3.5000000000000003e-09,1.5059994367999994
4e-09,1.5684994303999997
4.500000000000001e-09,1.6309994239999992
5e-09,1.6309994239999992
5.5000000000000004e-09,1.6934994175999996
6.000000000000001e-09,1.6934994175999996
6.5e-09,1.6934994175999996
7.000000000000001e-09,1.8184994047999994
7.500000000000001e-09,1.8184994047999994
8e-09,1.8184994047999994
8.5e-09,1.8809993983999997
9.000000000000001e-09,1.8809993983999997
9.5e-09,1.9434993919999992
1e-08,1.9434993919999992
1.0500000000000001e-08,2.0684993792
1.1000000000000001e-08,2.0684993792
1.15e-08,2.1309993727999994
1.2000000000000002e-08,2.1309993727999994
1.2500000000000001e-08,2.1309993727999994
1.3e-08,2.1934993663999998
1.35e-08,2.2559993599999992
1.4000000000000001e-08,2.1934993663999998
1.45e-08,2.3184993535999996
1.5000000000000002e-08,2.3809993472
1.55e-08,2.3809993472
1.6e-08,2.3809993472
1.6500000000000002e-08,2.4434993407999994
1.7e-08,2.4434993407999994
1.75e-08,2.5059993344
1.8000000000000002e-08,2.5684993279999992
1.85e-08,2.6309993215999996
1.9e-08,2.5684993279999992
1.9500000000000003e-08,2.6309993215999996
2e-08,2.5684993279999992
2.05e-08,2.6934993152
2.1000000000000003e-08,2.7559993087999994
2.15e-08,2.7559993087999994
2.2000000000000002e-08,2.7559993087999994
2.2500000000000003e-08,2.7559993087999994
2.3e-08,2.8809992959999993
2.3500000000000002e-08,2.8184993024
2.4000000000000003e-08,2.8809992959999993
2.45e-08,2.8809992959999993
2.5000000000000002e-08,2.8809992959999993
2.55e-08,2.8809992959999993
2.6e-08,2.8184993024
2.6500000000000002e-08,2.8809992959999993
2.7e-08,2.8809992959999993
2.75e-08,2.8809992959999993
2.8000000000000003e-08,2.9434992895999996
2.85e-08,2.9434992895999996
2.9e-08,2.9434992895999996
2.9500000000000003e-08,2.9434992895999996
3.0000000000000004e-08,2.9434992895999996
3.05e-08,2.9434992895999996
3.1e-08,2.9434992895999996
3.1500000000000004e-08,2.8809992959999993
3.2e-08,2.8809992959999993
3.25e-08,2.8809992959999993
3.3000000000000004e-08,2.8809992959999993
3.35e-08,2.8809992959999993
3.4e-08,2.8809992959999993
3.4500000000000005e-08,2.8809992959999993
3.5e-08,2.8184993024
3.55e-08,2.8184993024
3.6000000000000005e-08,2.8184993024
3.65e-08,2.7559993087999994
3.7e-08,2.7559993087999994
3.7500000000000005e-08,2.6934993152
3.8e-08,2.6309993215999996
3.85e-08,2.6309993215999996
3.9000000000000005e-08,2.6309993215999996
3.95e-08,2.5684993279999992
4e-08,2.5059993344
4.0500000000000005e-08,2.5059993344
4.1e-08,2.4434993407999994
4.15e-08,2.3809993472
4.2000000000000006e-08,2.3809993472
4.2500000000000003e-08,2.3184993535999996
4.3e-08,2.3184993535999996
4.3500000000000006e-08,2.3184993535999996
4.4000000000000004e-08,2.1934993663999998
4.45e-08,2.1934993663999998
4.5000000000000006e-08,2.1934993663999998
4.5500000000000004e-08,2.0684993792
4.6e-08,2.0684993792
4.6500000000000006e-08,2.0684993792
4.7000000000000004e-08,2.0684993792
4.75e-08,1.9434993919999992
4.8000000000000006e-08,1.8809993983999997
4.8500000000000004e-08,1.8809993983999997
4.9e-08,1.8184994047999994
4.95e-08,1.7559994112
5.0000000000000004e-08,1.7559994112
5.05e-08,1.6934994175999996
5.1e-08,1.6934994175999996
5.1500000000000005e-08,1.6309994239999992
5.2e-08,1.5059994367999994
5.25e-08,1.5059994367999994
5.3000000000000005e-08,1.5059994367999994
5.35e-08,1.4434994432
5.4e-08,1.3184994559999992
5.4500000000000005e-08,1.3184994559999992
5.5e-08,1.2559994623999997
5.55e-08,1.1934994687999994
5.6000000000000005e-08,1.1309994751999999
5.65e-08,1.1309994751999999
5.7e-08,1.0684994815999995
5.7500000000000005e-08,1.005999488
5.8e-08,0.8809995007999993
5.85e-08,0.8184995071999999
5.9000000000000006e-08,0.8184995071999999
5.9500000000000003e-08,0.7559995135999995
6.000000000000001e-08,0.69349952
6.05e-08,0.69349952
6.1e-08,0.5684995327999993
6.15e-08,0.5684995327999993
6.2e-08,0.4434995455999995
6.250000000000001e-08,0.4434995455999995
6.300000000000001e-08,0.4434995455999995
6.35e-08,0.2559995647999993
6.4e-08,0.2559995647999993
6.45e-08,0.2559995647999993
6.5e-08,0.13099957759999947
6.55e-08,0.005999590399999644
6.600000000000001e-08,0.005999590399999644
6.65e-08,-0.05650040320000027
6.7e-08,-0.11900039680000019
6.75e-08,-0.11900039680000019
6.8e-08,-0.18150039040000054
6.85e-08,-0.24400038400000046
6.900000000000001e-08,-0.3065003776000004
6.950000000000001e-08,-0.4315003648000002
7e-08,-0.49400035840000056
7.05e-08,-0.49400035840000056
7.1e-08,-0.49400035840000056
7.15e-08,-0.6815003392000003
7.200000000000001e-08,-0.7440003328000002
7.250000000000001e-08,-0.8065003264000001
7.3e-08,-0.8690003200000005
7.35e-08,-0.9315003136000004
7.4e-08,-0.9315003136000004
7.45e-08,-0.9940003072000003
7.500000000000001e-08,-1.0565003008000002
7.550000000000001e-08,-1.0565003008000002
7.6e-08,-1.1190002944000002
7.65e-08,-1.2440002816000004
7.7e-08,-1.2440002816000004
7.75e-08,-1.3690002688000003
7.800000000000001e-08,-1.4315002624000002
7.850000000000001e-08,-1.4315002624000002
7.9e-08,-1.4315002624000002
7.95e-08,-1.5565002496000004
8e-08,-1.6190002432000004
8.05e-08,-1.6190002432000004
8.100000000000001e-08,-1.7440002304000002
8.150000000000001e-08,-1.806500224
8.2e-08,-1.806500224
8.25e-08,-1.806500224
8.3e-08,-1.806500224
8.35e-08,-1.9315002112000004
8.400000000000001e-08,-1.9315002112000004
8.450000000000001e-08,-1.9940002048000003
8.500000000000001e-08,-1.9940002048000003
8.55e-08,-2.0565001984
8.6e-08,-2.1190001920000006
8.65e-08,-2.1815001856
8.700000000000001e-08,-2.0565001984
8.750000000000001e-08,-2.2440001792000004
8.800000000000001e-08,-2.2440001792000004
8.85e-08,-2.1815001856
8.9e-08,-2.3065001728000003
8.95e-08,-2.3065001728000003
9.000000000000001e-08,-2.3065001728000003
9.050000000000001e-08,-2.3690001664
9.100000000000001e-08,-2.3690001664
9.15e-08,-2.4315001600000006
9.2e-08,-2.4315001600000006
9.25e-08,-2.3690001664
9.300000000000001e-08,-2.4315001600000006
9.350000000000001e-08,-2.4315001600000006
9.400000000000001e-08,-2.4315001600000006
9.45e-08,-2.4315001600000006
9.5e-08,-2.3690001664
9.55e-08,-2.4940001536
9.600000000000001e-08,-2.4940001536
9.650000000000001e-08,-2.4315001600000006
9.700000000000001e-08,-2.4940001536
9.75e-08,-2.4940001536
9.8e-08,-2.5565001472000004
9.85e-08,-2.6190001408000003
9.9e-08,-2.5565001472000004
9.950000000000001e-08,-2.4940001536
1.0000000000000001e-07,-2.6190001408000003
1.005e-07,-2.5565001472000004
1.01e-07,-2.5565001472000004
1.015e-07,-2.5565001472000004
1.02e-07,-2.6190001408000003
1.0250000000000001e-07,-2.6190001408000003
1.0300000000000001e-07,-2.6190001408000003
1.0350000000000001e-07,-2.6815001344000002
1.04e-07,-2.6190001408000003
1.045e-07,-2.6190001408000003
1.05e-07,-2.744000128
1.0550000000000001e-07,-2.744000128
1.0600000000000001e-07,-2.744000128
1.0650000000000001e-07,-2.744000128
1.07e-07,-2.8065001216
1.075e-07,-2.8065001216
1.08e-07,-2.8065001216
1.0850000000000001e-07,-2.8065001216
1.0900000000000001e-07,-2.8065001216
1.0950000000000001e-07,-2.8690001152000004
1.1e-07,-2.8690001152000004
1.105e-07,-2.9315001088000003
1.11e-07,-2.8690001152000004
1.1150000000000001e-07,-2.9940001024000003
1.1200000000000001e-07,-2.9315001088000003
1.1250000000000001e-07,-2.9315001088000003
1.13e-07,-2.9940001024000003
1.135e-07,-2.9315001088000003
1.14e-07,-3.056500096
1.1450000000000001e-07,-3.056500096
1.1500000000000001e-07,-3.056500096
1.1550000000000001e-07,-2.9940001024000003
1.16e-07,-2.9940001024000003
1.165e-07,-2.9940001024000003
1.17e-07,-2.9940001024000003
1.1750000000000001e-07,-3.056500096
1.1800000000000001e-07,-3.1190000896
1.1850000000000001e-07,-3.056500096
1.1900000000000001e-07,-3.056500096
1.195e-07,-3.1190000896
1.2000000000000002e-07,-3.1190000896
1.205e-07,-3.056500096
1.21e-07,-3.1190000896
1.215e-07,-3.056500096
1.22e-07,-3.1190000896
1.2250000000000002e-07,-3.056500096
1.23e-07,-2.9940001024000003
1.2350000000000001e-07,-3.056500096
1.24e-07,-2.9315001088000003
1.245e-07,-2.9315001088000003
1.2500000000000002e-07,-2.8690001152000004
1.255e-07,-2.9315001088000003
1.2600000000000002e-07,-2.9315001088000003
1.265e-07,-2.8690001152000004
1.27e-07,-2.8065001216
1.275e-07,-2.8065001216
1.28e-07,-2.744000128
1.2850000000000002e-07,-2.6190001408000003
1.29e-07,-2.6190001408000003
1.2950000000000001e-07,-2.5565001472000004
1.3e-07,-2.4940001536
1.305e-07,-2.4315001600000006
1.31e-07,-2.3690001664
1.315e-07,-2.3065001728000003
1.3200000000000002e-07,-2.2440001792000004
1.325e-07,-2.1815001856
1.33e-07,-2.0565001984
1.335e-07,-2.0565001984
1.34e-07,-1.9940002048000003
1.3450000000000002e-07,-1.9315002112000004
1.35e-07,-1.806500224
1.3550000000000002e-07,-1.806500224
1.36e-07,-1.7440002304000002
1.365e-07,-1.6190002432000004
1.37e-07,-1.6190002432000004
1.375e-07,-1.5565002496000004
1.3800000000000002e-07,-1.4315002624000002
1.385e-07,-1.4315002624000002
1.3900000000000001e-07,-1.3065002752000003
1.395e-07,-1.2440002816000004
1.4e-07,-1.1190002944000002
1.4050000000000002e-07,-0.9940003072000003
1.41e-07,-0.9315003136000004
1.4150000000000002e-07,-0.8690003200000005
1.42e-07,-0.8690003200000005
1.425e-07,-0.8065003264000001
1.43e-07,-0.6815003392000003
1.435e-07,-0.6190003456000004
1.4400000000000002e-07,-0.49400035840000056
1.445e-07,-0.4315003648000002
1.4500000000000001e-07,-0.3690003712000003
1.455e-07,-0.3065003776000004
1.46e-07,-0.18150039040000054
1.4650000000000002e-07,-0.18150039040000054
1.47e-07,-0.11900039680000019
1.4750000000000002e-07,0.005999590399999644
1.48e-07,0.005999590399999644
1.485e-07,0.068499584
1.49e-07,0.19349957119999983
1.495e-07,0.19349957119999983
1.5000000000000002e-07,0.2559995647999993
1.505e-07,0.31849955839999966
1.5100000000000002e-07,0.4434995455999995
1.515e-07,0.4434995455999995
1.52e-07,0.4434995455999995
1.5250000000000002e-07,0.5684995327999993
1.53e-07,0.6309995263999997
1.5350000000000002e-07,0.6309995263999997
1.54e-07,0.69349952
1.5450000000000001e-07,0.7559995135999995
1.55e-07,0.8184995071999999
