Time (s),V_PRI,V_SEC,V_IN,V_OUT
0.0,-19.1500595199999,-184.25000448,18.46100001472,30.780750007039998
5e-10,-19.1500595199999,-184.25000448,18.4797500128,30.771375008
1e-09,-19.1500595199999,-190.50000384,18.486000012159998,30.76512500864
1.5000000000000002e-09,-25.40005887999996,-190.50000384,18.50475001024,30.762000008959998
2e-09,-6.650060799999892,-178.00000512,18.486000012159998,30.762000008959998
2.5e-09,-12.900060159999953,-196.7500032,18.49225001152,30.76825000832
3.0000000000000004e-09,-12.900060159999953,-196.7500032,18.486000012159998,30.77450000768
3.5000000000000003e-09,-0.4000614399999449,-196.7500032,18.486000012159998,30.76825000832
4e-09,5.849937920000002,-190.50000384,18.486000012159998,30.76512500864
4.500000000000001e-09,-0.4000614399999449,-196.7500032,18.47350001344,30.77450000768
5e-09,-0.4000614399999449,-196.7500032,18.46100001472,30.777625007359998
5.5000000000000004e-09,5.849937920000002,-203.00000255999998,18.45475001536,30.780750007039998
6.000000000000001e-09,5.849937920000002,-196.7500032,18.448500016,30.777625007359998
6.5e-09,12.099937280000063,-203.00000255999998,18.448500016,30.777625007359998
7.000000000000001e-09,18.34993664000001,-209.25000192,18.44225001664,30.76825000832
7.500000000000001e-09,12.099937280000063,-203.00000255999998,18.44225001664,30.76825000832
8e-09,18.34993664000001,-196.7500032,18.44225001664,30.76825000832
8.5e-09,24.59993600000007,-203.00000255999998,18.44225001664,30.76512500864
9.000000000000001e-09,24.59993600000007,-203.00000255999998,18.44225001664,30.762000008959998
9.5e-09,30.849935360000018,-196.7500032,18.44225001664,30.7557500096
1e-08,37.09993472000008,-196.7500032,18.42350001856,30.75887500928
1.0500000000000001e-08,30.849935360000018,-196.7500032,18.42350001856,30.762000008959998
1.1000000000000001e-08,30.849935360000018,-196.7500032,18.42350001856,30.780750007039998
1.15e-08,37.09993472000008,-190.50000384,18.404750020479998,30.7870000064
1.2000000000000002e-08,43.349934080000025,-190.50000384,18.41100001984,30.793250005759997
1.2500000000000001e-08,49.599933440000086,-184.25000448,18.39225002176,30.80575000448
1.3e-08,37.09993472000008,-184.25000448,18.39850002112,30.80575000448
1.35e-08,43.349934080000025,-184.25000448,18.4172500192,30.80575000448
1.4000000000000001e-08,49.599933440000086,-171.75000576,18.42975001792,30.80575000448
1.45e-08,49.599933440000086,-184.25000448,18.44225001664,30.80575000448
1.5000000000000002e-08,62.099932160000094,-178.00000512,18.448500016,30.8026250048
1.55e-08,55.84993280000003,-178.00000512,18.45475001536,30.79950000512
1.6e-08,62.099932160000094,-171.75000576,18.45475001536,30.8026250048
