Time (s),V_TANK_IN,I_PRI,V_TANK_OUT
0.0,-39.062493184000004,-0.8750000128,24.999998464
5e-10,-39.062493184000004,-0.8125000192,26.56249856
1e-09,-40.62499328,-0.8750000128,26.56249856
1.5000000000000002e-09,-39.062493184000004,-0.843750016,24.999998464
2e-09,-39.062493184000004,-0.8125000192,24.999998464
2.5e-09,-40.62499328,-0.8125000192,24.999998464
3.0000000000000004e-09,-42.187493376000006,-0.843750016,28.124998656000002
3.5000000000000003e-09,-40.62499328,-0.8125000192,26.56249856
4e-09,-42.187493376000006,-0.8125000192,26.56249856
4.500000000000001e-09,-39.062493184000004,-0.8125000192,24.999998464
5e-09,-40.62499328,-0.8125000192,24.999998464
5.5000000000000004e-09,-40.62499328,-0.8125000192,26.56249856
6.000000000000001e-09,-40.62499328,-0.8125000192,24.999998464
6.5e-09,-40.62499328,-0.7812500224000001,21.874998272
7.000000000000001e-09,-40.62499328,-0.8125000192,26.56249856
7.500000000000001e-09,-40.62499328,-0.7500000256,24.999998464
8e-09,-40.62499328,-0.7812500224000001,24.999998464
8.5e-09,-39.062493184000004,-0.7812500224000001,23.437498368
9.000000000000001e-09,-42.187493376000006,-0.7500000256,24.999998464
9.5e-09,-40.62499328,-0.7812500224000001,21.874998272
1e-08,-40.62499328,-0.7500000256,21.874998272
1.0500000000000001e-08,-42.187493376000006,-0.7500000256,20.312498176000002
1.1000000000000001e-08,-42.187493376000006,-0.7187500287999999,20.312498176000002
1.15e-08,-43.749993472,-0.687500032,18.74999808
1.2000000000000002e-08,-40.62499328,-0.7187500287999999,18.74999808
1.2500000000000001e-08,-39.062493184000004,-0.7500000256,15.624997888000003
1.3e-08,-42.187493376000006,-0.687500032,17.187497984000004
1.35e-08,-42.187493376000006,-0.687500032,14.062497792000002
1.4000000000000001e-08,-42.187493376000006,-0.687500032,14.062497792000002
1.45e-08,-42.187493376000006,-0.6562500352,10.9374976
1.5000000000000002e-08,-42.187493376000006,-0.6562500352,12.499997696000001
1.55e-08,-40.62499328,-0.6562500352,10.9374976
1.6e-08,-42.187493376000006,-0.6562500352,7.812497407999999
1.6500000000000002e-08,-42.187493376000006,-0.6250000384000001,6.249997312000005
1.7e-08,-42.187493376000006,-0.6250000384000001,6.249997312000005
1.75e-08,-42.187493376000006,-0.6250000384000001,3.1249971200000033
1.8000000000000002e-08,-40.62499328,-0.5937500416,3.1249971200000033
1.85e-08,-42.187493376000006,-0.5937500416,-3.071999998383035e-06
1.9e-08,-43.749993472,-0.5937500416,-1.5625031679999992
1.9500000000000003e-08,-42.187493376000006,-0.5625000448,-4.687503360000001
2e-08,-42.187493376000006,-0.5937500416,-4.687503360000001
2.05e-08,-39.062493184000004,-0.5625000448,-7.8125035519999955
2.1000000000000003e-08,-40.62499328,-0.531250048,-9.375003647999996
2.15e-08,-39.062493184000004,-0.531250048,-12.500003839999998
2.2000000000000002e-08,-40.62499328,-0.531250048,-12.500003839999998
2.2500000000000003e-08,-39.062493184000004,-0.5000000512,-15.625004031999993
2.3e-08,-39.062493184000004,-0.5000000512,-14.062503935999999
2.3500000000000002e-08,-37.499993088,-0.46875005440000006,-15.625004031999993
2.4000000000000003e-08,-35.937492992,-0.531250048,-18.750004223999994
2.45e-08,-34.37499289600001,-0.46875005440000006,-21.875004415999996
2.5000000000000002e-08,-32.8124928,-0.4375000576,-21.875004415999996
2.55e-08,-34.37499289600001,-0.46875005440000006,-23.437504512000004
2.6e-08,-32.8124928,-0.4375000576,-26.56250470399999
2.6500000000000002e-08,-32.8124928,-0.40625006080000003,-28.1250048
2.7e-08,-31.249992704000007,-0.40625006080000003,-26.56250470399999
2.75e-08,-29.687492608,-0.40625006080000003,-28.1250048
2.8000000000000003e-08,-28.124992512000006,-0.37500006399999997,-28.1250048
2.85e-08,-23.43749222400001,-0.3437500672,-31.250004992
2.9e-08,-24.999992320000004,-0.31250007040000005,-29.687504895999993
2.9500000000000003e-08,-21.874992128000002,-0.31250007040000005,-29.687504895999993
3.0000000000000004e-08,-18.749991936000015,-0.3437500672,-31.250004992
3.05e-08,-17.187491840000007,-0.31250007040000005,-32.812505087999995
3.1e-08,-17.187491840000007,-0.2812500736,-31.250004992
3.1500000000000004e-08,-14.062491647999991,-0.2812500736,-31.250004992
3.2e-08,-12.499991552000012,-0.31250007040000005,-32.812505087999995
3.25e-08,-10.937491456000004,-0.2500000768,-31.250004992
3.3000000000000004e-08,-9.374991359999996,-0.21875008000000007,-31.250004992
3.35e-08,-7.812491264000016,-0.21875008000000007,-31.250004992
3.4e-08,-4.687491072,-0.1875000832,-32.812505087999995
3.4500000000000005e-08,-3.1249909759999923,-0.21875008000000007,-34.375005184
3.5e-08,-1.5624908800000128,-0.1875000832,-29.687504895999993
3.55e-08,9.215999995149105e-06,-0.15625008640000004,-34.375005184
3.6000000000000005e-08,1.562509312000003,-0.15625008640000004,-32.812505087999995
3.65e-08,6.2500095999999985,-0.12500008960000009,-34.375005184
3.7e-08,4.687509503999991,-0.09375009280000002,-34.375005184
3.7500000000000005e-08,9.375009791999986,-0.09375009280000002,-32.812505087999995
3.8e-08,9.375009791999986,-0.09375009280000002,-32.812505087999995
3.85e-08,12.500009984000002,-0.09375009280000002,-34.375005184
3.9000000000000005e-08,12.500009984000002,-0.06250009600000006,-32.812505087999995
3.95e-08,15.62501017599999,-0.06250009600000006,-32.812505087999995
4e-08,15.62501017599999,-0.06250009600000006,-34.375005184
4.0500000000000005e-08,17.187510271999997,-1.02400000034919e-07,-32.812505087999995
4.1e-08,18.750010368000005,0.031249894399999922,-32.812505087999995
4.15e-08,18.750010368000005,0.031249894399999922,-34.375005184
4.2000000000000006e-08,21.875010559999993,0.06249989119999988,-34.375005184
4.2500000000000003e-08,23.437510656,0.06249989119999988,-35.937505279999996
4.3e-08,21.875010559999993,0.09374988800000006,-31.250004992
4.3500000000000006e-08,23.437510656,0.12499988480000002,-32.812505087999995
4.4000000000000004e-08,25.00001075199998,0.09374988800000006,-32.812505087999995
4.45e-08,28.125010943999996,0.12499988480000002,-32.812505087999995
4.5000000000000006e-08,26.562510847999988,0.15624988159999997,-31.250004992
4.5500000000000004e-08,28.125010943999996,0.15624988159999997,-31.250004992
4.6e-08,28.125010943999996,0.15624988159999997,-31.250004992
4.6500000000000006e-08,29.687511040000004,0.18749987839999993,-34.375005184
4.7000000000000004e-08,29.687511040000004,0.2187498751999999,-29.687504895999993
4.75e-08,31.250011135999983,0.24999987200000007,-31.250004992
4.8000000000000006e-08,31.250011135999983,0.2187498751999999,-31.250004992
4.8500000000000004e-08,31.250011135999983,0.24999987200000007,-29.687504895999993
4.9e-08,34.375011328,0.2812498688,-29.687504895999993
4.95e-08,32.81251123199999,0.3124998656,-31.250004992
5.0000000000000004e-08,35.93751142400001,0.3124998656,-32.812505087999995
5.05e-08,35.93751142400001,0.3124998656,-31.250004992
5.1e-08,34.375011328,0.34374986239999994,-29.687504895999993
5.1500000000000005e-08,34.375011328,0.34374986239999994,-32.812505087999995
5.2e-08,35.93751142400001,0.3749998591999999,-32.812505087999995
5.25e-08,37.50001151999999,0.40624985599999985,-32.812505087999995
5.3000000000000005e-08,34.375011328,0.43749985280000003,-32.812505087999995
5.35e-08,39.062511615999995,0.43749985280000003,-31.250004992
5.4e-08,37.50001151999999,0.40624985599999985,-31.250004992
5.4500000000000005e-08,37.50001151999999,0.4687498496,-32.812505087999995
5.5e-08,39.062511615999995,0.43749985280000003,-29.687504895999993
5.55e-08,37.50001151999999,0.4687498496,-31.250004992
5.6000000000000005e-08,35.93751142400001,0.4687498496,-31.250004992
5.65e-08,37.50001151999999,0.49999984639999995,-31.250004992
5.7e-08,37.50001151999999,0.5312498431999999,-29.687504895999993
5.7500000000000005e-08,35.93751142400001,0.49999984639999995,-31.250004992
5.8e-08,37.50001151999999,0.49999984639999995,-31.250004992
5.85e-08,37.50001151999999,0.5312498431999999,-32.812505087999995
5.9000000000000006e-08,35.93751142400001,0.5312498431999999,-28.1250048
5.9500000000000003e-08,35.93751142400001,0.5624998399999999,-31.250004992
6.000000000000001e-08,34.375011328,0.5624998399999999,-31.250004992
6.05e-08,37.50001151999999,0.5624998399999999,-29.687504895999993
6.1e-08,34.375011328,0.5937498368,-31.250004992
6.15e-08,37.50001151999999,0.5937498368,-31.250004992
6.2e-08,34.375011328,0.5937498368,-31.250004992
6.250000000000001e-08,34.375011328,0.5937498368,-31.250004992
6.300000000000001e-08,34.375011328,0.6249998336,-29.687504895999993
6.35e-08,34.375011328,0.6249998336,-31.250004992
6.4e-08,34.375011328,0.5937498368,-31.250004992
6.45e-08,34.375011328,0.6249998336,-31.250004992
6.5e-08,35.93751142400001,0.6562498304,-29.687504895999993
6.55e-08,32.81251123199999,0.6562498304,-31.250004992
6.600000000000001e-08,35.93751142400001,0.6249998336,-31.250004992
6.65e-08,35.93751142400001,0.6562498304,-32.812505087999995
6.7e-08,32.81251123199999,0.6874998271999999,-29.687504895999993
6.75e-08,32.81251123199999,0.6562498304,-32.812505087999995
6.8e-08,34.375011328,0.6562498304,-29.687504895999993
6.85e-08,35.93751142400001,0.6562498304,-32.812505087999995
6.900000000000001e-08,34.375011328,0.6874998271999999,-31.250004992
6.950000000000001e-08,35.93751142400001,0.6874998271999999,-31.250004992
7e-08,34.375011328,0.6874998271999999,-31.250004992
7.05e-08,34.375011328,0.6874998271999999,-32.812505087999995
7.1e-08,34.375011328,0.6874998271999999,-29.687504895999993
