Time (s),V_TANK_IN,I_PRI,V_TANK_OUT,I_SEC
0.0,-53.12502527999999,-0.8125001216000001,-49.99998464000001,1.0625005056
5e-10,-46.875025919999985,-0.8750001152,-53.12498432000001,1.0625005056
1e-09,-50.00002559999999,-0.8750001152,-56.24998400000001,1.0625005056
1.5000000000000002e-09,-43.75002624000001,-0.7500001279999999,-53.12498432000001,1.0000005119999997
2e-09,-46.875025919999985,-0.8125001216000001,-49.99998464000001,1.0000005119999997
2.5e-09,-43.75002624000001,-0.8125001216000001,-56.24998400000001,1.0625005056
3.0000000000000004e-09,-40.62502655999998,-0.8125001216000001,-56.24998400000001,1.1250004992000004
3.5000000000000003e-09,-40.62502655999998,-0.7500001279999999,-56.24998400000001,1.1250004992000004
4e-09,-40.62502655999998,-0.6875001344,-56.24998400000001,1.0000005119999997
4.500000000000001e-09,-37.50002688000001,-0.7500001279999999,-56.24998400000001,1.0625005056
5e-09,-34.37502719999998,-0.6875001344,-59.374983680000014,1.1250004992000004
5.5000000000000004e-09,-31.250027520000003,-0.6875001344,-59.374983680000014,1.1250004992000004
6.000000000000001e-09,-31.250027520000003,-0.6250001408000001,-56.24998400000001,1.1250004992000004
6.5e-09,-31.250027520000003,-0.6250001408000001,-62.499983360000016,1.1875004928
7.000000000000001e-09,-28.125027839999973,-0.6875001344,-62.499983360000016,1.1250004992000004
7.500000000000001e-09,-21.87502847999997,-0.6250001408000001,-65.62498304000002,1.1875004928
8e-09,-21.87502847999997,-0.5625001472,-62.499983360000016,1.1250004992000004
8.5e-09,-15.625029119999965,-0.5625001472,-62.499983360000016,1.2500004864000003
9.000000000000001e-09,-15.625029119999965,-0.5625001472,-65.62498304000002,1.2500004864000003
9.5e-09,-12.500029439999992,-0.5000001536,-68.74998272000002,1.1875004928
1e-08,-9.375029759999961,-0.43750016000000014,-62.499983360000016,1.2500004864000003
1.0500000000000001e-08,-6.250030079999988,-0.43750016000000014,-62.499983360000016,1.2500004864000003
1.1000000000000001e-08,-3.1250303999999574,-0.43750016000000014,-68.74998272000002,1.2500004864000003
1.15e-08,6.24996864000002,-0.43750016000000014,-65.62498304000002,1.3125004799999997
1.2000000000000002e-08,6.24996864000002,-0.3750001664,-62.499983360000016,1.1875004928
1.2500000000000001e-08,9.374968319999994,-0.3125001728000001,-68.74998272000002,1.1250004992000004
1.3e-08,12.499968000000024,-0.3750001664,-65.62498304000002,1.1875004928
1.35e-08,15.624967679999997,-0.3125001728000001,-68.74998272000002,1.1875004928
1.4000000000000001e-08,18.749967360000028,-0.25000017920000017,-62.499983360000016,1.2500004864000003
1.45e-08,18.749967360000028,-0.25000017920000017,-68.74998272000002,1.2500004864000003
1.5000000000000002e-08,18.749967360000028,-0.25000017920000017,-65.62498304000002,1.3125004799999997
