Frequency in Hz;Power in dBm
600000.0;-86.01
650253.8;-84.78
700507.6;-86.90
750761.4;-86.89
801015.2;-87.46
851269.0;-89.54
901522.8;-90.02
951776.6;-85.17
1002030.5;-90.65
1052284.3;-88.01
1102538.1;-90.11
1152791.9;-90.24
1203045.7;-91.21
1253299.5;-91.96
1303553.3;-92.44
1353807.1;-92.00
1404060.9;-92.75
1454314.7;-91.85
1504568.5;-92.32
1554822.3;-92.19
1605076.1;-92.86
1655329.9;-94.57
1705583.8;-92.87
1755837.6;-93.74
1806091.4;-93.57
1856345.2;-94.79
1906599.0;-94.09
1956852.8;-94.50
2007106.6;-95.24
2057360.4;-94.26
2107614.2;-95.19
2157868.0;-96.45
2208121.8;-95.25
2258375.6;-94.64
2308629.4;-95.64
2358883.2;-95.76
2409137.1;-96.65
2459390.9;-96.84
2509644.7;-95.61
2559898.5;-96.19
2610152.3;-96.73
2660406.1;-97.15
2710659.9;-95.32
2760913.7;-96.51
2811167.5;-97.15
2861421.3;-97.35
2911675.1;-97.39
2961928.9;-96.40
3012182.7;-97.11
3062436.5;-96.52
3112690.4;-97.26
3162944.2;-97.68
3213198.0;-97.46
3263451.8;-97.49
3313705.6;-98.16
3363959.4;-97.77
3414213.2;-98.25
3464467.0;-97.88
3514720.8;-98.44
3564974.6;-96.91
3615228.4;-98.43
3665482.2;-98.89
3715736.0;-97.96
3765989.8;-97.52
3816243.7;-98.58
3866497.5;-99.19
3916751.3;-98.60
3967005.1;-99.52
4017258.9;-98.44
4067512.7;-99.16
4117766.5;-99.31
4168020.3;-100.24
4218274.1;-99.37
4268527.9;-99.75
4318781.7;-99.77
4369035.5;-99.15
4419289.3;-99.12
4469543.1;-100.82
4519797.0;-100.62
4570050.8;-99.35
4620304.6;-98.70
4670558.4;-100.13
4720812.2;-99.81
4771066.0;-100.02
4821319.8;-99.07
4871573.6;-99.67
4921827.4;-98.93
4972081.2;-100.18
5022335.0;-99.38
5072588.8;-99.26
5122842.6;-100.43
5173096.4;-100.33
5223350.3;-99.90
5273604.1;-100.01
5323857.9;-100.69
5374111.7;-99.81
5424365.5;-100.26
5474619.3;-99.68
5524873.1;-99.43
5575126.9;-99.25
5625380.7;-99.08
5675634.5;-100.24
5725888.3;-100.33
5776142.1;-100.43
5826395.9;-100.46
5876649.7;-99.86
5926903.6;-100.18
5977157.4;-98.45
6027411.2;-99.18
6077665.0;-99.12
6127918.8;-100.60
6178172.6;-100.57
6228426.4;-99.12
6278680.2;-99.90
6328934.0;-100.61
6379187.8;-100.92
6429441.6;-100.62
6479695.4;-100.53
6529949.2;-100.63
6580203.0;-100.79
6630456.9;-100.25
6680710.7;-99.93
6730964.5;-101.14
6781218.3;-102.26
6831472.1;-99.81
6881725.9;-93.13
6931979.7;-100.23
6982233.5;-100.42
7032487.3;-101.24
7082741.1;-99.92
7132994.9;-100.11
7183248.7;-99.85
7233502.5;-100.33
7283756.3;-100.96
7334010.2;-100.68
7384264.0;-100.54
7434517.8;-100.30
7484771.6;-99.52
7535025.4;-101.48
7585279.2;-99.96
7635533.0;-101.12
7685786.8;-101.93
7736040.6;-101.61
7786294.4;-100.00
7836548.2;-100.54
7886802.0;-101.38
7937055.8;-101.27
7987309.6;-101.60
8037563.5;-100.42
8087817.3;-100.97
8138071.1;-100.92
8188324.9;-102.36
8238578.7;-101.61
8288832.5;-100.92
8339086.3;-102.47
8389340.1;-103.68
8439593.9;-102.47
8489847.7;-102.08
8540101.5;-102.13
8590355.3;-102.31
8640609.1;-101.93
8690862.9;-102.23
8741116.8;-102.34
8791370.6;-102.09
8841624.4;-102.92
8891878.2;-102.02
8942132.0;-103.23
8992385.8;-101.98
9042639.6;-102.61
9092893.4;-103.26
9143147.2;-102.18
9193401.0;-104.03
9243654.8;-103.54
9293908.6;-101.55
9344162.4;-102.37
9394416.2;-103.38
9444670.1;-102.35
9494923.9;-102.12
9545177.7;-103.19
9595431.5;-103.06
9645685.3;-103.54
9695939.1;-103.42
9746192.9;-103.74
9796446.7;-102.40
9846700.5;-102.87
9896954.3;-103.45
9947208.1;-104.07
9997461.9;-103.32
10047715.7;-104.36
10097969.5;-104.41
10148223.4;-104.19
10198477.2;-103.66
10248731.0;-104.10
10298984.8;-104.07
10349238.6;-103.63
10399492.4;-103.67
10449746.2;-103.98
10500000.0;-103.59
10550253.8;-104.30
10600507.6;-103.66
10650761.4;-104.22
10701015.2;-103.49
10751269.0;-104.38
10801522.8;-104.47
10851776.6;-103.56
10902030.5;-103.48
10952284.3;-103.79
11002538.1;-103.64
11052791.9;-104.30
11103045.7;-103.28
11153299.5;-103.05
11203553.3;-104.01
11253807.1;-104.36
11304060.9;-105.20
11354314.7;-104.76
11404568.5;-103.18
11454822.3;-103.17
11505076.1;-104.49
11555329.9;-102.98
11605583.8;-103.92
11655837.6;-104.54
11706091.4;-105.31
11756345.2;-104.06
11806599.0;-103.70
11856852.8;-104.23
11907106.6;-103.73
11957360.4;-103.64
12007614.2;-103.71
12057868.0;-103.26
12108121.8;-103.66
12158375.6;-104.40
12208629.4;-104.36
12258883.2;-104.95
12309137.1;-105.19
12359390.9;-103.75
12409644.7;-103.54
