Frequency in Hz;Power in dBm
600000.0;-85.91
650253.8;-85.71
700507.6;-85.42
750761.4;-87.28
801015.2;-86.43
851269.0;-87.54
901522.8;-88.28
951776.6;-85.42
1002030.5;-89.37
1052284.3;-89.91
1102538.1;-89.88
1152791.9;-90.19
1203045.7;-91.86
1253299.5;-91.42
1303553.3;-91.92
1353807.1;-93.51
1404060.9;-93.36
1454314.7;-92.98
1504568.5;-92.22
1554822.3;-93.34
1605076.1;-93.08
1655329.9;-93.97
1705583.8;-93.85
1755837.6;-93.26
1806091.4;-94.01
1856345.2;-94.32
1906599.0;-93.65
1956852.8;-95.44
2007106.6;-96.60
2057360.4;-95.43
2107614.2;-96.40
2157868.0;-95.20
2208121.8;-95.93
2258375.6;-95.28
2308629.4;-95.40
2358883.2;-95.91
2409137.1;-96.52
2459390.9;-96.17
2509644.7;-96.64
2559898.5;-96.80
2610152.3;-95.90
2660406.1;-96.83
2710659.9;-96.75
2760913.7;-97.44
2811167.5;-96.99
2861421.3;-97.83
2911675.1;-97.64
2961928.9;-97.07
3012182.7;-97.20
3062436.5;-97.81
3112690.4;-99.46
3162944.2;-97.29
3213198.0;-98.27
3263451.8;-97.35
3313705.6;-96.79
3363959.4;-98.46
3414213.2;-97.34
3464467.0;-98.25
3514720.8;-97.51
3564974.6;-97.77
3615228.4;-97.87
3665482.2;-98.55
3715736.0;-97.02
3765989.8;-97.22
3816243.7;-98.51
3866497.5;-98.91
3916751.3;-99.92
3967005.1;-98.46
4017258.9;-98.04
4067512.7;-99.07
4117766.5;-99.94
4168020.3;-99.91
4218274.1;-99.06
4268527.9;-99.15
4318781.7;-99.56
4369035.5;-99.31
4419289.3;-100.14
4469543.1;-100.43
4519797.0;-99.47
4570050.8;-100.01
4620304.6;-99.60
4670558.4;-99.28
4720812.2;-100.06
4771066.0;-98.77
4821319.8;-99.54
4871573.6;-99.77
4921827.4;-99.59
4972081.2;-99.76
5022335.0;-99.69
5072588.8;-100.50
5122842.6;-99.99
5173096.4;-99.45
5223350.3;-100.44
5273604.1;-101.19
5323857.9;-102.14
5374111.7;-99.82
5424365.5;-100.69
5474619.3;-100.17
5524873.1;-100.10
5575126.9;-99.25
5625380.7;-99.41
5675634.5;-100.35
5725888.3;-99.83
5776142.1;-100.29
5826395.9;-100.66
5876649.7;-98.83
5926903.6;-99.24
5977157.4;-99.69
6027411.2;-99.78
6077665.0;-99.52
6127918.8;-99.82
6178172.6;-100.66
6228426.4;-101.27
6278680.2;-99.73
6328934.0;-101.08
6379187.8;-100.39
6429441.6;-99.56
6479695.4;-100.71
6529949.2;-99.91
6580203.0;-100.47
6630456.9;-100.78
6680710.7;-99.08
6730964.5;-93.97
6781218.3;-86.56
6831472.1;-99.98
6881725.9;-98.40
6931979.7;-100.46
6982233.5;-101.32
7032487.3;-100.92
7082741.1;-100.74
7132994.9;-99.62
7183248.7;-100.26
7233502.5;-101.40
7283756.3;-101.12
7334010.2;-100.87
7384264.0;-100.55
7434517.8;-100.71
7484771.6;-100.68
7535025.4;-101.33
7585279.2;-101.01
7635533.0;-101.06
7685786.8;-100.59
7736040.6;-101.24
7786294.4;-101.80
7836548.2;-101.74
7886802.0;-101.91
7937055.8;-100.89
7987309.6;-101.29
8037563.5;-101.91
8087817.3;-100.88
8138071.1;-102.45
8188324.9;-101.79
8238578.7;-101.92
8288832.5;-101.98
8339086.3;-102.43
8389340.1;-101.75
8439593.9;-101.81
8489847.7;-102.70
8540101.5;-102.38
8590355.3;-102.14
8640609.1;-101.14
8690862.9;-101.76
8741116.8;-101.96
8791370.6;-102.91
8841624.4;-102.36
8891878.2;-101.99
8942132.0;-101.55
8992385.8;-103.81
9042639.6;-103.03
9092893.4;-102.27
9143147.2;-102.53
9193401.0;-102.33
9243654.8;-102.52
9293908.6;-102.44
9344162.4;-103.03
9394416.2;-103.46
9444670.1;-103.22
9494923.9;-102.26
9545177.7;-102.99
9595431.5;-102.66
9645685.3;-102.40
9695939.1;-102.27
9746192.9;-102.82
9796446.7;-102.97
9846700.5;-103.30
9896954.3;-103.69
9947208.1;-103.62
9997461.9;-103.43
10047715.7;-103.78
10097969.5;-103.10
10148223.4;-103.80
10198477.2;-105.13
10248731.0;-103.18
10298984.8;-102.58
10349238.6;-104.11
10399492.4;-103.75
10449746.2;-103.56
10500000.0;-103.04
10550253.8;-102.95
10600507.6;-103.19
10650761.4;-104.78
10701015.2;-103.54
10751269.0;-103.11
10801522.8;-103.92
10851776.6;-105.25
10902030.5;-103.44
10952284.3;-104.03
11002538.1;-104.07
11052791.9;-105.08
11103045.7;-103.10
11153299.5;-104.94
11203553.3;-103.77
11253807.1;-103.68
11304060.9;-104.16
11354314.7;-103.98
11404568.5;-102.91
11454822.3;-103.29
11505076.1;-103.66
11555329.9;-104.51
11605583.8;-102.75
11655837.6;-103.50
11706091.4;-104.58
11756345.2;-104.30
11806599.0;-103.89
11856852.8;-104.01
11907106.6;-104.85
11957360.4;-104.34
12007614.2;-104.21
12057868.0;-104.34
12108121.8;-103.05
12158375.6;-104.28
12208629.4;-104.75
12258883.2;-104.43
12309137.1;-105.35
12359390.9;-104.80
12409644.7;-104.48
12459898.5;-104.40
12510152.3;-105.13
12560406.1;-105.40
12610659.9;-105.01
12660913.7;-103.95
12711167.5;-104.79
12761421.3;-103.54
12811675.1;-103.71
12861928.9;-104.45
12912182.7;-104.93
12962436.5;-104.78
13012690.4;-104.11
13062944.2;-104.08
13113198.0;-104.65
13163451.8;-104.68
13213705.6;-104.80
13263959.4;-104.86
13314213.2;-103.54
13364467.0;-103.81
13414720.8;-104.17
13464974.6;-95.53
13515228.4;-67.12
13565482.2;-65.42
13615736.0;-101.94
13665989.8;-103.02
13716243.7;-104.17
13766497.5;-104.86
13816751.3;-105.18
13867005.1;-105.32
13917258.9;-104.30
13967512.7;-104.00
14017766.5;-104.33
14068020.3;-105.12
14118274.1;-105.30
14168527.9;-105.64
14218781.7;-105.82
14269035.5;-105.34
14319289.3;-105.38
14369543.1;-105.31
14419797.0;-104.42
14470050.8;-105.34
14520304.6;-105.86
14570558.4;-104.01
14620812.2;-103.88
14671066.0;-101.98
14721319.8;-104.96
14771573.6;-104.81
14821827.4;-104.93
14872081.2;-105.79
14922335.0;-105.24
14972588.8;-104.41
