Time (s),VGS_A,VGS_B,VDS_A,VDS_B,"[""CRTL_A"", ""IN_A"", ""CRTL_B"", ""IN_B"", ""nEN""]"
2.94e-07,4.734375398399999,-0.18749990400000005,-1.8749957120000005,47.499999232,768
2.945e-07,4.8125004032,-0.1093748992000001,-0.624995840000004,48.124999168,768
2.9500000000000003e-07,4.890625407999999,-0.031249894400000144,-1.8749957120000005,47.499999232,768
2.955e-07,4.8125004032,0.04687511039999981,-1.2499957760000058,48.124999168,768
2.96e-07,4.8125004032,-0.1093748992000001,-1.8749957120000005,48.124999168,768
2.9650000000000004e-07,4.8125004032,-0.18749990400000005,-1.2499957760000058,49.37499904,768
2.97e-07,4.9687504127999995,-0.2656249088,-1.8749957120000005,51.249998848000004,512
2.975e-07,5.0468754176,-0.18749990400000005,-1.8749957120000005,51.249998848000004,512
2.98e-07,5.0468754176,-0.031249894400000144,-2.4999956480000023,51.249998848000004,512
2.9850000000000003e-07,4.9687504127999995,-0.031249894400000144,-1.2499957760000058,49.999998976,0
2.99e-07,4.890625407999999,-0.1093748992000001,-1.8749957120000005,51.249998848000004,0
2.995e-07,4.890625407999999,-0.2656249088,-1.8749957120000005,51.874998784,0
3.0000000000000004e-07,4.890625407999999,-0.18749990400000005,-1.2499957760000058,53.124998656,0
3.005e-07,4.890625407999999,-0.1093748992000001,-0.624995840000004,53.124998656,0
3.01e-07,4.890625407999999,-0.1093748992000001,-1.2499957760000058,53.124998656,0
3.015e-07,4.8125004032,-0.031249894400000144,-1.8749957120000005,53.124998656,0
3.0200000000000003e-07,4.8125004032,-0.1093748992000001,-1.8749957120000005,53.749998592,0
3.025e-07,4.8125004032,-0.1093748992000001,-0.624995840000004,53.749998592,0
3.03e-07,4.734375398399999,-0.031249894400000144,-1.8749957120000005,54.374998528,0
3.0350000000000004e-07,4.890625407999999,-0.031249894400000144,-1.2499957760000058,54.999998464,0
3.04e-07,5.0468754176,-0.031249894400000144,-1.8749957120000005,54.999998464,0
3.045e-07,4.890625407999999,-0.18749990400000005,-1.8749957120000005,56.249998336000004,0
3.0500000000000004e-07,4.890625407999999,-0.2656249088,-1.8749957120000005,56.249998336000004,0
3.0550000000000003e-07,4.890625407999999,-0.18749990400000005,-1.2499957760000058,56.249998336000004,0
3.06e-07,4.890625407999999,0.04687511039999981,-1.8749957120000005,55.6249984,0
3.065e-07,4.734375398399999,0.04687511039999981,-0.624995840000004,54.999998464,0
3.0700000000000004e-07,4.8125004032,-0.031249894400000144,-1.2499957760000058,54.999998464,0
3.075e-07,4.8125004032,-0.1093748992000001,-1.8749957120000005,56.249998336000004,0
3.08e-07,4.8125004032,-0.18749990400000005,-2.4999956480000023,57.499998208,0
3.0850000000000004e-07,4.890625407999999,-0.1093748992000001,-1.2499957760000058,56.249998336000004,0
3.0900000000000003e-07,4.8125004032,-0.1093748992000001,-2.4999956480000023,54.999998464,0
3.095e-07,4.890625407999999,-0.1093748992000001,-1.8749957120000005,54.999998464,0
3.1e-07,4.8125004032,-0.1093748992000001,-1.8749957120000005,54.999998464,0
3.1050000000000003e-07,4.8125004032,-0.1093748992000001,-0.624995840000004,55.6249984,0
3.11e-07,4.890625407999999,-0.031249894400000144,-1.8749957120000005,54.374998528,0
3.115e-07,4.8125004032,-0.1093748992000001,-1.8749957120000005,53.749998592,0
3.1200000000000004e-07,4.8125004032,-0.1093748992000001,-1.8749957120000005,53.749998592,0
3.125e-07,4.734375398399999,-0.18749990400000005,-1.8749957120000005,53.124998656,0
3.13e-07,4.890625407999999,-0.2656249088,-2.4999956480000023,53.124998656,0
3.135e-07,4.8125004032,-0.2656249088,-1.8749957120000005,52.49999872,0
3.1400000000000003e-07,4.8125004032,-0.1093748992000001,-1.8749957120000005,51.249998848000004,0
3.145e-07,4.8125004032,-0.1093748992000001,-1.2499957760000058,50.624998912,0
3.15e-07,4.734375398399999,-0.1093748992000001,-1.2499957760000058,49.37499904,0
3.1550000000000004e-07,4.421875379199999,-0.18749990400000005,-1.2499957760000058,49.37499904,0
3.16e-07,3.9531253503999997,-0.18749990400000005,-1.2499957760000058,49.37499904,0
3.165e-07,3.328125312,-0.1093748992000001,-1.2499957760000058,46.874999296,0
3.1700000000000005e-07,3.0156252927999994,-0.031249894400000144,-1.2499957760000058,46.249999360000004,0
3.1750000000000003e-07,2.8593752831999995,-0.1093748992000001,-1.8749957120000005,44.999999488,0
3.18e-07,2.3125002495999993,-0.1093748992000001,-2.4999956480000023,43.749999616,0
3.185e-07,1.4531251967999999,-0.1093748992000001,4.0959999978440464e-06,42.499999744,0
3.1900000000000004e-07,0.35937512960000007,-0.1093748992000001,1.2500039680000015,42.499999744,0
3.195e-07,-0.578124928,-0.1093748992000001,3.7500037119999945,40.624999936,0
3.2e-07,-1.359374976,-0.1093748992000001,5.62500352,39.375000064,0
3.2050000000000004e-07,-1.9062500096,-0.1093748992000001,9.375003135999997,38.750000127999996,0
3.2100000000000003e-07,-2.0625000192,-0.18749990400000005,13.125002752,37.500000256,0
3.215e-07,-2.140625024,-0.1093748992000001,14.375002623999997,36.87500032,0
3.22e-07,-2.2187500287999997,-0.031249894400000144,13.125002752,33.750000639999996,0
3.2250000000000004e-07,-2.2968750336,-0.031249894400000144,12.500002815999999,32.500000768,0
3.23e-07,-2.2187500287999997,-0.1093748992000001,13.750002687999999,31.250000896,0
3.235e-07,-1.9843750143999999,-0.18749990400000005,18.12500224,31.250000896,1024
3.2400000000000004e-07,-1.2031249663999999,-0.18749990400000005,25.625001472,28.750001152,1024
3.2450000000000003e-07,-0.2656249088,-0.031249894400000144,30.62500096,26.875001343999998,3072
3.25e-07,0.28125012479999967,-0.1093748992000001,30.62500096,25.625001472,3072
3.255e-07,0.5156251392,-0.1093748992000001,26.250001408,23.125001728,3072
3.2600000000000003e-07,0.4375001344,-0.1093748992000001,21.875001855999997,21.875001855999997,3072
3.265e-07,0.4375001344,-0.1093748992000001,25.625001472,21.875001855999997,3072
3.27e-07,0.7500001535999998,-0.18749990400000005,32.500000768,21.25000192,3072
3.2750000000000004e-07,0.9843751679999997,-0.18749990400000005,40.0,19.375002111999997,3072
3.28e-07,1.1406251775999996,-0.1093748992000001,43.12499968,17.500002304,3072
3.285e-07,0.7500001535999998,-0.18749990400000005,39.375000064,15.625002496,3072
3.29e-07,0.35937512960000007,-0.2656249088,35.625000448,14.375002623999997,3072
3.2950000000000003e-07,0.04687511039999981,-0.2656249088,35.000000512,13.750002687999999,3072
3.3e-07,0.28125012479999967,-0.18749990400000005,40.0,12.500002815999999,3072
3.305e-07,0.35937512960000007,-0.1093748992000001,46.249999360000004,11.875002879999997,3072
3.3100000000000004e-07,0.20312511999999994,-0.1093748992000001,48.124999168,10.000003071999998,3072
3.315e-07,-0.4999999232000001,-0.2656249088,44.999999488,8.750003199999998,3072
3.32e-07,-0.968749952,-0.2656249088,44.374999552,8.125003264,3072
3.3250000000000005e-07,-0.968749952,-0.18749990400000005,47.499999232,6.875003391999996,3072
3.3300000000000003e-07,-0.4999999232000001,-0.18749990400000005,51.249998848000004,6.250003456000002,3072
3.335e-07,-0.1093748992000001,-0.18749990400000005,51.874998784,5.000003583999998,3072
