"# Channel 1"
"# Trace 4"
Frequency, Formatted Data, Formatted Data
+5.00000000000E+004, -2.63931611124E+003, +0.00000000000E+000
+5.19950000000E+004, -9.69833507280E+003, +0.00000000000E+000
+5.39900000000E+004, -1.23811787337E+004, +0.00000000000E+000
+5.59850000000E+004, -1.28526143849E+004, +0.00000000000E+000
+5.79800000000E+004, -1.37879517020E+004, +0.00000000000E+000
+5.99750000000E+004, -1.29954466440E+004, +0.00000000000E+000
+6.19700000000E+004, -1.27074924680E+004, +0.00000000000E+000
+6.39650000000E+004, -1.21241727709E+004, +0.00000000000E+000
+6.59600000000E+004, -1.19163716245E+004, +0.00000000000E+000
+6.79550000000E+004, -1.02113946141E+004, +0.00000000000E+000
+6.99500000000E+004, -1.03809438542E+004, +0.00000000000E+000
+7.19450000000E+004, -1.01716575945E+004, +0.00000000000E+000
+7.39400000000E+004, -9.85470693662E+003, +0.00000000000E+000
+7.59350000000E+004, -9.79510862148E+003, +0.00000000000E+000
+7.79300000000E+004, -9.59241082994E+003, +0.00000000000E+000
+7.99250000000E+004, -9.39455022516E+003, +0.00000000000E+000
+8.19200000000E+004, -9.06194560486E+003, +0.00000000000E+000
+8.39150000000E+004, -8.71220340345E+003, +0.00000000000E+000
+8.59100000000E+004, -8.52976833773E+003, +0.00000000000E+000
+8.79050000000E+004, -8.44996089275E+003, +0.00000000000E+000
+8.99000000000E+004, -8.24087170660E+003, +0.00000000000E+000
+9.18950000000E+004, -7.96156120065E+003, +0.00000000000E+000
+9.38900000000E+004, -7.78742781748E+003, +0.00000000000E+000
+9.58850000000E+004, -7.49646687913E+003, +0.00000000000E+000
+9.78800000000E+004, -7.41415187945E+003, +0.00000000000E+000
+9.98750000000E+004, -7.16220730185E+003, +0.00000000000E+000
+1.01870000000E+005, -6.99236203130E+003, +0.00000000000E+000
+1.03865000000E+005, -6.93899826965E+003, +0.00000000000E+000
+1.05860000000E+005, -6.76342698506E+003, +0.00000000000E+000
+1.07855000000E+005, -6.72899352463E+003, +0.00000000000E+000
+1.09850000000E+005, -6.62480462483E+003, +0.00000000000E+000
+1.11845000000E+005, -6.50023012068E+003, +0.00000000000E+000
+1.13840000000E+005, -6.23063394087E+003, +0.00000000000E+000
+1.15835000000E+005, -6.19775230699E+003, +0.00000000000E+000
+1.17830000000E+005, -6.10810339073E+003, +0.00000000000E+000
+1.19825000000E+005, -5.99393636861E+003, +0.00000000000E+000
+1.21820000000E+005, -5.95250796659E+003, +0.00000000000E+000
+1.23815000000E+005, -5.85292528735E+003, +0.00000000000E+000
+1.25810000000E+005, -5.68151059185E+003, +0.00000000000E+000
+1.27805000000E+005, -5.65478597977E+003, +0.00000000000E+000
+1.29800000000E+005, -5.52993240697E+003, +0.00000000000E+000
+1.31795000000E+005, -5.47416862051E+003, +0.00000000000E+000
+1.33790000000E+005, -5.36690380200E+003, +0.00000000000E+000
+1.35785000000E+005, -5.26966381440E+003, +0.00000000000E+000
+1.37780000000E+005, -5.17956056189E+003, +0.00000000000E+000
+1.39775000000E+005, -5.18094088806E+003, +0.00000000000E+000
+1.41770000000E+005, -5.12770792432E+003, +0.00000000000E+000
+1.43765000000E+005, -4.96919197103E+003, +0.00000000000E+000
+1.45760000000E+005, -5.00957325814E+003, +0.00000000000E+000
+1.47755000000E+005, -4.86953665542E+003, +0.00000000000E+000
+1.49750000000E+005, -4.82673624581E+003, +0.00000000000E+000
+1.51745000000E+005, -4.80945507273E+003, +0.00000000000E+000
+1.53740000000E+005, -4.71236654227E+003, +0.00000000000E+000
+1.55735000000E+005, -4.64186782241E+003, +0.00000000000E+000
+1.57730000000E+005, -4.63004770105E+003, +0.00000000000E+000
+1.59725000000E+005, -4.57672219296E+003, +0.00000000000E+000
+1.61720000000E+005, -4.49178774713E+003, +0.00000000000E+000
+1.63715000000E+005, -4.48975642389E+003, +0.00000000000E+000
+1.65710000000E+005, -4.37091355098E+003, +0.00000000000E+000
+1.67705000000E+005, -4.37648349383E+003, +0.00000000000E+000
+1.69700000000E+005, -4.31322619553E+003, +0.00000000000E+000
+1.71695000000E+005, -4.33083750098E+003, +0.00000000000E+000
+1.73690000000E+005, -4.21407473446E+003, +0.00000000000E+000
+1.75685000000E+005, -4.19351822427E+003, +0.00000000000E+000
+1.77680000000E+005, -4.19096541707E+003, +0.00000000000E+000
+1.79675000000E+005, -4.08024676134E+003, +0.00000000000E+000
+1.81670000000E+005, -4.02476305447E+003, +0.00000000000E+000
+1.83665000000E+005, -3.97972137546E+003, +0.00000000000E+000
+1.85660000000E+005, -3.94373001067E+003, +0.00000000000E+000
+1.87655000000E+005, -3.91772251786E+003, +0.00000000000E+000
+1.89650000000E+005, -3.88253351448E+003, +0.00000000000E+000
+1.91645000000E+005, -3.85765884926E+003, +0.00000000000E+000
+1.93640000000E+005, -3.78223027455E+003, +0.00000000000E+000
+1.95635000000E+005, -3.75596351965E+003, +0.00000000000E+000
+1.97630000000E+005, -3.75734926381E+003, +0.00000000000E+000
+1.99625000000E+005, -3.69982062815E+003, +0.00000000000E+000
+2.01620000000E+005, -3.62925291017E+003, +0.00000000000E+000
+2.03615000000E+005, -3.63879845457E+003, +0.00000000000E+000
+2.05610000000E+005, -3.55845465704E+003, +0.00000000000E+000
+2.07605000000E+005, -3.57226539856E+003, +0.00000000000E+000
+2.09600000000E+005, -3.52250742101E+003, +0.00000000000E+000
+2.11595000000E+005, -3.47601500599E+003, +0.00000000000E+000
+2.13590000000E+005, -3.45686259655E+003, +0.00000000000E+000
+2.15585000000E+005, -3.42211827782E+003, +0.00000000000E+000
+2.17580000000E+005, -3.39139751033E+003, +0.00000000000E+000
+2.19575000000E+005, -3.38123011778E+003, +0.00000000000E+000
+2.21570000000E+005, -3.31441629302E+003, +0.00000000000E+000
+2.23565000000E+005, -3.32185278004E+003, +0.00000000000E+000
+2.25560000000E+005, -3.28571640798E+003, +0.00000000000E+000
+2.27555000000E+005, -3.26435721620E+003, +0.00000000000E+000
+2.29550000000E+005, -3.25973428413E+003, +0.00000000000E+000
+2.31545000000E+005, -3.22261265474E+003, +0.00000000000E+000
+2.33540000000E+005, -3.17952667704E+003, +0.00000000000E+000
+2.35535000000E+005, -3.14677211804E+003, +0.00000000000E+000
+2.37530000000E+005, -3.11843876980E+003, +0.00000000000E+000
+2.39525000000E+005, -3.09932850801E+003, +0.00000000000E+000
+2.41520000000E+005, -3.08043186458E+003, +0.00000000000E+000
+2.43515000000E+005, -3.04857991121E+003, +0.00000000000E+000
+2.45510000000E+005, -3.03823969306E+003, +0.00000000000E+000
+2.47505000000E+005, -2.99232221714E+003, +0.00000000000E+000
+2.49500000000E+005, -2.97831796317E+003, +0.00000000000E+000
+2.51495000000E+005, -2.95307999035E+003, +0.00000000000E+000
+2.53490000000E+005, -2.92659813422E+003, +0.00000000000E+000
+2.55485000000E+005, -2.92025561797E+003, +0.00000000000E+000
