Time (s),VGS_A,VGS_B,VDS_A
0.0,1.4999996672,-0.1250001664,22.500001792
5e-10,1.9374996223999998,0.31249978879999984,18.750002176
1e-09,2.312499584,0.24999979519999993,16.875002367999997
1.5000000000000002e-09,2.7499995392,-0.18750016000000014,15.625002496
2e-09,3.3124994815999997,-0.3750001408000001,13.125002752
2.5e-09,3.8124994304,0.12499980799999988,11.250002943999998
3.0000000000000004e-09,4.3749993728,0.5624997632,8.750003199999998
3.5000000000000003e-09,4.6249993472,0.6874997503999998,6.875003391999996
4e-09,4.8124993279999995,0.18749980160000002,5.62500352
4.500000000000001e-09,4.9374993152,-0.31250014719999997,3.7500037119999945
5e-09,5.0624993024,-0.4375001344,1.8750039039999962
5.5000000000000004e-09,5.1249992959999995,-0.18750016000000014,0.6250040319999997
6.000000000000001e-09,4.9999993088,0.12499980799999988,-1.2499957760000058
6.5e-09,4.9374993152,0.062499814399999964,-2.4999956480000023
7.000000000000001e-09,4.9374993152,-0.25000015360000005,-3.124995584000004
7.500000000000001e-09,5.0624993024,-0.3750001408000001,-3.749995519999999
8e-09,5.1874992896,-0.31250014719999997,-3.749995519999999
8.5e-09,5.1874992896,-0.1250001664,-4.374995456000001
9.000000000000001e-09,5.1874992896,-0.18750016000000014,-3.749995519999999
9.5e-09,5.249999283199999,-0.31250014719999997,-2.4999956480000023
1e-08,5.3749992704,-0.4375001344,-2.4999956480000023
1.0500000000000001e-08,5.3749992704,-0.31250014719999997,-2.4999956480000023
1.1000000000000001e-08,5.3749992704,-1.7920000017213056e-07,-2.4999956480000023
1.15e-08,5.1874992896,0.062499814399999964,-1.8749957120000005
1.2000000000000002e-08,5.0624993024,0.062499814399999964,-0.624995840000004
1.2500000000000001e-08,4.9999993088,-0.1250001664,4.0959999978440464e-06
1.3e-08,4.9999993088,-0.31250014719999997,-1.2499957760000058
1.35e-08,4.9374993152,-0.25000015360000005,-1.8749957120000005
1.4000000000000001e-08,4.6874993408,-0.1250001664,-1.2499957760000058
1.45e-08,4.7499993344,0.062499814399999964,-2.4999956480000023
1.5000000000000002e-08,4.7499993344,0.062499814399999964,-2.4999956480000023
1.55e-08,4.8749993216,-1.7920000017213056e-07,-3.124995584000004
1.6e-08,4.8749993216,-0.06250017280000009,-1.8749957120000005
1.6500000000000002e-08,4.7499993344,-0.1250001664,-2.4999956480000023
1.7e-08,4.7499993344,-0.1250001664,-1.8749957120000005
1.75e-08,4.8124993279999995,-0.25000015360000005,-1.2499957760000058
1.8000000000000002e-08,4.9374993152,-0.25000015360000005,-0.624995840000004
1.85e-08,4.8124993279999995,-0.18750016000000014,-0.624995840000004
1.9e-08,4.8124993279999995,-0.18750016000000014,-1.8749957120000005
1.9500000000000003e-08,4.6249993472,-0.1250001664,-1.8749957120000005
2e-08,4.6874993408,-0.18750016000000014,-0.624995840000004
2.05e-08,4.8124993279999995,-0.1250001664,0.6250040319999997
2.1000000000000003e-08,4.8124993279999995,-0.18750016000000014,-0.624995840000004
2.15e-08,4.7499993344,-0.18750016000000014,-1.2499957760000058
2.2000000000000002e-08,4.8124993279999995,-0.1250001664,-1.2499957760000058
2.2500000000000003e-08,4.8749993216,-0.06250017280000009,-2.4999956480000023
2.3e-08,4.9999993088,-0.06250017280000009,-1.2499957760000058
2.3500000000000002e-08,5.1874992896,-0.06250017280000009,-1.2499957760000058
2.4000000000000003e-08,5.0624993024,-1.7920000017213056e-07,-0.624995840000004
2.45e-08,4.8749993216,-1.7920000017213056e-07,-1.8749957120000005
2.5000000000000002e-08,4.8749993216,0.062499814399999964,-1.8749957120000005
2.55e-08,4.8749993216,-1.7920000017213056e-07,-1.2499957760000058
2.6e-08,5.0624993024,-1.7920000017213056e-07,-1.2499957760000058
2.6500000000000002e-08,4.9374993152,-1.7920000017213056e-07,-1.8749957120000005
2.7e-08,4.9374993152,-1.7920000017213056e-07,-2.4999956480000023
2.75e-08,4.8124993279999995,0.062499814399999964,-1.8749957120000005
2.8000000000000003e-08,4.8749993216,0.062499814399999964,-1.2499957760000058
2.85e-08,4.9999993088,0.062499814399999964,-0.624995840000004
2.9e-08,5.0624993024,0.062499814399999964,-1.8749957120000005
2.9500000000000003e-08,4.9999993088,-1.7920000017213056e-07,-1.2499957760000058
3.0000000000000004e-08,4.9999993088,-1.7920000017213056e-07,-1.2499957760000058
3.05e-08,4.9999993088,-0.1250001664,-1.8749957120000005
3.1e-08,4.9999993088,-0.1250001664,-0.624995840000004
3.1500000000000004e-08,4.9999993088,-0.06250017280000009,-0.624995840000004
3.2e-08,4.8749993216,-0.06250017280000009,4.0959999978440464e-06
3.25e-08,4.7499993344,-0.06250017280000009,-1.8749957120000005
3.3000000000000004e-08,4.7499993344,-0.06250017280000009,-1.2499957760000058
3.35e-08,4.8124993279999995,-0.06250017280000009,-1.2499957760000058
3.4e-08,4.9374993152,-0.1250001664,-0.624995840000004
3.4500000000000005e-08,4.8749993216,-0.06250017280000009,-1.2499957760000058
3.5e-08,4.8749993216,-0.1250001664,-1.8749957120000005
3.55e-08,4.8749993216,-1.7920000017213056e-07,-1.8749957120000005
3.6000000000000005e-08,4.9999993088,-0.06250017280000009,-1.2499957760000058
3.65e-08,5.1249992959999995,-0.1250001664,-0.624995840000004
3.7e-08,4.9999993088,-0.1250001664,-1.2499957760000058
3.7500000000000005e-08,4.187499391999999,-0.1250001664,-1.2499957760000058
3.8e-08,3.1874994944,0.062499814399999964,-1.2499957760000058
3.85e-08,2.6874995455999997,0.062499814399999964,-2.4999956480000023
3.9000000000000005e-08,2.7499995392,0.062499814399999964,-2.4999956480000023
3.95e-08,2.5624995584,-0.06250017280000009,-1.2499957760000058
4e-08,1.9374996223999998,-0.18750016000000014,-0.624995840000004
4.0500000000000005e-08,1.1874996992,-0.1250001664,-1.8749957120000005
4.1e-08,0.49999976960000003,0.062499814399999964,-1.8749957120000005
4.15e-08,-0.1250001664,0.062499814399999964,-1.8749957120000005
4.2000000000000006e-08,-0.5625001216000001,-1.7920000017213056e-07,-1.2499957760000058
4.2500000000000003e-08,-1.0000000768000001,-0.1250001664,-1.8749957120000005
4.3e-08,-1.437500032,-0.18750016000000014,-2.4999956480000023
4.3500000000000006e-08,-1.6875000064,-0.1250001664,-2.4999956480000023
4.4000000000000004e-08,-1.9374999808,-1.7920000017213056e-07,-1.2499957760000058
4.45e-08,-2.062499968,0.062499814399999964,-1.2499957760000058
4.5000000000000006e-08,-1.9374999808,-0.1250001664,-1.8749957120000005
4.5500000000000004e-08,-1.5000000256,-0.18750016000000014,-1.8749957120000005
4.6e-08,-0.8125000960000001,-0.1250001664,-2.4999956480000023
4.6500000000000006e-08,-0.18750016000000014,0.062499814399999964,-2.4999956480000023
4.7000000000000004e-08,0.18749980160000002,-1.7920000017213056e-07,-2.4999956480000023
4.75e-08,0.31249978879999984,-0.1250001664,-2.4999956480000023
4.8000000000000006e-08,0.31249978879999984,-0.18750016000000014,4.0959999978440464e-06
4.8500000000000004e-08,0.4374997760000001,-0.1250001664,4.0959999978440464e-06
4.9e-08,0.6874997503999998,0.062499814399999964,2.500003839999998
4.95e-08,0.8124997376,0.062499814399999964,4.375003647999996
5.0000000000000004e-08,0.8124997376,-0.1250001664,6.875003391999996
5.05e-08,0.5624997632,-0.18750016000000014,11.875002879999997
5.1e-08,0.49999976960000003,-0.18750016000000014,15.625002496
5.1500000000000005e-08,0.4374997760000001,-0.06250017280000009,15.625002496
5.2e-08,0.49999976960000003,0.062499814399999964,16.250002432
5.25e-08,0.31249978879999984,-0.06250017280000009,16.875002367999997
5.3000000000000005e-08,-0.06250017280000009,-0.18750016000000014,20.000002048
5.35e-08,-0.5000001279999999,-0.18750016000000014,26.875001343999998
5.4e-08,-0.6250001152,-0.1250001664,32.500000768
5.4500000000000005e-08,-0.3750001408000001,-0.06250017280000009,32.500000768
5.5e-08,-0.1250001664,-0.06250017280000009,28.750001152
5.55e-08,-1.7920000017213056e-07,-0.1250001664,25.625001472
5.6000000000000005e-08,-0.25000015360000005,-0.1250001664,29.375001087999998
5.65e-08,-0.6250001152,-0.06250017280000009,37.500000256
5.7e-08,-0.5625001216000001,0.062499814399999964,46.249999360000004
5.7500000000000005e-08,-0.31250014719999997,-0.1250001664,47.499999232
5.8e-08,0.12499980799999988,-0.25000015360000005,42.499999744
5.85e-08,0.18749980160000002,-0.1250001664,36.87500032
5.9000000000000006e-08,0.062499814399999964,-1.7920000017213056e-07,36.87500032
5.9500000000000003e-08,-0.06250017280000009,-0.06250017280000009,43.749999616
6.000000000000001e-08,-0.1250001664,-0.06250017280000009,51.249998848000004
6.05e-08,0.062499814399999964,-0.18750016000000014,52.49999872
6.1e-08,0.24999979519999993,-0.18750016000000014,48.749999104
6.15e-08,0.12499980799999988,-0.1250001664,47.499999232
6.2e-08,-1.7920000017213056e-07,-0.06250017280000009,49.999998976
6.250000000000001e-08,-0.1250001664,-1.7920000017213056e-07,52.49999872
6.300000000000001e-08,-1.7920000017213056e-07,-0.06250017280000009,53.124998656
6.35e-08,0.18749980160000002,-0.1250001664,48.749999104
6.4e-08,0.062499814399999964,-0.18750016000000014,46.874999296
6.45e-08,-0.1250001664,-0.06250017280000009,49.37499904
6.5e-08,-0.31250014719999997,-0.06250017280000009,54.999998464
6.55e-08,-0.31250014719999997,-0.06250017280000009,56.874998272
6.600000000000001e-08,-0.1250001664,-0.1250001664,53.124998656
6.65e-08,-0.06250017280000009,-0.1250001664,47.499999232
6.7e-08,-0.1250001664,-0.18750016000000014,44.999999488
6.75e-08,-0.25000015360000005,-0.1250001664,46.249999360000004
6.8e-08,-0.25000015360000005,-0.06250017280000009,50.624998912
6.85e-08,-0.1250001664,-0.1250001664,51.249998848000004
6.900000000000001e-08,0.062499814399999964,-0.31250014719999997,48.749999104
6.950000000000001e-08,-0.1250001664,-0.5000001279999999,46.249999360000004
7e-08,-0.18750016000000014,-0.6250001152,44.999999488
7.05e-08,-0.18750016000000014,-0.6875001088000001,43.12499968
7.1e-08,-0.06250017280000009,-0.8125000960000001,42.499999744
7.15e-08,0.062499814399999964,-0.8750000896000001,40.624999936
7.200000000000001e-08,-1.7920000017213056e-07,-0.9375000832,39.375000064
7.250000000000001e-08,-0.1250001664,-0.8125000960000001,38.125000192
7.3e-08,-0.18750016000000014,-0.3750001408000001,39.375000064
7.35e-08,-0.18750016000000014,0.31249978879999984,39.375000064
7.4e-08,-0.06250017280000009,1.1249997056,38.125000192
7.45e-08,-0.18750016000000014,1.9999996159999998,34.375000576
7.500000000000001e-08,-0.18750016000000014,2.6249995520000002,30.000001024
7.550000000000001e-08,-0.1250001664,3.1874994944,29.375001087999998
7.6e-08,0.062499814399999964,3.9999994112,30.000001024
7.65e-08,-1.7920000017213056e-07,4.5624993536,30.000001024
7.7e-08,-0.06250017280000009,4.8124993279999995,29.375001087999998
7.75e-08,-0.18750016000000014,4.8749993216,28.125001216
7.800000000000001e-08,-0.18750016000000014,4.9999993088,25.000001536
7.850000000000001e-08,-0.06250017280000009,5.1874992896,22.500001792
7.9e-08,-1.7920000017213056e-07,5.249999283199999,21.25000192
7.95e-08,-0.1250001664,5.249999283199999,20.000002048
8e-08,-0.1250001664,5.249999283199999,20.000002048
8.05e-08,-0.1250001664,5.3749992704,18.750002176
8.100000000000001e-08,-1.7920000017213056e-07,5.4999992576,18.12500224
8.150000000000001e-08,0.062499814399999964,5.6249992448,17.500002304
8.2e-08,-1.7920000017213056e-07,5.7499992319999995,16.875002367999997
8.25e-08,-0.1250001664,5.7499992319999995,15.625002496
8.3e-08,-0.06250017280000009,5.6249992448,15.000002559999999
8.35e-08,-1.7920000017213056e-07,5.562499251199999,13.750002687999999
8.400000000000001e-08,0.062499814399999964,5.562499251199999,13.125002752
8.450000000000001e-08,-1.7920000017213056e-07,5.4374992639999995,11.875002879999997
