Frequency in Hz;Power in dBm
600000.0;-86.51
650253.8;-86.09
700507.6;-85.68
750761.4;-87.23
801015.2;-88.55
851269.0;-88.84
901522.8;-89.21
951776.6;-85.47
1002030.5;-89.23
1052284.3;-90.52
1102538.1;-89.80
1152791.9;-90.75
1203045.7;-91.53
1253299.5;-91.96
1303553.3;-91.60
1353807.1;-92.65
1404060.9;-92.02
1454314.7;-92.45
1504568.5;-93.21
1554822.3;-92.59
1605076.1;-92.77
1655329.9;-94.41
1705583.8;-94.61
1755837.6;-94.00
1806091.4;-94.50
1856345.2;-95.28
1906599.0;-94.79
1956852.8;-93.56
2007106.6;-94.50
2057360.4;-93.97
2107614.2;-94.91
2157868.0;-94.76
2208121.8;-96.02
2258375.6;-96.39
2308629.4;-96.03
2358883.2;-96.07
2409137.1;-96.44
2459390.9;-96.24
2509644.7;-96.19
2559898.5;-96.52
2610152.3;-96.93
2660406.1;-95.93
2710659.9;-96.54
2760913.7;-95.53
2811167.5;-95.81
2861421.3;-96.49
2911675.1;-96.74
2961928.9;-97.31
3012182.7;-97.21
3062436.5;-96.76
3112690.4;-96.81
3162944.2;-97.32
3213198.0;-97.14
3263451.8;-97.61
3313705.6;-96.91
3363959.4;-96.86
3414213.2;-97.54
3464467.0;-98.23
3514720.8;-98.64
3564974.6;-97.81
3615228.4;-97.00
3665482.2;-97.73
3715736.0;-98.56
3765989.8;-98.47
3816243.7;-98.43
3866497.5;-97.18
3916751.3;-98.99
3967005.1;-98.64
4017258.9;-97.95
4067512.7;-98.96
4117766.5;-100.37
4168020.3;-98.97
4218274.1;-98.70
4268527.9;-98.11
4318781.7;-100.42
4369035.5;-98.85
4419289.3;-99.04
4469543.1;-100.34
4519797.0;-97.82
4570050.8;-98.29
4620304.6;-98.82
4670558.4;-99.50
4720812.2;-99.20
4771066.0;-98.55
4821319.8;-97.85
4871573.6;-98.14
4921827.4;-99.97
4972081.2;-99.67
5022335.0;-99.16
5072588.8;-97.76
5122842.6;-98.74
5173096.4;-93.19
5223350.3;-99.12
5273604.1;-98.38
5323857.9;-98.95
5374111.7;-98.89
5424365.5;-99.80
5474619.3;-98.84
5524873.1;-98.18
5575126.9;-98.98
5625380.7;-98.42
5675634.5;-98.99
5725888.3;-99.50
5776142.1;-97.65
5826395.9;-98.60
5876649.7;-98.14
5926903.6;-97.56
5977157.4;-97.79
6027411.2;-97.77
6077665.0;-97.41
6127918.8;-97.36
6178172.6;-98.22
6228426.4;-97.39
6278680.2;-96.29
6328934.0;-95.52
6379187.8;-95.45
6429441.6;-94.84
6479695.4;-94.85
6529949.2;-94.99
6580203.0;-93.85
6630456.9;-94.46
6680710.7;-92.82
6730964.5;-92.02
6781218.3;-92.55
6831472.1;-90.01
6881725.9;-89.33
6931979.7;-86.89
6982233.5;-84.89
7032487.3;-83.34
7082741.1;-76.57
7132994.9;-65.36
7183248.7;-29.80
7233502.5;-71.62
7283756.3;-78.74
7334010.2;-83.37
7384264.0;-85.81
7434517.8;-87.76
7484771.6;-88.47
7535025.4;-90.38
7585279.2;-92.27
7635533.0;-93.42
7685786.8;-93.56
7736040.6;-93.48
7786294.4;-94.88
7836548.2;-96.15
7886802.0;-96.26
7937055.8;-95.48
7987309.6;-96.75
8037563.5;-97.75
8087817.3;-99.05
8138071.1;-98.17
8188324.9;-98.25
8238578.7;-97.72
8288832.5;-98.42
8339086.3;-99.42
8389340.1;-99.14
8439593.9;-99.23
