Time (s),VDS_A,VDS_B,V_MR
0.0,-0.7812485120000012,45.31250432,67.49999616
5e-10,-1.5624985600000016,45.31250432,69.062496256
1e-09,-1.5624985600000016,45.31250432,65.937496064
1.5000000000000002e-09,1.5359999991915174e-06,45.31250432,62.812495872
2e-09,1.5359999991915174e-06,46.09375436799999,64.37499596800001
2.5e-09,0.7812515839999996,46.875004415999996,62.812495872
3.0000000000000004e-09,1.5359999991915174e-06,46.875004415999996,58.124995584000004
3.5000000000000003e-09,-0.7812485120000012,46.875004415999996,56.562495487999996
4e-09,-0.7812485120000012,46.875004415999996,54.999995392
4.500000000000001e-09,-0.7812485120000012,47.656254464,54.999995392
5e-09,0.7812515839999996,47.656254464,51.8749952
5.5000000000000004e-09,1.5359999991915174e-06,47.656254464,50.31249510400001
6.000000000000001e-09,1.5359999991915174e-06,49.218754559999994,47.187494912000005
6.5e-09,-1.5624985600000016,50.000004608,45.624994816
7.000000000000001e-09,-1.5624985600000016,50.000004608,42.49999462400001
7.500000000000001e-09,-0.7812485120000012,49.218754559999994,40.937494528
8e-09,-0.7812485120000012,49.218754559999994,37.812494336
8.5e-09,-1.5624985600000016,50.781254656,37.812494336
9.000000000000001e-09,-1.5624985600000016,51.56250470399999,33.124994048000005
9.5e-09,-1.5624985600000016,51.56250470399999,31.562493951999997
1e-08,-0.7812485120000012,52.343754751999995,31.562493951999997
1.0500000000000001e-08,1.5359999991915174e-06,51.56250470399999,28.43749376000001
1.1000000000000001e-08,1.5359999991915174e-06,52.343754751999995,25.312493568000008
1.15e-08,-0.7812485120000012,52.343754751999995,22.187493376000006
1.2000000000000002e-08,-1.5624985600000016,51.56250470399999,19.062493184000004
1.2500000000000001e-08,-1.5624985600000016,52.343754751999995,20.624993279999998
1.3e-08,1.5359999991915174e-06,53.1250048,14.374992896000009
1.35e-08,1.5359999991915174e-06,52.343754751999995,11.249992704000007
1.4000000000000001e-08,0.7812515839999996,52.343754751999995,11.249992704000007
1.45e-08,-0.7812485120000012,53.906254848,6.562492415999998
1.5000000000000002e-08,-1.5624985600000016,53.906254848,6.562492415999998
1.55e-08,-1.5624985600000016,52.343754751999995,3.4374922240000103
1.6e-08,-0.7812485120000012,53.1250048,0.3124920319999944
1.6500000000000002e-08,-0.7812485120000012,53.906254848,0.3124920319999944
1.7e-08,-0.7812485120000012,53.906254848,0.3124920319999944
1.75e-08,-0.7812485120000012,53.906254848,-4.375008256000001
1.8000000000000002e-08,-1.5624985600000016,53.906254848,-4.375008256000001
1.85e-08,-0.7812485120000012,54.68750489599999,-7.5000084479999884
1.9e-08,-0.7812485120000012,52.343754751999995,-9.062508543999996
1.9500000000000003e-08,-0.7812485120000012,53.1250048,-12.187508735999984
2e-08,-1.5624985600000016,52.343754751999995,-13.750008831999992
2.05e-08,-1.5624985600000016,52.343754751999995,-13.750008831999992
2.1000000000000003e-08,-0.7812485120000012,52.343754751999995,-15.312508928
2.15e-08,-0.7812485120000012,50.781254656,-16.875009024000008
2.2000000000000002e-08,1.5359999991915174e-06,50.000004608,-20.000009215999995
2.2500000000000003e-08,-0.7812485120000012,50.781254656,-21.562509312000003
2.3e-08,-0.7812485120000012,50.000004608,-21.562509312000003
2.3500000000000002e-08,-0.7812485120000012,48.437504512000004,-24.68750950399999
2.4000000000000003e-08,1.5359999991915174e-06,48.437504512000004,-26.2500096
2.45e-08,-0.7812485120000012,46.875004415999996,-24.68750950399999
2.5000000000000002e-08,1.5359999991915174e-06,46.09375436799999,-26.2500096
2.55e-08,-0.7812485120000012,45.31250432,-27.812509696000006
2.6e-08,-1.5624985600000016,44.531254272,-27.812509696000006
2.6500000000000002e-08,-0.7812485120000012,44.531254272,-27.812509696000006
2.7e-08,-1.5624985600000016,42.187504128,-29.375009791999986
2.75e-08,1.5359999991915174e-06,41.40625408,-29.375009791999986
2.8000000000000003e-08,1.5359999991915174e-06,39.843753984,-30.937509887999994
2.85e-08,1.562501632,39.843753984,-27.812509696000006
2.9e-08,2.3437516800000004,38.281253887999995,-29.375009791999986
2.9500000000000003e-08,4.687501823999998,36.718753792,-29.375009791999986
3.0000000000000004e-08,9.375002111999997,35.937503744,-29.375009791999986
3.05e-08,12.500002303999999,35.156253696,-29.375009791999986
3.1e-08,14.0625024,33.5937536,-29.375009791999986
3.1500000000000004e-08,14.0625024,31.250003456,-29.375009791999986
3.2e-08,13.281252351999996,31.250003456,-29.375009791999986
3.25e-08,13.281252351999996,28.906253311999997,-27.812509696000006
3.3000000000000004e-08,16.406252543999997,28.125003264,-27.812509696000006
3.35e-08,22.656252928,26.562503168,-29.375009791999986
3.4e-08,26.562503168,26.562503168,-27.812509696000006
3.4500000000000005e-08,29.68750336,25.000003072,-26.2500096
3.5e-08,26.562503168,23.437502975999998,-24.68750950399999
3.55e-08,25.000003072,20.312502783999996,-23.125009407999983
3.6000000000000005e-08,24.218753024,20.312502783999996,-23.125009407999983
3.65e-08,29.68750336,18.750002687999995,-20.000009215999995
3.7e-08,36.718753792,17.968752639999998,-20.000009215999995
3.7500000000000005e-08,41.40625408,15.625002496,-20.000009215999995
3.8e-08,39.843753984,15.625002496,-16.875009024000008
3.85e-08,34.375003647999996,13.281252351999996,-16.875009024000008
3.9000000000000005e-08,32.812503551999995,11.718752256000002,-15.312508928
3.95e-08,36.718753792,10.937502207999998,-13.750008831999992
4e-08,43.750004223999994,10.937502207999998,-12.187508735999984
4.0500000000000005e-08,48.437504512000004,9.375002111999997,-9.062508543999996
4.1e-08,47.656254464,7.031251967999999,-5.937508352000009
4.15e-08,42.968754176000004,5.468751871999999,-5.937508352000009
4.2000000000000006e-08,42.187504128,5.468751871999999,-2.812508159999993
4.2500000000000003e-08,45.31250432,5.468751871999999,-1.250008063999985
4.3e-08,49.218754559999994,5.468751871999999,1.8749921280000024
4.3500000000000006e-08,51.56250470399999,3.9062517759999977,3.4374922240000103
4.4000000000000004e-08,50.000004608,2.3437516800000004,3.4374922240000103
4.45e-08,46.875004415999996,1.562501632,8.124992512000006
4.5000000000000006e-08,49.218754559999994,1.5359999991915174e-06,8.124992512000006
4.5500000000000004e-08,53.1250048,1.5359999991915174e-06,12.812492800000001
4.6e-08,56.250004992,1.5359999991915174e-06,14.374992896000009
4.6500000000000006e-08,53.906254848,1.5359999991915174e-06,17.499993087999997
4.7000000000000004e-08,50.781254656,-2.343748608000002,19.062493184000004
4.75e-08,49.218754559999994,-3.9062487039999993,20.624993279999998
4.8000000000000006e-08,51.56250470399999,-3.1249986560000025,20.624993279999998
4.8500000000000004e-08,54.68750489599999,-3.1249986560000025,26.874993664
