Frequency in Hz;Power in dBm
600000.0;-86.20
650253.8;-86.64
700507.6;-88.42
750761.4;-86.05
801015.2;-88.41
851269.0;-88.41
901522.8;-89.10
951776.6;-88.40
1002030.5;-90.17
1052284.3;-90.96
1102538.1;-91.94
1152791.9;-89.73
1203045.7;-91.44
1253299.5;-91.56
1303553.3;-91.61
1353807.1;-91.80
1404060.9;-92.42
1454314.7;-93.10
1504568.5;-92.86
1554822.3;-93.64
1605076.1;-93.76
1655329.9;-94.57
1705583.8;-94.30
1755837.6;-95.09
1806091.4;-94.49
1856345.2;-95.62
1906599.0;-94.99
1956852.8;-95.43
2007106.6;-94.04
2057360.4;-95.96
2107614.2;-95.74
2157868.0;-96.65
2208121.8;-95.14
2258375.6;-94.64
2308629.4;-95.50
2358883.2;-95.22
2409137.1;-97.05
2459390.9;-95.90
2509644.7;-96.40
2559898.5;-96.01
2610152.3;-95.56
2660406.1;-97.27
2710659.9;-96.47
2760913.7;-96.94
2811167.5;-95.24
2861421.3;-96.78
2911675.1;-97.63
2961928.9;-96.78
3012182.7;-97.08
3062436.5;-97.84
3112690.4;-96.10
3162944.2;-97.14
3213198.0;-97.46
3263451.8;-98.41
3313705.6;-97.02
3363959.4;-98.24
3414213.2;-99.13
3464467.0;-98.04
3514720.8;-97.28
3564974.6;-97.74
3615228.4;-99.00
3665482.2;-97.48
3715736.0;-98.70
3765989.8;-97.84
3816243.7;-98.25
3866497.5;-99.22
3916751.3;-98.64
3967005.1;-99.10
4017258.9;-99.39
4067512.7;-98.32
4117766.5;-98.65
4168020.3;-99.77
4218274.1;-100.44
4268527.9;-100.32
4318781.7;-99.02
4369035.5;-99.77
4419289.3;-100.17
4469543.1;-100.14
4519797.0;-99.70
4570050.8;-100.41
4620304.6;-99.25
4670558.4;-99.48
4720812.2;-99.37
4771066.0;-99.29
4821319.8;-99.72
4871573.6;-100.25
4921827.4;-98.67
4972081.2;-100.63
5022335.0;-99.95
5072588.8;-100.09
5122842.6;-100.08
5173096.4;-100.52
5223350.3;-100.47
5273604.1;-101.49
5323857.9;-99.93
5374111.7;-99.94
5424365.5;-100.55
5474619.3;-100.84
5524873.1;-100.60
5575126.9;-100.52
5625380.7;-99.53
5675634.5;-100.93
5725888.3;-99.42
5776142.1;-100.18
5826395.9;-99.89
5876649.7;-98.97
5926903.6;-98.89
5977157.4;-99.16
6027411.2;-93.72
6077665.0;-56.96
6127918.8;-96.81
6178172.6;-99.63
6228426.4;-99.10
6278680.2;-100.05
6328934.0;-101.13
6379187.8;-99.78
6429441.6;-100.32
6479695.4;-101.41
6529949.2;-100.79
6580203.0;-100.95
6630456.9;-102.23
6680710.7;-100.36
6730964.5;-100.46
6781218.3;-99.99
6831472.1;-101.51
6881725.9;-99.76
6931979.7;-100.56
6982233.5;-101.12
7032487.3;-101.03
7082741.1;-100.86
7132994.9;-99.93
7183248.7;-99.84
7233502.5;-100.90
7283756.3;-100.99
7334010.2;-101.32
7384264.0;-101.24
7434517.8;-100.85
7484771.6;-100.75
7535025.4;-100.42
7585279.2;-100.69
7635533.0;-101.35
7685786.8;-100.76
7736040.6;-101.43
7786294.4;-102.41
7836548.2;-101.19
7886802.0;-101.41
7937055.8;-100.29
7987309.6;-101.35
8037563.5;-102.54
8087817.3;-101.67
8138071.1;-101.31
8188324.9;-102.09
8238578.7;-102.60
8288832.5;-101.72
8339086.3;-101.96
8389340.1;-101.61
8439593.9;-101.80
8489847.7;-101.06
8540101.5;-102.61
8590355.3;-103.11
8640609.1;-102.91
8690862.9;-101.82
8741116.8;-101.20
8791370.6;-102.23
8841624.4;-102.26
8891878.2;-103.00
8942132.0;-103.00
8992385.8;-103.30
9042639.6;-103.02
9092893.4;-102.67
9143147.2;-102.99
9193401.0;-104.50
9243654.8;-102.85
9293908.6;-102.22
9344162.4;-103.13
9394416.2;-103.81
9444670.1;-101.93
9494923.9;-103.13
9545177.7;-104.00
9595431.5;-103.35
9645685.3;-104.07
9695939.1;-103.94
9746192.9;-104.22
9796446.7;-104.30
9846700.5;-103.33
9896954.3;-103.74
9947208.1;-103.14
9997461.9;-102.81
10047715.7;-102.72
10097969.5;-103.56
10148223.4;-104.45
10198477.2;-103.33
10248731.0;-104.10
10298984.8;-103.24
10349238.6;-103.31
10399492.4;-102.41
10449746.2;-103.38
10500000.0;-103.32
10550253.8;-103.67
10600507.6;-103.56
10650761.4;-103.24
10701015.2;-104.19
10751269.0;-103.42
10801522.8;-103.33
10851776.6;-103.99
10902030.5;-103.96
10952284.3;-104.39
11002538.1;-102.98
11052791.9;-103.92
11103045.7;-103.86
11153299.5;-103.96
11203553.3;-104.63
11253807.1;-103.01
11304060.9;-104.01
11354314.7;-102.89
11404568.5;-103.91
11454822.3;-103.26
11505076.1;-104.02
11555329.9;-104.19
11605583.8;-104.50
11655837.6;-103.71
11706091.4;-104.27
11756345.2;-102.98
11806599.0;-103.94
11856852.8;-103.63
11907106.6;-103.20
11957360.4;-104.57
12007614.2;-103.64
12057868.0;-104.69
12108121.8;-100.01
12158375.6;-82.29
12208629.4;-82.62
12258883.2;-104.94
12309137.1;-103.72
12359390.9;-103.53
12409644.7;-104.14
12459898.5;-103.06
12510152.3;-104.58
12560406.1;-103.77
12610659.9;-104.10
12660913.7;-104.47
12711167.5;-105.06
12761421.3;-103.88
12811675.1;-103.55
12861928.9;-104.42
12912182.7;-104.47
12962436.5;-104.17
13012690.4;-103.59
