Time (s),V_PRI,V_SEC,V_IN
0.0,-80.0500454399999,-148.3999872,17.36712502016
5e-10,-67.55004671999995,-142.14998784,17.35150002176
1e-09,-67.55004671999995,-142.14998784,17.31712502528
1.5000000000000002e-09,-67.55004671999995,-142.14998784,17.29525002752
2e-09,-67.55004671999995,-148.3999872,17.27337502976
2.5e-09,-61.30004735999995,-148.3999872,17.251500032
3.0000000000000004e-09,-61.30004735999995,-135.89998848000002,17.251500032
3.5000000000000003e-09,-55.05004799999995,-154.64998656,17.25462503168
4e-09,-48.80004863999994,-154.64998656,17.27650002944
4.500000000000001e-09,-55.05004799999995,-154.64998656,17.29212502784
5e-09,-55.05004799999995,-154.64998656,17.30775002624
5.5000000000000004e-09,-48.80004863999994,-154.64998656,17.32025002496
6.000000000000001e-09,-48.80004863999994,-154.64998656,17.32650002432
6.5e-09,-48.80004863999994,-154.64998656,17.32337502464
7.000000000000001e-09,-36.300049919999935,-154.64998656,17.32337502464
7.500000000000001e-09,-42.55004927999994,-167.14998528,17.32650002432
8e-09,-36.300049919999935,-160.89998592,17.32337502464
8.5e-09,-30.05005055999993,-160.89998592,17.32025002496
9.000000000000001e-09,-23.800051199999928,-154.64998656,17.31712502528
9.5e-09,-30.05005055999993,-160.89998592,17.31087502592
1e-08,-30.05005055999993,-154.64998656,17.31087502592
1.0500000000000001e-08,-30.05005055999993,-154.64998656,17.2983750272
1.1000000000000001e-08,-23.800051199999928,-154.64998656,17.2983750272
1.15e-08,-17.550051839999924,-160.89998592,17.29212502784
1.2000000000000002e-08,-11.300052479999977,-167.14998528,17.2983750272
1.2500000000000001e-08,-17.550051839999924,-167.14998528,17.30150002688
1.3e-08,-11.300052479999977,-160.89998592,17.31087502592
1.35e-08,-11.300052479999977,-160.89998592,17.32025002496
1.4000000000000001e-08,-11.300052479999977,-154.64998656,17.329625024
1.45e-08,-11.300052479999977,-154.64998656,17.32025002496
1.5000000000000002e-08,-5.050053119999916,-154.64998656,17.32025002496
1.55e-08,1.1999462400000311,-160.89998592,17.3140000256
1.6e-08,-5.050053119999916,-160.89998592,17.30150002688
1.6500000000000002e-08,1.1999462400000311,-154.64998656,17.29212502784
1.7e-08,7.449945600000092,-148.3999872,17.27962502912
1.75e-08,7.449945600000092,-154.64998656,17.2827500288
1.8000000000000002e-08,7.449945600000092,-154.64998656,17.29212502784
1.85e-08,7.449945600000092,-154.64998656,17.2983750272
1.9e-08,7.449945600000092,-148.3999872,17.30462502656
1.9500000000000003e-08,13.699944960000039,-154.64998656,17.31087502592
2e-08,26.199943680000047,-154.64998656,17.32025002496
2.05e-08,19.9499443200001,-154.64998656,17.32337502464
2.1000000000000003e-08,19.9499443200001,-148.3999872,17.329625024
2.15e-08,26.199943680000047,-148.3999872,17.33587502336
2.2000000000000002e-08,32.44994304000011,-148.3999872,17.34837502208
2.2500000000000003e-08,26.199943680000047,-142.14998784,17.3452500224
2.3e-08,32.44994304000011,-142.14998784,17.34837502208
2.3500000000000002e-08,38.699942400000054,-142.14998784,17.34837502208
2.4000000000000003e-08,32.44994304000011,-142.14998784,17.33587502336
2.45e-08,38.699942400000054,-135.89998848000002,17.32025002496
2.5000000000000002e-08,44.949941760000115,-135.89998848000002,17.30150002688
2.55e-08,44.949941760000115,-129.64998912000001,17.28900002816
2.6e-08,44.949941760000115,-129.64998912000001,17.28900002816
2.6500000000000002e-08,44.949941760000115,-135.89998848000002,17.29212502784
2.7e-08,44.949941760000115,-129.64998912000001,17.30150002688
2.75e-08,51.19994112000006,-135.89998848000002,17.31712502528
2.8000000000000003e-08,57.44994048000012,-135.89998848000002,17.33900002304
2.85e-08,51.19994112000006,-135.89998848000002,17.35150002176
2.9e-08,57.44994048000012,-123.39998976000001,17.36400002048
2.9500000000000003e-08,57.44994048000012,-123.39998976000001,17.36712502016
3.0000000000000004e-08,57.44994048000012,-123.39998976000001,17.36712502016
3.05e-08,51.19994112000006,-123.39998976000001,17.35775002112
3.1e-08,57.44994048000012,-110.89999104,17.35775002112
3.1500000000000004e-08,63.69993984000007,-123.39998976000001,17.35775002112
3.2e-08,57.44994048000012,-117.14999040000001,17.35775002112
3.25e-08,69.94993920000013,-110.89999104,17.35462502144
3.3000000000000004e-08,69.94993920000013,-110.89999104,17.33900002304
3.35e-08,69.94993920000013,-104.64999168,17.33587502336
3.4e-08,76.19993856000008,-98.39999232,17.33275002368
3.4500000000000005e-08,76.19993856000008,-98.39999232,17.32025002496
3.5e-08,76.19993856000008,-92.14999295999999,17.32025002496
3.55e-08,82.44993792000002,-98.39999232,17.32025002496
3.6000000000000005e-08,88.69993728000009,-98.39999232,17.33275002368
3.65e-08,82.44993792000002,-98.39999232,17.35150002176
3.7e-08,88.69993728000009,-85.8999936,17.37025001984
3.7500000000000005e-08,88.69993728000009,-85.8999936,17.38587501824
3.8e-08,82.44993792000002,-85.8999936,17.39525001728
3.85e-08,82.44993792000002,-79.64999424000001,17.38587501824
3.9000000000000005e-08,94.94993664000003,-79.64999424000001,17.37025001984
3.95e-08,94.94993664000003,-79.64999424000001,17.35775002112
4e-08,88.69993728000009,-73.39999488000001,17.33275002368
4.0500000000000005e-08,101.1999360000001,-67.14999552,17.32025002496
4.1e-08,107.44993536000004,-67.14999552,17.30775002624
4.15e-08,107.44993536000004,-67.14999552,17.31087502592
4.2000000000000006e-08,107.44993536000004,-54.6499968,17.3140000256
4.2500000000000003e-08,101.1999360000001,-54.6499968,17.32025002496
4.3e-08,107.44993536000004,-48.39999744,17.31712502528
4.3500000000000006e-08,107.44993536000004,-48.39999744,17.3140000256
4.4000000000000004e-08,113.6999347200001,-48.39999744,17.31087502592
4.45e-08,107.44993536000004,-60.89999616,17.3140000256
4.5000000000000006e-08,113.6999347200001,-42.14999808,17.30775002624
4.5500000000000004e-08,113.6999347200001,-48.39999744,17.3140000256
4.6e-08,113.6999347200001,-42.14999808,17.32025002496
4.6500000000000006e-08,107.44993536000004,-42.14999808,17.31712502528
4.7000000000000004e-08,119.94993408000005,-29.64999936,17.3140000256
4.75e-08,113.6999347200001,-35.89999872,17.30775002624
4.8000000000000006e-08,107.44993536000004,-35.89999872,17.29212502784
4.8500000000000004e-08,113.6999347200001,-29.64999936,17.27650002944
4.9e-08,126.19993344000011,-17.15000064,17.251500032
4.95e-08,119.94993408000005,-10.900001279999998,17.251500032
5.0000000000000004e-08,119.94993408000005,-10.900001279999998,17.26400003072
5.05e-08,113.6999347200001,-17.15000064,17.27650002944
5.1e-08,119.94993408000005,-4.650001919999998,17.30150002688
5.1500000000000005e-08,119.94993408000005,-10.900001279999998,17.32650002432
5.2e-08,126.19993344000011,-10.900001279999998,17.34837502208
5.25e-08,126.19993344000011,-10.900001279999998,17.35150002176
5.3000000000000005e-08,119.94993408000005,7.849996800000003,17.3452500224
5.35e-08,126.19993344000011,1.5999974400000028,17.32650002432
5.4e-08,119.94993408000005,1.5999974400000028,17.30462502656
5.4500000000000005e-08,113.6999347200001,7.849996800000003,17.27962502912
5.5e-08,119.94993408000005,14.099996160000003,17.27025003008
5.55e-08,119.94993408000005,14.099996160000003,17.2671250304
5.6000000000000005e-08,119.94993408000005,20.34999552,17.2671250304
5.65e-08,119.94993408000005,20.34999552,17.27337502976
5.7e-08,126.19993344000011,20.34999552,17.27025003008
5.7500000000000005e-08,119.94993408000005,26.599994880000004,17.27650002944
5.8e-08,119.94993408000005,32.84999424000001,17.27962502912
5.85e-08,119.94993408000005,26.599994880000004,17.2827500288
5.9000000000000006e-08,119.94993408000005,39.099993600000005,17.2827500288
5.9500000000000003e-08,119.94993408000005,32.84999424000001,17.28587502848
6.000000000000001e-08,126.19993344000011,32.84999424000001,17.2983750272
6.05e-08,119.94993408000005,26.599994880000004,17.30462502656
6.1e-08,113.6999347200001,45.34999296,17.30462502656
6.15e-08,119.94993408000005,45.34999296,17.30462502656
6.2e-08,119.94993408000005,45.34999296,17.2983750272
6.250000000000001e-08,107.44993536000004,51.599992320000005,17.27962502912
6.300000000000001e-08,119.94993408000005,45.34999296,17.26400003072
6.35e-08,113.6999347200001,51.599992320000005,17.25462503168
6.4e-08,113.6999347200001,51.599992320000005,17.24837503232
6.45e-08,113.6999347200001,57.84999168000001,17.25462503168
6.5e-08,113.6999347200001,64.09999103999999,17.26400003072
6.55e-08,113.6999347200001,70.3499904,17.29212502784
6.600000000000001e-08,107.44993536000004,76.59998976,17.32337502464
6.65e-08,101.1999360000001,70.3499904,17.34212502272
6.7e-08,107.44993536000004,82.84998912,17.35462502144
6.75e-08,107.44993536000004,70.3499904,17.35775002112
6.8e-08,107.44993536000004,70.3499904,17.35462502144
6.85e-08,94.94993664000003,76.59998976,17.3452500224
6.900000000000001e-08,94.94993664000003,76.59998976,17.33900002304
6.950000000000001e-08,101.1999360000001,76.59998976,17.33587502336
7e-08,94.94993664000003,82.84998912,17.33275002368
7.05e-08,82.44993792000002,89.09998848000001,17.329625024
7.1e-08,88.69993728000009,89.09998848000001,17.32337502464
7.15e-08,88.69993728000009,89.09998848000001,17.31087502592
7.200000000000001e-08,82.44993792000002,89.09998848000001,17.29525002752
7.250000000000001e-08,82.44993792000002,95.34998784000001,17.2827500288
7.3e-08,82.44993792000002,95.34998784000001,17.2671250304
7.35e-08,82.44993792000002,95.34998784000001,17.27337502976
7.4e-08,76.19993856000008,101.59998720000002,17.29212502784
7.45e-08,76.19993856000008,95.34998784000001,17.31712502528
7.500000000000001e-08,76.19993856000008,107.84998655999999,17.33587502336
7.550000000000001e-08,69.94993920000013,101.59998720000002,17.35775002112
7.6e-08,76.19993856000008,95.34998784000001,17.36400002048
7.65e-08,63.69993984000007,95.34998784000001,17.35775002112
7.7e-08,63.69993984000007,95.34998784000001,17.33275002368
7.75e-08,63.69993984000007,101.59998720000002,17.30775002624
7.800000000000001e-08,57.44994048000012,101.59998720000002,17.2827500288
7.850000000000001e-08,51.19994112000006,107.84998655999999,17.25775003136
7.9e-08,57.44994048000012,107.84998655999999,17.24837503232
7.95e-08,51.19994112000006,101.59998720000002,17.251500032
8e-08,44.949941760000115,101.59998720000002,17.2671250304
8.05e-08,51.19994112000006,101.59998720000002,17.28900002816
8.100000000000001e-08,51.19994112000006,107.84998655999999,17.30462502656
8.150000000000001e-08,44.949941760000115,107.84998655999999,17.32025002496
8.2e-08,38.699942400000054,114.09998592,17.33587502336
8.25e-08,38.699942400000054,114.09998592,17.34212502272
8.3e-08,32.44994304000011,120.34998528,17.34212502272
8.35e-08,32.44994304000011,107.84998655999999,17.33900002304
8.400000000000001e-08,38.699942400000054,107.84998655999999,17.34212502272
8.450000000000001e-08,26.199943680000047,101.59998720000002,17.33587502336
8.500000000000001e-08,26.199943680000047,114.09998592,17.329625024
8.55e-08,26.199943680000047,107.84998655999999,17.32025002496
8.6e-08,19.9499443200001,107.84998655999999,17.30775002624
8.65e-08,7.449945600000092,107.84998655999999,17.28900002816
