Time (s),V_PRI,V_SEC,V_IN
0.0,-173.80004351999992,-154.374976,24.288124970240002
5e-10,-167.5500441599999,-138.74997504000004,24.272499969280002
1e-09,-161.3000447999999,-138.74997504000004,24.319374972160002
1.5000000000000002e-09,-161.3000447999999,-138.74997504000004,24.334999973120002
2e-09,-161.3000447999999,-154.374976,24.381874976000002
2.5e-09,-155.0500454399999,-154.374976,24.366249975040002
3.0000000000000004e-09,-155.0500454399999,-154.374976,24.381874976000002
3.5000000000000003e-09,-155.0500454399999,-169.99997696000003,24.381874976000002
4e-09,-142.55004671999995,-169.99997696000003,24.350624974080002
4.500000000000001e-09,-142.55004671999995,-169.99997696000003,24.366249975040002
5e-09,-136.30004735999995,-154.374976,24.350624974080002
5.5000000000000004e-09,-136.30004735999995,-154.374976,24.303749971200002
6.000000000000001e-09,-130.05004799999995,-185.62497792,24.288124970240002
6.5e-09,-130.05004799999995,-154.374976,24.303749971200002
7.000000000000001e-09,-123.80004863999994,-185.62497792,24.288124970240002
7.500000000000001e-09,-117.55004927999994,-201.24997888000001,24.272499969280002
8e-09,-117.55004927999994,-201.24997888000001,24.272499969280002
8.5e-09,-117.55004927999994,-185.62497792,24.288124970240002
9.000000000000001e-09,-111.30004991999994,-201.24997888000001,24.303749971200002
9.5e-09,-111.30004991999994,-201.24997888000001,24.334999973120002
1e-08,-105.05005055999993,-216.87497984000004,24.366249975040002
1.0500000000000001e-08,-98.80005119999993,-201.24997888000001,24.366249975040002
1.1000000000000001e-08,-98.80005119999993,-201.24997888000001,24.350624974080002
1.15e-08,-98.80005119999993,-216.87497984000004,24.350624974080002
1.2000000000000002e-08,-92.55005183999992,-232.4999808,24.334999973120002
1.2500000000000001e-08,-86.30005247999998,-216.87497984000004,24.350624974080002
1.3e-08,-86.30005247999998,-216.87497984000004,24.319374972160002
1.35e-08,-86.30005247999998,-216.87497984000004,24.288124970240002
1.4000000000000001e-08,-80.05005311999992,-232.4999808,24.303749971200002
1.45e-08,-73.80005375999997,-201.24997888000001,24.303749971200002
1.5000000000000002e-08,-73.80005375999997,-216.87497984000004,24.334999973120002
1.55e-08,-61.30005503999996,-248.12498176000003,24.381874976000002
1.6e-08,-61.30005503999996,-248.12498176000003,24.381874976000002
1.6500000000000002e-08,-61.30005503999996,-232.4999808,24.397499976960002
