FREQ,V_IN,I_IN,P_IN,V_OUT,I_OUT,P_OUT,V_GS_A_pp,V_GS_A_amp,V_GS_A_max,V_GS_A_top,V_GS_A_min,V_GS_A_bot,V_GS_B_pp,V_GS_B_amp,V_GS_B_max,V_GS_B_top,V_GS_B_min,V_GS_B_bot,V_DS_A_pp,V_DS_A_amp,V_DS_A_max,V_DS_A_top,V_DS_A_min,V_DS_A_bot,V_DS_B_pp
6780000.0,25.009552,0.0763625146,1.909792279739459,0.003322023,0.001557704,9.555828e-08,7.31,5.0,5.5,4.94,-1.88,-0.06,8.38,5.06,5.69,4.94,-2.69,-0.13,59.4,52.5,54.4,50.0,-5.0,-1.9,56.3
