Time (s),V_PRI,V_SEC,V_IN
0.0,13.625093119999974,173.25004416000002,24.40324997696
5e-10,13.625093119999974,204.50004607999995,24.37199997504
1e-09,29.250094080000054,188.87504511999998,24.32512497216
1.5000000000000002e-09,29.250094080000054,204.50004607999995,24.29387497024
2e-09,13.625093119999974,204.50004607999995,24.26262496832
2.5e-09,-1.9999078400001054,188.87504511999998,24.20012496448
3.0000000000000004e-09,13.625093119999974,220.12504704000003,24.20012496448
3.5000000000000003e-09,-1.9999078400001054,173.25004416000002,24.18449996352
4e-09,13.625093119999974,173.25004416000002,24.18449996352
4.500000000000001e-09,13.625093119999974,188.87504511999998,24.18449996352
5e-09,-1.9999078400001054,188.87504511999998,24.18449996352
5.5000000000000004e-09,-1.9999078400001054,188.87504511999998,24.20012496448
6.000000000000001e-09,-17.624908799999957,188.87504511999998,24.2313749664
6.5e-09,-33.24990976000004,173.25004416000002,24.2313749664
7.000000000000001e-09,-33.24990976000004,173.25004416000002,24.26262496832
7.500000000000001e-09,-17.624908799999957,173.25004416000002,24.2313749664
8e-09,-33.24990976000004,173.25004416000002,24.21574996544
8.5e-09,-33.24990976000004,173.25004416000002,24.21574996544
9.000000000000001e-09,-17.624908799999957,173.25004416000002,24.21574996544
9.5e-09,-17.624908799999957,173.25004416000002,24.24699996736
1e-08,-33.24990976000004,173.25004416000002,24.26262496832
1.0500000000000001e-08,-48.874910720000116,157.62504319999994,24.24699996736
1.1000000000000001e-08,-33.24990976000004,173.25004416000002,24.2313749664
1.15e-08,-48.874910720000116,157.62504319999994,24.20012496448
1.2000000000000002e-08,-33.24990976000004,142.00004223999997,24.1532499616
1.2500000000000001e-08,-33.24990976000004,126.37504128,24.10637495872
1.3e-08,-48.874910720000116,142.00004223999997,24.02824995392
1.35e-08,-48.874910720000116,142.00004223999997,24.01262495296
1.4000000000000001e-08,-64.49991167999997,126.37504128,23.996999952
1.45e-08,-80.12491264000005,126.37504128,23.98137495104
1.5000000000000002e-08,-48.874910720000116,110.75004031999993,23.996999952
1.55e-08,-64.49991167999997,110.75004031999993,23.996999952
1.6e-08,-64.49991167999997,110.75004031999993,24.01262495296
1.6500000000000002e-08,-80.12491264000005,126.37504128,24.02824995392
1.7e-08,-64.49991167999997,110.75004031999993,24.04387495488
1.75e-08,-64.49991167999997,110.75004031999993,24.09074995776
1.8000000000000002e-08,-64.49991167999997,110.75004031999993,24.12199995968
1.85e-08,-80.12491264000005,95.12503935999996,24.12199995968
1.9e-08,-80.12491264000005,126.37504128,24.13762496064
1.9500000000000003e-08,-80.12491264000005,95.12503935999996,24.16887496256
2e-08,-80.12491264000005,79.5000384,24.18449996352
2.05e-08,-80.12491264000005,79.5000384,24.20012496448
2.1000000000000003e-08,-80.12491264000005,79.5000384,24.24699996736
2.15e-08,-80.12491264000005,79.5000384,24.26262496832
2.2000000000000002e-08,-95.74991360000013,79.5000384,24.29387497024
2.2500000000000003e-08,-111.37491455999998,63.87503744000003,24.27824996928
2.3e-08,-95.74991360000013,63.87503744000003,24.26262496832
2.3500000000000002e-08,-95.74991360000013,63.87503744000003,24.20012496448
2.4000000000000003e-08,-111.37491455999998,48.25003647999995,24.16887496256
2.45e-08,-95.74991360000013,79.5000384,24.13762496064
2.5000000000000002e-08,-95.74991360000013,63.87503744000003,24.10637495872
2.55e-08,-95.74991360000013,63.87503744000003,24.13762496064
2.6e-08,-95.74991360000013,63.87503744000003,24.18449996352
2.6500000000000002e-08,-111.37491455999998,63.87503744000003,24.20012496448
2.7e-08,-111.37491455999998,79.5000384,24.27824996928
2.75e-08,-111.37491455999998,48.25003647999995,24.34074997312
2.8000000000000003e-08,-95.74991360000013,32.62503551999998,24.40324997696
2.85e-08,-111.37491455999998,32.62503551999998,24.4657499808
2.9e-08,-111.37491455999998,32.62503551999998,24.49699998272
2.9500000000000003e-08,-111.37491455999998,32.62503551999998,24.51262498368
3.0000000000000004e-08,-126.99991552000006,32.62503551999998,24.49699998272
3.05e-08,-142.62491648000014,32.62503551999998,24.48137498176
3.1e-08,-126.99991552000006,17.000034560000017,24.4657499808
3.1500000000000004e-08,-142.62491648000014,17.000034560000017,24.434499978879998
3.2e-08,-142.62491648000014,17.000034560000017,24.37199997504
3.25e-08,-142.62491648000014,17.000034560000017,24.32512497216
3.3000000000000004e-08,-126.99991552000006,17.000034560000017,24.27824996928
3.35e-08,-158.24991744,17.000034560000017,24.27824996928
3.4e-08,-158.24991744,17.000034560000017,24.26262496832
3.4500000000000005e-08,-158.24991744,1.375033599999938,24.24699996736
3.5e-08,-158.24991744,1.375033599999938,24.2313749664
3.55e-08,-158.24991744,-14.249967360000028,24.26262496832
3.6000000000000005e-08,-158.24991744,-29.874968319999994,24.26262496832
3.65e-08,-158.24991744,-29.874968319999994,24.29387497024
3.7e-08,-173.87491840000007,-14.249967360000028,24.34074997312
3.7500000000000005e-08,-158.24991744,-29.874968319999994,24.37199997504
3.8e-08,-173.87491840000007,-29.874968319999994,24.40324997696
3.85e-08,-189.49991936000015,-29.874968319999994,24.434499978879998
3.9000000000000005e-08,-189.49991936000015,-29.874968319999994,24.450124979839998
3.95e-08,-173.87491840000007,-45.499969280000016,24.434499978879998
4e-08,-189.49991936000015,-45.499969280000016,24.41887497792
4.0500000000000005e-08,-189.49991936000015,-29.874968319999994,24.387624976
4.1e-08,-173.87491840000007,-45.499969280000016,24.387624976
4.15e-08,-173.87491840000007,-45.499969280000016,24.434499978879998
4.2000000000000006e-08,-189.49991936000015,-45.499969280000016,24.41887497792
