Time (s),V_MR
0.0,5.4682496255999995
5e-10,5.4994996224
1e-09,5.5307496192
1.5000000000000002e-09,5.561999616
2e-09,5.5932496128
2.5e-09,5.561999616
3.0000000000000004e-09,5.6557496064
3.5000000000000003e-09,5.6869996032
4e-09,5.6557496064
4.500000000000001e-09,5.6244996096
5e-09,5.5932496128
5.5000000000000004e-09,5.6244996096
6.000000000000001e-09,5.5932496128
6.5e-09,5.561999616
7.000000000000001e-09,5.561999616
7.500000000000001e-09,5.4682496255999995
8e-09,5.4369996288
8.5e-09,5.3432496384
9.000000000000001e-09,5.2807496448
9.5e-09,5.2182496512
1e-08,5.1557496576
1.0500000000000001e-08,5.0619996672
1.1000000000000001e-08,4.9994996736
1.15e-08,4.9057496832
1.2000000000000002e-08,4.8119996928
1.2500000000000001e-08,4.6869997056
1.3e-08,4.5932497152
1.35e-08,4.4994997248
1.4000000000000001e-08,4.4057497344
1.45e-08,4.2807497472
1.5000000000000002e-08,4.1244997632
1.55e-08,3.9994997760000004
1.6e-08,3.8744997887999997
1.6500000000000002e-08,3.7494998016
1.7e-08,3.6244998144
1.75e-08,3.4682498304
1.8000000000000002e-08,3.3432498431999997
1.85e-08,3.1869998592
1.9e-08,3.0932498688
1.9500000000000003e-08,2.9369998848
2e-08,2.749499904
2.05e-08,2.6557499136000002
2.1000000000000003e-08,2.4994999296
2.15e-08,2.3744999424
2.2000000000000002e-08,2.2182499584
2.2500000000000003e-08,2.0619999744
2.3e-08,1.9369999872
2.3500000000000002e-08,1.812
2.4000000000000003e-08,1.6870000128
2.45e-08,1.5307500288
2.5000000000000002e-08,1.4057500416000002
2.55e-08,1.2495000576000002
2.6e-08,1.1245000704
2.6500000000000002e-08,0.9995000832000001
2.7e-08,0.9057500928000001
2.75e-08,0.7807501056000001
2.8000000000000003e-08,0.6245001216000001
2.85e-08,0.4995001344000001
2.9e-08,0.43700014080000016
2.9500000000000003e-08,0.34325015040000006
3.0000000000000004e-08,0.2182501632
3.05e-08,0.12450017280000014
3.1e-08,0.06200017920000023
3.1500000000000004e-08,-0.03174981119999987
3.2e-08,-0.12549980159999996
3.25e-08,-0.21924979200000005
3.3000000000000004e-08,-0.3129997823999997
3.35e-08,-0.3442497791999999
3.4e-08,-0.4067497727999998
3.4500000000000005e-08,-0.4379997696
3.5e-08,-0.5004997631999999
3.55e-08,-0.5317497600000001
3.6000000000000005e-08,-0.5942497536
3.65e-08,-0.6254997503999997
3.7e-08,-0.6254997503999997
3.7500000000000005e-08,-0.6567497471999999
3.8e-08,-0.6567497471999999
3.85e-08,-0.6567497471999999
3.9000000000000005e-08,-0.6567497471999999
3.95e-08,-0.6567497471999999
