Time (s),V_MR
0.0,0.57812497984
5e-10,0.57812497984
1e-09,0.56249997888
1.5000000000000002e-09,0.57812497984
2e-09,0.5937499808
2.5e-09,0.57812497984
3.0000000000000004e-09,0.5937499808
3.5000000000000003e-09,0.5937499808
4e-09,0.57812497984
4.500000000000001e-09,0.5937499808
5e-09,0.5937499808
5.5000000000000004e-09,0.60937498176
6.000000000000001e-09,0.62499998272
6.5e-09,0.62499998272
7.000000000000001e-09,0.64062498368
7.500000000000001e-09,0.6718749856
8e-09,0.68749998656
8.5e-09,0.70312498752
9.000000000000001e-09,0.7187499884799999
9.5e-09,0.7499999904
1e-08,0.78124999232
1.0500000000000001e-08,0.79687499328
1.1000000000000001e-08,0.81249999424
1.15e-08,0.84374999616
1.2000000000000002e-08,0.85937499712
1.2500000000000001e-08,0.89062499904
1.3e-08,0.92187500096
1.35e-08,0.95312500288
1.4000000000000001e-08,1.00000000576
1.45e-08,1.03125000768
1.5000000000000002e-08,1.0625000096
1.55e-08,1.10937501248
1.6e-08,1.15625001536
1.6500000000000002e-08,1.17187501632
1.7e-08,1.20312501824
1.75e-08,1.25000002112
1.8000000000000002e-08,1.31250002496
1.85e-08,1.3750000288
1.9e-08,1.42187503168
1.9500000000000003e-08,1.43750003264
2e-08,1.46875003456
2.05e-08,1.50000003648
2.1000000000000003e-08,1.56250004032
2.15e-08,1.62500004416
2.2000000000000002e-08,1.687500048
2.2500000000000003e-08,1.7187500499200001
2.3e-08,1.7500000518399998
2.3500000000000002e-08,1.78125005376
2.4000000000000003e-08,1.85937505856
2.45e-08,1.90625006144
2.5000000000000002e-08,1.95312506432
2.55e-08,2.0000000672000002
2.6e-08,2.03125006912
2.6500000000000002e-08,2.03125006912
2.7e-08,2.09375007296
2.75e-08,2.1562500768
2.8000000000000003e-08,2.21875008064
2.85e-08,2.26562508352
2.9e-08,2.29687508544
2.9500000000000003e-08,2.29687508544
3.0000000000000004e-08,2.3125000864
3.05e-08,2.3593750892800003
3.1e-08,2.43750009408
3.1500000000000004e-08,2.51562509888
3.2e-08,2.51562509888
3.25e-08,2.51562509888
3.3000000000000004e-08,2.50000009792
3.35e-08,2.56250010176
3.4e-08,2.65625010752
3.4500000000000005e-08,2.68750010944
3.5e-08,2.7031251104000003
3.55e-08,2.68750010944
3.6000000000000005e-08,2.68750010944
3.65e-08,2.71875011136
3.7e-08,2.7812501151999998
3.7500000000000005e-08,2.82812511808
3.8e-08,2.82812511808
3.85e-08,2.79687511616
3.9000000000000005e-08,2.7656251142399997
3.95e-08,2.81250011712
4e-08,2.8750001209600002
4.0500000000000005e-08,2.89062512192
4.1e-08,2.8750001209600002
4.15e-08,2.85937512
4.2000000000000006e-08,2.85937512
4.2500000000000003e-08,2.89062512192
4.3e-08,2.89062512192
4.3500000000000006e-08,2.89062512192
4.4000000000000004e-08,2.85937512
4.45e-08,2.79687511616
4.5000000000000006e-08,2.75000011328
4.5500000000000004e-08,2.7812501151999998
4.6e-08,2.82812511808
4.6500000000000006e-08,2.81250011712
4.7000000000000004e-08,2.7656251142399997
4.75e-08,2.71875011136
4.8000000000000006e-08,2.71875011136
4.8500000000000004e-08,2.75000011328
4.9e-08,2.75000011328
4.95e-08,2.7031251104000003
5.0000000000000004e-08,2.5937501036799997
5.05e-08,2.50000009792
5.1e-08,2.468750096
5.1500000000000005e-08,2.48437509696
5.2e-08,2.50000009792
5.25e-08,2.468750096
5.3000000000000005e-08,2.37500009024
5.35e-08,2.3125000864
5.4e-08,2.28125008448
5.4500000000000005e-08,2.29687508544
5.5e-08,2.26562508352
