"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+5.00000000000E+004, +5.25543615829E+000, +8.25226889065E-002
+5.19950000000E+004, +5.19850658408E+000, +7.40156370331E-002
+5.39900000000E+004, +5.18172459362E+000, +7.26972007619E-002
+5.59850000000E+004, +5.16897267844E+000, +6.79369162774E-002
+5.79800000000E+004, +5.16105695608E+000, +6.60757042149E-002
+5.99750000000E+004, +5.15930834088E+000, +6.58349935583E-002
+6.19700000000E+004, +5.15693319861E+000, +6.40548026247E-002
+6.39650000000E+004, +5.15389517829E+000, +6.24654605768E-002
+6.59600000000E+004, +5.15388974385E+000, +6.17803743081E-002
+6.79550000000E+004, +5.15271786387E+000, +6.06749471628E-002
+6.99500000000E+004, +5.15235580022E+000, +5.98809276993E-002
+7.19450000000E+004, +5.15155513455E+000, +5.96027499355E-002
+7.39400000000E+004, +5.15046732354E+000, +5.90386978432E-002
+7.59350000000E+004, +5.15048206403E+000, +5.84852266286E-002
+7.79300000000E+004, +5.14959462820E+000, +5.82841414247E-002
+7.99250000000E+004, +5.14878412923E+000, +5.71746231519E-002
+8.19200000000E+004, +5.14913015435E+000, +5.67405920492E-002
+8.39150000000E+004, +5.14905558571E+000, +5.60170781877E-002
+8.59100000000E+004, +5.14886629951E+000, +5.52451356210E-002
+8.79050000000E+004, +5.14872749510E+000, +5.49620351982E-002
+8.99000000000E+004, +5.14880688738E+000, +5.43353427489E-002
+9.18950000000E+004, +5.14893557552E+000, +5.42809101944E-002
+9.38900000000E+004, +5.14842372933E+000, +5.40037568307E-002
+9.58850000000E+004, +5.14792794012E+000, +5.35325098361E-002
+9.78800000000E+004, +5.14792974829E+000, +5.32871431828E-002
+9.98750000000E+004, +5.14811724658E+000, +5.30232592529E-002
+1.01870000000E+005, +5.14798156700E+000, +5.29144223308E-002
+1.03865000000E+005, +5.14786139778E+000, +5.28459960115E-002
+1.05860000000E+005, +5.14774510435E+000, +5.24401776536E-002
+1.07855000000E+005, +5.14762505332E+000, +5.23725502506E-002
+1.09850000000E+005, +5.14740935569E+000, +5.26021241040E-002
+1.11845000000E+005, +5.14724293465E+000, +5.24952293023E-002
+1.13840000000E+005, +5.14708814321E+000, +5.23028237884E-002
+1.15835000000E+005, +5.14671628903E+000, +5.23487102310E-002
+1.17830000000E+005, +5.14659660349E+000, +5.23607212411E-002
+1.19825000000E+005, +5.14668669849E+000, +5.24531105054E-002
+1.21820000000E+005, +5.14667512810E+000, +5.26387895549E-002
+1.23815000000E+005, +5.14656242144E+000, +5.25863215083E-002
+1.25810000000E+005, +5.14674317668E+000, +5.26334949157E-002
+1.27805000000E+005, +5.14671418432E+000, +5.27519580526E-002
+1.29800000000E+005, +5.14643742394E+000, +5.29657534229E-002
+1.31795000000E+005, +5.14653106403E+000, +5.31351131518E-002
+1.33790000000E+005, +5.14630294229E+000, +5.31243981456E-002
+1.35785000000E+005, +5.14637469530E+000, +5.32593848402E-002
+1.37780000000E+005, +5.14632787554E+000, +5.32797321307E-002
+1.39775000000E+005, +5.14626085025E+000, +5.33734189911E-002
+1.41770000000E+005, +5.14611385597E+000, +5.36979460228E-002
+1.43765000000E+005, +5.14603058808E+000, +5.37972539109E-002
+1.45760000000E+005, +5.14598127108E+000, +5.38266720302E-002
+1.47755000000E+005, +5.14598154494E+000, +5.40313775760E-002
+1.49750000000E+005, +5.14598000580E+000, +5.40756273825E-002
+1.51745000000E+005, +5.14591190512E+000, +5.41702447469E-002
+1.53740000000E+005, +5.14573900735E+000, +5.43987445941E-002
