"# Channel 1"
"# Trace 2"
Frequency, Formatted Data, Formatted Data
+5.00000000000E+004, +3.26737078509E+000, +0.00000000000E+000
+5.19950000000E+004, +3.37969182755E+000, +0.00000000000E+000
+5.39900000000E+004, +3.50745171243E+000, +0.00000000000E+000
+5.59850000000E+004, +3.62036876327E+000, +0.00000000000E+000
+5.79800000000E+004, +3.74678247645E+000, +0.00000000000E+000
+5.99750000000E+004, +3.87434626047E+000, +0.00000000000E+000
+6.19700000000E+004, +3.98232934231E+000, +0.00000000000E+000
+6.39650000000E+004, +4.10072495338E+000, +0.00000000000E+000
+6.59600000000E+004, +4.20576073961E+000, +0.00000000000E+000
+6.79550000000E+004, +4.32779722192E+000, +0.00000000000E+000
+6.99500000000E+004, +4.44311814883E+000, +0.00000000000E+000
+7.19450000000E+004, +4.54359357892E+000, +0.00000000000E+000
+7.39400000000E+004, +4.67601729170E+000, +0.00000000000E+000
+7.59350000000E+004, +4.78114658462E+000, +0.00000000000E+000
+7.79300000000E+004, +4.90162856125E+000, +0.00000000000E+000
+7.99250000000E+004, +5.02794159373E+000, +0.00000000000E+000
+8.19200000000E+004, +5.14237970217E+000, +0.00000000000E+000
+8.39150000000E+004, +5.26319813152E+000, +0.00000000000E+000
+8.59100000000E+004, +5.36501015884E+000, +0.00000000000E+000
+8.79050000000E+004, +5.49930136946E+000, +0.00000000000E+000
+8.99000000000E+004, +5.60498204650E+000, +0.00000000000E+000
+9.18950000000E+004, +5.72582967931E+000, +0.00000000000E+000
+9.38900000000E+004, +5.83517232212E+000, +0.00000000000E+000
+9.58850000000E+004, +5.95177169625E+000, +0.00000000000E+000
+9.78800000000E+004, +6.06828723942E+000, +0.00000000000E+000
+9.98750000000E+004, +6.19366671935E+000, +0.00000000000E+000
+1.01870000000E+005, +6.31301510291E+000, +0.00000000000E+000
+1.03865000000E+005, +6.42569525327E+000, +0.00000000000E+000
+1.05860000000E+005, +6.53509627030E+000, +0.00000000000E+000
+1.07855000000E+005, +6.65424222126E+000, +0.00000000000E+000
+1.09850000000E+005, +6.77973085709E+000, +0.00000000000E+000
+1.11845000000E+005, +6.89610768738E+000, +0.00000000000E+000
+1.13840000000E+005, +7.00833711709E+000, +0.00000000000E+000
+1.15835000000E+005, +7.12455984758E+000, +0.00000000000E+000
+1.17830000000E+005, +7.24263210421E+000, +0.00000000000E+000
+1.19825000000E+005, +7.37009002424E+000, +0.00000000000E+000
+1.21820000000E+005, +7.47869739161E+000, +0.00000000000E+000
+1.23815000000E+005, +7.60808713597E+000, +0.00000000000E+000
+1.25810000000E+005, +7.72567942851E+000, +0.00000000000E+000
