ROUT,V_IN,I_IN,P_IN,V_OUT,I_OUT,P_OUT,V_GS_A_pp,V_GS_A_amp,V_GS_A_max,V_GS_A_top,V_GS_A_min,V_GS_A_bot,V_GS_B_pp,V_GS_B_amp,V_GS_B_max,V_GS_B_top,V_GS_B_min,V_GS_B_bot,V_DS_A_pp,V_DS_A_amp,V_DS_A_max,V_DS_A_top,V_DS_A_min,V_DS_A_bot,V_DS_B_pp
61.68502750680849,25.009495,0.0761911815,1.9055029727683426,0.003448999,0.001581149,1.722074e-08,7.38,5.06,5.5,4.88,-1.88,-0.06,8.44,5.0,5.69,4.94,-2.75,-0.13,59.4,51.9,54.4,50.0,-5.0,-1.9,56.3
