Time (s),V_PRI
0.0,-29.924995584
5e-10,-29.924995584
1e-09,-29.924995584
1.5000000000000002e-09,-28.362495487999993
2e-09,-23.674995199999998
2.5e-09,-23.674995199999998
3.0000000000000004e-09,-22.112495104000004
3.5000000000000003e-09,-18.987494912000003
4e-09,-18.987494912000003
4.500000000000001e-09,-17.424994815999995
5e-09,-14.299994624000007
5.5000000000000004e-09,-12.737494528
6.000000000000001e-09,-11.174994432000005
6.5e-09,-9.612494335999997
7.000000000000001e-09,-8.049994240000004
7.500000000000001e-09,-6.487494143999996
8e-09,-4.924994048000002
8.5e-09,-3.362493951999994
9.000000000000001e-09,-3.362493951999994
9.5e-09,-0.23749376000000666
1e-08,2.887506431999995
1.0500000000000001e-08,2.887506431999995
1.1000000000000001e-08,4.450006528000003
1.15e-08,6.012506623999997
1.2000000000000002e-08,6.012506623999997
1.2500000000000001e-08,7.575006720000005
1.3e-08,9.137506815999998
1.35e-08,10.700006912000006
1.4000000000000001e-08,10.700006912000006
1.45e-08,12.262507008
1.5000000000000002e-08,12.262507008
1.55e-08,13.825007103999994
1.6e-08,13.825007103999994
1.6500000000000002e-08,15.387507200000002
1.7e-08,13.825007103999994
1.75e-08,16.950007295999995
1.8000000000000002e-08,18.512507392000003
1.85e-08,18.512507392000003
1.9e-08,18.512507392000003
1.9500000000000003e-08,21.637507584000005
2e-08,20.075007487999997
2.05e-08,21.637507584000005
2.1000000000000003e-08,20.075007487999997
2.15e-08,21.637507584000005
2.2000000000000002e-08,23.20000768
2.2500000000000003e-08,23.20000768
2.3e-08,23.20000768
2.3500000000000002e-08,23.20000768
2.4000000000000003e-08,23.20000768
2.45e-08,23.20000768
2.5000000000000002e-08,21.637507584000005
2.55e-08,23.20000768
2.6e-08,23.20000768
2.6500000000000002e-08,21.637507584000005
2.7e-08,21.637507584000005
2.75e-08,23.20000768
2.8000000000000003e-08,21.637507584000005
2.85e-08,21.637507584000005
2.9e-08,20.075007487999997
2.9500000000000003e-08,20.075007487999997
3.0000000000000004e-08,21.637507584000005
3.05e-08,21.637507584000005
3.1e-08,21.637507584000005
3.1500000000000004e-08,21.637507584000005
3.2e-08,23.20000768
3.25e-08,23.20000768
3.3000000000000004e-08,23.20000768
3.35e-08,23.20000768
3.4e-08,26.325007872
3.4500000000000005e-08,24.762507775999993
3.5e-08,27.88750796800001
3.55e-08,27.88750796800001
3.6000000000000005e-08,27.88750796800001
3.65e-08,27.88750796800001
3.7e-08,27.88750796800001
3.7500000000000005e-08,31.012508159999996
3.8e-08,31.012508159999996
3.85e-08,32.575008256000004
3.9000000000000005e-08,34.13750835200001
3.95e-08,35.70000844799999
4e-08,35.70000844799999
4.0500000000000005e-08,35.70000844799999
4.1e-08,35.70000844799999
4.15e-08,37.262508544
4.2000000000000006e-08,40.38750873599999
4.2500000000000003e-08,38.82500864000001
4.3e-08,40.38750873599999
4.3500000000000006e-08,41.950008831999995
4.4000000000000004e-08,41.950008831999995
4.45e-08,43.512508928
4.5000000000000006e-08,43.512508928
4.5500000000000004e-08,45.07500902400001
4.6e-08,45.07500902400001
4.6500000000000006e-08,46.63750911999999
4.7000000000000004e-08,48.200009216
4.75e-08,49.762509312000006
4.8000000000000006e-08,49.762509312000006
4.8500000000000004e-08,48.200009216
4.9e-08,49.762509312000006
4.95e-08,49.762509312000006
5.0000000000000004e-08,52.88750950399999
5.05e-08,52.88750950399999
5.1e-08,54.4500096
5.1500000000000005e-08,56.01250969600001
5.2e-08,56.01250969600001
5.25e-08,57.57500979199999
5.3000000000000005e-08,56.01250969600001
5.35e-08,57.57500979199999
5.4e-08,57.57500979199999
5.4500000000000005e-08,59.137509888
5.5e-08,59.137509888
5.55e-08,60.700009984000005
5.6000000000000005e-08,62.262510079999984
5.65e-08,60.700009984000005
5.7e-08,59.137509888
5.7500000000000005e-08,60.700009984000005
5.8e-08,63.82501017599999
5.85e-08,62.262510079999984
5.9000000000000006e-08,63.82501017599999
5.9500000000000003e-08,62.262510079999984
6.000000000000001e-08,62.262510079999984
6.05e-08,60.700009984000005
6.1e-08,60.700009984000005
6.15e-08,60.700009984000005
6.2e-08,62.262510079999984
6.250000000000001e-08,62.262510079999984
6.300000000000001e-08,60.700009984000005
6.35e-08,59.137509888
6.4e-08,57.57500979199999
6.45e-08,56.01250969600001
6.5e-08,51.325009407999985
6.55e-08,52.88750950399999
6.600000000000001e-08,51.325009407999985
6.65e-08,49.762509312000006
6.7e-08,48.200009216
6.75e-08,49.762509312000006
6.8e-08,45.07500902400001
6.85e-08,43.512508928
6.900000000000001e-08,41.950008831999995
6.950000000000001e-08,41.950008831999995
7e-08,38.82500864000001
7.05e-08,37.262508544
7.1e-08,35.70000844799999
7.15e-08,32.575008256000004
7.200000000000001e-08,32.575008256000004
7.250000000000001e-08,29.450008063999988
7.3e-08,27.88750796800001
7.35e-08,26.325007872
7.4e-08,24.762507775999993
7.45e-08,21.637507584000005
7.500000000000001e-08,20.075007487999997
7.550000000000001e-08,20.075007487999997
7.6e-08,16.950007295999995
7.65e-08,15.387507200000002
7.7e-08,13.825007103999994
7.75e-08,12.262507008
7.800000000000001e-08,10.700006912000006
7.850000000000001e-08,9.137506815999998
7.9e-08,6.012506623999997
7.95e-08,4.450006528000003
8e-08,2.887506431999995
8.05e-08,1.3250063360000013
8.100000000000001e-08,-1.7999938560000004
8.150000000000001e-08,-3.362493951999994
8.2e-08,-3.362493951999994
8.25e-08,-6.487494143999996
8.3e-08,-8.049994240000004
8.35e-08,-6.487494143999996
8.400000000000001e-08,-9.612494335999997
8.450000000000001e-08,-12.737494528
8.500000000000001e-08,-12.737494528
8.55e-08,-14.299994624000007
8.6e-08,-14.299994624000007
8.65e-08,-15.86249472
8.700000000000001e-08,-15.86249472
8.750000000000001e-08,-18.987494912000003
8.800000000000001e-08,-18.987494912000003
8.85e-08,-20.549995007999996
8.9e-08,-22.112495104000004
8.95e-08,-22.112495104000004
9.000000000000001e-08,-22.112495104000004
9.050000000000001e-08,-25.237495296000006
9.100000000000001e-08,-25.237495296000006
9.15e-08,-25.237495296000006
9.2e-08,-26.799995392
9.25e-08,-28.362495487999993
9.300000000000001e-08,-28.362495487999993
9.350000000000001e-08,-28.362495487999993
9.400000000000001e-08,-29.924995584
9.45e-08,-29.924995584
9.5e-08,-31.487495679999995
9.55e-08,-29.924995584
9.600000000000001e-08,-31.487495679999995
9.650000000000001e-08,-31.487495679999995
9.700000000000001e-08,-33.049995776
9.75e-08,-34.612495872
9.8e-08,-33.049995776
9.85e-08,-34.612495872
9.9e-08,-34.612495872
9.950000000000001e-08,-31.487495679999995
1.0000000000000001e-07,-34.612495872
1.005e-07,-36.174995968000005
1.01e-07,-37.737496064
1.015e-07,-36.174995968000005
1.02e-07,-36.174995968000005
1.0250000000000001e-07,-36.174995968000005
1.0300000000000001e-07,-37.737496064
1.0350000000000001e-07,-36.174995968000005
1.04e-07,-34.612495872
1.045e-07,-37.737496064
1.05e-07,-39.29999616
1.0550000000000001e-07,-39.29999616
1.0600000000000001e-07,-36.174995968000005
1.0650000000000001e-07,-37.737496064
1.07e-07,-37.737496064
1.075e-07,-37.737496064
1.08e-07,-37.737496064
1.0850000000000001e-07,-39.29999616
1.0900000000000001e-07,-39.29999616
1.0950000000000001e-07,-40.862496256
1.1e-07,-39.29999616
1.105e-07,-40.862496256
1.11e-07,-42.424996352
1.1150000000000001e-07,-40.862496256
1.1200000000000001e-07,-40.862496256
1.1250000000000001e-07,-42.424996352
1.13e-07,-43.987496448
1.135e-07,-43.987496448
1.14e-07,-43.987496448
1.1450000000000001e-07,-45.549996543999995
1.1500000000000001e-07,-45.549996543999995
1.1550000000000001e-07,-45.549996543999995
1.16e-07,-48.674996736
1.165e-07,-47.112496639999996
1.17e-07,-48.674996736
1.1750000000000001e-07,-50.237496832
1.1800000000000001e-07,-51.799996928
1.1850000000000001e-07,-51.799996928
1.1900000000000001e-07,-51.799996928
1.195e-07,-53.362497024
1.2000000000000002e-07,-53.362497024
1.205e-07,-54.92499712
1.21e-07,-56.487497216
1.215e-07,-58.049997312
1.22e-07,-56.487497216
1.2250000000000002e-07,-59.612497407999996
1.23e-07,-58.049997312
1.2350000000000001e-07,-59.612497407999996
1.24e-07,-62.7374976
1.245e-07,-61.174997504
1.2500000000000002e-07,-62.7374976
1.255e-07,-62.7374976
1.2600000000000002e-07,-62.7374976
1.265e-07,-64.29999769599999
1.27e-07,-65.862497792
1.275e-07,-64.29999769599999
1.28e-07,-65.862497792
1.2850000000000002e-07,-67.42499788800001
1.29e-07,-68.987497984
1.2950000000000001e-07,-68.987497984
1.3e-07,-67.42499788800001
1.305e-07,-68.987497984
1.31e-07,-68.987497984
1.315e-07,-68.987497984
1.3200000000000002e-07,-68.987497984
1.325e-07,-68.987497984
1.33e-07,-68.987497984
1.335e-07,-68.987497984
1.34e-07,-70.54999808
1.3450000000000002e-07,-68.987497984
1.35e-07,-67.42499788800001
1.3550000000000002e-07,-67.42499788800001
1.36e-07,-67.42499788800001
1.365e-07,-67.42499788800001
1.37e-07,-65.862497792
1.375e-07,-65.862497792
1.3800000000000002e-07,-61.174997504
1.385e-07,-62.7374976
1.3900000000000001e-07,-59.612497407999996
1.395e-07,-56.487497216
1.4e-07,-58.049997312
1.4050000000000002e-07,-54.92499712
1.41e-07,-54.92499712
1.4150000000000002e-07,-51.799996928
1.42e-07,-51.799996928
1.425e-07,-50.237496832
1.43e-07,-47.112496639999996
1.435e-07,-45.549996543999995
1.4400000000000002e-07,-43.987496448
1.445e-07,-42.424996352
1.4500000000000001e-07,-40.862496256
1.455e-07,-39.29999616
1.46e-07,-36.174995968000005
1.4650000000000002e-07,-36.174995968000005
1.47e-07,-33.049995776
1.4750000000000002e-07,-31.487495679999995
1.48e-07,-29.924995584
1.485e-07,-28.362495487999993
1.49e-07,-26.799995392
1.495e-07,-23.674995199999998
1.5000000000000002e-07,-23.674995199999998
1.505e-07,-20.549995007999996
1.5100000000000002e-07,-18.987494912000003
1.515e-07,-17.424994815999995
1.52e-07,-15.86249472
1.5250000000000002e-07,-15.86249472
1.53e-07,-14.299994624000007
1.5350000000000002e-07,-12.737494528
1.54e-07,-9.612494335999997
1.5450000000000001e-07,-9.612494335999997
1.55e-07,-8.049994240000004
1.555e-07,-4.924994048000002
1.5600000000000002e-07,-3.362493951999994
1.565e-07,-3.362493951999994
1.5700000000000002e-07,-1.7999938560000004
1.575e-07,1.3250063360000013
1.58e-07,2.887506431999995
1.5850000000000002e-07,4.450006528000003
1.59e-07,6.012506623999997
1.5950000000000002e-07,7.575006720000005
1.6e-07,10.700006912000006
1.6050000000000001e-07,7.575006720000005
1.61e-07,9.137506815999998
1.615e-07,10.700006912000006
1.6200000000000002e-07,12.262507008
1.625e-07,12.262507008
1.6300000000000002e-07,13.825007103999994
1.635e-07,15.387507200000002
1.64e-07,15.387507200000002
1.645e-07,16.950007295999995
1.65e-07,15.387507200000002
1.6550000000000002e-07,18.512507392000003
1.66e-07,18.512507392000003
1.6650000000000002e-07,20.075007487999997
1.67e-07,20.075007487999997
1.675e-07,21.637507584000005
1.6800000000000002e-07,21.637507584000005
1.685e-07,20.075007487999997
1.6900000000000002e-07,21.637507584000005
1.695e-07,23.20000768
1.7000000000000001e-07,23.20000768
1.705e-07,23.20000768
1.71e-07,23.20000768
1.7150000000000002e-07,21.637507584000005
1.72e-07,23.20000768
1.7250000000000002e-07,23.20000768
1.73e-07,23.20000768
1.735e-07,21.637507584000005
1.7400000000000002e-07,21.637507584000005
1.745e-07,21.637507584000005
1.7500000000000002e-07,21.637507584000005
1.755e-07,21.637507584000005
1.7600000000000001e-07,21.637507584000005
1.765e-07,20.075007487999997
1.77e-07,18.512507392000003
1.7750000000000002e-07,18.512507392000003
