Time (s),VIN,IIN,VOUT,IOUT,"[""CRTL_A"", ""IN_A"", ""CRTL_B"", ""IN_B"", ""nEN"", ""GATE_1"", ""GATE_2""]"
1.0600000000000001e-07,24.9882500288,1.485125005952,45.33499999424,0.711137492416,768
1.0650000000000001e-07,25.03512503168,1.486687506048,45.30374999232,0.711137492416,768
1.07e-07,25.05075003264,1.485125005952,45.28812499136,0.706449992128,768
1.075e-07,25.0663750336,1.485125005952,45.30374999232,0.706449992128,768
1.08e-07,25.00387502976,1.486687506048,45.36624999616,0.708012492224,768
1.0850000000000001e-07,24.95700002688,1.485125005952,45.39749999808,0.706449992128,768
1.0900000000000001e-07,24.9882500288,1.485125005952,45.36624999616,0.704887492032,768
1.0950000000000001e-07,25.03512503168,1.491375006336,45.33499999424,0.708012492224,768
1.1e-07,25.0663750336,1.492937506432,45.33499999424,0.711137492416,768
1.105e-07,25.05075003264,1.494500006528,45.3506249952,0.711137492416,768
1.11e-07,24.9882500288,1.48981250624,45.36624999616,0.711137492416,768
1.1150000000000001e-07,24.95700002688,1.488250006144,45.36624999616,0.711137492416,768
1.1200000000000001e-07,24.910125024,1.486687506048,45.3506249952,0.708012492224,768
1.1250000000000001e-07,24.92575002496,1.488250006144,45.30374999232,0.704887492032,768
1.13e-07,24.94137502592,1.485125005952,45.30374999232,0.703324991936,768
1.135e-07,25.00387502976,1.485125005952,45.30374999232,0.70176249184,768
1.14e-07,25.01950003072,1.486687506048,45.33499999424,0.70176249184,768
1.1450000000000001e-07,25.03512503168,1.48981250624,45.30374999232,0.703324991936,768
1.1500000000000001e-07,24.9882500288,1.488250006144,45.28812499136,0.703324991936,768
1.1550000000000001e-07,24.87887502208,1.486687506048,45.2724999904,0.708012492224,768
1.16e-07,24.753875014400002,1.486687506048,45.2724999904,0.70957499232,768
1.165e-07,24.785125016320002,1.488250006144,45.2724999904,0.711137492416,768
1.17e-07,24.863250021120002,1.492937506432,45.2724999904,0.711137492416,768
1.1750000000000001e-07,24.94137502592,1.4991875068159999,45.2724999904,0.708012492224,768
1.1800000000000001e-07,24.94137502592,1.4960625066239999,45.31937499328,0.708012492224,768
1.1850000000000001e-07,24.863250021120002,1.491375006336,45.31937499328,0.708012492224,768
1.1900000000000001e-07,24.785125016320002,1.488250006144,45.2724999904,0.711137492416,768
1.195e-07,24.816375018240002,1.488250006144,45.25687498944,0.711137492416,768
1.2000000000000002e-07,24.95700002688,1.488250006144,45.2724999904,0.708012492224,768
1.205e-07,25.08200003456,1.48981250624,45.2724999904,0.706449992128,768
1.21e-07,25.09762503552,1.491375006336,45.2724999904,0.70957499232,768
1.215e-07,25.03512503168,1.492937506432,45.25687498944,0.711137492416,768
1.22e-07,24.92575002496,1.492937506432,45.28812499136,0.70957499232,768
1.2250000000000002e-07,24.89450002304,1.494500006528,45.28812499136,0.708012492224,768
1.23e-07,24.87887502208,1.4960625066239999,45.33499999424,0.708012492224,768
1.2350000000000001e-07,24.863250021120002,1.494500006528,45.3506249952,0.711137492416,768
1.24e-07,24.832000019200002,1.492937506432,45.38187499712,0.712699992512,768
1.245e-07,24.800750017280002,1.492937506432,45.3506249952,0.714262492608,768
1.2500000000000002e-07,24.800750017280002,1.486687506048,45.33499999424,0.712699992512,768
1.255e-07,24.816375018240002,1.488250006144,45.3506249952,0.708012492224,768
1.2600000000000002e-07,24.863250021120002,1.48981250624,45.41312499904,0.706449992128,768
1.265e-07,24.92575002496,1.492937506432,45.41312499904,0.703324991936,768
1.27e-07,24.97262502784,1.492937506432,45.3506249952,0.703324991936,768
1.275e-07,24.97262502784,1.491375006336,45.28812499136,0.70176249184,768
1.28e-07,24.94137502592,1.491375006336,45.25687498944,0.7001999917439999,768
1.2850000000000002e-07,24.87887502208,1.491375006336,45.28812499136,0.7001999917439999,8960
1.29e-07,24.832000019200002,1.494500006528,45.3506249952,0.706449992128,8960
1.2950000000000001e-07,24.847625020160002,1.4960625066239999,45.38187499712,0.708012492224,8960
1.3e-07,24.910125024,1.4960625066239999,45.3506249952,0.711137492416,8960
1.305e-07,24.97262502784,1.4960625066239999,45.28812499136,0.711137492416,8960
1.31e-07,24.910125024,1.4960625066239999,45.31937499328,0.712699992512,8960
1.315e-07,24.832000019200002,1.494500006528,45.38187499712,0.708012492224,8960
1.3200000000000002e-07,24.769500015360002,1.492937506432,45.39749999808,0.706449992128,8960
1.325e-07,24.800750017280002,1.492937506432,45.38187499712,0.708012492224,8960
1.33e-07,24.89450002304,1.492937506432,45.30374999232,0.70957499232,8960
1.335e-07,25.01950003072,1.4976250067199999,45.2724999904,0.711137492416,8960
1.34e-07,25.01950003072,1.4991875068159999,45.30374999232,0.714262492608,8960
1.3450000000000002e-07,24.97262502784,1.4991875068159999,45.33499999424,0.7158249927039999,8960
1.35e-07,24.910125024,1.4960625066239999,45.31937499328,0.7158249927039999,8960
1.3550000000000002e-07,24.847625020160002,1.4960625066239999,45.31937499328,0.7158249927039999,8960
1.36e-07,24.863250021120002,1.494500006528,45.30374999232,0.712699992512,8960
1.365e-07,24.89450002304,1.494500006528,45.2724999904,0.714262492608,8960
1.37e-07,24.89450002304,1.4960625066239999,45.31937499328,0.714262492608,8960
1.375e-07,24.89450002304,1.492937506432,45.3506249952,0.714262492608,8960
1.3800000000000002e-07,24.89450002304,1.492937506432,45.41312499904,0.7158249927039999,8960
1.385e-07,24.863250021120002,1.492937506432,45.41312499904,0.7158249927039999,8960
1.3900000000000001e-07,24.847625020160002,1.492937506432,45.38187499712,0.714262492608,8960
1.395e-07,24.863250021120002,1.494500006528,45.36624999616,0.712699992512,8960
1.4e-07,24.89450002304,1.4960625066239999,45.39749999808,0.711137492416,8960
1.4050000000000002e-07,24.95700002688,1.4960625066239999,45.44437500096,0.711137492416,8960
1.41e-07,24.9882500288,1.4960625066239999,45.42875,0.711137492416,8960
1.4150000000000002e-07,25.03512503168,1.4976250067199999,45.36624999616,0.70957499232,8960
1.42e-07,25.03512503168,1.4976250067199999,45.3506249952,0.711137492416,8960
1.425e-07,25.01950003072,1.4991875068159999,45.36624999616,0.70957499232,8960
