Frequency in Hz;Power in dBm
600000.0;-84.89
650253.8;-86.78
700507.6;-86.85
750761.4;-87.79
801015.2;-87.27
851269.0;-88.70
901522.8;-89.28
951776.6;-85.91
1002030.5;-89.42
1052284.3;-90.28
1102538.1;-90.96
1152791.9;-90.14
1203045.7;-91.44
1253299.5;-91.30
1303553.3;-92.83
1353807.1;-92.53
1404060.9;-91.62
1454314.7;-92.06
1504568.5;-94.12
1554822.3;-92.92
1605076.1;-92.82
1655329.9;-94.22
1705583.8;-93.93
1755837.6;-94.53
1806091.4;-93.78
1856345.2;-93.96
1906599.0;-94.89
1956852.8;-94.57
2007106.6;-96.48
2057360.4;-95.27
2107614.2;-95.92
2157868.0;-95.54
2208121.8;-94.77
2258375.6;-96.58
2308629.4;-96.19
2358883.2;-96.14
2409137.1;-95.50
2459390.9;-95.98
2509644.7;-96.07
2559898.5;-97.42
2610152.3;-96.22
2660406.1;-96.77
2710659.9;-96.91
2760913.7;-95.79
2811167.5;-96.40
2861421.3;-96.42
2911675.1;-96.60
2961928.9;-96.82
3012182.7;-96.84
3062436.5;-97.72
3112690.4;-97.50
3162944.2;-96.38
3213198.0;-97.70
3263451.8;-96.86
3313705.6;-97.79
3363959.4;-97.81
3414213.2;-98.71
3464467.0;-98.42
3514720.8;-98.22
3564974.6;-97.23
3615228.4;-99.81
3665482.2;-97.90
3715736.0;-98.20
3765989.8;-98.76
3816243.7;-98.57
3866497.5;-98.74
3916751.3;-98.46
3967005.1;-99.57
4017258.9;-98.39
4067512.7;-99.33
4117766.5;-99.35
4168020.3;-99.01
4218274.1;-100.03
4268527.9;-99.49
4318781.7;-99.69
4369035.5;-99.00
4419289.3;-98.67
4469543.1;-99.70
4519797.0;-98.49
4570050.8;-98.97
4620304.6;-99.79
4670558.4;-100.36
4720812.2;-99.97
4771066.0;-99.39
4821319.8;-100.11
4871573.6;-99.84
4921827.4;-100.11
4972081.2;-100.27
5022335.0;-101.48
5072588.8;-100.22
5122842.6;-98.78
5173096.4;-100.19
5223350.3;-100.18
5273604.1;-98.74
5323857.9;-99.99
5374111.7;-99.73
5424365.5;-100.20
5474619.3;-99.82
5524873.1;-99.26
5575126.9;-100.05
5625380.7;-99.29
5675634.5;-100.57
5725888.3;-99.31
5776142.1;-99.31
5826395.9;-99.62
5876649.7;-100.10
5926903.6;-99.95
5977157.4;-99.55
6027411.2;-100.50
6077665.0;-100.11
6127918.8;-100.29
6178172.6;-100.41
6228426.4;-101.07
6278680.2;-99.44
6328934.0;-100.26
