Time (s),V_TANK_IN,I_PRI,V_TANK_OUT
0.0,-53.12499712,-0.9374999039999999,37.49999616
5e-10,-53.12499712,-0.9374999039999999,35.937496064
1e-09,-53.12499712,-0.9374999039999999,32.812495872
1.5000000000000002e-09,-54.687497216000004,-0.9374999039999999,34.37499596800001
2e-09,-53.12499712,-0.9687499008,34.37499596800001
2.5e-09,-54.687497216000004,-0.9687499008,31.249995776000006
3.0000000000000004e-09,-53.12499712,-0.9687499008,29.687495679999998
3.5000000000000003e-09,-54.687497216000004,-0.9687499008,28.124995584000004
4e-09,-54.687497216000004,-0.9687499008,29.687495679999998
4.500000000000001e-09,-54.687497216000004,-0.9374999039999999,28.124995584000004
5e-09,-54.687497216000004,-0.9687499008,28.124995584000004
5.5000000000000004e-09,-53.12499712,-0.9687499008,26.562495487999996
6.000000000000001e-09,-56.249997312000005,-0.9374999039999999,24.999995392000002
6.5e-09,-54.687497216000004,-0.9374999039999999,24.999995392000002
7.000000000000001e-09,-54.687497216000004,-0.9687499008,23.43749529600001
7.500000000000001e-09,-54.687497216000004,-0.9374999039999999,23.43749529600001
8e-09,-54.687497216000004,-0.9374999039999999,23.43749529600001
8.5e-09,-53.12499712,-0.9374999039999999,21.8749952
9.000000000000001e-09,-54.687497216000004,-0.9687499008,18.749995008
9.5e-09,-54.687497216000004,-0.9374999039999999,18.749995008
1e-08,-54.687497216000004,-0.9374999039999999,18.749995008
1.0500000000000001e-08,-54.687497216000004,-0.9374999039999999,17.187494912000005
1.1000000000000001e-08,-54.687497216000004,-0.9374999039999999,15.624994815999997
1.15e-08,-54.687497216000004,-0.9374999039999999,14.062494720000004
1.2000000000000002e-08,-56.249997312000005,-0.9374999039999999,15.624994815999997
1.2500000000000001e-08,-56.249997312000005,-0.9062499072,12.49999462400001
1.3e-08,-54.687497216000004,-0.9062499072,12.49999462400001
1.35e-08,-53.12499712,-0.9062499072,10.937494528000002
