Time (s),V_TANK_IN,I_PRI,V_TANK_OUT
0.0,-1.3125004799999997,-0.1062500096,-2.0312504319999993
5e-10,-1.3125004799999997,-0.1062500096,-2.0312504319999993
1e-09,-1.2500004864000003,-0.1062500096,-2.1875004415999992
1.5000000000000002e-09,-1.3125004799999997,-0.10000001024,-2.0312504319999993
2e-09,-1.2500004864000003,-0.1062500096,-2.0312504319999993
2.5e-09,-1.1875004928,-0.1062500096,-1.8750004223999994
3.0000000000000004e-09,-1.2500004864000003,-0.10000001024,-2.0312504319999993
3.5000000000000003e-09,-1.1875004928,-0.1062500096,-1.8750004223999994
4e-09,-1.1875004928,-0.1062500096,-2.0312504319999993
4.500000000000001e-09,-1.1875004928,-0.10000001024,-2.0312504319999993
5e-09,-1.1875004928,-0.10000001024,-2.0312504319999993
5.5000000000000004e-09,-1.1875004928,-0.09375001088000001,-1.8750004223999994
6.000000000000001e-09,-1.1250004992000004,-0.09375001088000001,-2.0312504319999993
6.5e-09,-1.1250004992000004,-0.09375001088000001,-1.8750004223999994
7.000000000000001e-09,-1.1250004992000004,-0.09375001088000001,-2.1875004415999992
7.500000000000001e-09,-1.1250004992000004,-0.09375001088000001,-1.8750004223999994
8e-09,-1.0625005056,-0.08750001152,-1.8750004223999994
8.5e-09,-1.0625005056,-0.09375001088000001,-1.8750004223999994
9.000000000000001e-09,-1.0000005119999997,-0.08750001152,-2.0312504319999993
9.5e-09,-1.0000005119999997,-0.08125001216000001,-2.0312504319999993
1e-08,-0.9375005184000003,-0.08750001152,-1.8750004223999994
1.0500000000000001e-08,-0.9375005184000003,-0.08750001152,-1.7187504127999995
1.1000000000000001e-08,-0.8750005247999999,-0.08125001216000001,-2.0312504319999993
1.15e-08,-0.7500005376000001,-0.08750001152,-1.8750004223999994
1.2000000000000002e-08,-0.6875005440000006,-0.08125001216000001,-2.0312504319999993
1.2500000000000001e-08,-0.6875005440000006,-0.08125001216000001,-2.0312504319999993
1.3e-08,-0.6250005504000002,-0.08750001152,-2.0312504319999993
1.35e-08,-0.5625005567999999,-0.08125001216000001,-1.7187504127999995
1.4000000000000001e-08,-0.5625005567999999,-0.08750001152,-1.8750004223999994
1.45e-08,-0.43750056960000006,-0.08125001216000001,-1.8750004223999994
1.5000000000000002e-08,-0.43750056960000006,-0.0750000128,-2.0312504319999993
1.55e-08,-0.3750005760000006,-0.0750000128,-1.7187504127999995
1.6e-08,-0.25000058879999987,-0.0750000128,-1.7187504127999995
1.6500000000000002e-08,-0.25000058879999987,-0.0750000128,-1.7187504127999995
1.7e-08,-0.12500060160000004,-0.0750000128,-2.0312504319999993
