Time (s),V_PRI,V_SEC,V_IN,V_OUT
0.0,-36.24990976000004,-216.87497984000004,25.034624979839997,39.67625000512
5e-10,-36.24990976000004,-263.74998272,25.034624979839997,39.67312500544
1e-09,-4.999907840000105,-263.74998272,25.034624979839997,39.6637500064
1.5000000000000002e-09,-20.624908799999957,-279.37498368,25.00337497792,39.66687500608
2e-09,-4.999907840000105,-263.74998272,25.018999978879997,39.67000000576
2.5e-09,-4.999907840000105,-279.37498368,25.018999978879997,39.67625000512
3.0000000000000004e-09,-4.999907840000105,-263.74998272,25.018999978879997,39.67625000512
3.5000000000000003e-09,-20.624908799999957,-248.12498176000003,25.034624979839997,39.67625000512
4e-09,10.625093119999974,-263.74998272,25.00337497792,39.6793750048
4.500000000000001e-09,-4.999907840000105,-263.74998272,25.018999978879997,39.67312500544
5e-09,-20.624908799999957,-263.74998272,25.018999978879997,39.68562500416
5.5000000000000004e-09,10.625093119999974,-263.74998272,25.00337497792,39.6793750048
6.000000000000001e-09,26.250094080000054,-263.74998272,25.018999978879997,39.67000000576
6.5e-09,10.625093119999974,-263.74998272,25.00337497792,39.67000000576
7.000000000000001e-09,10.625093119999974,-263.74998272,24.95649997504,39.660625006720004
7.500000000000001e-09,26.250094080000054,-263.74998272,24.972124976,39.65437500736
8e-09,26.250094080000054,-248.12498176000003,24.95649997504,39.65437500736
8.5e-09,26.250094080000054,-263.74998272,24.95649997504,39.660625006720004
9.000000000000001e-09,41.875095039999906,-279.37498368,24.94087497408,39.660625006720004
9.5e-09,26.250094080000054,-279.37498368,24.92524997312,39.67000000576
1e-08,41.875095039999906,-263.74998272,24.92524997312,39.68250000448
1.0500000000000001e-08,57.500095999999985,-248.12498176000003,24.90962497216,39.6950000032
1.1000000000000001e-08,41.875095039999906,-248.12498176000003,24.92524997312,39.71375000128
1.15e-08,41.875095039999906,-248.12498176000003,24.94087497408,39.72000000064
1.2000000000000002e-08,57.500095999999985,-232.4999808,24.92524997312,39.72937499968
1.2500000000000001e-08,57.500095999999985,-248.12498176000003,24.92524997312,39.72937499968
1.3e-08,57.500095999999985,-248.12498176000003,24.94087497408,39.7418749984
1.35e-08,57.500095999999985,-248.12498176000003,24.94087497408,39.73562499904
1.4000000000000001e-08,73.12509695999984,-232.4999808,24.972124976,39.73249999936
1.45e-08,73.12509695999984,-216.87497984000004,24.98774997696,39.73249999936
1.5000000000000002e-08,73.12509695999984,-216.87497984000004,24.94087497408,39.72625
1.55e-08,57.500095999999985,-232.4999808,24.95649997504,39.72312500032
1.6e-08,73.12509695999984,-201.24997888000001,24.972124976,39.72625
1.6500000000000002e-08,73.12509695999984,-216.87497984000004,25.00337497792,39.73249999936
1.7e-08,88.75009791999992,-216.87497984000004,24.98774997696,39.72625
1.75e-08,73.12509695999984,-232.4999808,24.98774997696,39.72000000064
1.8000000000000002e-08,73.12509695999984,-201.24997888000001,25.00337497792,39.71687500096
1.85e-08,104.37509888,-216.87497984000004,25.00337497792,39.7106250016
1.9e-08,88.75009791999992,-185.62497792,25.018999978879997,39.70437500224
1.9500000000000003e-08,88.75009791999992,-185.62497792,25.050249980799997,39.70125000256
2e-08,104.37509888,-185.62497792,25.018999978879997,39.70125000256
2.05e-08,88.75009791999992,-185.62497792,25.018999978879997,39.69187500352
2.1000000000000003e-08,88.75009791999992,-185.62497792,25.018999978879997,39.6950000032
2.15e-08,104.37509888,-185.62497792,25.00337497792,39.68562500416
2.2000000000000002e-08,104.37509888,-169.99997696000003,25.050249980799997,39.68250000448
2.2500000000000003e-08,104.37509888,-154.374976,25.050249980799997,39.6793750048
2.3e-08,104.37509888,-154.374976,25.00337497792,39.67312500544
2.3500000000000002e-08,104.37509888,-154.374976,25.00337497792,39.67000000576
2.4000000000000003e-08,104.37509888,-123.12497408000002,25.018999978879997,39.66687500608
2.45e-08,88.75009791999992,-154.374976,25.018999978879997,39.67000000576
2.5000000000000002e-08,135.62510079999993,-154.374976,25.034624979839997,39.66687500608
2.55e-08,104.37509888,-169.99997696000003,25.034624979839997,39.660625006720004
2.6e-08,104.37509888,-138.74997504000004,25.034624979839997,39.65125000768
2.6500000000000002e-08,120.00009983999985,-138.74997504000004,25.081499982719997,39.63562500928
2.7e-08,120.00009983999985,-138.74997504000004,25.081499982719997,39.6325000096
2.75e-08,104.37509888,-138.74997504000004,25.112749984639997,39.62937500992
2.8000000000000003e-08,120.00009983999985,-138.74997504000004,25.065874981759997,39.62937500992
2.85e-08,120.00009983999985,-138.74997504000004,25.081499982719997,39.62937500992
2.9e-08,135.62510079999993,-138.74997504000004,25.065874981759997,39.63875000896
2.9500000000000003e-08,120.00009983999985,-123.12497408000002,25.050249980799997,39.648125008
3.0000000000000004e-08,151.25010176,-123.12497408000002,25.081499982719997,39.65750000704
3.05e-08,135.62510079999993,-107.49997311999999,25.065874981759997,39.6793750048
3.1e-08,135.62510079999993,-107.49997311999999,25.018999978879997,39.68875000384
3.1500000000000004e-08,135.62510079999993,-123.12497408000002,25.00337497792,39.69812500288
3.2e-08,135.62510079999993,-91.87497216000003,24.98774997696,39.7106250016
3.25e-08,151.25010176,-123.12497408000002,24.98774997696,39.72625
3.3000000000000004e-08,166.87510271999986,-123.12497408000002,25.018999978879997,39.72625
3.35e-08,135.62510079999993,-123.12497408000002,25.00337497792,39.72625
3.4e-08,166.87510271999986,-91.87497216000003,24.98774997696,39.72312500032
3.4500000000000005e-08,182.50010367999994,-91.87497216000003,24.98774997696,39.71375000128
3.5e-08,166.87510271999986,-107.49997311999999,24.972124976,39.70437500224
3.55e-08,151.25010176,-91.87497216000003,25.00337497792,39.69812500288
3.6000000000000005e-08,166.87510271999986,-91.87497216000003,24.972124976,39.6950000032
